Event Day,Port,Fleet,Restriction
0,UULA,RRF,true
0,UULB,RRF,true
0,UULX,RRF,true
0,UYQR,RRF,true
0,UZXJ,RRF,true
0,VFVN,RRF,true
0,VKNP,RRF,true
0,VPRF,RRF,true
0,VSNF,RRF,false
0,WMPT,RRF,false
0,WPAU,RRF,true
0,WPVT,RRF,true
0,WQZM,RRF,true
0,WTJG,RRF,true
0,WYKZ,RRF,true
0,XEXW,RRF,true
0,XRVJ,RRF,false
0,XUDT,RRF,true
0,XVMN,RRF,true
0,XVRV,RRF,false
0,XYNK,RRF,true
0,YRTK,RRF,true
0,ZBES,RRF,true
0,ZMJJ,RRF,true
0,ZNMC,RRF,true
0,ZSJC,RRF,true
0,00A1,VISA,true
0,00IO,VISA,true
0,00XT,VISA,true
0,AAPV,VISA,true
0,ABFL,VISA,true
0,ADKH,VISA,true
0,ADLS,VISA,true
0,AELU,VISA,true
0,AEQT,VISA,false
0,AJGX,VISA,true
0,ALRF,VISA,true
0,AMCQ,VISA,true
0,APFD,VISA,false
0,APGW,VISA,true
0,AVBU,VISA,true
0,AVYX,VISA,false
0,BBNQ,VISA,true
0,BBNV,VISA,true
0,BQWA,VISA,true
0,BSRL,VISA,true
0,CHCY,VISA,true
0,CWCP,VISA,false
0,CWGV,VISA,true
0,DKSD,VISA,true
0,DRUG,VISA,true
0,EDME,VISA,false
0,EGNN,VISA,true
0,ENCN,VISA,true
0,EZMU,VISA,true
0,FGDB,VISA,true
0,FGDD,VISA,true
0,FGTW,VISA,true
0,FMAZ,VISA,true
0,FNLD,VISA,true
0,FNSH,VISA,true
0,FQZF,VISA,true
0,GPEN,VISA,true
0,GWZP,VISA,true
0,HAGC,VISA,true
0,HMGB,VISA,true
0,HNTS,VISA,true
0,HUPR,VISA,true
0,JJRP,VISA,true
0,JSSN,VISA,true
0,JTVH,VISA,true
0,JWJY,VISA,true
0,JWTD,VISA,true
0,JXKM,VISA,true
0,JYPN,VISA,true
0,KZPH,VISA,true
0,KZTZ,VISA,true
0,LCMT,VISA,true
0,LKPE,VISA,true
0,LRNC,VISA,true
0,LSGM,VISA,true
0,LUTP,VISA,true
0,LWEV,VISA,true
0,LYAP,VISA,true
0,LYRV,VISA,false
0,LYTM,VISA,true
0,MKAG,VISA,true
0,MLDL,VISA,true
0,MMGH,VISA,true
0,MZJK,VISA,true
0,NBDY,VISA,true
0,NLFL,VISA,true
0,NNWH,VISA,true
0,NPTU,VISA,true
0,NSAN,VISA,true
0,PAXM,VISA,true
0,PCFC,VISA,false
0,PCFG,VISA,true
0,PKVP,VISA,true
0,PPSH,VISA,true
0,QCFF,VISA,true
0,QHPB,VISA,true
0,QHPD,VISA,true
0,QHPF,VISA,true
0,QNPW,VISA,true
0,QTUP,VISA,true
0,RCYQ,VISA,true
0,RCYT,VISA,true
0,RELG,VISA,true
0,REPV,VISA,true
0,RGJW,VISA,true
0,RQNK,VISA,true
0,RRHU,VISA,true
0,RRRK,VISA,true
0,RUAM,VISA,true
0,RUAQ,VISA,true
0,RULV,VISA,true
0,SBEA,VISA,true
0,SBEQ,VISA,true
0,SEA1,VISA,true
0,SERU,VISA,true
0,SMXS,VISA,true
0,STRM,VISA,true
0,SVCN,VISA,true
0,SYZZ,VISA,true
0,TGWS,VISA,true
0,TKDW,VISA,true
0,TNVX,VISA,true
0,TNZY,VISA,true
0,TPPR,VISA,true
0,TPRW,VISA,true
0,TQKG,VISA,true
0,TRZP,VISA,true
0,TVJD,VISA,true
0,TVXA,VISA,true
0,TZL4,VISA,false
0,TZYR,VISA,true
0,UMXA,VISA,true
0,UNAP,VISA,true
0,UTAC,VISA,true
0,UTVT,VISA,true
0,UULA,VISA,true
0,UULB,VISA,true
0,UULX,VISA,true
0,UYQR,VISA,true
0,UZXJ,VISA,true
0,VFVN,VISA,true
0,VKNP,VISA,true
0,VPRF,VISA,true
0,VSNF,VISA,false
0,WMPT,VISA,true
0,WPAU,VISA,true
0,WPVT,VISA,true
0,WQZM,VISA,true
0,WTJG,VISA,true
0,WYKZ,VISA,true
0,XEXW,VISA,true
0,XRVJ,VISA,false
0,XUDT,VISA,true
0,XVMN,VISA,true
0,XVRV,VISA,false
0,XYNK,VISA,true
0,YRTK,VISA,true
0,ZBES,VISA,true
0,ZMJJ,VISA,true
0,ZNMC,VISA,true
0,ZSJC,VISA,true
