Name,Active,Quantity,CraneType,SeaportName,GeolocCode,BerthName,BerthType,FromDay,ToDay,NumBerthsServed,BreakbulkOnloadRate,BreakbulkOffloadRate,ContainerOnloadRate,ContainerOffloadRate,AvailableForMilitary
TVJDGENERAL PU07_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDGENERAL PU07,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVJDGENERAL PU08_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDGENERAL PU08,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVJDGENERAL PU09_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDGENERAL PU09,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVJDGENERAL PU10_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDGENERAL PU10,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVJDGENERAL PU11_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDGENERAL PU11,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVJDGENERAL PU12_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDGENERAL PU12,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVJDGENERAL PU13_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDGENERAL PU13,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVJDVISA      01_Crane,true,1,MOBILE,PUSAN MILITARY TE,TVJD,TVJDVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
TVXABBULK/RORO01_Crane,true,1,MOBILE,MINA QABOOS,TVXA,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TVXABBULK/RORO02_Crane,true,1,MOBILE,MINA QABOOS,TVXA,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TVXABBULK/RORO03_Crane,true,1,MOBILE,MINA QABOOS,TVXA,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TVXABREAKBULK 01_Crane,true,1,MOBILE,MINA QABOOS,TVXA,N/A,N/A,-999,8192,1,1800,1800,450,450,true
TVXAGENERAL PU01_Crane,true,1,MOBILE,MINA QABOOS,TVXA,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TVXAGENERAL PU02_Crane,true,1,MOBILE,MINA QABOOS,TVXA,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TVXABBULK/RORO01_Crane,true,1,MOBILE,MINA QABOOS,TVXA,TVXABBULK/RORO01,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
TVXABBULK/RORO02_Crane,true,1,MOBILE,MINA QABOOS,TVXA,TVXABBULK/RORO02,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
TVXABBULK/RORO03_Crane,true,1,MOBILE,MINA QABOOS,TVXA,TVXABBULK/RORO03,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
TVXABREAKBULK 01_Crane,true,1,MOBILE,MINA QABOOS,TVXA,TVXABREAKBULK 01,BREAKBULK,-999,8192,1,1800,1800,450,450,true
TVXAGENERAL PU01_Crane,true,1,MOBILE,MINA QABOOS,TVXA,TVXAGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TVXAGENERAL PU02_Crane,true,1,MOBILE,MINA QABOOS,TVXA,TVXAGENERAL PU02,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TZL4GENERAL PU01_Crane,true,1,MOBILE,RAS AL MISHAB,TZL4,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TZL4GENERAL PU02_Crane,true,1,MOBILE,RAS AL MISHAB,TZL4,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TZL4GENERAL PU01_Crane,true,1,MOBILE,RAS AL MISHAB,TZL4,TZL4GENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TZL4GENERAL PU02_Crane,true,1,MOBILE,RAS AL MISHAB,TZL4,TZL4GENERAL PU02,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
TZYRBREAKBULK 01_Crane,true,1,MOBILE,SALALAH MINA RAYS,TZYR,N/A,N/A,-999,8192,1,1800,1800,450,450,true
TZYRGENERAL PU01_Crane,true,1,MOBILE,SALALAH MINA RAYS,TZYR,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
TZYRBREAKBULK 01_Crane,true,1,MOBILE,SALALAH MINA RAYS,TZYR,TZYRBREAKBULK 01,BREAKBULK,-999,8192,1,1800,1800,450,450,true
TZYRGENERAL PU01_Crane,true,1,MOBILE,SALALAH MINA RAYS,TZYR,TZYRGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UMXAALL-PURPOS01_Crane,true,1,MOBILE,ROTA,UMXA,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UMXABBULK/RORO01_Crane,true,1,MOBILE,ROTA,UMXA,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UMXAALL-PURPOS01_Crane,true,1,MOBILE,ROTA,UMXA,UMXAALL-PURPOS01,ALL-PURPOSE,-999,8192,1,9000,9000,2250,2250,true
UMXABBULK/RORO01_Crane,true,1,MOBILE,ROTA,UMXA,UMXABBULK/RORO01,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO01_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO02_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO03_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO04_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO05_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO06_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO07_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO08_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO09_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO10_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO11_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO12_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO13_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO14_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO15_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO16_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO17_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO18_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO19_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO20_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO21_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO22_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO23_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO24_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO25_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU01_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU02_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU03_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU04_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU05_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU06_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU07_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU08_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UNAPVISA      01_Crane,true,1,MOBILE,ROTTERDAM,UNAP,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
UNAPBBULK/RORO01_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO01,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO02_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO02,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO03_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO03,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO04_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO04,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO05_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO05,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO06_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO06,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO07_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO07,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO08_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO08,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO09_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO09,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO10_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO10,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO11_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO11,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO12_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO12,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO13_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO13,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO14_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO14,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO15_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO15,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO16_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO16,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO17_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO17,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO18_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO18,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO19_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO19,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO20_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO20,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO21_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO21,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO22_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO22,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO23_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO23,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO24_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO24,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPBBULK/RORO25_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPBBULK/RORO25,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU01_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU02_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU02,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU03_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU03,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU04_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU04,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU05_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU05,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU06_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU06,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU07_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU07,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPGENERAL PU08_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPGENERAL PU08,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UNAPVISA      01_Crane,true,1,MOBILE,ROTTERDAM,UNAP,UNAPVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
SAN DIEGO gantry crane-UTAC,true,10,GANTRY,SAN DIEGO,UTAC,N/A,N/A,-999,8192,1,8000,8000,288,288,true
SAN DIEGO gantry crane-UTAC,true,10,GANTRY,SAN DIEGO,UTAC,SAN DIEGO all-purpose berth-UTAC,ALL-PURPOSE,-999,8192,1,8000,8000,288,288,true
UTVTGENERAL PU01_Crane,true,1,MOBILE,SAN JUAN,UTVT,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UTVTVISA      01_Crane,true,1,MOBILE,SAN JUAN,UTVT,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
UTVTGENERAL PU01_Crane,true,1,MOBILE,SAN JUAN,UTVT,UTVTGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
UTVTVISA      01_Crane,true,1,MOBILE,SAN JUAN,UTVT,UTVTVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
UULAVISA      01_Crane,true,1,MOBILE,SAN PEDRO,UULA,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
UULAVISA      01_Crane,true,1,MOBILE,SAN PEDRO,UULA,UULAVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
UULBVISA      01_Crane,true,1,MOBILE,SAN PEDRO,UULB,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
UULBVISA      01_Crane,true,1,MOBILE,SAN PEDRO,UULB,UULBVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
UULXVISA      01_Crane,true,1,MOBILE,SAN PEDRO,UULX,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
UULXVISA      01_Crane,true,1,MOBILE,SAN PEDRO,UULX,UULXVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
UYQRBREAKBULK 01_Crane,true,1,MOBILE,SASEBO,UYQR,N/A,N/A,-999,8192,1,1800,1800,450,450,true
UYQRGENERAL PU01_Crane,true,1,MOBILE,SASEBO,UYQR,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
UYQRBREAKBULK 01_Crane,true,1,MOBILE,SASEBO,UYQR,UYQRBREAKBULK 01,BREAKBULK,-999,8192,1,1800,1800,450,450,true
UYQRGENERAL PU01_Crane,true,1,MOBILE,SASEBO,UYQR,UYQRGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
SAVANNAH gantry crane-UZXJ,true,10,GANTRY,SAVANNAH,UZXJ,N/A,N/A,-999,8192,1,8000,8000,288,288,true
SAVANNAH gantry crane-UZXJ,true,10,GANTRY,SAVANNAH,UZXJ,SAVANNAH all-purpose berth-UZXJ,ALL-PURPOSE,-999,8192,1,8000,8000,288,288,true
VFVNGENERAL PU01_Crane,true,1,MOBILE,SEATTLE,VFVN,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
VFVNGENERAL PU02_Crane,true,1,MOBILE,SEATTLE,VFVN,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
VFVNGENERAL PU03_Crane,true,1,MOBILE,SEATTLE,VFVN,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
VFVNVISA      01_Crane,true,1,MOBILE,SEATTLE,VFVN,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
VFVNGENERAL PU01_Crane,true,1,MOBILE,SEATTLE,VFVN,VFVNGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
VFVNGENERAL PU02_Crane,true,1,MOBILE,SEATTLE,VFVN,VFVNGENERAL PU02,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
VFVNGENERAL PU03_Crane,true,1,MOBILE,SEATTLE,VFVN,VFVNGENERAL PU03,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
VFVNVISA      01_Crane,true,1,MOBILE,SEATTLE,VFVN,VFVNVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
Container: SALT 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Container: Safaqis NE-1 berth 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Container: Safaqis NE-2 berth 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Container: Safaqis NW-1 berth 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Container: Safaqis NW-2 berth 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Container: Safaqis cont-1 berth 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Container: Safaqis cont-2 berth 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Container: Safaqis tanker berth 1,true,1,CONTAINER,SFAX,VKNP,N/A,N/A,-999,8192,1,4000,4000,144,144,true
Gantry: SALT 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
Gantry: Safaqis NE-1 berth 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
Gantry: Safaqis NE-2 berth 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
Gantry: Safaqis NW-1 berth 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
Gantry: Safaqis NW-2 berth 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
Gantry: Safaqis cont-1 berth 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
Gantry: Safaqis cont-2 berth 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
Gantry: Safaqis tanker berth 1,true,1,GANTRY,SFAX,VKNP,N/A,N/A,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,N/A,N/A,-999,8192,8,3000,3000,100,100,true
Container: SALT 1,true,1,CONTAINER,SFAX,VKNP,SALT,BREAKBULK,-999,8192,1,4000,4000,144,144,true
Gantry: SALT 1,true,1,GANTRY,SFAX,VKNP,SALT,BREAKBULK,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,SALT,BREAKBULK,-999,8192,8,3000,3000,100,100,true
Container: Safaqis NE-1 berth 1,true,1,CONTAINER,SFAX,VKNP,Safaqis NE-1 berth,BBULK/RORO,-999,8192,1,4000,4000,144,144,true
Gantry: Safaqis NE-1 berth 1,true,1,GANTRY,SFAX,VKNP,Safaqis NE-1 berth,BBULK/RORO,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,Safaqis NE-1 berth,BBULK/RORO,-999,8192,8,3000,3000,100,100,true
Container: Safaqis NE-2 berth 1,true,1,CONTAINER,SFAX,VKNP,Safaqis NE-2 berth,BBULK/RORO,-999,8192,1,4000,4000,144,144,true
Gantry: Safaqis NE-2 berth 1,true,1,GANTRY,SFAX,VKNP,Safaqis NE-2 berth,BBULK/RORO,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,Safaqis NE-2 berth,BBULK/RORO,-999,8192,8,3000,3000,100,100,true
Container: Safaqis NW-1 berth 1,true,1,CONTAINER,SFAX,VKNP,Safaqis NW-1 berth,BBULK/RORO,-999,8192,1,4000,4000,144,144,true
Gantry: Safaqis NW-1 berth 1,true,1,GANTRY,SFAX,VKNP,Safaqis NW-1 berth,BBULK/RORO,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,Safaqis NW-1 berth,BBULK/RORO,-999,8192,8,3000,3000,100,100,true
Container: Safaqis NW-2 berth 1,true,1,CONTAINER,SFAX,VKNP,Safaqis NW-2 berth,BBULK/RORO,-999,8192,1,4000,4000,144,144,true
Gantry: Safaqis NW-2 berth 1,true,1,GANTRY,SFAX,VKNP,Safaqis NW-2 berth,BBULK/RORO,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,Safaqis NW-2 berth,BBULK/RORO,-999,8192,8,3000,3000,100,100,true
Container: Safaqis cont-1 berth 1,true,1,CONTAINER,SFAX,VKNP,Safaqis cont-1 berth,ALL-PURPOSE,-999,8192,1,4000,4000,144,144,true
Gantry: Safaqis cont-1 berth 1,true,1,GANTRY,SFAX,VKNP,Safaqis cont-1 berth,ALL-PURPOSE,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,Safaqis cont-1 berth,ALL-PURPOSE,-999,8192,8,3000,3000,100,100,true
Container: Safaqis cont-2 berth 1,true,1,CONTAINER,SFAX,VKNP,Safaqis cont-2 berth,ALL-PURPOSE,-999,8192,1,4000,4000,144,144,true
Gantry: Safaqis cont-2 berth 1,true,1,GANTRY,SFAX,VKNP,Safaqis cont-2 berth,ALL-PURPOSE,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,Safaqis cont-2 berth,ALL-PURPOSE,-999,8192,8,3000,3000,100,100,true
Container: Safaqis tanker berth 1,true,1,CONTAINER,SFAX,VKNP,Safaqis tanker berth,TANKER,-999,8192,1,4000,4000,144,144,true
Gantry: Safaqis tanker berth 1,true,1,GANTRY,SFAX,VKNP,Safaqis tanker berth,TANKER,-999,8192,1,8000,8000,288,288,true
MobCranes: SAFAQIS -VKNP-PRT,true,2,MOBILE,SFAX,VKNP,Safaqis tanker berth,TANKER,-999,8192,8,3000,3000,100,100,true
VPRFVISA      01_Crane,true,1,MOBILE,SHIMIZU,VPRF,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
VPRFVISA      01_Crane,true,1,MOBILE,SHIMIZU,VPRF,VPRFVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
VSNFVISA      01_Crane,true,1,MOBILE,SINGAPORE,VSNF,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
VSNFVISA      01_Crane,true,1,MOBILE,SINGAPORE,VSNF,VSNFVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
WMPTBBULK/AMMO01_Crane,true,1,MOBILE,SOUTHPORT MILITAR,WMPT,N/A,N/A,-999,8192,1,3500,3500,875,875,true
WMPTBREAKBULK 01_Crane,true,1,MOBILE,SOUTHPORT MILITAR,WMPT,N/A,N/A,-999,8192,1,1800,1800,450,450,true
WMPTCONT/AMMO 01_Crane,true,1,MOBILE,SOUTHPORT MILITAR,WMPT,N/A,N/A,-999,8192,1,7000,7000,1750,1750,true
WMPTBBULK/AMMO01_Crane,true,1,MOBILE,SOUTHPORT MILITAR,WMPT,WMPTBBULK/AMMO01,BBULK/AMMO,-999,8192,1,3500,3500,875,875,true
WMPTBREAKBULK 01_Crane,true,1,MOBILE,SOUTHPORT MILITAR,WMPT,WMPTBREAKBULK 01,BREAKBULK,-999,8192,1,1800,1800,450,450,true
WMPTCONT/AMMO 01_Crane,true,1,MOBILE,SOUTHPORT MILITAR,WMPT,WMPTCONT/AMMO 01,CONT/AMMO,-999,8192,1,7000,7000,1750,1750,true
WPAUGENERAL PU01_Crane,true,1,MOBILE,SYDNEY,WPAU,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
WPAUGENERAL PU01_Crane,true,1,MOBILE,SYDNEY,WPAU,WPAUGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
