RLN,CCC,Mtons,Stons,Sqft,NumPieces,Length,Width,Height,Description,LongDescription,CargoId
1:0NACC,R2D,12.5,2.8,108,2,180,86,56,T61494TRK UTIL,,1:0NACC.R2D0006
1:0NACC,R2D,13,2.9,111,1,186,86,56,T61562TRK UTIL,,1:0NACC.R2D0007
1:0NACC,R2D,17.6,3.5,114,6,191,86,74,T92242TRK UTIL,,1:0NACC.R2D0008
1:0NACC,R2D,8.8,0.9,81,2,136,86,52,T95992TRL CARG,,1:0NACC.R2D0009
1:0NACC,R2D,16.8,1.4,139,1,209,96,58,Z36068TRAILER,,1:0NACC.R2D0010
1:0QAAC,J3B,6.6,0.7,50,9,105,68,64,E84531CNTNR AS,,1:0QAAC.J3B0001
1:0QAAC,J3B,9.6,0.6,66,9,108,88,70,J74920GRADER R,,1:0QAAC.J3B0002
1:0QAAC,J7C,2.5,1,20,95,55,52,48,J7C Defaulted,,1:0QAAC.J7C0001
1:0QAAC,J7C,2.5,1,20,1,55,52,48,J7C Leftover,,1:0QAAC.J7C0002
1:0QAAC,M7C,1,1,19,1,53,52,48,M7C Defaulted,,1:0QAAC.M7C0001
1:0QAAC,M7C,1,0.9,19,1,53,52,48,M7C Leftover,,1:0QAAC.M7C0002
1:0QAAC,R3D,9.3,1.4,50,4,100,72,89,C32887CLEANER,,1:0QAAC.R3D0001
1:0QAAC,A1D,26,7.6,108,9,208,75,115,R19753ROLLER M,,1:0QAAC.A1D0001
1:0QAAC,R1D,69,15.2,283,3,392,104,117,D28736DISTR WT,,1:0QAAC.R1D0001
1:0QAAC,R1D,64.2,16.7,245,1,356,99,126,T13152SHOP EQU,,1:0QAAC.R1D0002
1:0QAAC,R1D,40.9,16.8,185,13,278,96,106,T41036TRK CARG,,1:0QAAC.R1D0003
1:0QAAC,R1D,37.5,12.7,170,14,255,96,106,T41995TRK CARG,,1:0QAAC.R1D0004
1:0QAAC,R1D,37.5,13.1,170,4,255,96,106,T42063TRK CARG,,1:0QAAC.R1D0005
1:0QAAC,R1D,41.8,10.3,189,15,284,96,106,T61239TRK TRAC,,1:0QAAC.R1D0006
1:0QAAC,R1D,41.8,16.3,189,26,284,96,106,T65526TRK DUMP,,1:0QAAC.R1D0007
1:0QAAC,R1D,41.8,12.9,189,6,284,96,106,T65594TRK DUMP,,1:0QAAC.R1D0008
1:0QAAC,R1D,53.9,18.3,244,4,366,96,106,T94709TRK WREC,,1:0QAAC.R1D0009
1:0QAAC,R1D,40.5,7.5,177,4,265,96,110,V12141TANK&PUM,,1:0QAAC.R1D0010
1:0QAAC,A2B,15.2,4.9,91,1,166,79,80,T49255TRUCK LI,,1:0QAAC.A2B0001
1:0QAAC,A2D,39.9,12.2,206,3,309,96,93,C36219CRANE WH,,1:0QAAC.A2D0001
1:0QAAC,A2D,44,15.5,220,9,330,96,96,J74920GRADER R,,1:0QAAC.A2D0002
1:0QAAC,A2D,38.5,14.6,181,9,253,103,102,L76556LOADER S,,1:0QAAC.A2D0003
1:0QAAC,A2D,8.3,1.7,85,3,139,88,47,S12164ROLLER T,,1:0QAAC.A2D0004
1:0QAAC,A2D,36.3,17.9,171,15,230,107,102,T76541TRACTOR,,1:0QAAC.A2D0005
1:0QAAC,J2D,4.5,1.8,43,9,58,106,51,L76556LOADER S,,1:0QAAC.J2D0001
1:0QAAC,R2B,7.1,0.9,68,3,151,65,50,F79334FLOODLIG,,1:0QAAC.R2B0001
1:0QAAC,R2B,9.9,0.9,70,6,146,69,68,L63994LIGHT SE,,1:0QAAC.R2B0002
1:0QAAC,R2B,9.7,1.5,61,4,112,79,76,T30377TOOL OUT,,1:0QAAC.R2B0003
1:0QAAC,R2B,10.9,1.5,76,6,146,75,69,W58486TOOL OUT,,1:0QAAC.R2B0004
1:0QAAC,R2B,7.9,0.8,76,1,147,74,50,W95537TRAILER,,1:0QAAC.R2B0005
1:0QAAC,R2D,9.4,1.4,110,6,169,94,41,E02807CHASSIS,,1:0QAAC.R2D0001
1:0QAAC,R2D,31.1,2.8,161,3,254,91,93,K28601KITCHEN,,1:0QAAC.R2D0002
1:0QAAC,R2D,21.2,2.8,109,2,171,92,93,L28351KITCHEN,,1:0QAAC.R2D0003
1:0QAAC,R2D,18.4,3.1,125,6,187,96,71,L67342LAUNCHR,,1:0QAAC.R2D0004
1:0QAAC,R2D,19.8,2.7,119,4,175,98,80,L85283LUB SVC,,1:0QAAC.R2D0005
1:0QAAC,R2D,22.8,4.5,144,6,214,97,76,P11866PNEU TL&,,1:0QAAC.R2D0006
1:0QAAC,R2D,24.3,4.7,118,4,191,89,99,S25681SHP EQP,,1:0QAAC.R2D0007
1:0QAAC,R2D,62.7,15.9,287,9,393,105,105,S29971SCRAPER,,1:0QAAC.R2D0008
1:0QAAC,R2D,60.2,8.2,332,15,416,115,87,S70517STLR LOW,,1:0QAAC.R2D0009
1:0QAAC,R2D,17.3,2.9,102,1,172,85,82,T16988SHOP EQU,,1:0QAAC.R2D0010
1:0QAAC,R2D,35.4,8,167,18,250,96,102,T34437TRAC WHL,,1:0QAAC.R2D0011
1:0QAAC,R2D,22.2,3.6,122,1,205,86,87,T38707TRK AMB,,1:0QAAC.R2D0012
1:0QAAC,R2D,12.5,2.8,108,25,180,86,56,T61494TRK UTIL,,1:0QAAC.R2D0013
1:0QAAC,R2D,13,2.9,111,8,186,86,56,T61562TRK UTIL,,1:0QAAC.R2D0014
1:0QAAC,R2D,13.3,3.3,114,4,191,86,56,T61630TRK UTIL,,1:0QAAC.R2D0015
1:0QAAC,R2D,26.2,4.8,153,4,230,96,82,T95555TRLR CGO,,1:0QAAC.R2D0016
1:0QAAC,R2D,8.8,0.9,81,2,136,86,52,T95992TRL CGO,,1:0QAAC.R2D0017
1:0QAAC,R2D,23,3.6,140,14,210,96,79,T96564TRLR CGO,,1:0QAAC.R2D0018
1:0QAAC,R2D,18.5,1.6,96,4,166,83,93,V19950TK UNIT,,1:0QAAC.R2D0019
1:0QAAC,R2D,24.1,3.7,119,1,179,96,97,W48391WLD SHOP,,1:0QAAC.R2D0020
1:0QAAC,R2D,13.7,2.9,149,18,219,98,44,W94536TRAILER,,1:0QAAC.R2D0021
1:0QAAC,R2D,19.4,2.1,111,2,163,98,84,W98825TRLR TK,,1:0QAAC.R2D0022
1:0QAEC,A3B,6.3,2.5,45,1,97,67,67,S10682ROLLER T,,1:0QAEC.A3B0001
1:0QAEC,J7C,2.4,1,19.9,129,55,52,48,J7C Defaulted,,1:0QAEC.J7C0001
1:0QAEC,J7C,14.399994,0.69999695,26.900146,1,74,52,48,J7C Leftover,,1:0QAEC.J7C0002
1:0QAEC,M7C,1,1,0.1,6,0,52,48,M7C Defaulted,,1:0QAEC.M7C0001
1:0QAEC,M7C,1,0.9000001,0.39999998,1,1,52,48,M7C Leftover,,1:0QAEC.M7C0002
1:0QAEC,R3B,2.1,0.3,21,5,84,36,48,Z44650MOTORCYC,,1:0QAEC.R3B0001
1:0QAEC,R3D,9.3,1.4,50,5,100,72,89,C32887CLEANER,,1:0QAEC.R3D0001
1:0QAEC,A1D,94.2,28.7,303,2,344,127,149,F39378CRANE WH,,1:0QAEC.A1D0001
1:0QAEC,R1D,69,15.1,283,1,392,104,117,D28736DISTR WT,,1:0QAEC.R1D0001
1:0QAEC,R1D,57.3,7.7,208,1,316,95,132,S74832STLR VAN,,1:0QAEC.R1D0002
1:0QAEC,R1D,64.2,16.6,245,1,356,99,126,T13152SHOP EQU,,1:0QAEC.R1D0003
1:0QAEC,R1D,68.4,18.8,253,1,375,97,130,T42725TRUCK CO,,1:0QAEC.R1D0004
1:0QAEC,R1D,54.8,13.7,206,3,299,99,128,T91656TRUCK TR,,1:0QAEC.R1D0005
1:0QAEC,A2D,40.9,14.7,216,4,327,95,91,G74783GRADER R,,1:0QAEC.A2D0001
1:0QAEC,A2D,41.4,15.5,219,10,297,106,91,L76556LOADER S,,1:0QAEC.A2D0002
1:0QAEC,A2D,8.2,3.3,70,1,117,86,56,S12575ROLLER T,,1:0QAEC.A2D0003
1:0QAEC,A2D,35.4,8,167,12,250,96,102,T34437TRAC WHL,,1:0QAEC.A2D0004
1:0QAEC,A2D,39.6,15.6,190,1,271,101,100,T49119TRUCK FR,,1:0QAEC.A2D0005
1:0QAEC,A2D,37.5,17.8,186,14,243,110,97,W76473TRACTOR,,1:0QAEC.A2D0006
1:0QAEC,J2B,1.7,0.3,27,2,120,32,30,C04653BOOM EXT,,1:0QAEC.J2B0001
1:0QAEC,J2B,2.9,0.7,45,2,197,33,31,F39378BOOM POI,,1:0QAEC.J2B0002
1:0QAEC,J2B,3.8,1,59,2,184,46,31,F39378BOOM FOO,,1:0QAEC.J2B0003
1:0QAEC,R2B,9.3,1.4,76,6,147,74,59,J47617GEN SET,,1:0QAEC.R2B0001
1:0QAEC,R2B,13.9,1.9,103,1,176,84,65,J47480GEN SET,,1:0QAEC.R2B0002
1:0QAEC,R2B,20.4,4.2,129,3,223,83,76,T59346TRUCK CA,,1:0QAEC.R2B0003
1:0QAEC,R2B,19.6,4.2,124,3,217,82,76,T59482TRUCK CA,,1:0QAEC.R2B0004
1:0QAEC,R2B,10.9,1.1,76,12,146,75,69,W58486TOOL OUT,,1:0QAEC.R2B0005
1:0QAEC,R2B,11,1.9,96,14,166,83,55,W95811TRAILER,,1:0QAEC.R2B0006
1:0QAEC,R2B,15.4,1.5,91,7,162,81,81,W98825TRAILER,,1:0QAEC.R2B0007
1:0QAEC,R2B,7.9,1.4,76,9,147,74,50,W95537TRAILER,,1:0QAEC.R2B0008
1:0QAEC,R2D,27.8,6.3,131,4,192,98,102,D20529DISPENSE,,1:0QAEC.R2D0001
1:0QAEC,R2D,22.5,3.6,115,3,178,93,94,L28351KITCHEN,,1:0QAEC.R2D0002
1:0QAEC,R2D,19.8,2.7,119,5,175,98,80,L85283LUB SVC,,1:0QAEC.R2D0003
1:0QAEC,R2D,22.8,4.5,144,5,214,97,76,P11866PNEU TL&,,1:0QAEC.R2D0004
1:0QAEC,R2D,49.6,8.5,340,3,510,96,70,S70594STLR LOW,,1:0QAEC.R2D0005
1:0QAEC,R2D,23.7,3.5,112,2,189,85,102,T07543TRUCK UT,,1:0QAEC.R2D0006
1:0QAEC,R2D,17.9,3.3,115,4,192,86,75,T05028TRUCK UT,,1:0QAEC.R2D0007
1:0QAEC,R2D,17.3,2.8,102,1,172,85,82,T16988SHOP EQU,,1:0QAEC.R2D0008
1:0QAEC,R2D,21.6,3.7,126,5,214,85,82,T10138SHOP EQP,,1:0QAEC.R2D0009
1:0QAEC,R2D,59,19.7,281,8,400,101,101,T39586TRUCK CA,,1:0QAEC.R2D0010
1:0QAEC,R2D,56.7,21.7,269,1,384,101,101,T63093TRUCK WR,,1:0QAEC.R2D0011
1:0QAEC,R2D,56.3,19.1,267,4,401,96,101,T87243TRK TANK,,1:0QAEC.R2D0012
1:0QAEC,R2D,22.1,4,196,3,294,96,54,T96975TRAILER,,1:0QAEC.R2D0013
1:0QAEC,R2D,24.1,3.7,119,1,179,96,97,W48391WLD SHOP,,1:0QAEC.R2D0014
1:0QAEC,R2D,12.1,2.4,135,37,211,92,43,W94536TRAILER,,1:0QAEC.R2D0015
1:0QAEC,R2D,43.8,11.6,224,5,332,97,94,X40968TRK CGO,,1:0QAEC.R2D0016
1:0QAEC,R2D,41,11,209,4,311,97,94,X40831TRK CGO,,1:0QAEC.R2D0017
1:0QAEC,R2D,29.8,6.6,177,12,265,96,81,X40009TRUCK CA,,1:0QAEC.R2D0018
1:0QAEC,R2D,38.9,13.1,199,12,295,97,94,X43845TRUCK DU,,1:0QAEC.R2D0019
1:0QAEC,R2D,36,12.5,184,48,273,97,94,X43708TRUCK DU,,1:0QAEC.R2D0020
1:0QAEC,R2D,31.4,6.8,186,8,279,96,81,X40146TRUCK CA,,1:0QAEC.R2D0021
1:0QAEC,R2D,35,10.6,179,1,265,97,94,X59326TRUCK TR,,1:0QAEC.R2D0022
1:0QAFC,J3B,6.6,0.7,50,9,105,68,64,E84531CNTNR AS,,1:0QAFC.J3B0001
1:0QAFC,J3B,9.6,0.6,66,9,108,88,70,J74920GRADER R,,1:0QAFC.J3B0002
1:0QAFC,J7C,2.5,1,20,95,55,52,48,J7C Defaulted,,1:0QAFC.J7C0001
1:0QAFC,J7C,2.5,1,20,1,55,52,48,J7C Leftover,,1:0QAFC.J7C0002
1:0QAFC,M7C,1,1,19,1,53,52,48,M7C Defaulted,,1:0QAFC.M7C0001
1:0QAFC,M7C,1,0.9,19,1,53,52,48,M7C Leftover,,1:0QAFC.M7C0002
1:0QAFC,R3D,9.3,1.4,50,4,100,72,89,C32887CLEANER,,1:0QAFC.R3D0001
1:0QAFC,A1D,26,7.6,108,9,208,75,115,R19753ROLLER M,,1:0QAFC.A1D0001
1:0QAFC,R1D,69,15.2,283,3,392,104,117,D28736DISTR WT,,1:0QAFC.R1D0001
1:0QAFC,R1D,64.2,16.7,245,1,356,99,126,T13152SHOP EQU,,1:0QAFC.R1D0002
1:0QAFC,R1D,40.9,16.8,185,13,278,96,106,T41036TRK CARG,,1:0QAFC.R1D0003
1:0QAFC,R1D,37.5,12.7,170,14,255,96,106,T41995TRK CARG,,1:0QAFC.R1D0004
1:0QAFC,R1D,37.5,13.1,170,4,255,96,106,T42063TRK CARG,,1:0QAFC.R1D0005
1:0QAFC,R1D,41.8,10.3,189,15,284,96,106,T61239TRK TRAC,,1:0QAFC.R1D0006
1:0QAFC,R1D,41.8,16.3,189,26,284,96,106,T65526TRK DUMP,,1:0QAFC.R1D0007
1:0QAFC,R1D,41.8,12.9,189,6,284,96,106,T65594TRK DUMP,,1:0QAFC.R1D0008
1:0QAFC,R1D,53.9,18.3,244,4,366,96,106,T94709TRK WREC,,1:0QAFC.R1D0009
1:0QAFC,R1D,40.5,7.5,177,4,265,96,110,V12141TANK&PUM,,1:0QAFC.R1D0010
1:0QAFC,A2B,15.2,4.9,91,1,166,79,80,T49255TRUCK LI,,1:0QAFC.A2B0001
1:0QAFC,A2D,39.9,12.2,206,3,309,96,93,C36219CRANE WH,,1:0QAFC.A2D0001
1:0QAFC,A2D,44,15.5,220,9,330,96,96,J74920GRADER R,,1:0QAFC.A2D0002
1:0QAFC,A2D,38.5,14.6,181,9,253,103,102,L76556LOADER S,,1:0QAFC.A2D0003
1:0QAFC,A2D,8.3,1.7,85,3,139,88,47,S12164ROLLER T,,1:0QAFC.A2D0004
1:0QAFC,A2D,36.3,17.9,171,15,230,107,102,T76541TRACTOR,,1:0QAFC.A2D0005
1:0QAFC,J2D,4.5,1.8,43,9,58,106,51,L76556LOADER S,,1:0QAFC.J2D0001
1:0QAFC,R2B,7.1,0.9,68,3,151,65,50,F79334FLOODLIG,,1:0QAFC.R2B0001
1:0QAFC,R2B,9.9,0.9,70,6,146,69,68,L63994LIGHT SE,,1:0QAFC.R2B0002
1:0QAFC,R2B,9.7,1.5,61,4,112,79,76,T30377TOOL OUT,,1:0QAFC.R2B0003
1:0QAFC,R2B,10.9,1.5,76,6,146,75,69,W58486TOOL OUT,,1:0QAFC.R2B0004
1:0QAFC,R2B,7.9,0.8,76,1,147,74,50,W95537TRAILER,,1:0QAFC.R2B0005
1:0QAFC,R2D,9.4,1.4,110,6,169,94,41,E02807CHASSIS,,1:0QAFC.R2D0001
1:0QAFC,R2D,31.1,2.8,161,3,254,91,93,K28601KITCHEN,,1:0QAFC.R2D0002
1:0QAFC,R2D,21.2,2.8,109,2,171,92,93,L28351KITCHEN,,1:0QAFC.R2D0003
1:0QAFC,R2D,18.4,3.1,125,6,187,96,71,L67342LAUNCHR,,1:0QAFC.R2D0004
1:0QAFC,R2D,19.8,2.7,119,4,175,98,80,L85283LUB SVC,,1:0QAFC.R2D0005
1:0QAFC,R2D,22.8,4.5,144,6,214,97,76,P11866PNEU TL&,,1:0QAFC.R2D0006
1:0QAFC,R2D,24.3,4.7,118,4,191,89,99,S25681SHP EQP,,1:0QAFC.R2D0007
1:0QAFC,R2D,62.7,15.9,287,9,393,105,105,S29971SCRAPER,,1:0QAFC.R2D0008
1:0QAFC,R2D,60.2,8.2,332,15,416,115,87,S70517STLR LOW,,1:0QAFC.R2D0009
1:0QAFC,R2D,17.3,2.9,102,1,172,85,82,T16988SHOP EQU,,1:0QAFC.R2D0010
1:0QAFC,R2D,35.4,8,167,18,250,96,102,T34437TRAC WHL,,1:0QAFC.R2D0011
1:0QAFC,R2D,22.2,3.6,122,1,205,86,87,T38707TRK AMB,,1:0QAFC.R2D0012
1:0QAFC,R2D,12.5,2.8,108,25,180,86,56,T61494TRK UTIL,,1:0QAFC.R2D0013
1:0QAFC,R2D,13,2.9,111,8,186,86,56,T61562TRK UTIL,,1:0QAFC.R2D0014
1:0QAFC,R2D,13.3,3.3,114,4,191,86,56,T61630TRK UTIL,,1:0QAFC.R2D0015
1:0QAFC,R2D,26.2,4.8,153,4,230,96,82,T95555TRLR CGO,,1:0QAFC.R2D0016
1:0QAFC,R2D,8.8,0.9,81,2,136,86,52,T95992TRL CGO,,1:0QAFC.R2D0017
1:0QAFC,R2D,23,3.6,140,14,210,96,79,T96564TRLR CGO,,1:0QAFC.R2D0018
1:0QAFC,R2D,18.5,1.6,96,4,166,83,93,V19950TK UNIT,,1:0QAFC.R2D0019
1:0QAFC,R2D,24.1,3.7,119,1,179,96,97,W48391WLD SHOP,,1:0QAFC.R2D0020
1:0QAFC,R2D,13.7,2.9,149,18,219,98,44,W94536TRAILER,,1:0QAFC.R2D0021
1:0QAFC,R2D,19.4,2.1,111,2,163,98,84,W98825TRLR TK,,1:0QAFC.R2D0022
1:0QBJ,J3C,1,0.1,2,1,6,52,48,J3C Leftover,,1:0QBJ.J3C0001
1:0QBJ,J7C,1,0.3,6,1,17,52,48,J7C Leftover,,1:0QBJ.J7C0001
1:0QBJ,M7C,1,0.1,1,1,3,52,48,M7C Leftover,,1:0QBJ.M7C0001
1:0QBJ,R2D,18,3.6,88,1,138,92,78,R2D Defaulted,,1:0QBJ.R2D0001
1:0QBJ,R2D,18,3.5,88,1,138,92,78,R2D Leftover,,1:0QBJ.R2D0002
1:0RAAC,J3B,2.4,1,19.8,87,55,52,48,J3B Defaulted,,1:0RAAC.J3B0001
1:0RAAC,J3B,7.199997,0.5,27.400024,1,76,52,48,J3B Leftover,,1:0RAAC.J3B0002
1:0RAAC,R1D,30,9.6,191,1,284,97,115,R1D Defaulted,,1:0RAAC.R1D0001
1:0RAAC,R1D,30,9.5,191,1,284,97,115,R1D Leftover,,1:0RAAC.R1D0002
1:0RAAC,R2D,29.1,5,99.8,215,156,92,78,R2D Defaulted,,1:0RAAC.R2D0001
1:0RAAC,R2D,42.5,2.9000244,101,1,158,92,78,R2D Leftover,,1:0RAAC.R2D0002
1:0TABC,J7C,2.4,1,19.8,96,55,52,48,J7C Defaulted,,1:0TABC.J7C0001
1:0TABC,J7C,10.599991,0.19999695,23.200073,1,64,52,48,J7C Leftover,,1:0TABC.J7C0002
1:0TABC,M7C,1,0.7,0.3,2,1,52,48,M7C Defaulted,,1:0TABC.M7C0001
1:0TABC,M7C,1,0.8000001,0.39999998,1,1,52,48,M7C Leftover,,1:0TABC.M7C0002
1:0TABC,R3D,9.3,1.4,50,1,100,72,89,C32887CLEANER,,1:0TABC.R3D0001
1:0TABC,J1D,8,0.2,35,11,96,53,108,J87705INSTL/EQ,,1:0TABC.J1D0001
1:0TABC,R1D,40.9,16.5,185,18,278,96,106,T41036TRK CARG,,1:0TABC.R1D0001
1:0TABC,R1D,40.9,12.3,185,32,278,96,106,T41104TRK CARG,,1:0TABC.R1D0002
1:0TABC,R1D,37.5,10.2,170,14,255,96,106,T41995TRK CARG,,1:0TABC.R1D0003
1:0TABC,R1D,37.5,10.6,170,6,255,96,106,T42063TRK CARG,,1:0TABC.R1D0004
1:0TABC,R1D,53.9,18.3,244,2,366,96,106,T94709TRK WREC,,1:0TABC.R1D0005
1:0TABC,R1D,40.5,7.5,177,2,265,96,110,V12141TANK&PUM,,1:0TABC.R1D0006
1:0TABC,J2D,17.7,2.3,101,1,167,87,84,W32730SHOP EQU,,1:0TABC.J2D0001
1:0TABC,R2B,9.9,0.9,70,17,146,69,68,L63994LIGHT SE,,1:0TABC.R2B0001
1:0TABC,R2D,40.9,7.9,228,24,296,111,86,K57821HOWITZER,,1:0TABC.R2D0001
1:0TABC,R2D,21.2,2.8,109,5,171,92,93,L28351KITCHEN,,1:0TABC.R2D0002
1:0TABC,R2D,13.3,3.1,114,3,191,86,56,T07679TRK UTIL,,1:0TABC.R2D0003
1:0TABC,R2D,22.2,3.6,122,1,205,86,87,T38707TRK AMB,,1:0TABC.R2D0004
1:0TABC,R2D,12.5,2.8,108,62,180,86,56,T61494TRK UTIL,,1:0TABC.R2D0005
1:0TABC,R2D,13,2.9,111,1,186,86,56,T61562TRK UTIL,,1:0TABC.R2D0006
1:0TABC,R2D,8.8,0.9,81,3,136,86,52,T95924TLR CGO,,1:0TABC.R2D0007
1:0TABC,R2D,8.8,0.9,81,25,136,86,52,T95992TRL CGO,,1:0TABC.R2D0008
1:0TABC,R2D,19.4,2.1,111,10,163,98,84,W98825TRLR TK,,1:0TABC.R2D0009
1:0TABC,R2D,23,3.6,140,8,210,96,79,Z36068TRL CARG,,1:0TABC.R2D0010
1:0TABC,R2D,26.2,4.8,153,24,230,96,82,Z90712TRLR CGO,,1:0TABC.R2D0011
1:0TAE1,J3C,5.5,0.9,33,1,91,52,48,J3C Defaulted,,1:0TAE1.J3C0001
1:0TAE1,J3C,5.5,0.9,33,1,91,52,48,J3C Leftover,,1:0TAE1.J3C0002
1:0TAE1,R1D,32.1,13.8,275.2,16,409,97,115,R1D Defaulted,,1:0TAE1.R1D0001
1:0TAE1,R1D,32.400024,13.199997,276.7998,1,411,97,115,R1D Leftover,,1:0TAE1.R1D0002
1:0TAE1,A2D,12,4.8,55.6,11,87,92,78,A2D Defaulted,,1:0TAE1.A2D0001
1:0TAE1,A2D,13,4.499996,56.400024,1,88,92,78,A2D Leftover,,1:0TAE1.A2D0002
1:0TAE1,R2B,15.7,4.6,133.1,8,208,92,78,R2B Defaulted,,1:0TAE1.R2B0001
1:0TAE1,R2B,16.400002,4.9000015,133.19995,1,208,92,78,R2B Leftover,,1:0TAE1.R2B0002
1:0TAE1,R2D,9,4.2,94,4,147,92,78,R2D Defaulted,,1:0TAE1.R2D0001
1:0TAE1,R2D,9,4.200001,94,1,147,92,78,R2D Leftover,,1:0TAE1.R2D0002
1:0TAEC,J7C,2.4,1,19.9,74,55,52,48,J7C Defaulted,,1:0TAEC.J7C0001
1:0TAEC,J7C,9.399994,0.80000305,23.400024,1,65,52,48,J7C Leftover,,1:0TAEC.J7C0002
1:0TAEC,M7C,1,0.9,0.2,4,1,52,48,M7C Defaulted,,1:0TAEC.M7C0001
1:0TAEC,M7C,1,0.9000001,0.19999999,1,1,52,48,M7C Leftover,,1:0TAEC.M7C0002
1:0TAEC,R3B,4,0.6,42,1,116,52,48,R3B Leftover,,1:0TAEC.R3B0001
1:0TAEC,R3D,4.5,0.7,25,1,69,52,48,R3D Defaulted,,1:0TAEC.R3D0001
1:0TAEC,R3D,4.5,0.7,25,1,69,52,48,R3D Leftover,,1:0TAEC.R3D0002
1:0TAEC,A1D,26,12.9,109.5,1,163,97,115,A1D Defaulted,,1:0TAEC.A1D0001
1:0TAEC,A1D,26,12.800001,109.5,1,163,97,115,A1D Leftover,,1:0TAEC.A1D0002
1:0TAEC,A2D,11.2,5,52.1,99,82,92,78,A2D Defaulted,,1:0TAEC.A2D0001
1:0TAEC,A2D,13.200073,3.600006,53.100098,1,83,92,78,A2D Leftover,,1:0TAEC.A2D0002
1:0TAEC,J2B,7.5,5,108.8,24,170,92,78,J2B Defaulted,,1:0TAEC.J2B0001
1:0TAEC,J2B,8,4.5999985,108.799805,1,170,92,78,J2B Leftover,,1:0TAEC.J2B0002
1:0TAEC,R2B,27,5,232.8,36,364,92,78,R2B Defaulted,,1:0TAEC.R2B0001
1:0TAEC,R2B,28,3.399994,233.2002,1,365,92,78,R2B Leftover,,1:0TAEC.R2B0002
1:0TAEC,R2D,16.8,5,97.2,329,152,92,78,R2D Defaulted,,1:0TAEC.R2D0001
1:0TAEC,R2D,32.800293,2.5,105.20117,1,165,92,78,R2D Leftover,,1:0TAEC.R2D0002
1:0VAAC,J3B,2.5,1,19.8,10,55,52,48,J3B Defaulted,,1:0VAAC.J3B0001
1:0VAAC,J3B,3,0.8999996,20,1,55,52,48,J3B Leftover,,1:0VAAC.J3B0002
1:0VAAC,R2D,21.6,4.7,93.4,14,146,92,78,R2D Defaulted,,1:0VAAC.R2D0001
1:0VAAC,R2D,22.600006,4.300003,94.400024,1,148,92,78,R2D Leftover,,1:0VAAC.R2D0002
1:0VABC,J3B,2.5,1,19.8,65,55,52,48,J3B Defaulted,,1:0VABC.J3B0001
1:0VABC,J3B,4.5,0.5999985,25,1,69,52,48,J3B Leftover,,1:0VABC.J3B0002
1:0VABC,R1D,54.5,13.7,274,6,407,97,115,R1D Defaulted,,1:0VABC.R1D0001
1:0VABC,R1D,55,13.700005,274,1,407,97,115,R1D Leftover,,1:0VABC.R1D0002
1:0VABC,R2D,20,5,99.2,134,155,92,78,R2D Defaulted,,1:0VABC.R2D0001
1:0VABC,R2D,30,0.2000122,111.200195,1,174,92,78,R2D Leftover,,1:0VABC.R2D0002
1:0YABC,J3B,3.3,0.9,18.7,12,52,52,48,J3B Defaulted,,1:0YABC.J3B0001
1:0YABC,J3B,3.4000015,1.4000006,19.59999,1,54,52,48,J3B Leftover,,1:0YABC.J3B0002
1:0YABC,R1D,66.1,13.9,277.2,33,412,97,115,R1D Defaulted,,1:0YABC.R1D0001
1:0YABC,R1D,67.69995,12.700012,280.3994,1,416,97,115,R1D Leftover,,1:0YABC.R1D0002
1:0YABC,R2D,26.6,5,99.7,99,156,92,78,R2D Defaulted,,1:0YABC.R2D0001
1:0YABC,R2D,33.599854,3.600006,101.700195,1,159,92,78,R2D Leftover,,1:0YABC.R2D0002
1:0YACC,J3B,2.5,1,19.7,49,55,52,48,J3B Defaulted,,1:0YACC.J3B0001
1:0YACC,J3B,3.5,0.40000153,22.699951,1,63,52,48,J3B Leftover,,1:0YACC.J3B0002
1:0YACC,R2D,44.6,5,99.8,76,156,92,78,R2D Defaulted,,1:0YACC.R2D0001
1:0YACC,R2D,47.400146,4.399994,103.19971,1,162,92,78,R2D Leftover,,1:0YACC.R2D0002
1:0YADC,J7C,2.4,1,19.6,19,54,52,48,J7C Defaulted,,1:0YADC.J7C0001
1:0YADC,J7C,3.3999977,0.6000004,19.600006,1,54,52,48,J7C Leftover,,1:0YADC.J7C0002
1:0YADC,M7C,1,0.1,2,1,6,52,48,M7C Leftover,,1:0YADC.M7C0001
1:0YADC,R3D,9.3,1.4,50,1,100,72,89,C32887CLEANER,,1:0YADC.R3D0001
1:0YADC,J1D,8,0.2,35,8,96,53,108,J87705INSTL/EQ,,1:0YADC.J1D0001
1:0YADC,R1D,40.9,17.3,185,1,278,96,106,T41104TRK CARG,,1:0YADC.R1D0001
1:0YADC,R1D,37.5,12.7,170,5,255,96,106,T41995TRK CARG,,1:0YADC.R1D0002
1:0YADC,R1D,53.9,18.3,244,1,366,96,106,T94709TRK WREC,,1:0YADC.R1D0003
1:0YADC,R2B,9.9,0.9,70,3,146,69,68,L63994LIGHT SE,,1:0YADC.R2B0001
1:0YADC,R2D,31.1,2.8,161,1,254,91,93,K28601KITCHEN,,1:0YADC.R2D0001
1:0YADC,R2D,21.2,4.3,109,1,171,92,93,L28351KITCHEN,,1:0YADC.R2D0002
1:0YADC,R2D,13.3,5.3,114,4,191,86,56,T07679TRK UTIL,,1:0YADC.R2D0003
