Day,ShipType,ShipsAvailable,TotalUsed,VISAMission,CONUS,Tunisia
137,POL TANKER,2,0,0,0,0
137,RO/RO,39,0,0,0,0
137,RO/RO(T-AKR),11,0,0,0,0
137,T-ACS,7,0,0,0,0
137,T-AH,2,0,0,0,0
137,VISA CONT,117,1,0,0,1
138,BARGE(LASH),6,0,0,0,0
138,BARGE(T-AKB),6,1,0,0,1
138,BREAKBULK,20,0,0,0,0
138,CAR TRANS,9,0,0,0,0
138,CLF,10,0,0,0,0
138,COMBO,4,0,0,0,0
138,CONT-NSS,84,2,0,0,2
138,CONT-SS,16,1,0,0,1
138,FSS,8,3,0,0,3
138,PAX,2,0,0,0,0
138,POL TANKER,2,0,0,0,0
138,RO/RO,39,0,0,0,0
138,RO/RO(T-AKR),11,0,0,0,0
138,T-ACS,7,0,0,0,0
138,T-AH,2,0,0,0,0
138,VISA CONT,117,1,0,0,1
139,BARGE(LASH),6,0,0,0,0
139,BARGE(T-AKB),6,1,0,0,1
139,BREAKBULK,20,0,0,0,0
139,CAR TRANS,9,0,0,0,0
139,CLF,10,0,0,0,0
139,COMBO,4,0,0,0,0
139,CONT-NSS,84,2,0,0,2
139,CONT-SS,16,1,0,0,1
139,FSS,8,5,0,0,5
139,PAX,2,0,0,0,0
139,POL TANKER,2,0,0,0,0
139,RO/RO,39,0,0,0,0
139,RO/RO(T-AKR),11,0,0,0,0
139,T-ACS,7,0,0,0,0
139,T-AH,2,0,0,0,0
139,VISA CONT,117,1,0,0,1
140,BARGE(LASH),6,0,0,0,0
140,BARGE(T-AKB),6,1,0,0,1
140,BREAKBULK,20,0,0,0,0
140,CAR TRANS,9,0,0,0,0
140,CLF,10,0,0,0,0
140,COMBO,4,0,0,0,0
140,CONT-NSS,84,2,0,0,2
140,CONT-SS,16,2,0,0,2
140,FSS,8,4,0,0,4
140,PAX,2,0,0,0,0
140,POL TANKER,2,0,0,0,0
140,RO/RO,39,0,0,0,0
140,RO/RO(T-AKR),11,0,0,0,0
140,T-ACS,7,0,0,0,0
140,T-AH,2,0,0,0,0
140,VISA CONT,117,1,0,0,1
141,BARGE(LASH),6,0,0,0,0
141,BARGE(T-AKB),6,0,0,0,0
141,BREAKBULK,20,0,0,0,0
141,CAR TRANS,9,0,0,0,0
141,CLF,10,0,0,0,0
141,COMBO,4,0,0,0,0
141,CONT-NSS,84,2,0,0,2
141,CONT-SS,16,2,0,0,2
141,FSS,8,5,0,0,5
141,PAX,2,0,0,0,0
141,POL TANKER,2,0,0,0,0
141,RO/RO,39,0,0,0,0
141,RO/RO(T-AKR),11,0,0,0,0
141,T-ACS,7,0,0,0,0
141,T-AH,2,0,0,0,0
141,VISA CONT,117,1,0,0,1
142,BARGE(LASH),6,0,0,0,0
142,BARGE(T-AKB),6,0,0,0,0
142,BREAKBULK,20,0,0,0,0
142,CAR TRANS,9,0,0,0,0
142,CLF,10,0,0,0,0
142,COMBO,4,0,0,0,0
142,CONT-NSS,84,2,0,0,2
142,CONT-SS,16,2,0,0,2
142,FSS,8,5,0,0,5
142,PAX,2,0,0,0,0
142,POL TANKER,2,0,0,0,0
142,RO/RO,39,0,0,0,0
142,RO/RO(T-AKR),11,0,0,0,0
142,T-ACS,7,0,0,0,0
142,T-AH,2,0,0,0,0
142,VISA CONT,117,0,0,0,0
143,BARGE(LASH),6,0,0,0,0
143,BARGE(T-AKB),6,0,0,0,0
143,BREAKBULK,20,0,0,0,0
143,CAR TRANS,9,0,0,0,0
143,CLF,10,0,0,0,0
143,COMBO,4,0,0,0,0
143,CONT-NSS,84,3,0,0,3
143,CONT-SS,16,2,0,0,2
143,FSS,8,6,0,0,6
143,PAX,2,0,0,0,0
143,POL TANKER,2,0,0,0,0
143,RO/RO,39,0,0,0,0
143,RO/RO(T-AKR),11,0,0,0,0
143,T-ACS,7,0,0,0,0
143,T-AH,2,0,0,0,0
143,VISA CONT,117,0,0,0,0
144,BARGE(LASH),6,0,0,0,0
144,BARGE(T-AKB),6,0,0,0,0
144,BREAKBULK,20,0,0,0,0
144,CAR TRANS,9,0,0,0,0
144,CLF,10,0,0,0,0
144,COMBO,4,0,0,0,0
144,CONT-NSS,84,3,0,0,3
144,CONT-SS,16,2,0,0,2
144,FSS,8,6,0,0,6
144,PAX,2,0,0,0,0
144,POL TANKER,2,0,0,0,0
144,RO/RO,39,0,0,0,0
144,RO/RO(T-AKR),11,0,0,0,0
144,T-ACS,7,0,0,0,0
144,T-AH,2,0,0,0,0
144,VISA CONT,117,0,0,0,0
145,BARGE(LASH),6,0,0,0,0
145,BARGE(T-AKB),6,0,0,0,0
145,BREAKBULK,20,0,0,0,0
145,CAR TRANS,9,0,0,0,0
145,CLF,10,0,0,0,0
145,COMBO,4,0,0,0,0
145,CONT-NSS,84,2,0,0,2
145,CONT-SS,16,2,0,0,2
145,FSS,8,5,0,0,5
145,PAX,2,0,0,0,0
145,POL TANKER,2,0,0,0,0
145,RO/RO,39,0,0,0,0
145,RO/RO(T-AKR),11,0,0,0,0
145,T-ACS,7,0,0,0,0
145,T-AH,2,0,0,0,0
145,VISA CONT,117,0,0,0,0
146,BARGE(LASH),6,0,0,0,0
146,BARGE(T-AKB),6,0,0,0,0
146,BREAKBULK,20,0,0,0,0
146,CAR TRANS,9,0,0,0,0
146,CLF,10,0,0,0,0
146,COMBO,4,0,0,0,0
146,CONT-NSS,84,1,0,0,1
146,CONT-SS,16,2,0,0,2
146,FSS,8,4,0,0,4
146,PAX,2,0,0,0,0
146,POL TANKER,2,0,0,0,0
146,RO/RO,39,0,0,0,0
146,RO/RO(T-AKR),11,0,0,0,0
146,T-ACS,7,0,0,0,0
146,T-AH,2,0,0,0,0
146,VISA CONT,117,0,0,0,0
147,BARGE(LASH),6,0,0,0,0
147,BARGE(T-AKB),6,0,0,0,0
147,BREAKBULK,20,0,0,0,0
147,CAR TRANS,9,0,0,0,0
147,CLF,10,0,0,0,0
147,COMBO,4,0,0,0,0
147,CONT-NSS,84,2,0,0,2
147,CONT-SS,16,1,0,0,1
147,FSS,8,4,0,0,4
147,PAX,2,0,0,0,0
147,POL TANKER,2,0,0,0,0
147,RO/RO,39,0,0,0,0
147,RO/RO(T-AKR),11,0,0,0,0
147,T-ACS,7,0,0,0,0
147,T-AH,2,0,0,0,0
147,VISA CONT,117,0,0,0,0
148,BARGE(LASH),6,0,0,0,0
148,BARGE(T-AKB),6,0,0,0,0
148,BREAKBULK,20,0,0,0,0
148,CAR TRANS,9,0,0,0,0
148,CLF,10,0,0,0,0
148,COMBO,4,0,0,0,0
148,CONT-NSS,84,3,0,0,3
148,CONT-SS,16,0,0,0,0
148,FSS,8,2,0,0,2
148,PAX,2,0,0,0,0
148,POL TANKER,2,0,0,0,0
148,RO/RO,39,0,0,0,0
148,RO/RO(T-AKR),11,0,0,0,0
148,T-ACS,7,0,0,0,0
148,T-AH,2,0,0,0,0
148,VISA CONT,117,0,0,0,0
149,BARGE(LASH),6,0,0,0,0
149,BARGE(T-AKB),6,0,0,0,0
149,BREAKBULK,20,0,0,0,0
149,CAR TRANS,9,0,0,0,0
149,CLF,10,0,0,0,0
149,COMBO,4,0,0,0,0
149,CONT-NSS,84,3,0,0,3
149,CONT-SS,16,0,0,0,0
149,FSS,8,2,0,0,2
149,PAX,2,0,0,0,0
149,POL TANKER,2,0,0,0,0
149,RO/RO,39,0,0,0,0
149,RO/RO(T-AKR),11,0,0,0,0
149,T-ACS,7,0,0,0,0
149,T-AH,2,0,0,0,0
149,VISA CONT,117,0,0,0,0
150,BARGE(LASH),6,0,0,0,0
150,BARGE(T-AKB),6,1,0,0,1
150,BREAKBULK,20,0,0,0,0
150,CAR TRANS,9,0,0,0,0
150,CLF,10,0,0,0,0
150,COMBO,4,0,0,0,0
150,CONT-NSS,84,3,0,0,3
150,CONT-SS,16,0,0,0,0
150,FSS,8,2,0,0,2
150,PAX,2,0,0,0,0
150,POL TANKER,2,0,0,0,0
150,RO/RO,39,0,0,0,0
150,RO/RO(T-AKR),11,0,0,0,0
150,T-ACS,7,0,0,0,0
150,T-AH,2,0,0,0,0
150,VISA CONT,117,0,0,0,0
151,BARGE(LASH),6,0,0,0,0
151,BARGE(T-AKB),6,1,0,0,1
151,BREAKBULK,20,0,0,0,0
151,CAR TRANS,9,0,0,0,0
151,CLF,10,0,0,0,0
151,COMBO,4,0,0,0,0
151,CONT-NSS,84,3,0,0,3
151,CONT-SS,16,0,0,0,0
151,FSS,8,1,0,0,1
151,PAX,2,0,0,0,0
151,POL TANKER,2,0,0,0,0
151,RO/RO,39,0,0,0,0
151,RO/RO(T-AKR),11,0,0,0,0
151,T-ACS,7,0,0,0,0
151,T-AH,2,0,0,0,0
151,VISA CONT,117,0,0,0,0
152,BARGE(LASH),6,0,0,0,0
152,BARGE(T-AKB),6,1,0,0,1
152,BREAKBULK,20,0,0,0,0
152,CAR TRANS,9,0,0,0,0
152,CLF,10,0,0,0,0
152,COMBO,4,0,0,0,0
152,CONT-NSS,84,2,0,0,2
152,CONT-SS,16,0,0,0,0
152,FSS,8,1,0,0,1
152,PAX,2,0,0,0,0
152,POL TANKER,2,0,0,0,0
152,RO/RO,39,0,0,0,0
152,RO/RO(T-AKR),11,0,0,0,0
152,T-ACS,7,0,0,0,0
152,T-AH,2,0,0,0,0
152,VISA CONT,117,0,0,0,0
153,BARGE(LASH),6,0,0,0,0
153,BARGE(T-AKB),6,1,0,0,1
153,BREAKBULK,20,0,0,0,0
153,CAR TRANS,9,0,0,0,0
153,CLF,10,0,0,0,0
153,COMBO,4,0,0,0,0
153,CONT-NSS,84,2,0,0,2
153,CONT-SS,16,0,0,0,0
153,FSS,8,2,0,0,2
153,PAX,2,0,0,0,0
153,POL TANKER,2,0,0,0,0
153,RO/RO,39,0,0,0,0
153,RO/RO(T-AKR),11,0,0,0,0
153,T-ACS,7,0,0,0,0
153,T-AH,2,0,0,0,0
153,VISA CONT,117,0,0,0,0
154,BARGE(LASH),6,0,0,0,0
154,BARGE(T-AKB),6,1,0,0,1
154,BREAKBULK,20,0,0,0,0
154,CAR TRANS,9,0,0,0,0
154,CLF,10,0,0,0,0
154,COMBO,4,0,0,0,0
154,CONT-NSS,84,2,0,0,2
154,CONT-SS,16,0,0,0,0
154,FSS,8,3,0,0,3
154,PAX,2,0,0,0,0
154,POL TANKER,2,0,0,0,0
154,RO/RO,39,0,0,0,0
154,RO/RO(T-AKR),11,0,0,0,0
154,T-ACS,7,0,0,0,0
154,T-AH,2,0,0,0,0
154,VISA CONT,117,0,0,0,0
155,BARGE(LASH),6,0,0,0,0
155,BARGE(T-AKB),6,1,0,0,1
155,BREAKBULK,20,0,0,0,0
155,CAR TRANS,9,0,0,0,0
155,CLF,10,0,0,0,0
155,COMBO,4,0,0,0,0
155,CONT-NSS,84,2,0,0,2
155,CONT-SS,16,0,0,0,0
155,FSS,8,3,0,0,3
155,PAX,2,0,0,0,0
155,POL TANKER,2,0,0,0,0
155,RO/RO,39,0,0,0,0
155,RO/RO(T-AKR),11,0,0,0,0
155,T-ACS,7,0,0,0,0
155,T-AH,2,0,0,0,0
155,VISA CONT,117,0,0,0,0
156,BARGE(LASH),6,0,0,0,0
156,BARGE(T-AKB),6,1,0,0,1
156,BREAKBULK,20,0,0,0,0
156,CAR TRANS,9,0,0,0,0
156,CLF,10,0,0,0,0
156,COMBO,4,0,0,0,0
156,CONT-NSS,84,1,0,0,1
156,CONT-SS,16,0,0,0,0
156,FSS,8,3,0,0,3
156,PAX,2,0,0,0,0
156,POL TANKER,2,0,0,0,0
156,RO/RO,39,0,0,0,0
156,RO/RO(T-AKR),11,0,0,0,0
156,T-ACS,7,0,0,0,0
156,T-AH,2,0,0,0,0
156,VISA CONT,117,0,0,0,0
157,BARGE(LASH),6,0,0,0,0
157,BARGE(T-AKB),6,1,0,0,1
157,BREAKBULK,20,0,0,0,0
157,CAR TRANS,9,0,0,0,0
157,CLF,10,0,0,0,0
157,COMBO,4,0,0,0,0
157,CONT-NSS,84,1,0,0,1
157,CONT-SS,16,0,0,0,0
157,FSS,8,3,0,0,3
157,PAX,2,0,0,0,0
157,POL TANKER,2,0,0,0,0
157,RO/RO,39,0,0,0,0
157,RO/RO(T-AKR),11,0,0,0,0
157,T-ACS,7,0,0,0,0
157,T-AH,2,0,0,0,0
157,VISA CONT,117,1,0,0,1
158,BARGE(LASH),6,0,0,0,0
158,BARGE(T-AKB),6,1,0,0,1
158,BREAKBULK,20,0,0,0,0
158,CAR TRANS,9,0,0,0,0
158,CLF,10,0,0,0,0
158,COMBO,4,0,0,0,0
158,CONT-NSS,84,1,0,0,1
158,CONT-SS,16,0,0,0,0
158,FSS,8,2,0,0,2
158,PAX,2,0,0,0,0
158,POL TANKER,2,0,0,0,0
158,RO/RO,39,0,0,0,0
158,RO/RO(T-AKR),11,0,0,0,0
158,T-ACS,7,0,0,0,0
158,T-AH,2,0,0,0,0
158,VISA CONT,117,1,0,0,1
159,BARGE(LASH),6,0,0,0,0
159,BARGE(T-AKB),6,0,0,0,0
159,BREAKBULK,20,0,0,0,0
159,CAR TRANS,9,0,0,0,0
159,CLF,10,0,0,0,0
159,COMBO,4,0,0,0,0
159,CONT-NSS,84,2,0,0,2
159,CONT-SS,16,0,0,0,0
159,FSS,8,2,0,0,2
159,PAX,2,0,0,0,0
159,POL TANKER,2,0,0,0,0
159,RO/RO,39,0,0,0,0
159,RO/RO(T-AKR),11,0,0,0,0
159,T-ACS,7,0,0,0,0
159,T-AH,2,0,0,0,0
159,VISA CONT,117,1,0,0,1
160,BARGE(LASH),6,0,0,0,0
160,BARGE(T-AKB),6,1,0,0,1
160,BREAKBULK,20,0,0,0,0
160,CAR TRANS,9,0,0,0,0
160,CLF,10,0,0,0,0
160,COMBO,4,0,0,0,0
160,CONT-NSS,84,2,0,0,2
160,CONT-SS,16,0,0,0,0
160,FSS,8,5,0,0,5
160,PAX,2,0,0,0,0
160,POL TANKER,2,0,0,0,0
160,RO/RO,39,0,0,0,0
160,RO/RO(T-AKR),11,0,0,0,0
160,T-ACS,7,0,0,0,0
160,T-AH,2,0,0,0,0
160,VISA CONT,117,1,0,0,1
161,BARGE(LASH),6,0,0,0,0
161,BARGE(T-AKB),6,1,0,0,1
161,BREAKBULK,20,0,0,0,0
161,CAR TRANS,9,0,0,0,0
161,CLF,10,0,0,0,0
161,COMBO,4,0,0,0,0
161,CONT-NSS,84,3,0,0,3
161,CONT-SS,16,0,0,0,0
161,FSS,8,6,0,0,6
161,PAX,2,0,0,0,0
161,POL TANKER,2,0,0,0,0
161,RO/RO,39,0,0,0,0
161,RO/RO(T-AKR),11,0,0,0,0
161,T-ACS,7,0,0,0,0
161,T-AH,2,0,0,0,0
161,VISA CONT,117,1,0,0,1
162,BARGE(LASH),6,0,0,0,0
162,BARGE(T-AKB),6,1,0,0,1
162,BREAKBULK,20,0,0,0,0
162,CAR TRANS,9,0,0,0,0
162,CLF,10,0,0,0,0
162,COMBO,4,0,0,0,0
162,CONT-NSS,84,3,0,0,3
162,CONT-SS,16,0,0,0,0
162,FSS,8,5,0,0,5
162,PAX,2,0,0,0,0
162,POL TANKER,2,0,0,0,0
162,RO/RO,39,0,0,0,0
162,RO/RO(T-AKR),11,0,0,0,0
162,T-ACS,7,0,0,0,0
162,T-AH,2,0,0,0,0
162,VISA CONT,117,1,0,0,1
163,BARGE(LASH),6,0,0,0,0
163,BARGE(T-AKB),6,1,0,0,1
163,BREAKBULK,20,0,0,0,0
163,CAR TRANS,9,0,0,0,0
163,CLF,10,0,0,0,0
163,COMBO,4,0,0,0,0
163,CONT-NSS,84,5,0,0,5
163,CONT-SS,16,0,0,0,0
163,FSS,8,4,0,0,4
163,PAX,2,0,0,0,0
163,POL TANKER,2,0,0,0,0
163,RO/RO,39,0,0,0,0
163,RO/RO(T-AKR),11,0,0,0,0
163,T-ACS,7,0,0,0,0
163,T-AH,2,0,0,0,0
163,VISA CONT,117,1,0,0,1
164,BARGE(LASH),6,0,0,0,0
164,BARGE(T-AKB),6,1,0,0,1
164,BREAKBULK,20,0,0,0,0
164,CAR TRANS,9,0,0,0,0
164,CLF,10,0,0,0,0
164,COMBO,4,0,0,0,0
164,CONT-NSS,84,6,0,0,6
164,CONT-SS,16,0,0,0,0
164,FSS,8,4,0,0,4
164,PAX,2,0,0,0,0
164,POL TANKER,2,0,0,0,0
164,RO/RO,39,0,0,0,0
164,RO/RO(T-AKR),11,0,0,0,0
164,T-ACS,7,0,0,0,0
164,T-AH,2,0,0,0,0
164,VISA CONT,117,1,0,0,1
165,BARGE(LASH),6,0,0,0,0
165,BARGE(T-AKB),6,1,0,0,1
165,BREAKBULK,20,0,0,0,0
165,CAR TRANS,9,0,0,0,0
165,CLF,10,0,0,0,0
165,COMBO,4,0,0,0,0
165,CONT-NSS,84,6,0,0,6
165,CONT-SS,16,0,0,0,0
165,FSS,8,4,0,0,4
165,PAX,2,0,0,0,0
165,POL TANKER,2,0,0,0,0
165,RO/RO,39,0,0,0,0
165,RO/RO(T-AKR),11,0,0,0,0
165,T-ACS,7,0,0,0,0
165,T-AH,2,0,0,0,0
165,VISA CONT,117,1,0,0,1
166,BARGE(LASH),6,0,0,0,0
166,BARGE(T-AKB),6,1,0,0,1
166,BREAKBULK,20,0,0,0,0
166,CAR TRANS,9,0,0,0,0
166,CLF,10,0,0,0,0
166,COMBO,4,0,0,0,0
166,CONT-NSS,84,7,0,0,7
166,CONT-SS,16,0,0,0,0
166,FSS,8,4,0,0,4
166,PAX,2,0,0,0,0
166,POL TANKER,2,0,0,0,0
166,RO/RO,39,0,0,0,0
166,RO/RO(T-AKR),11,0,0,0,0
166,T-ACS,7,0,0,0,0
166,T-AH,2,0,0,0,0
166,VISA CONT,117,0,0,0,0
167,BARGE(LASH),6,0,0,0,0
167,BARGE(T-AKB),6,1,0,0,1
167,BREAKBULK,20,0,0,0,0
167,CAR TRANS,9,0,0,0,0
167,CLF,10,0,0,0,0
167,COMBO,4,0,0,0,0
167,CONT-NSS,84,7,0,0,7
167,CONT-SS,16,0,0,0,0
167,FSS,8,4,0,0,4
167,PAX,2,0,0,0,0
167,POL TANKER,2,0,0,0,0
167,RO/RO,39,0,0,0,0
167,RO/RO(T-AKR),11,0,0,0,0
167,T-ACS,7,0,0,0,0
167,T-AH,2,0,0,0,0
167,VISA CONT,117,0,0,0,0
168,BARGE(LASH),6,0,0,0,0
168,BARGE(T-AKB),6,1,0,0,1
168,BREAKBULK,20,0,0,0,0
168,CAR TRANS,9,0,0,0,0
168,CLF,10,0,0,0,0
168,COMBO,4,0,0,0,0
168,CONT-NSS,84,7,0,0,7
168,CONT-SS,16,1,0,0,1
168,FSS,8,4,0,0,4
168,PAX,2,0,0,0,0
168,POL TANKER,2,0,0,0,0
168,RO/RO,39,0,0,0,0
168,RO/RO(T-AKR),11,0,0,0,0
168,T-ACS,7,0,0,0,0
168,T-AH,2,0,0,0,0
168,VISA CONT,117,0,0,0,0
169,BARGE(LASH),6,0,0,0,0
169,BARGE(T-AKB),6,0,0,0,0
169,BREAKBULK,20,0,0,0,0
169,CAR TRANS,9,0,0,0,0
169,CLF,10,0,0,0,0
169,COMBO,4,0,0,0,0
169,CONT-NSS,84,7,0,0,7
169,CONT-SS,16,1,0,0,1
169,FSS,8,1,0,0,1
169,PAX,2,0,0,0,0
169,POL TANKER,2,0,0,0,0
169,RO/RO,39,0,0,0,0
169,RO/RO(T-AKR),11,0,0,0,0
169,T-ACS,7,0,0,0,0
169,T-AH,2,0,0,0,0
169,VISA CONT,117,0,0,0,0
170,BARGE(LASH),6,0,0,0,0
170,BARGE(T-AKB),6,0,0,0,0
170,BREAKBULK,20,0,0,0,0
170,CAR TRANS,9,0,0,0,0
170,CLF,10,0,0,0,0
170,COMBO,4,0,0,0,0
170,CONT-NSS,84,7,0,0,7
170,CONT-SS,16,1,0,0,1
170,FSS,8,0,0,0,0
170,PAX,2,0,0,0,0
170,POL TANKER,2,0,0,0,0
170,RO/RO,39,0,0,0,0
170,RO/RO(T-AKR),11,0,0,0,0
170,T-ACS,7,0,0,0,0
170,T-AH,2,0,0,0,0
170,VISA CONT,117,1,0,0,1
171,BARGE(LASH),6,0,0,0,0
171,BARGE(T-AKB),6,0,0,0,0
171,BREAKBULK,20,0,0,0,0
171,CAR TRANS,9,0,0,0,0
171,CLF,10,0,0,0,0
171,COMBO,4,0,0,0,0
171,CONT-NSS,84,7,0,0,7
171,CONT-SS,16,1,0,0,1
171,FSS,8,1,0,0,1
171,PAX,2,0,0,0,0
171,POL TANKER,2,0,0,0,0
171,RO/RO,39,0,0,0,0
171,RO/RO(T-AKR),11,0,0,0,0
171,T-ACS,7,0,0,0,0
171,T-AH,2,0,0,0,0
171,VISA CONT,117,1,0,0,1
172,BARGE(LASH),6,0,0,0,0
172,BARGE(T-AKB),6,0,0,0,0
172,BREAKBULK,20,0,0,0,0
172,CAR TRANS,9,0,0,0,0
172,CLF,10,0,0,0,0
172,COMBO,4,0,0,0,0
172,CONT-NSS,84,5,0,0,5
172,CONT-SS,16,1,0,0,1
172,FSS,8,1,0,0,1
172,PAX,2,0,0,0,0
172,POL TANKER,2,0,0,0,0
172,RO/RO,39,0,0,0,0
172,RO/RO(T-AKR),11,0,0,0,0
172,T-ACS,7,0,0,0,0
172,T-AH,2,0,0,0,0
172,VISA CONT,117,1,0,0,1
173,BARGE(LASH),6,0,0,0,0
173,BARGE(T-AKB),6,0,0,0,0
173,BREAKBULK,20,0,0,0,0
173,CAR TRANS,9,0,0,0,0
173,CLF,10,0,0,0,0
173,COMBO,4,0,0,0,0
173,CONT-NSS,84,5,0,0,5
173,CONT-SS,16,1,0,0,1
173,FSS,8,1,0,0,1
173,PAX,2,0,0,0,0
173,POL TANKER,2,0,0,0,0
173,RO/RO,39,0,0,0,0
173,RO/RO(T-AKR),11,0,0,0,0
173,T-ACS,7,0,0,0,0
173,T-AH,2,0,0,0,0
173,VISA CONT,117,1,0,0,1
174,BARGE(LASH),6,0,0,0,0
174,BARGE(T-AKB),6,0,0,0,0
174,BREAKBULK,20,0,0,0,0
174,CAR TRANS,9,0,0,0,0
174,CLF,10,0,0,0,0
174,COMBO,4,0,0,0,0
174,CONT-NSS,84,4,0,0,4
174,CONT-SS,16,1,0,0,1
174,FSS,8,1,0,0,1
174,PAX,2,0,0,0,0
174,POL TANKER,2,0,0,0,0
174,RO/RO,39,0,0,0,0
174,RO/RO(T-AKR),11,0,0,0,0
174,T-ACS,7,0,0,0,0
174,T-AH,2,0,0,0,0
174,VISA CONT,117,1,0,0,1
175,BARGE(LASH),6,0,0,0,0
175,BARGE(T-AKB),6,0,0,0,0
175,BREAKBULK,20,0,0,0,0
175,CAR TRANS,9,0,0,0,0
175,CLF,10,0,0,0,0
175,COMBO,4,0,0,0,0
175,CONT-NSS,84,3,0,0,3
175,CONT-SS,16,1,0,0,1
175,FSS,8,1,0,0,1
175,PAX,2,0,0,0,0
175,POL TANKER,2,0,0,0,0
175,RO/RO,39,0,0,0,0
175,RO/RO(T-AKR),11,0,0,0,0
175,T-ACS,7,0,0,0,0
175,T-AH,2,0,0,0,0
175,VISA CONT,117,1,0,0,1
176,BARGE(LASH),6,0,0,0,0
176,BARGE(T-AKB),6,0,0,0,0
176,BREAKBULK,20,0,0,0,0
176,CAR TRANS,9,0,0,0,0
176,CLF,10,0,0,0,0
176,COMBO,4,0,0,0,0
176,CONT-NSS,84,2,0,0,2
176,CONT-SS,16,1,0,0,1
176,FSS,8,1,0,0,1
176,PAX,2,0,0,0,0
176,POL TANKER,2,0,0,0,0
176,RO/RO,39,0,0,0,0
176,RO/RO(T-AKR),11,0,0,0,0
176,T-ACS,7,0,0,0,0
176,T-AH,2,0,0,0,0
176,VISA CONT,117,1,0,0,1
177,BARGE(LASH),6,0,0,0,0
177,BARGE(T-AKB),6,0,0,0,0
177,BREAKBULK,20,0,0,0,0
177,CAR TRANS,9,0,0,0,0
177,CLF,10,0,0,0,0
177,COMBO,4,0,0,0,0
177,CONT-NSS,84,2,0,0,2
177,CONT-SS,16,1,0,0,1
177,FSS,8,1,0,0,1
177,PAX,2,0,0,0,0
177,POL TANKER,2,0,0,0,0
177,RO/RO,39,0,0,0,0
177,RO/RO(T-AKR),11,0,0,0,0
177,T-ACS,7,0,0,0,0
177,T-AH,2,0,0,0,0
177,VISA CONT,117,1,0,0,1
178,BARGE(LASH),6,0,0,0,0
178,BARGE(T-AKB),6,0,0,0,0
178,BREAKBULK,20,0,0,0,0
178,CAR TRANS,9,0,0,0,0
178,CLF,10,0,0,0,0
178,COMBO,4,0,0,0,0
178,CONT-NSS,84,2,0,0,2
178,CONT-SS,16,0,0,0,0
178,FSS,8,1,0,0,1
178,PAX,2,0,0,0,0
178,POL TANKER,2,0,0,0,0
178,RO/RO,39,0,0,0,0
178,RO/RO(T-AKR),11,0,0,0,0
178,T-ACS,7,0,0,0,0
178,T-AH,2,0,0,0,0
178,VISA CONT,117,1,0,0,1
179,BARGE(LASH),6,0,0,0,0
179,BARGE(T-AKB),6,0,0,0,0
179,BREAKBULK,20,0,0,0,0
179,CAR TRANS,9,0,0,0,0
179,CLF,10,0,0,0,0
179,COMBO,4,0,0,0,0
179,CONT-NSS,84,1,0,0,1
179,CONT-SS,16,0,0,0,0
179,FSS,8,1,0,0,1
179,PAX,2,0,0,0,0
179,POL TANKER,2,0,0,0,0
179,RO/RO,39,0,0,0,0
179,RO/RO(T-AKR),11,0,0,0,0
179,T-ACS,7,0,0,0,0
179,T-AH,2,0,0,0,0
179,VISA CONT,117,0,0,0,0
