RequirementIndex,VehicleType,PolMoved,PaxMoved,BulkOrArea,OversizedOrVolume,OutsizedOrContainers,CargoWeight,StartDate,LoadDate,OffloadDate,MarryUpDate,ClosureDate,Sorties,PoeGeoloc,PodGeoloc,DeploymentDistance,TransshipmentPoint,SeqNum,DeploymentMode,ShipNumber,ShipSpeed,SpoeArrival,SpoeDepart,ConvoyDeparts,ConvoyArrives,ShipAircraftArrives,ShipBerthDay,ConvoyRouteCode,PoeBerthType,PodBerthType,ShipVoyage,LoadRule,VisaMove,ReqId,CommodityType,Service,SplitRlnCode,ParentUnitCode,UnitName,UnitDescription,Tpsn,AircraftName,BrigadeKey,Utc,Uic,ForceModule,NumberOfAircraft,ShipId,TonsDelivered,Origin,Destination,AvailDate,Ead,Lad,Rdd,PrefMode,DeploymentMeans,PaxRequired,CargoRequired,FleetId,TheaterNumber,CommodityName,OriginName,PoeName,PodName,ConvoyRoute,DestinationName,TheaterName,Operation,ActualModeName,ShipName,PoeBerthId,PodBerthId,FleetName,VehicleName,ServiceName,CCC,ElistDest,ElistClosureDate,ForceModules,LoadedDraft,SpoeAvail,Organization,HandoffOrigin,HandoffOriginName,HandoffDate
95877,5,0,0,9,0,0,9,158,158,159,159,159,0,FJXT,HNTK,4051,0,1373,0,185,0,0,158,99999,99999,159,99999,-1,1,1,7,0,0,1:0001319,28,0,"","",00000000000,"","","","","","","",0,"",9,PVSD,BQWK,155,146,162,162,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT032,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,155
95873,5,0,0,13,0,0,13,158,158,159,159,159,0,FJXT,HNTK,4051,0,1374,0,185,0,0,158,99999,99999,159,99999,-1,1,1,7,0,0,1:0001320,28,0,"","",00000000000,"","","","","","","",0,"",13,TECV,BQWK,155,146,162,162,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT032,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,155
95873,5,0,0,12,0,0,12,158,158,160,160,160,0,FJXT,HNTK,6213,0,1375,0,171,0,0,158,99999,99999,160,99999,-1,1,1,7,0,0,1:0001320,28,0,"","",00000000000,"","","","","","","",0,"",12,TECV,BQWK,155,146,162,162,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT018,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,155
95822,7,0,0,5625,900,50,450,146,160,169,99999,99999,1,RUAM,VKNP,4097,0,1376,0,-1,23,160,161,99999,99999,168,168,-1,0,1,2,20,0,1:0001337,28,0,"","",00000000000,"","","","","","","",0,7002071,450,PVSD,BQWK,147,147,147,147,2,0,0,450,1,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,MANULANI REPLACE, ,BG Safaqis cont-1 berth,AMMO,CONT-NSS,SUPPLY      ,JDB,"",0,,17.383133,147,BIR EL ATER,PVSD,MECHANICSBURG,147
95818,5,0,0,22,0,0,22,148,148,149,149,149,0,FJXT,HNTK,4051,0,1377,0,191,0,0,148,99999,99999,149,99999,-1,1,1,3,0,0,1:0001338,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,147,147,147,147,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT038,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,147
95818,5,0,0,3,0,0,3,148,148,149,149,149,0,FJXT,HNTK,4051,0,1378,0,187,0,0,148,99999,99999,149,99999,-1,1,1,7,0,0,1:0001338,28,0,"","",00000000000,"","","","","","","",0,"",3,PVSD,BQWK,147,147,147,147,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT034,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,147
95814,5,0,0,19,0,0,19,148,148,149,149,149,0,FJXT,HNTK,4051,0,1379,0,187,0,0,148,99999,99999,149,99999,-1,1,1,7,0,0,1:0001339,28,0,"","",00000000000,"","","","","","","",0,"",19,TECV,BQWK,147,147,147,147,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT034,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,147
95814,5,0,0,6,0,0,6,148,148,149,149,149,0,FJXT,HNTK,4051,0,1380,0,180,0,0,148,99999,99999,149,99999,-1,1,1,7,0,0,1:0001339,28,0,"","",00000000000,"","","","","","","",0,"",6,TECV,BQWK,147,147,147,147,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT027,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,147
95802,7,0,0,6228.0474,996.4876,56,498.2438,147,157,166,99999,99999,1,FQZF,VKNP,4301,0,1381,0,-1,22,157,158,99999,99999,166,166,-1,0,1,4,20,0,1:0001343,28,0,"","",00000000000,"","","","","","","",0,7224904,498.2438,PVSD,BQWK,148,148,148,148,2,0,0,498.2438,8,1,GEN-RESUPPLY,MECHANICSBURG,EARLE NWS,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,PRESIDENT JEFFERSON, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,19.432878,148,BIR EL ATER,PVSD,MECHANICSBURG,148
95798,5,0,0,22,0,0,22,151,151,152,152,153,0,FJXT,HNTK,4051,0,1382,0,191,0,0,151,99999,99999,152,99999,-1,1,1,4,0,0,1:0001344,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,148,148,148,148,1,0,0,27,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT038,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,148
95798,5,0,0,5,0,0,5,151,151,152,152,152,0,FJXT,HNTK,4051,0,1383,0,186,0,0,151,99999,99999,152,99999,-1,1,1,7,0,0,1:0001344,28,0,"","",00000000000,"","","","","","","",0,"",5,PVSD,BQWK,148,148,148,148,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT033,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,148
95794,5,0,0,17,0,0,17,151,151,152,152,152,0,FJXT,HNTK,4051,0,1384,0,186,0,0,151,99999,99999,152,99999,-1,1,1,7,0,0,1:0001345,28,0,"","",00000000000,"","","","","","","",0,"",17,TECV,BQWK,148,148,148,148,1,0,0,27,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT033,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,148
95794,5,0,0,10,0,0,10,151,151,152,152,152,0,FJXT,HNTK,4051,0,1385,0,162,0,0,151,99999,99999,152,99999,-1,1,1,7,0,0,1:0001345,28,0,"","",00000000000,"","","","","","","",0,"",10,TECV,BQWK,148,148,148,148,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT009,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,148
95741,16,0,0,625,100,6,50,148,157,165,99999,99999,1,RUAM,SEA1,4150,0,1386,0,-1,25,156,158,99999,99999,164,164,-1,0,0,3,20,0,1:0001363,28,0,"","",00000000000,"","","","","","","",0,9085522,50,PVSD,SEA1,149,149,164,164,2,0,0,50,3,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,TUNISIASEABASE, ,TUNISIASEABASE,Tunisia,THEATER1,NO MOVE,REGINA MAERSK, , ,FF-LINER,VISA CONT,SUPPLY      ,JDB,"",0,,23.016817,149,SEABASE,PVSD,MECHANICSBURG,149
95684,9,0,0,5175,828,46,414,149,152,161,99999,99999,1,RUAM,VKNP,4097,0,1387,0,-1,27,152,154,99999,99999,161,161,-1,0,1,3,20,0,1:0001382,28,0,"","",00000000000,"","","","","","","",0,7319632,414,PVSD,BQWK,150,150,166,166,2,0,0,450,4,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,POLLUX (T-AKR 290), ,BG Safaqis cont-1 berth,FLOW,FSS,SUPPLY      ,JDB,"",0,,18.393793,150,BIR EL ATER,PVSD,MECHANICSBURG,150
95684,7,0,0,450,72,4,36,156,158,167,99999,99999,0,RUAM,VKNP,4097,0,1388,0,-1,23,158,159,99999,99999,167,167,-1,0,1,7,20,0,1:0001382,28,0,"","",00000000000,"","","","","","","",0,6828624,36,PVSD,BQWK,150,150,166,166,2,0,0,0,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,MAYAGUEZ, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,16.468428,173,BIR EL ATER,PVSD,MECHANICSBURG,150
95680,5,0,0,22,0,0,22,162,162,163,163,163,0,FJXT,HNTK,4051,0,1389,0,191,0,0,162,99999,99999,163,99999,-1,1,1,7,0,0,1:0001383,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,159,150,166,166,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT038,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,159
95680,5,0,0,3,0,0,3,162,162,163,163,163,0,FJXT,HNTK,4051,0,1390,0,170,0,0,162,99999,99999,163,99999,-1,1,1,8,0,0,1:0001383,28,0,"","",00000000000,"","","","","","","",0,"",3,PVSD,BQWK,159,150,166,166,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT017,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,159
95676,5,0,0,19,0,0,19,162,162,163,163,163,0,FJXT,HNTK,4051,0,1391,0,170,0,0,162,99999,99999,163,99999,-1,1,1,8,0,0,1:0001384,28,0,"","",00000000000,"","","","","","","",0,"",19,TECV,BQWK,159,150,166,166,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT017,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,159
95676,5,0,0,6,0,0,6,162,162,163,163,163,0,FJXT,HNTK,4051,0,1392,0,163,0,0,162,99999,99999,163,99999,-1,1,1,8,0,0,1:0001384,28,0,"","",00000000000,"","","","","","","",0,"",6,TECV,BQWK,159,150,166,166,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT010,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,159
95643,7,0,0,5625,900,50,450,150,162,171,99999,99999,1,RUAM,VKNP,4097,0,1393,0,-1,23,162,163,99999,99999,171,171,-1,0,1,2,20,0,1:0001395,28,0,"","",00000000000,"","","","","","","",0,6913259,450,PVSD,BQWK,151,151,167,167,2,0,0,450,1,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,MANUKAI REPLACE, ,BG Safaqis cont-1 berth,AMMO,CONT-NSS,SUPPLY      ,JDB,"",0,,17.342083,151,BIR EL ATER,PVSD,MECHANICSBURG,151
95639,5,0,0,16,0,0,16,162,162,163,163,163,0,FJXT,HNTK,4051,0,1394,0,163,0,0,162,99999,99999,163,99999,-1,1,1,8,0,0,1:0001396,28,0,"","",00000000000,"","","","","","","",0,"",16,PVSD,BQWK,160,151,167,167,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT010,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,160
95639,5,0,0,9,0,0,9,162,162,163,163,163,0,FJXT,HNTK,4051,0,1395,0,181,0,0,162,99999,99999,163,99999,-1,1,1,8,0,0,1:0001396,28,0,"","",00000000000,"","","","","","","",0,"",9,PVSD,BQWK,160,151,167,167,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT028,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,160
95635,5,0,0,13,0,0,13,162,162,163,163,163,0,FJXT,HNTK,4051,0,1396,0,181,0,0,162,99999,99999,163,99999,-1,1,1,8,0,0,1:0001397,28,0,"","",00000000000,"","","","","","","",0,"",13,TECV,BQWK,160,151,167,167,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT028,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,160
95635,2,0,0,12,0,0,12,162,162,164,164,164,0,FJXT,HNTK,4805,0,1397,0,88,0,0,162,99999,99999,164,99999,-1,1,1,13,0,0,1:0001397,28,0,"","",00000000000,"","","","","","","",0,"",12,TECV,BQWK,160,151,167,167,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,C17-DKFX015,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,C-17,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,160
95627,9,0,0,5175,828,46,414,151,153,162,99999,99999,1,RUAM,VKNP,4097,0,1398,0,-1,27,153,155,99999,99999,162,162,-1,0,1,6,20,0,1:0001400,28,0,"","",00000000000,"","","","","","","",0,7315571,414,PVSD,BQWK,152,152,168,168,2,0,0,450,6,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291), ,BG Safaqis cont-1 berth,ORG SURGE,FSS,SUPPLY      ,JDB,"",0,,18.372513,152,BIR EL ATER,PVSD,MECHANICSBURG,152
95627,7,0,0,450,72,4,36,156,158,167,99999,99999,0,RUAM,VKNP,4097,0,1399,0,-1,23,158,159,99999,99999,167,167,-1,0,1,7,20,0,1:0001400,28,0,"","",00000000000,"","","","","","","",0,6828624,36,PVSD,BQWK,152,152,168,168,2,0,0,0,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,MAYAGUEZ, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,16.468428,173,BIR EL ATER,PVSD,MECHANICSBURG,152
95623,5,0,0,22,0,0,22,164,164,165,165,165,0,FJXT,HNTK,4051,0,1400,0,190,0,0,164,99999,99999,165,99999,-1,1,1,8,0,0,1:0001401,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,161,152,168,168,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT037,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,161
95623,5,0,0,3,0,0,3,164,164,165,165,165,0,FJXT,HNTK,4051,0,1401,0,154,0,0,164,99999,99999,165,99999,-1,1,1,8,0,0,1:0001401,28,0,"","",00000000000,"","","","","","","",0,"",3,PVSD,BQWK,161,152,168,168,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT001,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,161
95619,5,0,0,19,0,0,19,164,164,165,165,165,0,FJXT,HNTK,4051,0,1402,0,154,0,0,164,99999,99999,165,99999,-1,1,1,8,0,0,1:0001402,28,0,"","",00000000000,"","","","","","","",0,"",19,TECV,BQWK,161,152,168,168,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT001,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,161
95619,5,0,0,6,0,0,6,164,164,165,165,165,0,FJXT,HNTK,4051,0,1403,0,161,0,0,164,99999,99999,165,99999,-1,1,1,8,0,0,1:0001402,28,0,"","",00000000000,"","","","","","","",0,"",6,TECV,BQWK,161,152,168,168,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT008,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,161
95565,2,0,0,5625,900,50,450,153,159,168,99999,99999,1,RRRK,VKNP,4197,0,1404,0,-1,20,159,159,99999,99999,168,168,-1,1,1,6,20,0,1:0001420,28,0,"","",00000000000,"","","","","","","",0,7320411,450,PVSD,BQWK,154,154,170,170,2,0,0,450,7,1,GEN-RESUPPLY,MECHANICSBURG,NEW YORK PORT EMB,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,CAPE FLATTERY,NEW YORK berth group-RRRK,BG Safaqis cont-1 berth,RRF,BARGE(T-AKB),SUPPLY      ,JDB,"",0,,19.233097,154,BIR EL ATER,PVSD,MECHANICSBURG,154
95561,5,0,0,22,0,0,22,166,166,167,167,167,0,FJXT,HNTK,4051,0,1405,0,189,0,0,166,99999,99999,167,99999,-1,1,1,8,0,0,1:0001421,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,163,154,170,170,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT036,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,163
95561,5,0,0,3,0,0,3,166,166,167,167,167,0,FJXT,HNTK,4051,0,1406,0,183,0,0,166,99999,99999,167,99999,-1,1,1,8,0,0,1:0001421,28,0,"","",00000000000,"","","","","","","",0,"",3,PVSD,BQWK,163,154,170,170,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT030,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,163
95557,5,0,0,19,0,0,19,166,166,167,167,167,0,FJXT,HNTK,4051,0,1407,0,183,0,0,166,99999,99999,167,99999,-1,1,1,8,0,0,1:0001422,28,0,"","",00000000000,"","","","","","","",0,"",19,TECV,BQWK,163,154,170,170,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT030,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,163
95557,5,0,0,6,0,0,6,166,166,167,167,167,0,FJXT,HNTK,4051,0,1408,0,160,0,0,166,99999,99999,167,99999,-1,1,1,9,0,0,1:0001422,28,0,"","",00000000000,"","","","","","","",0,"",6,TECV,BQWK,163,154,170,170,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT007,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,163
95515,7,0,0,5625,900,50,450,154,158,167,99999,99999,1,RUAM,VKNP,4097,0,1409,0,-1,23,158,159,99999,99999,167,167,-1,0,1,7,20,0,1:0001436,28,0,"","",00000000000,"","","","","","","",0,6828624,450,PVSD,BQWK,155,155,171,171,2,0,0,450,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,MAYAGUEZ, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,16.468428,155,BIR EL ATER,PVSD,MECHANICSBURG,155
95511,5,0,0,16,0,0,16,166,166,167,167,167,0,FJXT,HNTK,4051,0,1410,0,160,0,0,166,99999,99999,167,99999,-1,1,1,9,0,0,1:0001437,28,0,"","",00000000000,"","","","","","","",0,"",16,PVSD,BQWK,164,155,171,171,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT007,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,164
95511,5,0,0,9,0,0,9,166,166,167,167,167,0,FJXT,HNTK,4051,0,1411,0,166,0,0,166,99999,99999,167,99999,-1,1,1,8,0,0,1:0001437,28,0,"","",00000000000,"","","","","","","",0,"",9,PVSD,BQWK,164,155,171,171,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT013,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,164
95507,5,0,0,13,0,0,13,166,166,167,167,167,0,FJXT,HNTK,4051,0,1412,0,166,0,0,166,99999,99999,167,99999,-1,1,1,8,0,0,1:0001438,28,0,"","",00000000000,"","","","","","","",0,"",13,TECV,BQWK,164,155,171,171,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT013,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,164
95507,2,0,0,12,0,0,12,166,166,168,168,168,0,FJXT,HNTK,4805,0,1413,0,87,0,0,166,99999,99999,168,99999,-1,1,1,13,0,0,1:0001438,28,0,"","",00000000000,"","","","","","","",0,"",12,TECV,BQWK,164,155,171,171,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,C17-DKFX014,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,C-17,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,164
95502,8,0,0,112.5,18,1,9,155,167,177,99999,99999,1,RUAM,VKNP,4097,0,1414,0,-1,18,167,168,99999,99999,177,177,-1,0,1,3,20,0,1:0001440,28,0,"","",00000000000,"","","","","","","",0,8221545,9,PVSD,BQWK,156,156,172,172,2,0,0,450,2,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,PATSY N, ,BG Safaqis cont-1 berth,EUSC,CONT-SS,SUPPLY      ,JDB,"",0,,18.008446,156,BIR EL ATER,PVSD,MECHANICSBURG,156
95502,0,0,0,0,0,0,441,99999,99999,99999,99999,99999,0,    ,    ,0,0,1415,0,0,0,99999,99999,99999,99999,999999,99999,-1,0,0,0,0,0,1:0001440,28,0,"","",00000000000,"","","","","","","",0,"",441,PVSD,BQWK,156,156,172,172,2,0,0,0,0,1,GEN-RESUPPLY,MECHANICSBURG, , , ,BIR EL ATER,Tunisia,THEATER1,NO MOVE, , , , , ,SUPPLY      ,JDB,"",0,,0,99999,BIR EL ATER,PVSD,MECHANICSBURG,156
