Name,GeolocCode,LocationType,CountryState,Latitude,Longitude
TAMPA,WRLQ,CTY,FLORIDA,27.983334,-82.48333
TAUNTON,WSPX,CTY,MASSACHUSETTS,41.9,-71.1
TAYLOR,WSSB,CTY,MICHIGAN,42.218056,-83.266945
CHEIKH LARBI TEBE,WSVC,CAP,ALGERIA,35.431667,8.122222
TEMA,WTJG,PRT,GHANA,5.633333,0.016666668
TERRE HAUTE,WTVR,CTY,INDIANA,39.466667,-87.41389
TEXARKANA,WUKK,CTY,TEXAS,33.416668,-94.05
TEXAS CITY,WUND,PRT,TEXAS,29.383333,-94.916664
THOMASVILLE,WVQD,CTY,GEORGIA,30.833334,-83.98333
TIFTON,WWSD,CTY,GEORGIA,31.45,-83.5
TINKER AFB,WWYK,MAP,OKLAHOMA,35.414722,-97.386665
TITUSVILLE,WXPV,CTY,FLORIDA,28.616667,-80.833336
TOBYHANNA DEPOT,WXVE,AIN,PENNSYLVANIA,41.183334,-75.416664
TOBYHANNA,WXVK,CTY,PENNSYLVANIA,41.216667,-75.46667
TOKYO,WYKZ,PRT,JAPAN,35.666668,139.75
TOLEDO,WYPX,PRT,OHIO,41.65,-83.53333
TOLEDO EXPRESS,WYTD,JAP,OHIO,41.586945,-83.80778
TOMAH,WYYD,CTY,WISCONSIN,44,-90.566666
TOOELE ARMY DEPOT,XABS,AIN,UTAH,40.533333,-112.3
TOOELE ARMY DEPOT,XABT,AMO,UTAH,40.533333,-112.3
TOOELE,XABX,CTY,UTAH,40.516666,-112.316666
TOPEKA,XAHR,CTY,KANSAS,39.048332,-95.67778
TOPSHAM,XATX,COM,MAINE,43.95,-69.98333
TOPSHAM,XAUD,CTY,MAINE,43.95,-69.98333
TORREJON,XBGX,MAP,SPAIN,40.496666,-3.4458334
TORRINGTON,XBPC,CTY,WYOMING,42.083332,-104.183334
TOWSON,XCFY,CTY,MARYLAND,39.416668,-76.6
TRACY,XCQM,CTY,CALIFORNIA,37.75,-121.433334
TRACY MUNI,XCQN,APT,CALIFORNIA,37.68889,-121.441666
TRACY DLA DISTRIB,XCYE,DEP,CALIFORNIA,37.716667,-121.39611
TRAVIS AFB,XDAT,MAP,CALIFORNIA,38.264446,-121.924164
TRAVIS,XDMT,NAV,CALIFORNIA,38.266666,-121.933334
SAVANNAH HILTON H,XDQU,JAP,GEORGIA,32.1275,-81.202225
TREASURE IS   NST,XDSV,STG,CALIFORNIA,37.783333,-122.316666
TRENTON,XEBA,CTY,NEW JERSEY,40.216667,-74.75
TRIESTE,XEXW,PRT,ITALY,45.65,13.766666
TRIPLER GENERAL,XFHH,HSP,HAWAII,21.366667,-157.88333
TROY,XFUA,CTY,ALABAMA,31.783333,-85.96667
TROY,XGBX,CTY,WEST VIRGINIA,39.019722,-80.763336
DANE CO RGNL,XGFG,JAP,WISCONSIN,43.14,-89.3375
TUCSON,XHDU,CTY,ARIZONA,32.25,-110.95
TUCSON,XHDV,STG,ARIZONA,32.166668,-110.88333
TUCSON INTL,XHEA,JAP,ARIZONA,32.11611,-110.94111
TULLAHOMA,XHWN,CTY,TENNESSEE,35.366665,-86.2
TULSA,XHZA,CTY,OKLAHOMA,36.183334,-95.88333
TULSA INTL,XHZG,JAP,OKLAHOMA,36.198334,-95.888054
TUNIS,XJCM,CTY,TUNISIA,36.916668,10.25
TUNIS,XJCS,PRT,TUNISIA,36.85,10.233334
CARTHAGE,XJJD,IAP,TUNISIA,36.851112,10.226944
TWENTYNINE PALMS,XKZA,CTY,CALIFORNIA,34.116665,-116.03333
TWENTY NINE PALMS,XKZB,STG,CALIFORNIA,34.216667,-116.03333
TWIN CITIES,XLEW,MAP,MINNESOTA,45,-93.25
TWENTYNINE PALMS,XLFR,MGI,CALIFORNIA,34.116665,-116.03333
TYLER,XLSN,CTY,TEXAS,32.35,-95.3
TYNDALL AFB,XLWU,MAP,FLORIDA,30.069445,-85.575554
UNION CITY,XNSM,AFS,TENNESSEE,36.416668,-89.066666
UNKN LOCATION US,XPRF,RPA,UNITED STATES,40,-100
UPPER HEYFORD,XQDT,IAP,UNITED KINGDOM,51.93667,-1.2491666
URBANA,XQKZ,CTY,ILLINOIS,40.116665,-88.2
USAF ACADEMY,XQPZ,SCH,COLORADO,39,-104.88333
OLD VALDEZ,XRSP,PRT,ALASKA,61.136112,-146.24973
VALENCIA,XRVJ,PRT,SPAIN,39.45,-0.31666666
VALLEJO SHYD,XSHL,DEP,CALIFORNIA,38.1,-122.316666
VALLEJO,XSHO,NYI,CALIFORNIA,38.11139,-122.28389
VAN NUYS,XTBT,JAP,CALIFORNIA,34.20972,-118.49
VANCE AFB,XTLF,MAP,OKLAHOMA,36.33917,-97.91639
VANCOUVER,XUDN,CTY,WASHINGTON,45.616665,-122.666664
VANCOUVER,XUDT,PRT,WASHINGTON,45.633335,-122.683334
VANCOUVER BRKS,XUEX,AIN,WASHINGTON,45.633335,-122.666664
VANDENBERG AFB,XUMU,MAP,CALIFORNIA,34.73722,-120.58444
VENICE,XVMN,CTY,ITALY,45.433334,12.333333
VERACRUZ,XVRV,PRT,MEXICO,19.2,-96.13333
VICKSBURG,XXDC,CTY,MISSISSIPPI,32.35,-90.85
VIENNA,XYBW,CTY,OHIO,41.233334,-80.666664
VILLA SAN GIOVANN,XYNK,PRT,ITALY,38.216667,15.633333
VINT HILL FARM,XZPR,AFS,VIRGINIA,38.733334,-77.666664
VOLK FLD,YAQF,MAP,WISCONSIN,43.939167,-90.25305
W BEND,YBKR,CTY,WISCONSIN,43.466667,-88.2
W PALM BEACH,YDBR,CTY,FLORIDA,26.7,-80.083336
W TRENTON,YEAF,CTY,NEW JERSEY,40.266666,-74.8
WACO RGNL,YEQW,CAP,TEXAS,31.612223,-97.23028
WAHIAWA,YFKW,CTY,HAWAII,21.5,-158.05
WAIKIKI,YFWT,CTY,HAWAII,21.283333,-157.85
LADD AAF,YFXQ,JAP,ALASKA,64.8375,-147.61444
WORCHESTER 01,YHAJ,COM,MASSACHUSETTS,42.2,-72.53333
WALBRIDGE,YJQA,CTY,OHIO,41.116665,-83.1
WALTER REED AMC,YJQF,HSP,DI OF COLUMBIA,38.966667,-77.03333
WARNER ROBINS,YKLF,CTY,GEORGIA,32.633335,-83.6
WARREN,YKRS,CTY,RHODE ISLAND,41.733334,-71.28333
WARRENSVILLE HGTS,YKVG,NAV,OHIO,41.433334,-81.49139
WARWICK,YLDM,CTY,RHODE ISLAND,41.7,-71.38333
WASHINGTON,YLHU,NAV,DI OF COLUMBIA,38.883335,-77.03333
WASHINGTON,YLJF,CTY,DI OF COLUMBIA,38.916668,-77.066666
WASHINGTON 01,YLLM,CTY,DI OF COLUMBIA,38.916668,-77
WASHINGTON 02,YLLN,CTY,MARYLAND,38.816666,-76.86667
WASHINGTON DC,YLMY,NAV,DI OF COLUMBIA,38.816666,-76.86667
WASHINGTON TEMP 8,YLQG,ADM,DI OF COLUMBIA,38.883335,-77.03333
WASHINGTON NS,YLQH,NYI,DI OF COLUMBIA,38.822224,-76.03611
WASHINGTON,YLZT,CTY,IOWA,41.299168,-91.69278
WASHINGTON,YMAG,CTY,KANSAS,39.818054,-97.05055
WASHINGTON,YMBF,CTY,NORTH CAROLINA,35.55,-77.066666
WASHINGTON,YMFW,MGI,DI OF COLUMBIA,38.9,-76.95
RONALD REAGAN WAS,YMGC,JAP,VIRGINIA,38.852222,-77.03778
WASILLA,YMMK,COM,ALASKA,61.25,-149.78334
WATERBURY,YMSM,CTY,CONNECTICUT,41.558056,-73.05194
WATERLOO,YMXT,CTY,IOWA,42.49278,-92.34278
WATERLOO RGNL,YMXZ,JAP,IOWA,42.556946,-92.400276
WATERTOWN,YNEF,CTY,SOUTH DAKOTA,44.9,-97.11667
WATERVILLE,YNJF,CTY,MAINE,44.566666,-69.65
WAUKEGAN,YNWK,RTC,ILLINOIS,42.39722,-87.873055
WAUSAU,YPAZ,CTY,WISCONSIN,44.966667,-89.63333
WAVERLY,YPEA,CTY,TENNESSEE,36.083332,-87.8
WEBBERS FALLS OK,YQPQ,ADM,OKLAHOMA,35.559723,-95.173615
WELLESLEY,YRLZ,AGS,MASSACHUSETTS,42.466667,-71.28333
WELLINGTON,YRTK,PRT,NEW ZEALAND,-41.366665,174.85
W JORDAN,YSYV,CTY,UTAH,40.616665,-111.933334
WESTOVER ARB METR,YTPM,ARB,MASSACHUSETTS,42.19389,-72.53472
YUMA AUX 2,YUAC,AFD,ARIZONA,32.550835,-114.50528
WETUMPKA,YUPT,CTY,ALABAMA,32.533333,-86.21667
WHEELER AAF,YVEW,MAP,HAWAII,21.481667,-158.03694
WHEELER SACK AAF,YVGQ,MAP,NEW YORK,44.055557,-75.72
WHIDBEY ISLAND NA,YVPG,MAP,WASHINGTON,48.351944,-122.65583
WHITEFISH BAY,YWBX,CTY,WISCONSIN,43.116665,-87.9
WHITEMAN AFB,YWHG,MAP,MISSOURI,38.730278,-93.547775
WICHITA MID CONTI,YXKB,CAP,KANSAS,37.65,-97.43305
WILL ROGERS WORLD,YZEU,JAP,OKLAHOMA,35.393055,-97.60083
CHANDLER MUNI,YZJU,MAP,ARIZONA,33.269165,-111.81111
WILLIAMSBURG,ZABA,CTY,VIRGINIA,37.25,-76.666664
WILLIAMSBURG,ZABF,NYI,VIRGINIA,37.25,-76.666664
WILLOW GROVE,ZAWA,RTC,PENNSYLVANIA,40.2,-75.15
WILLOW GROVE NAS,ZAWN,MAP,PENNSYLVANIA,40.199722,-75.148056
WILMINGTON,ZBBU,CTY,DELAWARE,39.745834,-75.54694
WILMINGTON,ZBEN,CTY,NORTH CAROLINA,34.233334,-77.916664
WILMINGTON,ZBES,PRT,NORTH CAROLINA,34.233334,-77.95
WINCHESTER,ZBUL,CTY,TENNESSEE,35.183334,-86.11667
WINCHESTER,ZBVU,CTY,VIRGINIA,39.166668,-78.2
WINSTON SALEM,ZDLG,CTY,NORTH CAROLINA,36.083332,-80.3
WISCONSIN RAPIDS,ZDXA,CTY,WISCONSIN,44.416668,-89.833336
WOODBRIDGE,ZFKN,CAP,UNITED KINGDOM,52.08972,1.4055556
WOODBURN,ZFNU,CTY,OREGON,45.15,-122.86667
WOODS HOLE,ZFTU,CTY,MASSACHUSETTS,41.516666,-70.666664
WORCESTER,ZHAH,AGS,MASSACHUSETTS,42.2,-72.53333
WORCESTER,ZHAP,CTY,MASSACHUSETTS,42.283333,-71.8
WORCESTER,ZHBP,CTY,PENNSYLVANIA,41.633335,-79.666664
WR PATT SYS ONLY,ZHTP,DEP,OHIO,39.825554,-84.05
WRIGHT PATTERSON,ZHTV,MAP,OHIO,39.82611,-84.04833
WRIGHT PATTERSON,ZHUE,STG,OHIO,39.826668,-84.04833
OSCODA WURTSMITH,ZJXD,MAP,MICHIGAN,44.451668,-83.394165
WYOMING,ZKPY,CTY,PENNSYLVANIA,41.3,-75.833336
YAKIMA AIR TERMIN,ZLJP,CAP,WASHINGTON,46.568054,-120.54417
YAKIMA,ZLJS,CTY,WASHINGTON,46.933334,-120.5
JBLM YAKIMA FIRIN,ZLJW,AIN,WASHINGTON,46.583332,-120.5
YANBU AL SINAIYAH,ZLVW,PRT,SAUDI ARABIA,23.963888,38.202778
YANTIAN PORT FAC,ZMJJ,PRT,CHINA,22.6,114.26667
YOAKUM,ZNHL,CTY,TEXAS,29.3,-97.15
YOKOHAMA COMMERCI,ZNMC,PRT,JAPAN,35.45,139.65
YOKOTA AB,ZNRE,MAP,JAPAN,35.74861,139.34862
YORKTOWN,ZQAE,CTY,VIRGINIA,37.233334,-76.53333
YORKTOWN      NWS,ZQAF,AMO,VIRGINIA,37.233334,-76.53333
YORKTOWN NWS,ZQAH,PRT,VIRGINIA,37.233334,-76.53333
YORKTOWN NWS,ZQAJ,NYI,VIRGINIA,37.233334,-76.53333
YOUNGSTOWN,ZQEA,RTC,OHIO,41.25611,-80.66972
YOUNGSTOWN WARREN,ZQEL,JAP,OHIO,41.261665,-80.680275
YPSILANTI,ZQLL,CTY,MICHIGAN,42.233334,-83.61667
YUMA MCAS,ZRBF,AMO,ARIZONA,32.656387,-114.605
YUMA INTL,ZRCE,CAP,ARIZONA,32.656387,-114.605
ZANESVILLE MUNI,ZRUZ,CAP,OHIO,39.944443,-81.89222
ZANESVILLE,ZRVL,AGS,OHIO,39.916668,-82.03333
ZARZIS,ZSAK,PRT,TUNISIA,33.497223,11.121667
ZHAPU,ZSJC,PRT,CHINA,30.583334,121.1
