RoundTripID,MissionID,TailNumber,Fleet,HomeFleet,AircraftType,BaseAircraftType,Locked,MultiScoop,StartDay,EndDay,Completed,Duration,MsnFlyProportion,TankerMission,NumStops,NumAirRefuelings,TotalCrewRestHours,MaxRoutePayload,LoadedPAX,LatePAX,TotalLoadedStons,LateStons,LoadedPallets,LoadedContainers20,LoadedContainers40,LoadedBulkSTons,LoadedOversizeSTons,LoadedOutsizeSTons,TotalFlyingHours,LoadedFlyingHours,Miles,LoadedMiles,ChannelMission,ChannelName,ChannelStartTime,FuelLoadedPounds,StartApt,APOE,APOD,EndApt,ScheduledThroughToHome,Medevac
B747-400-XDAT007-D0053R0006,B747-400-XDAT007-D0053R0006S01,B747-400-XDAT007,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,53,56.117973,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
B747-400-XDAT009-D0053R0007,B747-400-XDAT009-D0053R0007S01,B747-400-XDAT009,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,53.33015,56.742973,YES,3.4128227,8.301438,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
B747-400-XDAT010-D0053R0005,B747-400-XDAT010-D0053R0005S01,B747-400-XDAT010,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,53.625,57.08445,YES,3.4594498,9.691353,NO,6,0,39,101.1104,355,355,0,0,0,0,0,0,0,0,33.52675,14.570939,14365,6517,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
B747-400-XDAT012-D0054R0002,B747-400-XDAT012-D0054R0002S01,B747-400-XDAT012,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,54,57.294025,YES,3.2940254,8.972836,NO,6,0,39,119.99087,355,355,0,0,0,0,0,0,0,0,29.55675,12.072037,12556,5470,NO,"",-1,0,XDAT,UHGN,FUQN,XDAT,YES,NO
KC10-XDAT010-D0054R0005,KC10-XDAT010-D0054R0005S01,KC10-XDAT010,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,54,57.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT011-D0054R0005,KC10-XDAT011-D0054R0005S01,KC10-XDAT011,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,54,57.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT012-D0054R0004,KC10-XDAT012-D0054R0004S01,KC10-XDAT012,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,54,57.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT015-D0054R0001,KC10-XDAT015-D0054R0001S01,KC10-XDAT015,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,54,57.417015,YES,3.417015,9.074666,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT013-D0054R0002,B747-400-XDAT013-D0054R0002S01,B747-400-XDAT013,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,54.285828,57.579853,YES,3.2940254,8.972836,NO,6,0,39,119.99087,355,355,0,0,0,0,0,0,0,0,29.55675,12.072037,12556,5470,NO,"",-1,0,XDAT,UHGN,FUQN,XDAT,YES,NO
CH47-SEA1001-D0057R0005,CH47-SEA1001-D0057R0005S01,CH47-SEA1001,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,57.34375,57.89493,YES,0.5511818,15.923883,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT007-D0054R0006,KC10-XDAT007-D0054R0006S01,KC10-XDAT007,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,54.559597,58.01314,YES,3.4535446,9.232557,NO,7,0,35.614075,71.331604,0,0,22,0,22,0,0,22,0,0,31.885048,10.400518,12754,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-PQWY004-D0050R0003,C17-PQWY004-D0050R0003S02,C17-PQWY004,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,54.74908,58.370853,YES,3.6217728,9.103631,NO,8,0,53.25,86.1,28,28,15,0,15,0,0,15,0,0,32.971283,13.220326,12155,5092,NO,"",-1,0,PTFL,*,*,PQWY,YES,NO
B747-400-XDAT007-D0056R0007,B747-400-XDAT007-D0056R0007S01,B747-400-XDAT007,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,56.117973,59.235947,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT013-D0056R0003,KC10-XDAT013-D0056R0003S01,KC10-XDAT013,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,56,59.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT014-D0056R0003,KC10-XDAT014-D0056R0003S01,KC10-XDAT014,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,56,59.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT016-D0056R0001,KC10-XDAT016-D0056R0001S01,KC10-XDAT016,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,56,59.417015,YES,3.417015,9.074666,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT017-D0056R0001,KC10-XDAT017-D0056R0001S01,KC10-XDAT017,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,56,59.417015,YES,3.417015,9.074666,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT010-D0057R0006,B747-400-XDAT010-D0057R0006S01,B747-400-XDAT010,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,57.08445,60.202423,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT018-D0056R0001,KC10-XDAT018-D0056R0001S01,KC10-XDAT018,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,56,60.33738,YES,4.3373795,8.437592,NO,8,0,49,82.218,0,0,22,0,22,0,0,22,0,0,36.597034,15.112504,14562,6213,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT019-D0056R0001,KC10-XDAT019-D0056R0001S01,KC10-XDAT019,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,56,60.33738,YES,4.3373795,8.437592,NO,8,0,49,82.218,0,0,15,0,15,0,0,15,0,0,36.597034,15.112504,14562,6213,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT012-D0057R0003,B747-400-XDAT012-D0057R0003S01,B747-400-XDAT012,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,57.294025,60.827423,YES,3.5333977,8.041264,NO,5,0,37.5,107.010544,355,355,0,0,0,0,0,0,0,0,28.412983,10.92827,12266,5180,NO,"",-1,0,XDAT,UHGN,FUQN,XDAT,YES,NO
C17-DKFX014-D0058R0005,C17-DKFX014-D0058R0005S01,C17-DKFX014,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,58,61.26635,YES,3.2663498,8.156631,NO,7,0,38.25,86.1,0,0,16,0,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
C17-PQWY006-D0058R0002,C17-PQWY006-D0058R0002S01,C17-PQWY006,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,58.625,61.32093,YES,2.6959305,10.255744,NO,6,0,40.5,86.1,0,0,16,0,16,0,0,16,0,0,27.648773,10.092333,10528,4051,NO,"",-1,0,PQWY,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT010-D0058R0006,KC10-XDAT010-D0058R0006S01,KC10-XDAT010,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,58,61.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT011-D0058R0006,KC10-XDAT011-D0058R0006S01,KC10-XDAT011,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,58,61.417015,YES,3.417015,9.074666,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT013-D0057R0003,B747-400-XDAT013-D0057R0003S01,B747-400-XDAT013,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,57.579853,61.452423,YES,3.87257,8.531889,NO,6,0,25.5,95.46771,355,355,0,0,0,0,0,0,0,0,33.040337,15.555624,14069,6983,NO,"",-1,0,XDAT,UHGN,FUQN,XDAT,YES,NO
KC10-XDAT012-D0058R0005,KC10-XDAT012-D0058R0005S01,KC10-XDAT012,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,58,61.471035,YES,3.471035,8.933437,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT015-D0058R0002,KC10-XDAT015-D0058R0002S01,KC10-XDAT015,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,58,61.471035,YES,3.471035,8.933437,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1002-D0061R0005,CH47-SEA1002-D0061R0005S01,CH47-SEA1002,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,61.34375,61.89493,YES,0.5511818,15.923883,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
C17-PQWY006-D0058R0002,C17-PQWY006-D0058R0002S02,C17-PQWY006,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,61.82153,62.16327,YES,0.34173965,17.415913,NO,2,0,12.75,0,0,0,0,0,0,0,0,0,0,0,5.951708,0,2105,0,NO,"",-1,0,DKFX,"","",PQWY,YES,NO
B747-400-XDAT011-D0059R0004,B747-400-XDAT011-D0059R0004S01,B747-400-XDAT011,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,YES,59,62.27048,YES,3.270481,8.864626,NO,6,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.99159,11.506878,12322,5236,NO,"",-1,0,XDAT,*,FUQN,XDAT,YES,NO
B747-400-XDAT014-D0059R0001,B747-400-XDAT014-D0059R0001S01,B747-400-XDAT014,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,59,62.45945,YES,3.4594498,9.691353,NO,6,0,39,101.1104,355,355,0,0,0,0,0,0,0,0,33.52675,14.570939,14365,6517,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT013-D0059R0004,KC10-XDAT013-D0059R0004S01,KC10-XDAT013,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,59.354515,62.70903,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,5,0,5,0,0,5,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX015-D0060R0006,C17-DKFX015-D0060R0006S01,C17-DKFX015,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,60,63.26635,YES,3.2663498,8.156631,NO,7,0,38.25,86.1,0,0,15,0,15,0,0,15,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
B747-400-XDAT010-D0060R0007,B747-400-XDAT010-D0060R0007S01,B747-400-XDAT010,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,60.202423,63.320396,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT014-D0060R0004,KC10-XDAT014-D0060R0004S01,KC10-XDAT014,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,60,63.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT016-D0060R0002,KC10-XDAT016-D0060R0002S01,KC10-XDAT016,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,60,63.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT017-D0060R0002,KC10-XDAT017-D0060R0002S01,KC10-XDAT017,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,60,63.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT019-D0060R0002,KC10-XDAT019-D0060R0002S01,KC10-XDAT019,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,60.33738,63.487827,YES,3.1504478,8.287947,NO,6,0,30.973818,71.331604,0,0,22,0,22,0,0,22,0,0,26.110743,10.400518,10565,4405,NO,"",-1,0,XDAT,FJXT,HNTK,PTFL,YES,NO
KC10-XDAT018-D0060R0002,KC10-XDAT018-D0060R0002S01,KC10-XDAT018,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,60.33738,63.691895,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT012-D0060R0004,B747-400-XDAT012-D0060R0004S01,B747-400-XDAT012,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,60.827423,63.945396,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
B747-400-XDAT013-D0061R0004,B747-400-XDAT013-D0061R0004S01,B747-400-XDAT013,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,61.452423,64.5704,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT011-D0062R0007,KC10-XDAT011-D0062R0007S01,KC10-XDAT011,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,62,65.35451,YES,3.3545074,9.243763,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT012-D0062R0006,KC10-XDAT012-D0062R0006S01,KC10-XDAT012,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,62,65.35451,YES,3.3545074,9.243763,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT015-D0062R0003,KC10-XDAT015-D0062R0003S01,KC10-XDAT015,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,62,65.41701,YES,3.4170074,9.074687,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT020-D0062R0001,KC10-XDAT020-D0062R0001S01,KC10-XDAT020,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,62,65.41701,YES,3.4170074,9.074687,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT011-D0062R0005,B747-400-XDAT011-D0062R0005S01,B747-400-XDAT011,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,YES,62.27048,65.52867,YES,3.2581902,8.807468,NO,6,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.696407,9.740594,12323,4475,NO,"",-1,0,XDAT,*,FUQN,XDAT,YES,NO
C17-XDAT008-D0063R0001,C17-XDAT008-D0063R0001S01,C17-XDAT008,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,63,65.68999,YES,2.6899872,10.33823,NO,6,0,25.5,86.1,0,0,16,0,16,0,0,16,0,0,27.809708,10.092333,10599,4051,NO,"",-1,0,XDAT,FJXT,HNTK,DKFX,YES,NO
CH47-SEA1003-D0065R0005,CH47-SEA1003-D0065R0005S01,CH47-SEA1003,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,65.34375,65.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
B747-400-XDAT014-D0062R0002,B747-400-XDAT014-D0062R0002S01,B747-400-XDAT014,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,62.45945,65.9189,YES,3.4594498,9.691353,NO,6,0,39,101.1104,355,355,0,0,0,0,0,0,0,0,33.52675,14.570939,14365,6517,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT013-D0062R0005,KC10-XDAT013-D0062R0005S01,KC10-XDAT013,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,62.70903,66.06354,YES,3.3545074,9.243763,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT021-D0062R0001,KC10-XDAT021-D0062R0001S01,KC10-XDAT021,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,62,66.33738,YES,4.3373795,8.437592,NO,8,0,49,82.218,0,0,15,0,15,0,0,15,0,0,36.597034,15.112504,14562,6213,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-XDAT008-D0063R0001,C17-XDAT008-D0063R0001S02,C17-XDAT008,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,66.19028,66.52721,YES,0.33692932,17.322195,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
KC10-XDAT019-D0060R0002,KC10-XDAT019-D0060R0002S02,KC10-XDAT019,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,63.487827,66.6426,YES,3.1547737,8.309561,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT014-D0063R0005,KC10-XDAT014-D0063R0005S01,KC10-XDAT014,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,63.354515,66.70902,YES,3.3545074,9.243763,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT016-D0063R0003,KC10-XDAT016-D0063R0003S01,KC10-XDAT016,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,63.354515,66.70902,YES,3.3545074,9.243763,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT017-D0063R0003,KC10-XDAT017-D0063R0003S01,KC10-XDAT017,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,63.354515,66.77152,YES,3.4170074,9.074687,NO,7,0,30.919436,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT018-D0063R0003,KC10-XDAT018-D0063R0003S01,KC10-XDAT018,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,63.691895,67.046394,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT012-D0063R0005,B747-400-XDAT012-D0063R0005S01,B747-400-XDAT012,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,63.945396,67.06337,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT026-D0064R0001,KC10-XDAT026-D0064R0001S01,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,64,67.150444,YES,3.150444,8.287956,NO,6,0,30.271425,71.331604,0,0,22,0,22,0,0,22,0,0,26.110743,10.400518,10565,4405,NO,"",-1,0,XDAT,FJXT,HNTK,PTFL,YES,NO
KC10-XDAT025-D0064R0001,KC10-XDAT025-D0064R0001S01,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,64,67.23891,YES,3.2389069,7.7908897,NO,6,0,32.39453,84.675,0,0,22,0,22,0,0,22,0,0,25.233967,9.523741,10211,4051,NO,"",-1,0,XDAT,FJXT,HNTK,PTFL,YES,NO
KC10-XDAT022-D0064R0001,KC10-XDAT022-D0064R0001S01,KC10-XDAT022,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,64,67.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT023-D0064R0001,KC10-XDAT023-D0064R0001S01,KC10-XDAT023,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,64,67.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT024-D0064R0001,KC10-XDAT024-D0064R0001S01,KC10-XDAT024,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,64,67.47103,YES,3.4710312,8.933447,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT013-D0064R0005,B747-400-XDAT013-D0064R0005S01,B747-400-XDAT013,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,64.5704,67.68837,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
C5A-XDAT001-D0064R0002,C5A-XDAT001-D0064R0002S01,C5A-XDAT001,STRATEGIC,STRATEGIC,C-5A,C-5A,NO,NO,64.30387,68.10108,YES,3.7972107,8.158781,NO,5,0,34.75,70.45575,0,0,14,0,14,0,0,14,0,0,30.98061,9.312367,12031,3994,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT011-D0065R0006,B747-400-XDAT011-D0065R0006S01,B747-400-XDAT011,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,65.52867,68.646645,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
B747-400-XDAT014-D0065R0003,B747-400-XDAT014-D0065R0003S01,B747-400-XDAT014,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,65.9189,69.271645,YES,3.352745,8.4501915,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
B747-400-XDAT016-D0066R0001,B747-400-XDAT016-D0066R0001S01,B747-400-XDAT016,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,66,69.44506,YES,3.4450607,9.631657,NO,6,0,39,105.358505,181,181,0,0,0,0,0,0,0,0,33.18164,14.153217,14202,6319,NO,"",-1,0,XDAT,TMKH,FUQN,XDAT,YES,NO
B747-400-XDAT015-D0066R0001,B747-400-XDAT015-D0066R0001S01,B747-400-XDAT015,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,66.15367,69.61311,YES,3.4594421,9.691375,NO,6,0,39,101.1104,355,355,0,0,0,0,0,0,0,0,33.52675,14.570939,14365,6517,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
CH47-SEA1001-D0069R0006,CH47-SEA1001-D0069R0006S01,CH47-SEA1001,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,69.34375,69.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
B747-400-XDAT012-D0067R0006,B747-400-XDAT012-D0067R0006S01,B747-400-XDAT012,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,67.06337,70.23811,YES,3.1747437,8.923977,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT026-D0064R0001,KC10-XDAT026-D0064R0001S02,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,67.150444,70.305214,YES,3.15477,8.30957,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
