LocationName,LocationGeoloc,Organization,SupplyType,SupplyName,CargoItem,Day,TotalRequirement,ConsumptionDemand,AircraftFuelDemand,OtherDemand,TotalConsumptionDemand,LocalStockage,TheaterStockage,TotalStockage,SafetyLevel,OnHand,NetInventory,InventoryChange,Production,AirDeliveries,SeaDeliveries,LandDeliveries,InPlaceDeliveries,LocalUse,AirDepartures,SeaDepartures,LandDepartures,InPlaceDepartures,MissedDemand,Shortfall,Capacity,LocalDeliveries,ControlLimit
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,165,0,0,0,0,0,0,0,0,0,999974,999974,0,25,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,165,0,0,0,0,0,0,0,0,0,50,40,-10,0,0,0,0,0,0,0,0,10,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,165,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1441.4414,1303.8124,-137.62903,0,0,0,170,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,165,0.166,0.166,0,0,0.166,0,0,0,0.504,24.15495,23.988949,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,165,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,17.17572,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,165,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,172.65569,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,165,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,244.68958,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,165,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,272.7004,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,165,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1633.8027,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,166,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,37.08941,34.452908,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,166,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,166,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,15.424945,15.175945,-0.2489996,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,166,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,145.16444,169.05795,23.893509,0,0,0,50,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,166,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,173.50598,188.568,15.062012,0,0,0,54.239014,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,166,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,228.84483,231.48984,2.6450043,0,0,0,48,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,166,0,0,0,0,0,0,0,0,0,999524,999440.06,-83.9375,475,0,0,0,0,0,53.100853,505.81537,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,166,0,0,0,0,0,0,0,0,0,999974,999945.9,-28.125,25,0,0,0,0,0,53.100853,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,166,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,166,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1303.8124,1261.9443,-41.868042,0,0,0,265.761,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,166,0.166,0.166,0,0,0.166,0,0,0,0.504,23.988949,23.822948,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,166,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,17.299053,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,166,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,173.87856,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,166,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,246.52386,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,166,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,274.8235,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,166,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1648.2053,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,167,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,34.452908,41.816406,7.3634987,0,0,0,10,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,167,0,0,0,0,0,0,0,0,0,40,90,50,0,50,0,0,0,0,0,0,0,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,167,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,15.175945,14.926946,-0.2489996,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,167,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,169.05795,142.95145,-26.106506,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,167,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,188.568,149.39099,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,167,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,231.48984,188.13484,-43.354996,0,0,0,2,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,167,0,0,0,0,0,0,0,0,0,999440.06,999974,533.9375,558.9375,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,167,0,0,0,0,0,0,0,0,0,999945.9,999974,28.125,53.125,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,167,0,0,0,0,0,0,0,0,0,40,30,-10,0,0,0,0,0,0,0,0,10,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,167,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1261.9443,954.3153,-307.62903,0,0,0,0,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,167,0.166,0.166,0,0,0.166,0,0,0,0.504,23.822948,23.656948,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,167,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,17.422386,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,167,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,175.1014,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,167,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,248.35815,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,167,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,276.9466,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,167,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1662.6079,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,168,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,41.816406,39.179905,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,168,0,0,0,0,0,0,0,0,0,90,732.2439,642.2439,0,0,732.2439,0,0,0,0,0,90,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,168,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,14.926946,14.677946,-0.2489996,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,168,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,142.95145,116.84495,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,168,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,149.39099,110.21399,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,168,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,188.13484,142.77985,-45.354996,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,168,0,0,0,0,0,0,0,0,0,999974,999499,-475,25,0,0,0,0,0,50,450,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,168,0,0,0,0,0,0,0,0,0,999974,999949,-25,25,0,0,0,0,0,50,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,168,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,168,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,954.3153,730.6863,-223.62903,0,0,0,84,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,168,0.166,0.166,0,0,0.166,0,0,0,0.504,23.656948,23.490948,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,168,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,17.54572,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,168,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,176.32426,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,168,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,250.19244,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,168,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,279.06967,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,168,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1677.0107,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,169,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,39.179905,36.543404,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,169,0,0,0,0,0,0,0,0,0,732.2439,748,15.7561035,0,100,648,0,0,0,0,0,732.2439,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,169,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,14.677946,14.4289465,-0.2489996,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,169,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,116.84495,90.73845,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,169,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,110.21399,71.03699,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,169,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,142.77985,97.42485,-45.354996,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,169,0,0,0,0,0,0,0,0,0,999499,999524,25,500,0,0,0,0,0,25,450,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,169,0,0,0,0,0,0,0,0,0,999949,999974,25,50,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,169,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,169,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,730.6863,589.05725,-141.62903,0,0,0,166,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,169,0.166,0.166,0,0,0.166,0,0,0,0.504,23.490948,23.324947,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,169,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,17.669052,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,169,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,177.5471,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,169,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,252.02673,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,169,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,281.19278,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,169,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1691.4133,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,170,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,36.543404,33.906902,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,170,0,0,0,0,0,0,0,0,0,748,1008,260,0,0,1008,0,0,0,0,0,748,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,170,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,14.4289465,14.179947,-0.2489996,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,170,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,90.73845,64.63195,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,170,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,71.03699,31.859985,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,170,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,97.42485,52.069855,-45.354996,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,170,0,0,0,0,0,0,0,0,0,999524,999549,25,475,0,0,0,0,0,0,450,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,170,0,0,0,0,0,0,0,0,0,999974,999999,25,25,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,170,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,170,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,589.05725,855.6721,266.61487,0,0,0,574.2439,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,170,0.166,0.166,0,0,0.166,0,0,0,0.504,23.324947,23.158947,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,170,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,17.792385,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,170,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,178.76997,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,170,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,253.86102,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,170,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,283.31586,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,170,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1705.8159,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,171,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,33.906902,41.2704,7.3634987,0,0,0,10,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,171,0,0,0,0,0,0,0,0,0,1008,741.80176,-266.19824,0,111.8017,630,0,0,0,0,0,1008,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,171,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,14.179947,13.930947,-0.2489996,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,171,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,64.63195,38.52545,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,171,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,31.859985,249.88501,218.02502,0,0,0,249.88501,0,31.859985,0,0,0,0,7.3170166,7.3170166,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,171,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,52.069855,14.714859,-37.354996,0,0,0,8,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,171,0,0,0,0,0,0,0,0,0,999549,999974,425,450,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,171,0,0,0,0,0,0,0,0,0,999999,999974,-25,0,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,171,0,0,0,0,0,0,0,0,0,30,20,-10,0,0,0,0,0,0,0,0,10,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,171,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,855.6721,942.6729,87.00079,0,0,0,394.62982,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,171,0.166,0.166,0,0,0.166,0,0,0,0.504,23.158947,22.992947,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,171,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,17.915718,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,171,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,179.99281,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,171,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,255.69531,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,171,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,285.43896,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,171,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1720.2185,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,172,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,41.2704,38.6339,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,172,0,0,0,0,0,0,0,0,0,741.80176,528.4,-213.40173,0,60.4,468,0,0,0,0,0,741.80176,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,172,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,13.930947,13.681948,-0.2489996,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,172,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,38.52545,108.336,69.81055,0,0,0,95.91705,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,172,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,249.88501,306.4875,56.602478,0,0,0,103.0965,0,46.49402,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,172,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,14.714859,400.32532,385.61047,0,0,0,400.32532,0,14.714859,0,0,0,0,30.640137,30.640137,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,172,0,0,0,0,0,0,0,0,0,999974,999524,-450,25,0,0,0,0,0,25,450,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,172,0,0,0,0,0,0,0,0,0,999974,999974,0,25,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,172,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,172,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,942.6729,1123.044,180.37103,0,0,0,488,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,172,0.166,0.166,0,0,0.166,0,0,0,0.504,22.992947,22.826946,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,172,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,18.039051,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,172,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,181.21568,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,172,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,257.5296,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,172,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,287.56204,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,172,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,1734.6213,999999,0,0
