Day,Fleet,AircraftType,OwnedAircraft,BorrowedAircraft,Shared,SchedulingCandidates,TotalUsed,TotalMissions,StartedMissions,ChannelMissions,RepositionMissions,EmptyMissions,AvailableUteHours,TotalFlyingHours,LoadedFlyingHours,UploadHours,DownloadHours,HomeHours,EnrouteHours,RecoveryHours,ChannelSvcHours,MogDelay,CrewRestHours,ItineraryDelay,ConfigurationChange,ReconfigurationDelay,TotalMiles,LoadedMiles,BulkSTons,OverSTons,OutSTons,PAX,UnschedBulk,UnschedOver,UnschedOut,UnschedPAX,0DecileLoaded,1DecileLoaded,2DecileLoaded,3DecileLoaded,4DecileLoaded,5DecileLoaded,6DecileLoaded,7DecileLoaded,8DecileLoaded,9DecileLoaded
104,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
104,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
104,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
104,STRATEGIC,KC-10,38,0,0,33,5,5,0,0,0,0,380.000,39.259,35.395,.000,12.000,.000,7.500,.000,.000,4.992,56.249,.000,NO,.000,17955,16525,100.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,1,0,0,4,0,0
105,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
105,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
105,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
105,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
105,STRATEGIC,KC-10,38,0,0,33,8,8,3,0,0,4,380.000,73.507,14.679,15.000,3.000,.000,13.500,.000,.000,1.500,85.493,.000,NO,.000,25788,6541,62.0,.0,.0,0,.0,.0,.0,0,4,0,1,0,1,0,0,2,0,0
106,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
106,STRATEGIC,C-17,16,0,0,16,1,1,1,0,0,0,203.200,10.863,5.519,2.250,.000,.000,2.250,.000,.000,.000,8.637,.000,NO,.000,4222,2162,16.0,.0,.0,0,2.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0
106,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,2.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
106,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
106,STRATEGIC,KC-10,38,0,0,35,9,14,6,0,0,10,380.000,80.796,22.160,23.880,9.000,6.000,6.000,.000,.000,.000,90.325,.000,NO,.000,35905,10625,72.0,.0,.0,0,2.0,.0,.0,0,10,0,1,0,0,0,0,3,0,0
107,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
107,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,0,203.200,9.808,4.573,.000,2.250,.000,2.250,.000,.000,.000,9.692,.000,NO,.000,4051,2240,16.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0
107,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
107,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
107,STRATEGIC,KC-10,38,0,0,29,10,10,1,0,0,3,380.000,89.988,55.310,11.121,12.000,.000,18.000,.000,.000,1.664,107.227,.000,NO,.000,34232,22052,134.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,6,0,0
108,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
108,STRATEGIC,C-17,16,0,0,16,1,1,0,0,0,1,203.200,7.139,.000,.000,.000,2.250,.000,.000,.000,.000,7.171,.000,NO,.000,1811,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
108,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
108,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
108,STRATEGIC,KC-10,38,0,0,31,10,10,0,0,0,7,380.000,80.574,8.277,.000,9.000,4.500,16.500,.000,.000,3.391,81.059,.000,NO,.000,30871,6271,46.0,.0,.0,0,.0,.0,.0,0,8,0,0,0,0,0,0,2,0,0
109,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
109,STRATEGIC,C-17,16,0,0,16,1,1,1,0,1,1,203.200,5.836,.000,.000,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000,2575,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
109,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
109,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
109,STRATEGIC,KC-10,38,0,0,35,9,10,3,0,0,8,380.000,73.019,7.911,12.500,.000,6.000,6.000,.000,.000,.000,89.021,.000,NO,.000,28003,3282,28.0,.0,.0,0,.0,.0,.0,0,8,0,1,0,0,0,0,1,0,0
110,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
110,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
110,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
110,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
110,STRATEGIC,KC-10,38,0,0,35,6,6,0,0,0,3,380.000,32.723,20.660,2.501,6.476,4.500,4.500,.000,.000,.000,35.234,.000,NO,.000,14497,9961,50.0,.0,.0,0,.0,.0,.0,0,3,0,1,0,0,0,0,2,0,0
111,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
111,STRATEGIC,C-17,16,0,0,16,1,1,1,0,0,0,203.200,7.310,5.519,2.250,.000,.000,1.691,.000,.000,.000,12.750,.000,NO,.000,3010,435,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
111,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
111,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
111,STRATEGIC,KC-10,38,0,0,35,7,7,4,0,0,3,380.000,59.944,14.323,22.525,.000,.000,7.500,.000,.000,1.500,76.532,.000,NO,.000,23290,5942,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
112,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
112,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,0,203.200,6.959,6.959,.000,1.482,.000,2.809,.000,.000,.000,12.750,.000,NO,.000,3856,3856,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
112,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
112,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
112,STRATEGIC,KC-10,38,0,0,33,7,7,0,0,0,3,380.000,50.013,23.772,.000,12.000,3.536,7.500,.000,.000,.000,63.968,.000,NO,.000,21648,11764,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
113,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
113,STRATEGIC,C-17,16,0,0,15,2,2,1,0,0,1,203.200,15.541,5.519,3.018,.000,.000,3.941,.000,.000,.000,25.500,.000,NO,.000,4719,435,12.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,1,0,0,0,0
113,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
113,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
113,STRATEGIC,KC-10,38,0,0,34,8,8,4,0,0,4,380.000,69.971,13.358,20.000,.000,.964,12.000,.000,.000,1.500,87.565,.000,NO,.000,26482,5542,88.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,4,0,0
114,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
114,STRATEGIC,C-17,16,0,0,15,2,2,0,0,0,1,203.200,11.101,6.959,.000,1.482,2.250,2.809,.000,.000,.000,12.750,.000,NO,.000,5350,3856,12.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,1,0,0,0,0
114,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
114,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
114,STRATEGIC,KC-10,38,0,0,34,8,8,0,0,0,4,380.000,53.097,24.736,.000,12.000,6.000,6.000,.000,.000,.000,54.435,.000,NO,.000,22873,12178,88.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,4,0,0
115,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
115,STRATEGIC,C-17,16,0,0,15,2,2,1,0,0,1,203.200,15.541,5.519,3.018,.000,.000,3.941,.000,.000,.000,25.500,.000,NO,.000,4719,435,16.0,.0,.0,0,139.9,.0,.0,0,1,0,0,0,0,0,0,1,0,0
115,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,139.9,.0,.0,0,0,0,0,0,0,0,0,0,0,0
115,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
115,STRATEGIC,KC-10,38,0,0,34,8,8,4,0,0,4,380.000,71.899,14.323,20.000,.000,.000,12.000,.000,.000,1.500,86.600,.000,NO,.000,27239,5942,87.9,.0,.0,0,139.9,.0,.0,0,4,0,0,0,0,0,0,4,0,0
116,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
116,STRATEGIC,C-17,16,0,0,15,2,2,0,0,0,1,203.200,11.101,6.959,.000,1.482,2.250,2.809,.000,.000,.000,12.750,.000,NO,.000,5350,3856,16.0,.0,.0,0,52.0,.0,.0,0,1,0,0,0,0,0,0,1,0,0
116,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,52.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
116,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
116,STRATEGIC,KC-10,38,0,0,34,8,12,4,0,0,8,380.000,73.275,23.772,20.000,12.000,6.000,6.000,.000,.000,2.464,72.261,.000,NO,.000,31571,11764,87.9,.0,.0,0,52.0,.0,.0,0,8,0,0,0,0,0,0,4,0,0
117,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
117,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,1,203.200,8.232,.000,.768,.000,.000,2.250,.000,.000,.000,12.750,.000,NO,.000,1709,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
117,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
117,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
117,STRATEGIC,KC-10,38,0,0,30,11,11,3,0,0,4,380.000,101.530,49.962,15.000,12.000,.000,18.000,.000,.000,.000,117.470,.000,NO,.000,40741,21990,139.9,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,6,0,0
118,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
118,STRATEGIC,C-17,16,0,0,16,1,1,0,0,0,1,203.200,4.142,.000,.000,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000,1494,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
118,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
118,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
118,STRATEGIC,KC-10,38,0,0,31,11,11,0,0,0,8,380.000,86.760,17.581,.000,9.000,6.000,16.500,.000,.000,3.024,82.248,.000,NO,.000,35028,10713,52.0,.0,.0,0,.0,.0,.0,0,8,0,1,0,0,0,0,2,0,0
119,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
119,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
119,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
119,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
119,STRATEGIC,KC-10,38,0,0,35,10,12,5,0,0,9,380.000,87.531,11.867,17.379,.000,6.000,7.500,.000,.000,.000,111.051,.000,NO,.000,33830,4923,56.0,.0,.0,0,.0,.0,.0,0,9,0,0,0,1,0,0,2,0,0
120,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
120,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
120,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
120,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
120,STRATEGIC,KC-10,38,0,0,33,8,8,0,0,0,3,380.000,58.436,34.084,7.621,9.000,4.500,9.000,.000,.000,.000,59.344,.000,NO,.000,25449,16277,100.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,1,0,0,4,0,0
121,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
121,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
121,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
121,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
121,STRATEGIC,KC-10,38,0,0,33,5,5,0,0,0,3,380.000,41.201,1.668,.000,6.000,.000,12.000,.000,.000,.000,60.799,.000,NO,.000,14156,701,44.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,2,0,0
122,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
122,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
122,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
122,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
122,STRATEGIC,KC-10,38,0,0,36,8,10,5,0,0,7,380.000,72.412,11.867,25.000,.000,4.500,3.000,.000,.000,.000,71.596,.000,NO,.000,29249,4923,56.0,.0,.0,0,.0,.0,.0,0,7,0,0,0,1,0,0,2,0,0
123,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
123,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
123,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
123,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
123,STRATEGIC,KC-10,38,0,0,33,7,7,0,0,0,2,380.000,43.429,38.017,.000,12.000,3.000,8.666,.000,.000,.000,57.453,.000,NO,.000,19159,17143,100.0,.0,.0,0,.0,.0,.0,0,2,0,0,0,1,0,0,4,0,0
124,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
124,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
124,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
124,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
124,STRATEGIC,KC-10,38,0,0,33,5,5,0,0,0,4,380.000,47.017,3.323,.000,3.000,.000,12.782,.000,.000,.000,57.201,.000,NO,.000,17031,2880,12.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,1,0,0,0,0,0
125,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
125,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
125,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
