Key,Day,Enabled,Description,EventPhase,Data
G    114,0,true,,,true
G    115,0,true,,,true
G    117,0,true,,,true
G    118,0,true,,,true
G    120,0,true,,,true
G    121,0,true,,,true
G    123,0,true,,,true
G    124,0,true,,,true
G    125,0,true,,,true
G    126,0,true,,,true
G    127,0,true,,,true
G    128,0,true,,,true
G    129,0,true,,,true
G    130,0,true,,,true
G    131,0,true,,,true
G    132,0,true,,,true
G    142,0,true,,,true
G    143,0,true,,,true
G    144,0,true,,,true
G    145,0,true,,,true
G    146,0,true,,,true
G    147,0,true,,,true
G    148,0,true,,,true
G    149,0,true,,,true
G    150,0,true,,,true
G    151,0,true,,,true
G    152,0,true,,,true
G    153,0,true,,,true
G    154,0,true,,,true
G    155,0,true,,,true
G    156,0,true,,,true
G    157,0,true,,,true
G    158,0,true,,,true
G    159,0,true,,,true
G    160,0,true,,,true
G    161,0,true,,,true
G    162,0,true,,,true
G    163,0,true,,,true
G    164,0,true,,,true
G    165,0,true,,,true
G    166,0,true,,,true
G    167,0,true,,,true
G    168,0,true,,,true
G    169,0,true,,,true
