Key,Day,Enabled,Description,EventPhase,Data
MED031,0,true,,,0
MED032,0,true,,,0
MED033,0,true,,,0
MED034,0,true,,,0
MED035,0,true,,,0
MEDZ35,0,true,,,0
MED036,0,true,,,0
MED037,0,true,,,0
MED038,0,true,,,0
MED039,0,true,,,0
MED040,0,true,,,0
MED041,0,true,,,0
MED042,0,true,,,0
MED043,0,true,,,0
MED044,0,true,,,0
MED045,0,true,,,0
MEDZ45,0,true,,,0
MED046,0,true,,,0
MED047,0,true,,,0
MED048,0,true,,,0
MED049,0,true,,,0
MED050,0,true,,,0
MED051,0,true,,,0
MED052,0,true,,,0
MED053,0,true,,,0
MED054,0,true,,,0
MED055,0,true,,,0
MED056,0,true,,,0
MED057,0,true,,,0
MED058,0,true,,,0
MED059,0,true,,,0
MED060,0,true,,,0
MED061,0,true,,,0
MED062,0,true,,,0
MED063,0,true,,,0
MED064,0,true,,,0
MED065,0,true,,,0
MED066,0,true,,,0
MED067,0,true,,,0
MED068,0,true,,,0
MED069,0,true,,,0
MED070,0,true,,,0
MED071,0,true,,,0
MED072,0,true,,,0
MED073,0,true,,,0
MED074,0,true,,,0
MED075,0,true,,,0
MED076,0,true,,,0
MED077,0,true,,,0
MED078,0,true,,,0
MED079,0,true,,,0
MED080,0,true,,,0
MED081,0,true,,,0
MED082,0,true,,,0
MED083,0,true,,,0
MED084,0,true,,,0
MED085,0,true,,,0
MED086,0,true,,,0
MED087,0,true,,,0
MED088,0,true,,,0
MED089,0,true,,,0
MED090,0,true,,,0
MED091,0,true,,,0
MED092,0,true,,,0
MED093,0,true,,,0
MED094,0,true,,,0
MED095,0,true,,,0
MED096,0,true,,,0
MED097,0,true,,,0
MED098,0,true,,,0
MED099,0,true,,,0
MED100,0,true,,,0
MED101,0,true,,,0
MED102,0,true,,,0
MED103,0,true,,,0
MED104,0,true,,,0
MED105,0,true,,,0
MED106,0,true,,,0
MED107,0,true,,,0
MED108,0,true,,,0
MED109,0,true,,,0
AFR001,0,true,,,0
AFRZ01,0,true,,,0
AFR002,0,true,,,0
AFR003,0,true,,,0
AFR004,0,true,,,0
AFRZ04,0,true,,,0
AFR005,0,true,,,0
AFR006,0,true,,,0
AFR007,0,true,,,0
AFR008,0,true,,,0
AFR009,0,true,,,0
AFR010,0,true,,,0
AFRZ10,0,true,,,0
AFR011,0,true,,,0
AFR012,0,true,,,0
AFR013,0,true,,,0
AFR014,0,true,,,0
AFR015,0,true,,,0
AFR016,0,true,,,0
AFR017,0,true,,,0
AFR018,0,true,,,0
AFR019,0,true,,,0
AFR020,0,true,,,0
AFR021,0,true,,,0
AFR022,0,true,,,0
AFR023,0,true,,,0
AFR024,0,true,,,0
AFR025,0,true,,,0
AFRZ25,0,true,,,0
AFRY25,0,true,,,0
AFR026,0,true,,,0
AFR027,0,true,,,0
AFR028,0,true,,,0
AFR029,0,true,,,0
AFR030,0,true,,,0
AED031,0,true,,,0
AFR032,0,true,,,0
AFRA32,0,true,,,0
AFR033,0,true,,,0
AFR034,0,true,,,0
AFR035,0,true,,,0
AFR036,0,true,,,0
AFR037,0,true,,,0
AFR038,0,true,,,0
AFRZ38,0,true,,,0
AFR039,0,true,,,0
AFR040,0,true,,,0
AFR041,0,true,,,0
AFRZ41,0,true,,,0
AFR042,0,true,,,0
AFR043,0,true,,,0
AFR044,0,true,,,0
AFR045,0,true,,,0
AFR046,0,true,,,0
AFR047,0,true,,,0
AFR048,0,true,,,0
AFR049,0,true,,,0
AFR050,0,true,,,0
AFR051,0,true,,,0
AFR052,0,true,,,0
AFR053,0,true,,,0
AFR054,0,true,,,0
AFRZ54,0,true,,,0
AFR055,0,true,,,0
AFR056,0,true,,,0
AFR057,0,true,,,0
AFR058,0,true,,,0
AFR059,0,true,,,0
AFR060,0,true,,,0
AFR061,0,true,,,0
AFR062,0,true,,,0
AFR063,0,true,,,0
AFR064,0,true,,,0
AFR065,0,true,,,0
AFR066,0,true,,,0
AFR067,0,true,,,0
AFR068,0,true,,,0
AFRZ68,0,true,,,0
AFR069,0,true,,,0
AFR070,0,true,,,0
AFR071,0,true,,,0
AFR072,0,true,,,0
AFR073,0,true,,,0
AFR074,0,true,,,0
AFR075,0,true,,,0
AFR076,0,true,,,0
AFR077,0,true,,,0
AFR078,0,true,,,0
