Vehicle Backlog
ASSET POOL<String>,VEHICLE TYPE<String>,Time<Day>,Vehicle Backlog<Integer>
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,168,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,169,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,170,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,171,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,172,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,173,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,174,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,175,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,176,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,177,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,178,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,179,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,180,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,181,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,0,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,1,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,2,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,3,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,4,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,5,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,6,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,7,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,8,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,9,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,10,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,11,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,12,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,13,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,14,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,15,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,16,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,17,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,18,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,19,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,20,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,21,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,22,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,23,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,24,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,25,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,26,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,27,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,28,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,29,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,30,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,31,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,32,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,33,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,34,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,35,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,36,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,37,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,38,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,39,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,40,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,41,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,42,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,43,281
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,44,1120
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,45,271
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,46,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,47,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,48,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,49,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,50,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,51,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,52,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,53,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,54,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,55,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,56,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,57,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,58,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,59,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,60,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,61,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,62,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,63,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,64,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,65,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,66,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,67,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,68,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,69,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,70,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,71,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,72,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,73,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,74,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,75,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,76,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,77,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,78,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,79,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,80,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,81,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,82,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,83,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,84,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,85,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,86,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,87,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,88,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,89,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,90,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,91,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,92,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,93,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,94,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,95,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,96,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,97,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,98,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,99,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,100,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,101,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,102,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,103,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,104,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,105,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,106,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,107,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,108,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,109,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,110,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,111,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,112,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,113,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,114,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,115,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,116,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,117,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,118,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,119,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,120,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,121,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,122,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,123,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,124,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,125,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,126,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,127,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,128,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,129,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,130,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,131,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,132,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,133,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,134,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,135,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,136,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,137,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,138,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,139,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,140,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,141,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,142,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,143,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,144,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,145,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,146,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,147,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,148,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,149,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,150,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,151,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,152,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,153,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,154,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,155,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,156,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,157,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,158,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,159,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,160,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,161,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,162,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,163,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,164,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,165,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,166,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,167,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,168,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,169,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,170,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,171,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,172,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,173,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,174,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,175,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,176,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,177,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,178,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,179,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,180,0
BIZERTE DD,M1088 WOWN MTV Tractor/M967A1 5000-Gal Tanker,181,0
