Tunisia Delivery Detail: Cargo (ST)
ETFPDD<Integer>,RLN<RLN>,Delivery Loc Code<LocationCode>,Available Day<Day>,Day of Initial Delivery<Day>,Day of 50% Delivery<Day>,Day of 80% Delivery<Day>,Day of 90% Delivery<Day>,Day of 100% Delivery<Day>,Required Day<Day>,Num Days Diff 100% - Initial<Integer>
1,1:0001307,,POD,146,147,147,147,147,147,146
1,1:0001307,,DST,147,147,147,147,147,147,146
1,1:0001308,,POE,,146,146,146,146,146,146
1,1:0001308,,POD,146,147,147,147,147,147,146
1,1:0001308,,DST,147,147,147,147,147,147,146
1,1:0001309,,POE,,146,146,146,146,146,146
1,1:0001309,,POD,146,147,147,147,147,147,146
1,1:0001309,,DST,147,147,147,147,147,147,146
1,1:0001310,,POE,,146,146,146,146,146,146
1,1:0001310,,POD,146,147,147,147,147,147,146
1,1:0001310,,DST,147,147,147,147,147,147,146
1,1:0001311,,POE,,146,146,146,146,146,146
1,1:0001311,,POD,146,147,147,147,147,147,146
1,1:0001311,,DST,147,147,147,147,147,147,146
1,1:0001312,,POE,,146,146,146,146,146,146
1,1:0001312,,POD,146,147,147,147,147,147,146
1,1:0001312,,DST,147,147,147,147,147,147,146
1,1:0001313,,POE,,146,146,146,146,146,146
1,1:0001313,,POD,146,147,147,147,147,147,146
1,1:0001313,,DST,147,147,147,147,147,147,146
1,1:0001314,,POE,,146,146,146,146,146,146
1,1:0001314,,POD,146,147,147,147,147,147,146
1,1:0001314,,DST,147,147,147,147,147,147,146
1,1:0001315,,POE,,146,146,146,146,146,146
1,1:0001315,,POD,146,147,147,147,147,147,146
1,1:0001315,,DST,147,147,147,147,147,147,146
1,1:0001316,,POE,,146,146,146,146,146,146
1,1:0001316,,POD,146,147,148,148,148,148,146
1,1:0001316,,DST,147,147,148,148,148,148,146
1,1:0001317,,POE,,146,146,146,146,146,146
1,1:0001317,,POD,146,148,148,148,148,148,146
1,1:0001317,,DST,148,148,148,148,148,148,146
1,1:0001318,,DST,157,160,160,160,170,170,162
1,1:0001319,,DST,159,160,161,161,161,161,162
1,1:0001320,,DST,159,161,161,161,161,161,162
1,1:0001321,,POE,,147,147,147,147,147,147
1,1:0001321,,POD,147,148,148,148,148,148,147
1,1:0001321,,DST,148,148,148,148,148,148,147
1,1:0001322,,POE,,147,147,147,147,147,147
1,1:0001322,,POD,147,148,148,148,148,148,147
1,1:0001322,,DST,148,148,148,148,148,148,147
1,1:0001323,,POE,,147,147,147,147,147,147
1,1:0001323,,POD,147,148,148,148,148,148,147
1,1:0001323,,DST,148,148,148,148,148,148,147
1,1:0001324,,POE,,147,147,147,147,147,147
1,1:0001324,,POD,147,148,148,148,148,148,147
1,1:0001324,,DST,148,148,148,148,148,148,147
1,1:0001325,,POE,,147,147,147,147,147,147
1,1:0001325,,POD,147,148,148,148,148,148,147
1,1:0001325,,DST,148,148,148,148,148,148,147
1,1:0001326,,POE,,147,147,147,147,147,147
1,1:0001326,,POD,147,148,148,148,148,148,147
1,1:0001326,,DST,148,148,148,148,148,148,147
1,1:0001327,,POE,,147,147,147,147,147,147
1,1:0001327,,POD,147,148,149,149,149,149,147
1,1:0001327,,DST,148,148,149,149,149,149,147
1,1:0001328,,POE,,147,147,147,147,147,147
1,1:0001328,,POD,147,149,149,149,149,149,147
1,1:0001328,,DST,149,149,149,149,149,149,147
1,1:0001329,,POE,,147,147,147,147,147,147
1,1:0001329,,POD,147,149,149,149,149,149,147
1,1:0001329,,DST,149,149,149,149,149,149,147
1,1:0001330,,POE,,147,147,147,147,147,147
1,1:0001330,,POD,147,149,149,149,149,149,147
1,1:0001330,,DST,149,149,149,149,149,149,147
1,1:0001331,,POE,,147,147,147,147,147,147
1,1:0001331,,POD,147,148,148,149,149,149,147
1,1:0001331,,DST,148,148,148,149,149,149,147
1,1:0001332,,POE,,147,147,147,147,147,147
1,1:0001332,,POD,147,149,149,149,149,149,147
1,1:0001332,,DST,149,149,149,149,149,149,147
1,1:0001333,,POE,,147,147,147,147,147,147
1,1:0001333,,POD,147,148,148,148,148,148,147
1,1:0001333,,DST,148,148,148,148,148,148,147
1,1:0001334,,POE,,147,147,147,147,147,147
1,1:0001334,,POD,147,148,148,148,148,148,147
1,1:0001334,,DST,148,148,148,148,148,148,147
1,1:0001335,,POE,,147,147,147,147,147,147
1,1:0001335,,POD,147,148,148,148,148,148,147
1,1:0001335,,DST,148,148,148,148,148,148,147
1,1:0001336,,POE,,147,147,147,147,147,147
1,1:0001336,,POD,147,148,148,148,148,148,147
1,1:0001336,,DST,148,148,148,148,148,148,147
1,1:0001337,,DST,169,170,170,170,170,170,147
1,1:0001338,,DST,149,151,151,151,151,151,147
1,1:0001339,,DST,149,151,151,151,151,151,147
1,1:0001340,,POE,,148,148,148,148,148,148
1,1:0001340,,POD,148,148,148,148,148,148,148
1,1:0001340,,DST,148,148,148,148,148,148,148
1,1:0001341,,POE,,148,148,148,148,148,148
1,1:0001341,,POD,148,148,148,148,148,148,148
1,1:0001341,,DST,148,148,148,148,148,148,148
1,1:0001342,,POE,,148,148,148,148,148,148
1,1:0001342,,POD,148,148,148,148,148,148,148
1,1:0001342,,DST,148,148,148,148,148,148,148
1,1:0001343,,DST,166,168,168,168,168,168,148
1,1:0001344,,DST,152,153,154,154,154,155,148
1,1:0001345,,DST,152,153,153,154,154,155,148
1,1:0001346,,POE,,148,148,148,148,148,155
1,1:0001347,,POE,,149,149,149,149,149,149
1,1:0001347,,POD,149,150,150,150,150,150,149
1,1:0001347,,DST,150,150,150,150,150,150,149
1,1:0001348,,POE,,149,149,149,149,149,149
1,1:0001348,,POD,149,150,150,151,151,151,149
1,1:0001348,,DST,150,150,150,151,151,151,149
1,1:0001349,,POE,,149,149,149,149,149,149
1,1:0001349,,POD,149,150,151,151,151,151,149
1,1:0001349,,DST,150,150,151,151,151,151,149
1,1:0001350,,POE,,149,149,149,149,149,149
1,1:0001350,,POD,149,150,150,150,150,150,149
1,1:0001350,,DST,150,150,150,150,150,150,149
1,1:0001351,,POE,,149,149,149,149,149,149
1,1:0001351,,POD,149,150,150,150,150,150,149
1,1:0001351,,DST,150,150,150,150,150,150,149
1,1:0001352,,POE,,149,149,149,149,149,149
1,1:0001352,,POD,149,150,150,150,150,150,149
1,1:0001352,,DST,150,150,150,150,150,150,149
1,1:0001353,,POE,,149,149,149,149,149,149
1,1:0001353,,POD,149,150,150,150,150,150,149
1,1:0001353,,DST,150,150,150,150,150,150,149
1,1:0001354,,POE,,149,149,149,149,149,149
1,1:0001354,,POD,149,150,150,150,150,150,149
1,1:0001354,,DST,150,150,150,150,150,150,149
1,1:0001355,,POE,,149,149,149,149,149,149
1,1:0001355,,POD,149,150,150,150,150,150,149
1,1:0001355,,DST,150,150,150,150,150,150,149
1,1:0001356,,POE,,149,149,149,149,149,149
1,1:0001356,,POD,149,150,150,150,150,150,149
1,1:0001356,,DST,150,150,150,150,150,150,149
1,1:0001357,,POE,,149,149,149,149,149,149
1,1:0001357,,POD,149,150,150,150,150,150,149
1,1:0001357,,DST,150,150,150,150,150,150,149
1,1:0001358,,POE,,149,149,149,149,149,149
1,1:0001358,,POD,149,150,150,150,150,150,149
1,1:0001358,,DST,150,150,150,150,150,150,149
1,1:0001359,,POE,,149,149,149,149,149,149
1,1:0001359,,POD,149,150,150,150,150,150,149
1,1:0001359,,DST,150,150,150,150,150,150,149
1,1:0001360,,POE,,149,149,149,149,149,149
1,1:0001360,,POD,149,150,150,150,150,150,149
1,1:0001360,,DST,150,150,150,150,150,150,149
1,1:0001361,,POE,,149,149,149,149,149,149
1,1:0001361,,POD,149,150,150,150,150,150,149
1,1:0001361,,DST,150,150,150,150,150,150,149
1,1:0001362,,POE,,149,149,149,149,149,149
1,1:0001362,,POD,149,150,151,151,151,151,149
1,1:0001362,,DST,150,150,151,151,151,151,149
1,1:0001363,,DST,164,164,164,164,164,164,164
1,1:0001364,,POE,,150,150,150,150,150,150
1,1:0001364,,POD,150,151,151,151,151,151,150
1,1:0001364,,DST,151,151,151,151,151,151,150
1,1:0001365,,POE,,150,150,150,150,150,150
1,1:0001365,,POD,150,151,151,151,151,151,150
1,1:0001365,,DST,151,151,151,151,151,151,150
1,1:0001366,,POE,,150,150,150,150,150,150
1,1:0001366,,POD,150,151,151,151,151,151,150
1,1:0001366,,DST,151,151,151,151,151,151,150
1,1:0001367,,POE,,150,150,150,150,150,150
1,1:0001367,,POD,150,151,151,151,151,151,150
1,1:0001367,,DST,151,151,151,151,151,151,150
1,1:0001368,,POE,,150,150,150,150,150,150
1,1:0001368,,POD,150,150,150,150,150,150,150
1,1:0001368,,DST,150,150,150,150,150,150,150
1,1:0001369,,POE,,150,150,150,150,150,150
1,1:0001369,,POD,150,150,151,151,151,151,150
1,1:0001369,,DST,150,150,151,151,151,151,150
1,1:0001370,,POE,,150,150,150,150,150,150
1,1:0001370,,POD,150,151,151,151,151,151,150
1,1:0001370,,DST,151,151,151,151,151,151,150
1,1:0001371,,POE,,150,150,150,150,150,150
1,1:0001371,,POD,150,150,150,150,150,150,150
1,1:0001371,,DST,150,150,150,150,150,150,150
1,1:0001372,,POE,,150,150,150,150,150,150
1,1:0001372,,POD,150,150,151,151,151,151,150
1,1:0001372,,DST,150,150,151,151,151,151,150
1,1:0001373,,POE,,150,150,150,150,150,150
1,1:0001373,,POD,150,151,151,151,151,151,150
1,1:0001373,,DST,151,151,151,151,151,151,150
1,1:0001374,,POE,,150,150,150,150,150,150
1,1:0001374,,POD,150,151,151,151,151,151,150
1,1:0001374,,DST,151,151,151,151,151,151,150
1,1:0001375,,POE,,150,150,150,150,150,150
1,1:0001375,,POD,150,151,151,151,151,151,150
1,1:0001375,,DST,151,151,151,151,151,151,150
1,1:0001376,,POE,,150,150,150,150,150,150
1,1:0001376,,POD,150,151,151,151,152,152,150
1,1:0001376,,DST,151,151,151,151,152,152,150
1,1:0001377,,POE,,150,150,150,150,150,150
1,1:0001377,,POD,150,151,151,151,151,151,150
1,1:0001377,,DST,151,151,151,151,151,151,150
1,1:0001378,,POE,,150,150,150,150,150,150
1,1:0001378,,POD,150,151,151,151,151,151,150
1,1:0001378,,DST,151,151,151,151,151,151,150
1,1:0001379,,POE,,150,150,150,150,150,150
1,1:0001379,,POD,150,151,151,151,151,151,150
1,1:0001379,,DST,151,151,151,151,151,151,150
1,1:0001380,,POE,,150,150,150,150,150,150
1,1:0001380,,POD,150,151,151,151,151,151,150
1,1:0001380,,DST,151,151,151,151,151,151,150
1,1:0001381,,POE,,150,150,150,150,150,150
1,1:0001381,,POD,150,151,151,151,151,151,150
1,1:0001381,,DST,151,151,151,151,151,151,150
1,1:0001382,,DST,161,162,163,163,163,168,166
1,1:0001383,,DST,163,164,164,164,164,164,166
1,1:0001384,,DST,163,164,164,164,164,164,166
1,1:0001385,,POE,,151,151,151,151,151,151
1,1:0001385,,POD,151,152,152,152,153,153,151
1,1:0001385,,DST,152,152,152,152,153,153,151
1,1:0001386,,POE,,151,151,151,151,151,151
1,1:0001386,,POD,151,153,153,153,153,153,151
1,1:0001386,,DST,153,153,153,153,153,153,151
1,1:0001387,,POE,,151,151,151,151,151,151
1,1:0001387,,POD,151,152,152,153,153,153,151
1,1:0001387,,DST,152,152,152,153,153,153,151
1,1:0001388,,POE,,151,151,151,151,151,151
1,1:0001388,,POD,151,152,152,152,152,152,151
1,1:0001388,,DST,152,152,152,152,152,152,151
1,1:0001389,,POE,,151,151,151,151,151,151
1,1:0001389,,POD,151,151,151,151,151,151,151
1,1:0001389,,DST,151,151,151,151,151,151,151
1,1:0001390,,POE,,151,151,151,151,151,151
1,1:0001390,,POD,151,152,152,152,152,152,151
1,1:0001390,,DST,152,152,152,152,152,152,151
1,1:0001391,,POE,,151,151,151,151,151,151
1,1:0001391,,POD,151,151,151,151,151,152,151
1,1:0001391,,DST,151,151,151,151,151,152,151
1,1:0001392,,POE,,151,151,151,151,151,151
1,1:0001392,,POD,151,151,152,152,152,152,151
1,1:0001392,,DST,151,151,152,152,152,152,151
1,1:0001393,,POE,,151,151,151,151,151,151
1,1:0001393,,POD,151,152,152,152,152,152,151
1,1:0001393,,DST,152,152,152,152,152,152,151
1,1:0001394,,POE,,151,151,151,151,151,151
1,1:0001394,,POD,151,152,152,152,152,152,151
1,1:0001394,,DST,152,152,152,152,152,152,151
1,1:0001395,,DST,171,172,172,172,172,173,167
1,1:0001396,,DST,163,164,165,165,165,165,167
1,1:0001397,,DST,163,165,165,165,165,165,167
1,1:0001398,,POE,,152,152,152,152,152,152
1,1:0001398,,POD,152,153,153,153,153,153,152
1,1:0001398,,DST,153,153,153,153,153,153,152
1,1:0001399,,POE,,152,152,152,152,152,159
1,1:0001400,,DST,162,163,164,164,164,168,168
1,1:0001401,,DST,165,167,167,167,167,167,168
1,1:0001402,,DST,165,167,167,167,167,167,168
1,1:0001403,,POE,,153,153,153,153,153,153
1,1:0001403,,POD,153,154,154,154,154,154,153
1,1:0001403,,DST,154,154,154,154,154,154,153
1,1:0001404,,POE,,153,153,153,153,153,153
1,1:0001404,,POD,153,154,154,154,154,154,153
1,1:0001404,,DST,154,154,154,154,154,154,153
1,1:0001405,,POE,,153,153,153,153,153,153
1,1:0001405,,POD,153,154,154,154,154,154,153
1,1:0001405,,DST,154,154,154,154,154,154,153
1,1:0001406,,POE,,153,153,153,153,153,153
1,1:0001406,,POD,153,154,154,154,154,154,153
1,1:0001406,,DST,154,154,154,154,154,154,153
1,1:0001407,,POE,,153,153,153,153,153,153
1,1:0001407,,POD,153,154,154,154,154,154,153
1,1:0001407,,DST,154,154,154,154,154,154,153
1,1:0001408,,POE,,153,153,153,153,153,153
1,1:0001408,,POD,153,154,154,154,154,154,153
1,1:0001408,,DST,154,154,154,154,154,154,153
1,1:0001409,,POE,,154,154,154,154,154,154
1,1:0001409,,POD,154,155,155,155,155,155,154
1,1:0001409,,DST,155,155,155,155,155,155,154
1,1:0001410,,POE,,154,154,154,154,154,154
1,1:0001410,,POD,154,154,155,155,155,155,154
1,1:0001410,,DST,154,154,155,155,155,155,154
1,1:0001411,,POE,,154,154,154,154,154,154
1,1:0001411,,POD,154,155,155,155,155,155,154
1,1:0001411,,DST,155,155,155,155,155,155,154
1,1:0001412,,POE,,154,154,154,154,154,154
1,1:0001412,,POD,154,155,155,155,155,155,154
1,1:0001412,,DST,155,155,155,155,155,155,154
1,1:0001413,,POE,,154,154,154,154,154,154
1,1:0001413,,POD,154,155,155,155,155,155,154
1,1:0001413,,DST,155,155,155,155,155,155,154
1,1:0001414,,POE,,154,154,154,154,154,154
1,1:0001414,,POD,154,155,155,155,155,155,154
1,1:0001414,,DST,155,155,155,155,155,155,154
1,1:0001415,,POE,,154,154,154,154,154,154
1,1:0001415,,POD,154,155,155,155,155,155,154
1,1:0001415,,DST,155,155,155,155,155,155,154
1,1:0001416,,POE,,154,154,154,154,154,154
1,1:0001416,,POD,154,155,155,155,155,155,154
1,1:0001416,,DST,155,155,155,155,155,155,154
1,1:0001417,,POE,,154,154,154,154,154,154
1,1:0001417,,POD,154,155,155,155,155,155,154
1,1:0001417,,DST,155,155,155,155,155,155,154
1,1:0001418,,POE,,154,154,154,154,154,154
1,1:0001418,,POD,154,155,155,155,155,155,154
1,1:0001418,,DST,155,155,155,155,155,155,154
1,1:0001419,,POE,,154,154,154,154,154,154
1,1:0001419,,POD,154,154,155,155,155,155,154
1,1:0001419,,DST,154,154,155,155,155,155,154
1,1:0001420,,DST,168,169,169,169,169,169,170
1,1:0001421,,DST,167,169,169,169,169,169,170
1,1:0001422,,DST,167,169,169,169,169,169,170
1,1:0001423,,POE,,155,155,155,155,155,155
1,1:0001423,,POD,155,155,155,155,155,155,155
1,1:0001423,,DST,155,155,155,155,155,155,155
1,1:0001424,,POE,,155,155,155,155,155,155
1,1:0001424,,POD,155,155,155,155,155,156,155
1,1:0001424,,DST,155,155,155,155,155,156,155
1,1:0001425,,POE,,155,155,155,155,155,155
1,1:0001425,,POD,155,156,156,156,156,156,155
1,1:0001425,,DST,156,156,156,156,156,156,155
1,1:0001426,,POE,,155,155,155,155,155,155
1,1:0001426,,POD,155,156,156,156,156,156,155
1,1:0001426,,DST,156,156,156,156,156,156,155
1,1:0001427,,POE,,155,155,155,155,155,155
1,1:0001427,,POD,155,156,156,156,156,156,155
1,1:0001427,,DST,156,156,156,156,156,156,155
1,1:0001428,,POE,,155,155,155,155,155,155
1,1:0001428,,POD,155,156,156,156,156,156,155
1,1:0001428,,DST,156,156,156,156,156,156,155
1,1:0001429,,POE,,155,155,155,155,155,155
1,1:0001429,,POD,155,156,156,156,156,156,155
1,1:0001429,,DST,156,156,156,156,156,156,155
1,1:0001430,,POE,,155,155,155,155,155,155
1,1:0001430,,POD,155,156,156,156,156,156,155
1,1:0001430,,DST,156,156,156,156,156,156,155
1,1:0001431,,POE,,155,155,155,155,155,155
1,1:0001431,,POD,155,156,156,156,156,156,155
1,1:0001431,,DST,156,156,156,156,156,156,155
1,1:0001432,,POE,,155,155,155,155,155,155
1,1:0001432,,POD,155,156,156,156,156,156,155
1,1:0001432,,DST,156,156,156,156,156,156,155
1,1:0001433,,POE,,155,155,155,155,155,155
1,1:0001433,,POD,155,156,156,156,156,156,155
1,1:0001433,,DST,156,156,156,156,156,156,155
1,1:0001434,,POE,,155,155,155,155,155,155
1,1:0001434,,POD,155,155,155,155,155,155,155
1,1:0001434,,DST,155,155,155,155,155,155,155
1,1:0001435,,POE,,155,155,155,155,155,155
1,1:0001435,,POD,155,155,155,155,155,155,155
1,1:0001435,,DST,155,155,155,155,155,155,155
1,1:0001436,,DST,167,168,169,170,170,170,171
1,1:0001437,,DST,167,169,169,169,169,169,171
1,1:0001438,,DST,167,169,169,169,169,169,171
1,1:0001439,,POE,,156,156,156,156,156,163
1,1:0001440,,DST,177,178,,,,,172
1,1:0001441,,DST,169,171,171,171,171,171,172
1,1:0001442,,DST,169,171,171,171,171,171,172
1,1:0001443,,POE,,157,157,157,157,157,157
1,1:0001443,,POD,157,157,158,158,158,158,157
1,1:0001443,,DST,157,157,158,158,158,158,157
1,1:0001444,,POE,,157,157,157,157,157,157
1,1:0001444,,POD,157,159,159,159,159,159,157
1,1:0001444,,DST,159,159,159,159,159,159,157
1,1:0001445,,POE,,157,157,157,157,157,157
1,1:0001445,,POD,157,158,158,158,158,158,157
1,1:0001445,,DST,158,158,158,158,158,158,157
1,1:0001446,,POE,,157,157,157,157,157,157
1,1:0001446,,POD,157,158,158,158,158,158,157
1,1:0001446,,DST,158,158,158,158,158,158,157
1,1:0001447,,POE,,157,157,157,157,157,157
1,1:0001447,,POD,157,158,158,158,158,158,157
1,1:0001447,,DST,158,158,158,158,158,158,157
1,1:0001448,,POE,,157,157,157,157,157,157
1,1:0001448,,POD,157,158,158,158,158,158,157
1,1:0001448,,DST,158,158,158,158,158,158,157
1,1:0001449,,POE,,157,157,157,157,157,157
1,1:0001449,,POD,157,158,158,158,158,158,157
1,1:0001449,,DST,158,158,158,158,158,158,157
1,1:0001450,,DST,168,170,170,171,171,171,173
1,1:0001451,,DST,170,171,172,172,172,172,173
1,1:0001452,,DST,170,171,172,172,172,172,173
1,1:0001453,,POE,,158,158,158,158,158,158
1,1:0001453,,POD,158,159,159,159,159,159,158
1,1:0001453,,DST,159,159,159,159,159,159,158
1,1:0001454,,POE,,158,158,158,158,158,158
1,1:0001454,,POD,158,158,158,158,158,158,158
1,1:0001454,,DST,158,158,158,158,158,158,158
1,1:0001455,,POE,,158,158,158,158,158,158
1,1:0001455,,POD,158,158,159,159,159,159,158
1,1:0001455,,DST,158,158,159,159,159,159,158
1,1:0001456,,POE,,158,158,158,158,158,158
1,1:0001456,,POD,158,159,159,159,159,159,158
1,1:0001456,,DST,159,159,159,159,159,159,158
1,1:0001457,,POE,,158,158,158,158,158,158
1,1:0001457,,POD,158,159,159,159,159,159,158
1,1:0001457,,DST,159,159,159,159,159,159,158
1,1:0001458,,POE,,158,158,158,158,158,158
1,1:0001458,,POD,158,159,159,159,159,159,158
1,1:0001458,,DST,159,159,159,159,159,159,158
1,1:0001459,,POE,,158,158,158,158,158,158
1,1:0001459,,POD,158,159,159,159,159,159,158
1,1:0001459,,DST,159,159,159,159,159,159,158
1,1:0001460,,POE,,158,158,158,158,158,158
1,1:0001460,,POD,158,159,159,159,159,159,158
1,1:0001460,,DST,159,159,159,159,159,159,158
1,1:0001461,,POE,,158,158,158,158,158,158
1,1:0001461,,POD,158,159,159,159,159,159,158
1,1:0001461,,DST,159,159,159,159,159,159,158
1,1:0001462,,POE,,158,158,158,158,158,158
1,1:0001462,,POD,158,159,159,159,159,159,158
1,1:0001462,,DST,159,159,159,159,159,159,158
1,1:0001463,,POE,,158,158,158,158,158,158
1,1:0001463,,POD,158,159,159,159,159,159,158
1,1:0001463,,DST,159,159,159,159,159,159,158
1,1:0001464,,POE,,158,158,158,158,158,158
1,1:0001464,,POD,158,159,159,159,159,159,158
1,1:0001464,,DST,159,159,159,159,159,159,158
1,1:0001465,,POE,,158,158,158,158,158,158
1,1:0001465,,POD,158,159,159,159,159,159,158
1,1:0001465,,DST,159,159,159,159,159,159,158
1,1:0001466,,POE,,158,158,158,158,158,158
1,1:0001466,,POD,158,159,159,159,159,159,158
1,1:0001466,,DST,159,159,159,159,159,159,158
1,1:0001467,,POE,,158,158,158,158,158,158
1,1:0001467,,POD,158,159,159,159,159,159,158
1,1:0001467,,DST,159,159,159,159,159,159,158
1,1:0001468,,POE,,158,158,158,158,158,158
1,1:0001468,,POD,158,160,160,160,160,161,158
1,1:0001468,,DST,160,160,160,160,160,161,158
1,1:0001469,,POE,,158,158,158,158,158,158
1,1:0001469,,POD,158,160,160,160,160,160,158
1,1:0001469,,DST,160,160,160,160,160,160,158
1,1:0001470,,DST,168,171,171,173,173,173,174
1,1:0001471,,DST,171,173,173,173,173,173,174
1,1:0001472,,DST,171,173,173,173,173,173,174
1,1:0001473,,POE,,159,159,159,159,159,159
1,1:0001473,,POD,159,160,160,160,161,161,159
1,1:0001473,,DST,160,160,160,160,161,161,159
1,1:0001474,,POE,,159,159,159,159,159,159
1,1:0001474,,POD,159,160,161,161,161,161,159
1,1:0001474,,DST,160,160,161,161,161,161,159
1,1:0001475,,POE,,159,159,159,159,159,159
1,1:0001475,,POD,159,160,160,160,160,160,159
1,1:0001475,,DST,160,160,160,160,160,160,159
1,1:0001476,,POE,,159,159,159,159,159,159
1,1:0001476,,POD,159,160,160,160,160,160,159
1,1:0001476,,DST,160,160,160,160,160,160,159
1,1:0001477,,POE,,159,159,159,159,159,159
1,1:0001477,,POD,159,159,160,160,160,160,159
1,1:0001477,,DST,159,159,160,160,160,160,159
1,1:0001478,,POE,,159,159,159,159,159,159
1,1:0001478,,POD,159,160,160,160,160,160,159
1,1:0001478,,DST,160,160,160,160,160,160,159
1,1:0001479,,POE,,159,159,159,159,159,159
1,1:0001479,,POD,159,159,160,160,160,160,159
1,1:0001479,,DST,159,159,160,160,160,160,159
1,1:0001480,,POE,,159,159,159,159,159,159
1,1:0001480,,POD,159,160,160,160,160,160,159
1,1:0001480,,DST,160,160,160,160,160,160,159
1,1:0001481,,POE,,159,159,159,159,159,159
1,1:0001481,,POD,159,160,160,160,160,160,159
1,1:0001481,,DST,160,160,160,160,160,160,159
1,1:0001482,,POE,,159,159,159,159,159,159
1,1:0001482,,POD,159,160,160,160,160,160,159
1,1:0001482,,DST,160,160,160,160,160,160,159
1,1:0001483,,POE,,159,159,159,159,159,159
1,1:0001483,,POD,159,160,160,160,160,160,159
1,1:0001483,,DST,160,160,160,160,160,160,159
1,1:0001484,,POE,,159,159,159,159,159,159
1,1:0001484,,POD,159,160,160,160,160,160,159
1,1:0001484,,DST,160,160,160,160,160,160,159
1,1:0001485,,POE,,159,159,159,159,159,159
1,1:0001485,,POD,159,160,160,160,160,160,159
1,1:0001485,,DST,160,160,160,160,160,160,159
1,1:0001486,,DST,168,171,173,173,173,173,175
1,1:0001487,,DST,172,173,173,173,173,173,175
1,1:0001488,,DST,172,173,173,173,173,173,175
1,1:0001489,,POE,,160,160,160,160,160,160
1,1:0001489,,POD,160,161,161,161,161,161,160
1,1:0001489,,DST,161,161,161,161,161,161,160
1,1:0001490,,POE,,160,160,160,160,160,160
1,1:0001490,,POD,160,161,161,162,162,162,160
1,1:0001490,,DST,161,161,161,162,162,162,160
1,1:0001491,,POE,,160,160,160,160,160,160
1,1:0001491,,POD,160,162,162,162,162,162,160
1,1:0001491,,DST,162,162,162,162,162,162,160
1,1:0001492,,POE,,160,160,160,160,160,160
1,1:0001492,,POD,160,161,161,161,161,161,160
1,1:0001492,,DST,161,161,161,161,161,161,160
1,1:0001493,,POE,,160,160,160,160,160,160
1,1:0001493,,POD,160,161,161,161,161,161,160
1,1:0001493,,DST,161,161,161,161,161,161,160
1,1:0001494,,POE,,160,160,160,160,160,160
1,1:0001494,,POD,160,161,161,161,161,161,160
1,1:0001494,,DST,161,161,161,161,161,161,160
1,1:0001495,,POE,,160,160,160,160,160,167
1,1:0001496,,DST,169,173,174,175,175,175,176
1,1:0001497,,DST,173,175,175,175,175,175,176
1,1:0001498,,DST,173,175,175,175,175,175,176
1,1:0001499,,POE,,161,161,161,161,161,161
1,1:0001499,,POD,161,162,162,162,162,162,161
1,1:0001499,,DST,162,162,162,162,162,162,161
1,1:0001500,,POE,,161,161,161,161,161,161
1,1:0001500,,POD,161,161,162,162,162,162,161
1,1:0001500,,DST,161,161,162,162,162,162,161
1,1:0001501,,POE,,161,161,161,161,161,161
1,1:0001501,,POD,161,162,162,162,162,162,161
1,1:0001501,,DST,162,162,162,162,162,162,161
1,1:0001502,,POE,,161,161,161,161,161,161
1,1:0001502,,POD,161,162,162,162,162,162,161
1,1:0001502,,DST,162,162,162,162,162,162,161
1,1:0001503,,POE,,161,161,161,161,161,161
1,1:0001503,,POD,161,162,162,162,162,162,161
1,1:0001503,,DST,162,162,162,162,162,162,161
1,1:0001504,,POE,,161,161,161,161,161,161
1,1:0001504,,POD,161,162,162,162,162,162,161
1,1:0001504,,DST,162,162,162,162,162,162,161
1,1:0001505,,POE,,162,162,162,162,162,162
1,1:0001505,,POD,162,162,162,163,163,163,162
1,1:0001505,,DST,162,162,162,163,163,163,162
1,1:0001506,,POE,,162,162,162,162,162,162
1,1:0001506,,POD,162,163,163,163,163,163,162
1,1:0001506,,DST,163,163,163,163,163,163,162
1,1:0001507,,POE,,162,162,162,162,162,162
1,1:0001507,,POD,162,162,163,163,163,163,162
1,1:0001507,,DST,162,162,163,163,163,163,162
1,1:0001508,,POE,,162,162,162,162,162,162
1,1:0001508,,POD,162,163,163,163,163,163,162
1,1:0001508,,DST,163,163,163,163,163,163,162
1,1:0001509,,POE,,162,162,162,162,162,162
1,1:0001509,,POD,162,163,163,163,163,163,162
1,1:0001509,,DST,163,163,163,163,163,163,162
1,1:0001510,,POE,,162,162,162,162,162,162
1,1:0001510,,POD,162,163,163,163,163,163,162
1,1:0001510,,DST,163,163,163,163,163,163,162
1,1:0001511,,POE,,162,162,162,162,162,162
1,1:0001511,,POD,162,163,163,163,163,163,162
1,1:0001511,,DST,163,163,163,163,163,163,162
1,1:0001512,,POE,,162,162,162,162,162,162
1,1:0001512,,POD,162,163,163,163,163,163,162
1,1:0001512,,DST,163,163,163,163,163,163,162
1,1:0001513,,POE,,162,162,162,162,162,162
1,1:0001513,,POD,162,163,163,163,163,163,162
1,1:0001513,,DST,163,163,163,163,163,163,162
1,1:0001514,,POE,,162,162,162,162,162,162
1,1:0001514,,POD,162,163,163,163,163,163,162
1,1:0001514,,DST,163,163,163,163,163,163,162
1,1:0001515,,POE,,162,162,162,162,162,162
1,1:0001515,,POD,162,162,163,163,163,163,162
1,1:0001515,,DST,162,162,163,163,163,163,162
