Model,FedTime,Name,GeneratingOrg,ReceivingOrg,Origin,RLD,POE,POD,Destination,Operation,RDD,CargoType,Amount,Commodity,CargoCategoryCode,HighPriority,Platform,NumPlatforms,ToPoeOwnerName,ToPodOwnerName,ToPodMode,ToDestOwnerName
MAIN,41.05,1:0000138,BIR EL ATER,GAFSA,BQWK,41,"","",HPBF,THEATER1,41,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,41.05,1:0000139,BIR EL ATER,GABES (HNTM),BQWK,41,"","",HNTM,THEATER1,41,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,41.05,1:0000140,BIR EL ATER,TEBESSA,BQWK,41,"","",WSVC,THEATER1,41,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,41.05,1:0000141,BIR EL ATER,TEBESSA,BQWK,41,"","",WSVC,THEATER1,41,STONS,8.875293731689453,GEN-RESUPPLY,JDB,false,PALLET_463L,9,,,LAND,
MAIN,42.05,1:0000142,BIR EL ATER,JERBA-ZARZIS,BQWK,42,"","",JEAH,THEATER1,42,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,42.05,1:0000143,BIR EL ATER,JERBA-ZARZIS,BQWK,42,"","",JEAH,THEATER1,42,STONS,6.869297027587891,GEN-RESUPPLY,JDB,true,PALLET_463L,7,,,LAND,
MAIN,42.05,1:0000144,BIR EL ATER,TEBESSA,BQWK,42,"","",WSVC,THEATER1,42,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,42.05,1:0000145,BIR EL ATER,TEBESSA,BQWK,42,"","",WSVC,THEATER1,42,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,42.05,1:0000146,BIR EL ATER,TEBESSA,BQWK,42,"","",WSVC,THEATER1,42,STONS,27.6236572265625,GEN-RESUPPLY,JDB,true,PALLET_463L,28,,,LAND,
MAIN,42.05,1:0000147,BIR EL ATER,GAFSA,BQWK,42,"","",HPBF,THEATER1,42,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,42.05,1:0000148,BIR EL ATER,GABES (HNTM),BQWK,42,"","",HNTM,THEATER1,42,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,42.05,1:0000149,MECHANICSBURG,BIR EL ATER,PVSD,42,"","",BQWK,THEATER1,58,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,42.05,1:0000150,MECHANICSBURG,BIR EL ATER,PVSD,51,"","",BQWK,THEATER1,58,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,42.05,1:0000151,PHILADELPHIA,BIR EL ATER,TECV,51,"","",BQWK,THEATER1,58,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,43.05,1:0000152,BIR EL ATER,JERBA-ZARZIS,BQWK,43,"","",JEAH,THEATER1,43,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,43.05,1:0000153,BIR EL ATER,JERBA-ZARZIS,BQWK,43,"","",JEAH,THEATER1,43,STONS,1.6630973815917969,GEN-RESUPPLY,JDB,true,PALLET_463L,2,,,LAND,
MAIN,43.05,1:0000154,BIR EL ATER,TEBESSA,BQWK,43,"","",WSVC,THEATER1,43,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,43.05,1:0000155,BIR EL ATER,TEBESSA,BQWK,43,"","",WSVC,THEATER1,43,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,43.05,1:0000156,BIR EL ATER,TEBESSA,BQWK,43,"","",WSVC,THEATER1,43,STONS,19.35626220703125,GEN-RESUPPLY,JDB,true,PALLET_463L,20,,,LAND,
MAIN,43.05,1:0000157,SEABASE,ABN,SEA1,43,"","",BQWK,THEATER1,50,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,44.05,1:0000158,BIR EL ATER,JERBA-ZARZIS,BQWK,44,"","",JEAH,THEATER1,44,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,44.05,1:0000159,BIR EL ATER,JERBA-ZARZIS,BQWK,44,"","",JEAH,THEATER1,44,STONS,3.7824935913085938,GEN-RESUPPLY,JDB,true,PALLET_463L,4,,,LAND,
MAIN,44.05,1:0000160,BIR EL ATER,TEBESSA,BQWK,44,"","",WSVC,THEATER1,44,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,44.05,1:0000161,BIR EL ATER,TEBESSA,BQWK,44,"","",WSVC,THEATER1,44,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,44.05,1:0000162,BIR EL ATER,TEBESSA,BQWK,44,"","",WSVC,THEATER1,44,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,44.05,1:0000163,BIR EL ATER,TEBESSA,BQWK,44,"","",WSVC,THEATER1,44,STONS,30.877655029296875,GEN-RESUPPLY,JDB,true,PALLET_463L,31,,,LAND,
MAIN,44.05,1:0000164,BIR EL ATER,GAFSA,BQWK,44,"","",HPBF,THEATER1,44,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,44.05,1:0000165,MECHANICSBURG,BIR EL ATER,PVSD,44,"","",BQWK,THEATER1,60,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,44.05,1:0000166,MECHANICSBURG,BIR EL ATER,PVSD,53,"","",BQWK,THEATER1,60,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,44.05,1:0000167,PHILADELPHIA,BIR EL ATER,TECV,53,"","",BQWK,THEATER1,60,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,45.05,1:0000168,BIR EL ATER,JERBA-ZARZIS,BQWK,45,"","",JEAH,THEATER1,45,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,45.05,1:0000169,BIR EL ATER,JERBA-ZARZIS,BQWK,45,"","",JEAH,THEATER1,45,STONS,8.172599792480469,GEN-RESUPPLY,JDB,true,PALLET_463L,9,,,LAND,
MAIN,45.05,1:0000170,BIR EL ATER,TEBESSA,BQWK,45,"","",WSVC,THEATER1,45,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,45.05,1:0000171,BIR EL ATER,TEBESSA,BQWK,45,"","",WSVC,THEATER1,45,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,45.05,1:0000172,BIR EL ATER,TEBESSA,BQWK,45,"","",WSVC,THEATER1,45,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,45.05,1:0000173,BIR EL ATER,TEBESSA,BQWK,45,"","",WSVC,THEATER1,45,STONS,15.136093139648438,GEN-RESUPPLY,JDB,true,PALLET_463L,16,,,LAND,
MAIN,45.05,1:0000174,BIR EL ATER,GAFSA,BQWK,45,"","",HPBF,THEATER1,45,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,45.05,1:0000175,BIR EL ATER,GAFSA,BQWK,45,"","",HPBF,THEATER1,45,STONS,11.880210876464844,GEN-RESUPPLY,JDB,true,PALLET_463L,12,,,LAND,
MAIN,46.05,1:0000176,BIR EL ATER,JERBA-ZARZIS,BQWK,46,"","",JEAH,THEATER1,46,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,46.05,1:0000177,BIR EL ATER,JERBA-ZARZIS,BQWK,46,"","",JEAH,THEATER1,46,STONS,24.225814819335938,GEN-RESUPPLY,JDB,true,PALLET_463L,25,,,LAND,
MAIN,46.05,1:0000178,BIR EL ATER,TEBESSA,BQWK,46,"","",WSVC,THEATER1,46,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,46.05,1:0000179,BIR EL ATER,TEBESSA,BQWK,46,"","",WSVC,THEATER1,46,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,46.05,1:0000180,BIR EL ATER,TEBESSA,BQWK,46,"","",WSVC,THEATER1,46,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,46.05,1:0000181,BIR EL ATER,TEBESSA,BQWK,46,"","",WSVC,THEATER1,46,STONS,19.838851928710938,GEN-RESUPPLY,JDB,true,PALLET_463L,20,,,LAND,
MAIN,46.05,1:0000182,BIR EL ATER,GAFSA,BQWK,46,"","",HPBF,THEATER1,46,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,46.05,1:0000183,BIR EL ATER,GABES (HNTM),BQWK,46,"","",HNTM,THEATER1,46,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,46.05,1:0000184,SEABASE,ABN,SEA1,46,"","",BQWK,THEATER1,53,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,46.05,1:0000185,MECHANICSBURG,BIR EL ATER,PVSD,46,"","",BQWK,THEATER1,62,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,46.05,1:0000186,MECHANICSBURG,BIR EL ATER,PVSD,55,"","",BQWK,THEATER1,62,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,46.05,1:0000187,PHILADELPHIA,BIR EL ATER,TECV,55,"","",BQWK,THEATER1,62,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,47.05,1:0000188,BIR EL ATER,JERBA-ZARZIS,BQWK,47,"","",JEAH,THEATER1,47,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,47.05,1:0000189,BIR EL ATER,JERBA-ZARZIS,BQWK,47,"","",JEAH,THEATER1,47,STONS,14.680374145507812,GEN-RESUPPLY,JDB,true,PALLET_463L,15,,,LAND,
MAIN,47.05,1:0000190,BIR EL ATER,GAFSA,BQWK,47,"","",HPBF,THEATER1,47,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,47.05,1:0000191,BIR EL ATER,GABES (HNTM),BQWK,47,"","",HNTM,THEATER1,47,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,47.05,1:0000192,BIR EL ATER,TEBESSA,BQWK,47,"","",WSVC,THEATER1,47,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,47.05,1:0000193,BIR EL ATER,TEBESSA,BQWK,47,"","",WSVC,THEATER1,47,STONS,46.62548065185547,GEN-RESUPPLY,JDB,false,PALLET_463L,47,,,LAND,
MAIN,48.05,1:0000194,BIR EL ATER,GABES (HNTM),BQWK,48,"","",HNTM,THEATER1,48,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,48.05,1:0000195,BIR EL ATER,GABES (HNTM),BQWK,48,"","",HNTM,THEATER1,48,STONS,12.493885040283203,GEN-RESUPPLY,JDB,true,PALLET_463L,13,,,LAND,
MAIN,48.05,1:0000196,BIR EL ATER,GAFSA,BQWK,48,"","",HPBF,THEATER1,48,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,48.05,1:0000197,BIR EL ATER,GAFSA,BQWK,48,"","",HPBF,THEATER1,48,STONS,13.265583038330078,GEN-RESUPPLY,JDB,true,PALLET_463L,14,,,LAND,
MAIN,48.05,1:0000198,BIR EL ATER,JERBA-ZARZIS,BQWK,48,"","",JEAH,THEATER1,48,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,48.05,1:0000199,BIR EL ATER,TEBESSA,BQWK,48,"","",WSVC,THEATER1,48,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,48.05,1:0000200,BIR EL ATER,TEBESSA,BQWK,48,"","",WSVC,THEATER1,48,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,48.05,1:0000201,BIR EL ATER,TEBESSA,BQWK,48,"","",WSVC,THEATER1,48,STONS,2.0326004028320312,GEN-RESUPPLY,JDB,false,PALLET_463L,3,,,LAND,
MAIN,48.05,1:0000202,MECHANICSBURG,BIR EL ATER,PVSD,48,"","",BQWK,THEATER1,64,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,48.05,1:0000203,MECHANICSBURG,BIR EL ATER,PVSD,57,"","",BQWK,THEATER1,64,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,48.05,1:0000204,PHILADELPHIA,BIR EL ATER,TECV,57,"","",BQWK,THEATER1,64,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,49.05,1:0000205,BIR EL ATER,JERBA-ZARZIS,BQWK,49,"","",JEAH,THEATER1,49,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,49.05,1:0000206,BIR EL ATER,JERBA-ZARZIS,BQWK,49,"","",JEAH,THEATER1,49,STONS,42.20451354980469,GEN-RESUPPLY,JDB,true,PALLET_463L,43,,,LAND,
MAIN,49.05,1:0000207,BIR EL ATER,TEBESSA,BQWK,49,"","",WSVC,THEATER1,49,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,49.05,1:0000208,BIR EL ATER,TEBESSA,BQWK,49,"","",WSVC,THEATER1,49,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,49.05,1:0000209,BIR EL ATER,TEBESSA,BQWK,49,"","",WSVC,THEATER1,49,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,49.05,1:0000210,BIR EL ATER,TEBESSA,BQWK,49,"","",WSVC,THEATER1,49,STONS,34.69908142089844,GEN-RESUPPLY,JDB,true,PALLET_463L,35,,,LAND,
MAIN,49.05,1:0000211,BIR EL ATER,GAFSA,BQWK,49,"","",HPBF,THEATER1,49,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,50.05,1:0000212,BIR EL ATER,JERBA-ZARZIS,BQWK,50,"","",JEAH,THEATER1,50,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,50.05,1:0000213,BIR EL ATER,JERBA-ZARZIS,BQWK,50,"","",JEAH,THEATER1,50,STONS,37.57733154296875,GEN-RESUPPLY,JDB,true,PALLET_463L,38,,,LAND,
MAIN,50.05,1:0000214,BIR EL ATER,TEBESSA,BQWK,50,"","",WSVC,THEATER1,50,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,50.05,1:0000215,BIR EL ATER,TEBESSA,BQWK,50,"","",WSVC,THEATER1,50,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,50.05,1:0000216,BIR EL ATER,TEBESSA,BQWK,50,"","",WSVC,THEATER1,50,STONS,46.907684326171875,GEN-RESUPPLY,JDB,false,PALLET_463L,47,,,LAND,
MAIN,50.05,1:0000217,BIR EL ATER,GAFSA,BQWK,50,"","",HPBF,THEATER1,50,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,50.05,1:0000218,SEABASE,ABN,SEA1,50,"","",BQWK,THEATER1,57,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,50.05,1:0000219,MECHANICSBURG,BIR EL ATER,PVSD,50,"","",BQWK,THEATER1,66,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,50.05,1:0000220,MECHANICSBURG,BIR EL ATER,PVSD,59,"","",BQWK,THEATER1,66,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,50.05,1:0000221,PHILADELPHIA,BIR EL ATER,TECV,59,"","",BQWK,THEATER1,66,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,51.05,1:0000222,BIR EL ATER,JERBA-ZARZIS,BQWK,51,"","",JEAH,THEATER1,51,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,51.05,1:0000223,BIR EL ATER,JERBA-ZARZIS,BQWK,51,"","",JEAH,THEATER1,51,STONS,19.63055419921875,GEN-RESUPPLY,JDB,true,PALLET_463L,20,,,LAND,
MAIN,51.05,1:0000224,BIR EL ATER,GAFSA,BQWK,51,"","",HPBF,THEATER1,51,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,51.05,1:0000225,BIR EL ATER,TEBESSA,BQWK,51,"","",WSVC,THEATER1,51,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,51.05,1:0000226,BIR EL ATER,TEBESSA,BQWK,51,"","",WSVC,THEATER1,51,STONS,38.98663330078125,GEN-RESUPPLY,JDB,false,PALLET_463L,39,,,LAND,
MAIN,52.05,1:0000227,BIR EL ATER,TEBESSA,BQWK,52,"","",WSVC,THEATER1,52,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,52.05,1:0000228,BIR EL ATER,TEBESSA,BQWK,52,"","",WSVC,THEATER1,52,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,52.05,1:0000229,BIR EL ATER,TEBESSA,BQWK,52,"","",WSVC,THEATER1,52,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,52.05,1:0000230,BIR EL ATER,TEBESSA,BQWK,52,"","",WSVC,THEATER1,52,STONS,21.422775268554688,GEN-RESUPPLY,JDB,false,PALLET_463L,22,,,LAND,
MAIN,52.05,1:0000231,BIR EL ATER,GABES (HNTM),BQWK,52,"","",HNTM,THEATER1,52,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,52.05,1:0000232,BIR EL ATER,JERBA-ZARZIS,BQWK,52,"","",JEAH,THEATER1,52,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,52.05,1:0000233,BIR EL ATER,GAFSA,BQWK,52,"","",HPBF,THEATER1,52,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,52.05,1:0000234,MECHANICSBURG,BIR EL ATER,PVSD,52,"","",BQWK,THEATER1,68,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,52.05,1:0000235,MECHANICSBURG,BIR EL ATER,PVSD,61,"","",BQWK,THEATER1,68,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,52.05,1:0000236,PHILADELPHIA,BIR EL ATER,TECV,61,"","",BQWK,THEATER1,68,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,53.05,1:0000237,BIR EL ATER,TEBESSA,BQWK,53,"","",WSVC,THEATER1,53,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,53.05,1:0000238,BIR EL ATER,TEBESSA,BQWK,53,"","",WSVC,THEATER1,53,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,53.05,1:0000239,BIR EL ATER,TEBESSA,BQWK,53,"","",WSVC,THEATER1,53,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,53.05,1:0000240,BIR EL ATER,TEBESSA,BQWK,53,"","",WSVC,THEATER1,53,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,53.05,1:0000241,BIR EL ATER,TEBESSA,BQWK,53,"","",WSVC,THEATER1,53,STONS,9.620361328125,GEN-RESUPPLY,JDB,true,PALLET_463L,10,,,LAND,
MAIN,53.05,1:0000242,BIR EL ATER,GABES (HNTM),BQWK,53,"","",HNTM,THEATER1,53,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,53.05,1:0000243,BIR EL ATER,GAFSA,BQWK,53,"","",HPBF,THEATER1,53,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,53.05,1:0000244,SEABASE,ABN,SEA1,53,"","",BQWK,THEATER1,60,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,53.05,1:0000245,MECHANICSBURG,SEABASE,PVSD,53,"","",SEA1,THEATER1,68,STONS,50.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,6,,,SEA,
MAIN,53.05,1:0000246,MECHANICSBURG,BIR EL ATER,PVSD,53,"","",BQWK,THEATER1,69,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,53.05,1:0000247,MECHANICSBURG,BIR EL ATER,PVSD,62,"","",BQWK,THEATER1,69,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,53.05,1:0000248,PHILADELPHIA,BIR EL ATER,TECV,62,"","",BQWK,THEATER1,69,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,54.05,1:0000249,BIR EL ATER,GABES (HNTM),BQWK,54,"","",HNTM,THEATER1,54,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,54.05,1:0000250,BIR EL ATER,TEBESSA,BQWK,54,"","",WSVC,THEATER1,54,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,54.05,1:0000251,BIR EL ATER,TEBESSA,BQWK,54,"","",WSVC,THEATER1,54,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,54.05,1:0000252,BIR EL ATER,TEBESSA,BQWK,54,"","",WSVC,THEATER1,54,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,54.05,1:0000253,BIR EL ATER,TEBESSA,BQWK,54,"","",WSVC,THEATER1,54,STONS,15.171356201171875,GEN-RESUPPLY,JDB,false,PALLET_463L,16,,,LAND,
MAIN,54.05,1:0000254,BIR EL ATER,GAFSA,BQWK,54,"","",HPBF,THEATER1,54,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000255,BIR EL ATER,TEBESSA,BQWK,55,"","",WSVC,THEATER1,55,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000256,BIR EL ATER,TEBESSA,BQWK,55,"","",WSVC,THEATER1,55,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000257,BIR EL ATER,TEBESSA,BQWK,55,"","",WSVC,THEATER1,55,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000258,BIR EL ATER,TEBESSA,BQWK,55,"","",WSVC,THEATER1,55,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000259,BIR EL ATER,TEBESSA,BQWK,55,"","",WSVC,THEATER1,55,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000260,BIR EL ATER,TEBESSA,BQWK,55,"","",WSVC,THEATER1,55,STONS,42.8994140625,GEN-RESUPPLY,JDB,true,PALLET_463L,43,,,LAND,
MAIN,55.05,1:0000261,BIR EL ATER,JERBA-ZARZIS,BQWK,55,"","",JEAH,THEATER1,55,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000262,BIR EL ATER,GAFSA,BQWK,55,"","",HPBF,THEATER1,55,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,55.05,1:0000263,MECHANICSBURG,BIR EL ATER,PVSD,55,"","",BQWK,THEATER1,71,STONS,375.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,42,,,SEA,
MAIN,55.05,1:0000264,MECHANICSBURG,BIR EL ATER,PVSD,64,"","",BQWK,THEATER1,71,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,AIR,
MAIN,55.05,1:0000265,PHILADELPHIA,BIR EL ATER,TECV,64,"","",BQWK,THEATER1,71,STONS,75.0,GEN-RESUPPLY,JDB,false,PALLET_463L,75,,,AIR,
MAIN,56.05,1:0000266,BIR EL ATER,TEBESSA,BQWK,56,"","",WSVC,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,56.05,1:0000267,BIR EL ATER,TEBESSA,BQWK,56,"","",WSVC,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,56.05,1:0000268,BIR EL ATER,TEBESSA,BQWK,56,"","",WSVC,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,56.05,1:0000269,BIR EL ATER,TEBESSA,BQWK,56,"","",WSVC,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,56.05,1:0000270,BIR EL ATER,TEBESSA,BQWK,56,"","",WSVC,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,56.05,1:0000271,BIR EL ATER,TEBESSA,BQWK,56,"","",WSVC,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,56.05,1:0000272,BIR EL ATER,TEBESSA,BQWK,56,"","",WSVC,THEATER1,56,STONS,27.65252685546875,GEN-RESUPPLY,JDB,true,PALLET_463L,28,,,LAND,
MAIN,56.05,1:0000273,BIR EL ATER,JERBA-ZARZIS,BQWK,56,"","",JEAH,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,56.05,1:0000274,BIR EL ATER,JERBA-ZARZIS,BQWK,56,"","",JEAH,THEATER1,56,STONS,21.772140502929688,GEN-RESUPPLY,JDB,false,PALLET_463L,22,,,LAND,
MAIN,56.05,1:0000275,BIR EL ATER,GAFSA,BQWK,56,"","",HPBF,THEATER1,56,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,57.05,1:0000276,BIR EL ATER,JERBA-ZARZIS,BQWK,57,"","",JEAH,THEATER1,57,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
