Model,FedTime,AssetID,AssetType,FromLocation,RampName,FromTime,MissionID,Mode,ToLocation,ToTime,CrewDutyLeft,CrewStatus,GroundDelay,LoadDelay,FuelAmount,ChannelMissionId,ConfigurationChange,ReconfigureTime
MAIN,114.2,KC10-XDAT034,KC-10,MQNA,RAMP1,114.177315,KC10-XDAT034-D0113R0002S01,AIR,HNTK,114.357,0.27244824,WORK,0,0,0,,false,0
MAIN,114.35,CH47-SEA1001,CH47,SEA1,RAMP1,114.34375,CH47-SEA1001-D0114R0010S01,AIR,BQWK,114.688194,0,WORK,0,0,0,,false,0
MAIN,114.8,CH47-SEA1001,CH47,BQWK,UNKNOWN,114.77992,CH47-SEA1001-D0114R0010S01,AIR,SEA1,114.801186,0,WORK,0,0,0,,false,0
MAIN,114.85,C17-DKFX014,C-17,TYFR,RAMP1,114.82108,C17-DKFX014-D0113R0010S01,AIR,HNTK,114.93827,0.5520833,REST,0,0,0,,false,0
MAIN,114.95,KC10-XDAT029,KC-10,HNTK,GABES -HNTK-APT-parking,114.9195,KC10-XDAT029-D0113R0003S01,AIR,MQNA,115.12347,0.5520833,REST,0,0,0,,false,0
MAIN,114.95,KC10-XDAT030,KC-10,HNTK,GABES -HNTK-APT-parking,114.9195,KC10-XDAT030-D0113R0004S01,AIR,MQNA,115.12347,0.5520833,REST,0,0,0,,false,0
MAIN,115,KC10-XDAT028,KC-10,HNTK,GABES -HNTK-APT-parking,114.95968,KC10-XDAT028-D0113R0005S01,AIR,MQNA,115.16364,0.5520833,REST,0,0,0,,false,0
MAIN,115,KC10-XDAT034,KC-10,HNTK,GABES -HNTK-APT-parking,114.982,KC10-XDAT034-D0113R0002S01,AIR,MQNA,115.18597,0.5520833,REST,0,0,0,,false,0
MAIN,115.05,KC10-XDAT027,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,115,KC10-XDAT027-D0115R0006S01,AIR,FJXT,115.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,115.05,KC10-XDAT031,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,115,KC10-XDAT031-D0115R0004S01,AIR,FJXT,115.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,115.05,KC10-XDAT032,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,115,KC10-XDAT032-D0115R0005S01,AIR,FJXT,115.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,115.05,KC10-XDAT033,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,115,KC10-XDAT033-D0115R0004S01,AIR,FJXT,115.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,115.05,C17-DKFX015,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,115,C17-DKFX015-D0115R0010S01,AIR,FJXT,115.074585,0.16087961,WORK,0,0,0,,false,0
MAIN,115.05,C17-DKFX014,C-17,HNTK,GABES -HNTK-APT-parking,115.03202,C17-DKFX014-D0113R0010S01,AIR,MQNA,115.25014,0.3411458,WORK,0,0,0,,false,0
MAIN,115.2,KC10-XDAT029,KC-10,MQNA,RAMP1,115.18597,KC10-XDAT029-D0113R0003S01,AIR,PTFL,115.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,115.2,KC10-XDAT030,KC-10,MQNA,RAMP1,115.18597,KC10-XDAT030-D0113R0004S01,AIR,PTFL,115.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,115.25,KC10-XDAT028,KC-10,MQNA,RAMP1,115.22614,KC10-XDAT028-D0113R0005S01,AIR,PTFL,115.46658,0.28561538,WORK,0,0,0,,false,0
MAIN,115.25,KC10-XDAT034,KC-10,MQNA,RAMP1,115.24847,KC10-XDAT034-D0113R0002S01,AIR,PTFL,115.48891,0.28561538,WORK,0,0,0,,false,0
MAIN,115.75,C17-DKFX015,C-17,FJXT,DOVER AFB -FJXT-MAP-PARKING,115.699585,C17-DKFX015-D0115R0010S01,AIR,MQNA,115.92956,0.5520833,REST,0,0,0,,false,0
MAIN,115.85,KC10-XDAT027,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,115.83518,KC10-XDAT027-D0115R0006S01,AIR,MQNA,116.052315,0.5520833,REST,0,0,0,,false,0
MAIN,115.85,KC10-XDAT031,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,115.83518,KC10-XDAT031-D0115R0004S01,AIR,MQNA,116.052315,0.5520833,REST,0,0,0,,false,0
MAIN,115.85,KC10-XDAT032,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,115.83518,KC10-XDAT032-D0115R0005S01,AIR,MQNA,116.052315,0.5520833,REST,0,0,0,,false,0
MAIN,115.9,C17-DKFX014,C-17,MQNA,RAMP1,115.87514,C17-DKFX014-D0113R0010S01,AIR,DKFX,116.17259,0.5520833,REST,0,0,0,,false,0
MAIN,115.9,KC10-XDAT033,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,115.89768,KC10-XDAT033-D0115R0004S01,AIR,MQNA,116.114815,0.5520833,REST,0.0625,0,0,,false,0
MAIN,116.05,C17-DKFX015,C-17,MQNA,RAMP1,116.02331,C17-DKFX015-D0115R0010S01,AIR,TYFR,116.19608,0.22835761,WORK,0,0,0,,false,0
MAIN,116.1,KC10-XDAT029,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,116.05141,KC10-XDAT029-D0113R0003S01,AIR,XDAT,116.292,0.5520833,REST,0,0,0,,false,0
MAIN,116.1,KC10-XDAT030,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,116.05141,KC10-XDAT030-D0113R0004S01,AIR,XDAT,116.292,0.5520833,REST,0,0,0,,false,0
MAIN,116.1,KC10-XDAT028,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,116.09158,KC10-XDAT028-D0113R0005S01,AIR,XDAT,116.33218,0.5520833,REST,0,0,0,,false,0
MAIN,116.15,KC10-XDAT034,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,116.11391,KC10-XDAT034-D0113R0002S01,AIR,XDAT,116.3545,0.5520833,REST,0,0,0,,false,0
MAIN,116.15,KC10-XDAT027,KC-10,MQNA,RAMP1,116.114815,KC10-XDAT027-D0115R0006S01,AIR,HNTK,116.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,116.15,KC10-XDAT031,KC-10,MQNA,RAMP1,116.114815,KC10-XDAT031-D0115R0004S01,AIR,HNTK,116.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,116.15,KC10-XDAT032,KC-10,MQNA,RAMP1,116.114815,KC10-XDAT032-D0115R0005S01,AIR,HNTK,116.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,116.2,KC10-XDAT033,KC-10,MQNA,RAMP1,116.177315,KC10-XDAT033-D0115R0004S01,AIR,HNTK,116.357,0.27244824,WORK,0,0,0,,false,0
MAIN,116.4,KC10-XDAT029,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,116.3545,KC10-XDAT029-D0116R0004S01,AIR,FJXT,116.56468,0.5520833,CHANGE,0,0,0,,false,0
MAIN,116.4,KC10-XDAT030,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,116.3545,KC10-XDAT030-D0116R0005S01,AIR,FJXT,116.56468,0.5520833,CHANGE,0,0,0,,false,0
MAIN,116.4,KC10-XDAT028,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,116.39468,KC10-XDAT028-D0116R0006S01,AIR,FJXT,116.60486,0.5520833,CHANGE,0,0,0,,false,0
MAIN,116.45,KC10-XDAT034,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,116.417,KC10-XDAT034-D0116R0003S01,AIR,FJXT,116.62718,0.5520833,CHANGE,0,0,0,,false,0
MAIN,116.85,C17-DKFX015,C-17,TYFR,RAMP1,116.82108,C17-DKFX015-D0115R0010S01,AIR,HNTK,116.93827,0.5520833,REST,0,0,0,,false,0
MAIN,116.95,KC10-XDAT027,KC-10,HNTK,GABES -HNTK-APT-parking,116.9195,KC10-XDAT027-D0115R0006S01,AIR,MQNA,117.12347,0.5520833,REST,0,0,0,,false,0
MAIN,116.95,KC10-XDAT031,KC-10,HNTK,GABES -HNTK-APT-parking,116.9195,KC10-XDAT031-D0115R0004S01,AIR,MQNA,117.12347,0.5520833,REST,0,0,0,,false,0
MAIN,116.95,KC10-XDAT032,KC-10,HNTK,GABES -HNTK-APT-parking,116.9195,KC10-XDAT032-D0115R0005S01,AIR,MQNA,117.12347,0.5520833,REST,0,0,0,,false,0
MAIN,117,KC10-XDAT033,KC-10,HNTK,GABES -HNTK-APT-parking,116.982,KC10-XDAT033-D0115R0004S01,AIR,MQNA,117.18597,0.5520833,REST,0,0,0,,false,0
MAIN,117.05,KC10-XDAT035,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,117,KC10-XDAT035-D0117R0002S01,AIR,FJXT,117.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,117.05,KC10-XDAT036,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,117,KC10-XDAT036-D0117R0003S01,AIR,FJXT,117.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,117.05,KC10-XDAT037,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,117,KC10-XDAT037-D0117R0003S01,AIR,FJXT,117.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,117.05,C17-DKFX015,C-17,HNTK,GABES -HNTK-APT-parking,117.03202,C17-DKFX015-D0115R0010S01,AIR,MQNA,117.25014,0.3411458,WORK,0,0,0,,false,0
MAIN,117.2,KC10-XDAT027,KC-10,MQNA,RAMP1,117.18597,KC10-XDAT027-D0115R0006S01,AIR,PTFL,117.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,117.2,KC10-XDAT031,KC-10,MQNA,RAMP1,117.18597,KC10-XDAT031-D0115R0004S01,AIR,PTFL,117.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,117.2,KC10-XDAT032,KC-10,MQNA,RAMP1,117.18597,KC10-XDAT032-D0115R0005S01,AIR,PTFL,117.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,117.2,KC10-XDAT029,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,117.18968,KC10-XDAT029-D0116R0004S01,AIR,MQNA,117.406815,0.5520833,REST,0,0,0,,false,0
MAIN,117.25,KC10-XDAT028,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,117.22986,KC10-XDAT028-D0116R0006S01,AIR,MQNA,117.44699,0.5520833,REST,0,0,0,,false,0
MAIN,117.25,KC10-XDAT033,KC-10,MQNA,RAMP1,117.24847,KC10-XDAT033-D0115R0004S01,AIR,PTFL,117.48891,0.28561538,WORK,0,0,0,,false,0
MAIN,117.3,KC10-XDAT030,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,117.25218,KC10-XDAT030-D0116R0005S01,AIR,MQNA,117.469315,0.5520833,REST,0.0625,0,0,,false,0
MAIN,117.3,KC10-XDAT034,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,117.29236,KC10-XDAT034-D0116R0003S01,AIR,MQNA,117.50949,0.5520833,REST,0.04017639,0,0,,false,0
MAIN,117.5,KC10-XDAT029,KC-10,MQNA,RAMP1,117.469315,KC10-XDAT029-D0116R0004S01,AIR,HNTK,117.649,0.27244824,WORK,0,0,0,,false,0
MAIN,117.55,KC10-XDAT028,KC-10,MQNA,RAMP1,117.50949,KC10-XDAT028-D0116R0006S01,AIR,HNTK,117.68918,0.27244824,WORK,0,0,0,,false,0
MAIN,117.55,KC10-XDAT030,KC-10,MQNA,RAMP1,117.531815,KC10-XDAT030-D0116R0005S01,AIR,HNTK,117.7115,0.27244824,WORK,0,0,0,,false,0
MAIN,117.6,KC10-XDAT034,KC-10,MQNA,RAMP1,117.57199,KC10-XDAT034-D0116R0003S01,AIR,HNTK,117.75168,0.27244824,WORK,0,0,0,,false,0
MAIN,117.85,KC10-XDAT035,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,117.83518,KC10-XDAT035-D0117R0002S01,AIR,MQNA,118.052315,0.5520833,REST,0,0,0,,false,0
MAIN,117.85,KC10-XDAT036,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,117.83518,KC10-XDAT036-D0117R0003S01,AIR,TYFR,118.159164,0.5520833,REST,0,0,0,,false,0
MAIN,117.85,KC10-XDAT037,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,117.83518,KC10-XDAT037-D0117R0003S01,AIR,MQNA,118.052315,0.5520833,REST,0,0,0,,false,0
MAIN,117.9,C17-DKFX015,C-17,MQNA,RAMP1,117.87514,C17-DKFX015-D0115R0010S01,AIR,DKFX,118.17259,0.5520833,REST,0,0,0,,false,0
MAIN,118.1,KC10-XDAT027,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,118.05141,KC10-XDAT027-D0115R0006S01,AIR,XDAT,118.292,0.5520833,REST,0,0,0,,false,0
MAIN,118.1,KC10-XDAT031,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,118.05141,KC10-XDAT031-D0115R0004S01,AIR,XDAT,118.292,0.5520833,REST,0,0,0,,false,0
MAIN,118.1,KC10-XDAT032,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,118.05141,KC10-XDAT032-D0115R0005S01,AIR,XDAT,118.292,0.5520833,REST,0,0,0,,false,0
MAIN,118.15,KC10-XDAT033,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,118.11391,KC10-XDAT033-D0115R0004S01,AIR,XDAT,118.3545,0.5520833,REST,0,0,0,,false,0
MAIN,118.15,KC10-XDAT035,KC-10,MQNA,RAMP1,118.114815,KC10-XDAT035-D0117R0002S01,AIR,HNTK,118.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,118.25,KC10-XDAT036,KC-10,TYFR,RAMP1,118.221664,KC10-XDAT036-D0117R0003S01,AIR,HNTK,118.33104,0.16560337,WORK,0,0,0,,false,0
MAIN,118.3,KC10-XDAT029,KC-10,HNTK,GABES -HNTK-APT-parking,118.274,KC10-XDAT029-D0116R0004S01,AIR,MQNA,118.47797,0.5520833,REST,0,0,0,,false,0
MAIN,118.35,KC10-XDAT028,KC-10,HNTK,GABES -HNTK-APT-parking,118.31418,KC10-XDAT028-D0116R0006S01,AIR,MQNA,118.51814,0.5520833,REST,0,0,0,,false,0
MAIN,118.35,KC10-XDAT030,KC-10,HNTK,GABES -HNTK-APT-parking,118.3365,KC10-XDAT030-D0116R0005S01,AIR,MQNA,118.54047,0.5520833,REST,0,0,0,,false,0
MAIN,118.35,CH47-SEA1002,CH47,SEA1,RAMP1,118.34375,CH47-SEA1002-D0118R0010S01,AIR,BQWK,118.688194,0,WORK,0,0,0,,false,0
MAIN,118.4,KC10-XDAT034,KC-10,HNTK,GABES -HNTK-APT-parking,118.37668,KC10-XDAT034-D0116R0003S01,AIR,MQNA,118.58064,0.5520833,REST,0,0,0,,false,0
MAIN,118.55,KC10-XDAT029,KC-10,MQNA,RAMP1,118.54047,KC10-XDAT029-D0116R0004S01,AIR,PTFL,118.78091,0.28561538,WORK,0,0,0,,false,0
MAIN,118.6,KC10-XDAT028,KC-10,MQNA,RAMP1,118.58064,KC10-XDAT028-D0116R0006S01,AIR,PTFL,118.82108,0.28561538,WORK,0,0,0,,false,0
MAIN,118.65,KC10-XDAT030,KC-10,MQNA,RAMP1,118.60297,KC10-XDAT030-D0116R0005S01,AIR,PTFL,118.84341,0.28561538,WORK,0,0,0,,false,0
MAIN,118.65,KC10-XDAT034,KC-10,MQNA,RAMP1,118.64314,KC10-XDAT034-D0116R0003S01,AIR,PTFL,118.88358,0.28561538,WORK,0,0,0,,false,0
MAIN,118.7,KC10-XDAT037,KC-10,MQNA,RAMP1,118.677315,KC10-XDAT037-D0117R0003S01,AIR,HNTK,118.857,0.5520833,REST,0.12599945,0,0,,false,0
MAIN,118.8,CH47-SEA1002,CH47,BQWK,UNKNOWN,118.77992,CH47-SEA1002-D0118R0010S01,AIR,SEA1,118.801186,0,WORK,0,0,0,,false,0
MAIN,118.95,KC10-XDAT035,KC-10,HNTK,GABES -HNTK-APT-parking,118.9195,KC10-XDAT035-D0117R0002S01,AIR,MQNA,119.12347,0.5520833,REST,0,0,0,,false,0
MAIN,119,KC10-XDAT036,KC-10,HNTK,GABES -HNTK-APT-parking,118.95604,KC10-XDAT036-D0117R0003S01,AIR,MQNA,119.16,0.5520833,REST,0,0,0,,false,0
MAIN,119,KC10-XDAT037,KC-10,HNTK,GABES -HNTK-APT-parking,118.982,KC10-XDAT037-D0117R0003S01,AIR,MQNA,119.18597,0.24739581,WORK,0,0,0,,false,0
MAIN,119.05,KC10-XDAT027,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,119,KC10-XDAT027-D0119R0007S01,AIR,FJXT,119.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,119.05,KC10-XDAT031,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,119,KC10-XDAT031-D0119R0005S01,AIR,FJXT,119.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,119.05,KC10-XDAT032,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,119,KC10-XDAT032-D0119R0006S01,AIR,FJXT,119.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,119.2,KC10-XDAT035,KC-10,MQNA,RAMP1,119.18597,KC10-XDAT035-D0117R0002S01,AIR,PTFL,119.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,119.25,KC10-XDAT036,KC-10,MQNA,RAMP1,119.2225,KC10-XDAT036-D0117R0003S01,AIR,PTFL,119.462944,0.28561538,WORK,0,0,0,,false,0
MAIN,119.45,KC10-XDAT029,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,119.40591,KC10-XDAT029-D0116R0004S01,AIR,XDAT,119.6465,0.5520833,REST,0,0,0,,false,0
MAIN,119.45,KC10-XDAT028,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,119.44608,KC10-XDAT028-D0116R0006S01,AIR,XDAT,119.686676,0.5520833,REST,0,0,0,,false,0
MAIN,119.5,KC10-XDAT030,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,119.46841,KC10-XDAT030-D0116R0005S01,AIR,XDAT,119.709,0.5520833,REST,0,0,0,,false,0
MAIN,119.55,KC10-XDAT034,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,119.50858,KC10-XDAT034-D0116R0003S01,AIR,XDAT,119.749176,0.5520833,REST,0,0,0,,false,0
MAIN,119.75,KC10-XDAT029,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,119.709,KC10-XDAT029-D0119R0005S01,AIR,FJXT,119.91918,0.5520833,CHANGE,0,0,0,,false,0
MAIN,119.8,KC10-XDAT030,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,119.7715,KC10-XDAT030-D0119R0006S01,AIR,FJXT,119.98168,0.5520833,CHANGE,0,0,0,,false,0
MAIN,119.85,KC10-XDAT037,KC-10,MQNA,RAMP1,119.81097,KC10-XDAT037-D0117R0003S01,AIR,PTFL,120.05141,0.5520833,REST,0,0,0,,false,0
MAIN,119.85,KC10-XDAT027,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,119.83518,KC10-XDAT027-D0119R0007S01,AIR,MQNA,120.052315,0.5520833,REST,0,0,0,,false,0
MAIN,119.85,KC10-XDAT031,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,119.83518,KC10-XDAT031-D0119R0005S01,AIR,MQNA,120.052315,0.5520833,REST,0,0,0,,false,0
MAIN,119.85,KC10-XDAT032,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,119.83518,KC10-XDAT032-D0119R0006S01,AIR,MQNA,120.052315,0.5520833,REST,0,0,0,,false,0
MAIN,120.1,KC10-XDAT035,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,120.05141,KC10-XDAT035-D0117R0002S01,AIR,XDAT,120.292,0.5520833,REST,0,0,0,,false,0
MAIN,120.1,KC10-XDAT036,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,120.087944,KC10-XDAT036-D0117R0003S01,AIR,XDAT,120.32854,0.5520833,REST,0,0,0,,false,0
MAIN,120.15,KC10-XDAT037,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,120.11391,KC10-XDAT037-D0117R0003S01,AIR,XDAT,120.3545,0.24914289,WORK,0,0,0,,false,0
MAIN,120.15,KC10-XDAT027,KC-10,MQNA,RAMP1,120.114815,KC10-XDAT027-D0119R0007S01,AIR,HNTK,120.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,120.15,KC10-XDAT031,KC-10,MQNA,RAMP1,120.114815,KC10-XDAT031-D0119R0005S01,AIR,HNTK,120.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,120.15,KC10-XDAT032,KC-10,MQNA,RAMP1,120.114815,KC10-XDAT032-D0119R0006S01,AIR,HNTK,120.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,120.55,KC10-XDAT029,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,120.54418,KC10-XDAT029-D0119R0005S01,AIR,MQNA,120.761314,0.5520833,REST,0,0,0,,false,0
MAIN,120.65,KC10-XDAT030,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,120.60668,KC10-XDAT030-D0119R0006S01,AIR,MQNA,120.823814,0.5520833,REST,0,0,0,,false,0
MAIN,120.85,KC10-XDAT029,KC-10,MQNA,RAMP1,120.823814,KC10-XDAT029-D0119R0005S01,AIR,HNTK,121.0035,0.27244824,WORK,0,0,0,,false,0
MAIN,120.9,KC10-XDAT030,KC-10,MQNA,RAMP1,120.886314,KC10-XDAT030-D0119R0006S01,AIR,HNTK,121.066,0.27244824,WORK,0,0,0,,false,0
MAIN,120.95,KC10-XDAT027,KC-10,HNTK,GABES -HNTK-APT-parking,120.9195,KC10-XDAT027-D0119R0007S01,AIR,MQNA,121.12347,0.5520833,REST,0,0,0,,false,0
MAIN,120.95,KC10-XDAT031,KC-10,HNTK,GABES -HNTK-APT-parking,120.9195,KC10-XDAT031-D0119R0005S01,AIR,MQNA,121.12347,0.5520833,REST,0,0,0,,false,0
MAIN,120.95,KC10-XDAT032,KC-10,HNTK,GABES -HNTK-APT-parking,120.9195,KC10-XDAT032-D0119R0006S01,AIR,MQNA,121.12347,0.5520833,REST,0,0,0,,false,0
MAIN,121.2,KC10-XDAT027,KC-10,MQNA,RAMP1,121.18597,KC10-XDAT027-D0119R0007S01,AIR,PTFL,121.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,121.2,KC10-XDAT031,KC-10,MQNA,RAMP1,121.18597,KC10-XDAT031-D0119R0005S01,AIR,PTFL,121.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,121.2,KC10-XDAT032,KC-10,MQNA,RAMP1,121.18597,KC10-XDAT032-D0119R0006S01,AIR,PTFL,121.42641,0.28561538,WORK,0,0,0,,false,0
MAIN,121.65,KC10-XDAT029,KC-10,HNTK,GABES -HNTK-APT-parking,121.6285,KC10-XDAT029-D0119R0005S01,AIR,MQNA,121.832466,0.5520833,REST,0,0,0,,false,0
MAIN,121.7,KC10-XDAT030,KC-10,HNTK,GABES -HNTK-APT-parking,121.691,KC10-XDAT030-D0119R0006S01,AIR,MQNA,121.894966,0.5520833,REST,0,0,0,,false,0
MAIN,121.9,KC10-XDAT029,KC-10,MQNA,RAMP1,121.894966,KC10-XDAT029-D0119R0005S01,AIR,PTFL,122.13541,0.28561538,WORK,0,0,0,,false,0
MAIN,122,KC10-XDAT030,KC-10,MQNA,RAMP1,121.957466,KC10-XDAT030-D0119R0006S01,AIR,PTFL,122.19791,0.28561538,WORK,0,0,0,,false,0
MAIN,122.05,KC10-XDAT033,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,122,KC10-XDAT033-D0122R0005S01,AIR,FJXT,122.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,122.05,KC10-XDAT034,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,122,KC10-XDAT034-D0122R0004S01,AIR,FJXT,122.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,122.05,KC10-XDAT035,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,122,KC10-XDAT035-D0122R0003S01,AIR,FJXT,122.21018,0.5520833,CHANGE,0,0,0,,false,0
MAIN,122.1,KC10-XDAT027,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,122.05141,KC10-XDAT027-D0119R0007S01,AIR,XDAT,122.292,0.5520833,REST,0,0,0,,false,0
MAIN,122.1,KC10-XDAT031,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,122.05141,KC10-XDAT031-D0119R0005S01,AIR,XDAT,122.292,0.5520833,REST,0,0,0,,false,0
MAIN,122.1,KC10-XDAT032,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,122.05141,KC10-XDAT032-D0119R0006S01,AIR,XDAT,122.292,0.5520833,REST,0,0,0,,false,0
MAIN,122.35,CH47-SEA1003,CH47,SEA1,RAMP1,122.34375,CH47-SEA1003-D0122R0010S01,AIR,BQWK,122.688194,0,WORK,0,0,0,,false,0
MAIN,122.4,KC10-XDAT031,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,122.3545,KC10-XDAT031-D0122R0006S01,AIR,FJXT,122.56468,0.5520833,CHANGE,0,0,0,,false,0
MAIN,122.4,KC10-XDAT032,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,122.3545,KC10-XDAT032-D0122R0007S01,AIR,FJXT,122.56468,0.5520833,CHANGE,0,0,0,,false,0
MAIN,122.8,KC10-XDAT029,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,122.76041,KC10-XDAT029-D0119R0005S01,AIR,XDAT,123.001,0.5520833,REST,0,0,0,,false,0
MAIN,122.8,CH47-SEA1003,CH47,BQWK,UNKNOWN,122.77992,CH47-SEA1003-D0122R0010S01,AIR,SEA1,122.801186,0,WORK,0,0,0,,false,0
MAIN,122.85,KC10-XDAT030,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,122.82291,KC10-XDAT030-D0119R0006S01,AIR,XDAT,123.0635,0.5520833,REST,0,0,0,,false,0
MAIN,122.85,KC10-XDAT033,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,122.83518,KC10-XDAT033-D0122R0005S01,AIR,MQNA,123.052315,0.5520833,REST,0,0,0,,false,0
MAIN,122.85,KC10-XDAT034,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,122.83518,KC10-XDAT034-D0122R0004S01,AIR,MQNA,123.052315,0.5520833,REST,0,0,0,,false,0
MAIN,122.85,KC10-XDAT035,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,122.83518,KC10-XDAT035-D0122R0003S01,AIR,MQNA,123.052315,0.5520833,REST,0,0,0,,false,0
MAIN,123.15,KC10-XDAT033,KC-10,MQNA,RAMP1,123.114815,KC10-XDAT033-D0122R0005S01,AIR,HNTK,123.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,123.15,KC10-XDAT034,KC-10,MQNA,RAMP1,123.114815,KC10-XDAT034-D0122R0004S01,AIR,HNTK,123.2945,0.27244824,WORK,0,0,0,,false,0
MAIN,123.2,KC10-XDAT031,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,123.18968,KC10-XDAT031-D0122R0006S01,AIR,MQNA,123.406815,0.5520833,REST,0,0,0,,false,0
