Model,FedTime,Amount,AssetID,CargoType,DynamicPOD,FromLocationType,FromPurpose,MissionID,MissionNum,RLN,VirtualRlnId,CCC,ToLocationType,ToPurpose,DepartTime,SqFt,MTons,NumContainers,NumItems,Hot,LoadRule,CommodityType,Consolidated
MAIN,33.55,10.800000190734863,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R1D,POD,UNLOAD,33.54166793823242,231.59999,0,0,1,false,1,5,false
MAIN,33.55,10.800000190734863,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R1D,POD,UNLOAD,33.54166793823242,231.59999,0,0,1,false,1,5,false
MAIN,33.55,10.799999237060547,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R1D,POD,UNLOAD,33.54166793823242,231.8667,0,0,1,false,1,5,false
MAIN,33.55,24.5,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R2B,POD,UNLOAD,33.54166793823242,1094.6666,0,0,5,false,1,5,false
MAIN,33.55,4.900000095367432,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R2B,POD,UNLOAD,33.54166793823242,218.93333,0,0,1,false,1,5,false
MAIN,33.55,5.200000762939453,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R2B,POD,UNLOAD,33.54166793823242,219.2002,0,0,1,false,1,5,false
MAIN,33.55,9.800000190734863,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R2D,POD,UNLOAD,33.54166793823242,1003.4666,0,0,2,false,1,5,false
MAIN,33.55,5.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R2D,POD,UNLOAD,33.54166793823242,501.8667,0,0,1,false,1,5,false
MAIN,33.55,0.699999988079071,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R3D,POD,UNLOAD,33.54166793823242,33.333332,0,0,1,false,1,5,false
MAIN,33.55,0.699999988079071,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R3D,POD,UNLOAD,33.54166793823242,33.333332,0,0,1,false,1,5,false
MAIN,33.55,10.800000190734863,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R1D,POD,UNLOAD,33.54166793823242,231.59999,0,0,1,false,1,5,false
MAIN,33.55,34.29999923706055,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",R2B,POD,UNLOAD,33.54166793823242,1532.5333,0,0,7,false,1,5,false
MAIN,33.55,0.8999999761581421,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",J7C,POD,UNLOAD,33.54166793823242,25.066666,0,0,1,false,8,5,false
MAIN,33.55,1.5000009536743164,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",J7C,POD,UNLOAD,33.54166793823242,25.06669,0,0,1,false,8,5,false
MAIN,33.55,3.5999999046325684,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",J7C,POD,UNLOAD,33.54166793823242,100.26666,0,0,4,false,8,5,false
MAIN,33.55,8.09999942779541,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YC C,"",J7C,POD,UNLOAD,33.54166793823242,225.59999,0,0,9,false,8,5,false
MAIN,33.55,16.399999618530273,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,565.3333,0,0,4,false,1,5,false
MAIN,33.55,17.200000762939453,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,650.6667,0,0,4,false,1,5,false
MAIN,33.55,24.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,864,0,0,6,false,1,5,false
MAIN,33.55,8.199999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,282.66666,0,0,2,false,1,5,false
MAIN,33.55,8.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,288,0,0,2,false,1,5,false
MAIN,33.55,177.8000030517578,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R1D,POD,UNLOAD,33.54166793823242,3173.3333,0,0,14,false,1,5,false
MAIN,33.55,26.200000762939453,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R1D,POD,UNLOAD,33.54166793823242,453.33334,0,0,2,false,1,5,false
MAIN,33.55,0.8999999761581421,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2B,POD,UNLOAD,33.54166793823242,93.333336,0,0,1,false,1,5,false
MAIN,33.55,0.8999999761581421,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2B,POD,UNLOAD,33.54166793823242,93.333336,0,0,1,false,1,5,false
MAIN,33.55,1.2999999523162842,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,108,0,0,1,false,1,5,false
MAIN,33.55,2.799999952316284,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,214.66667,0,0,1,false,1,5,false
MAIN,33.55,11.199999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,858.6667,0,0,4,false,1,5,false
MAIN,33.55,12.90000057220459,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,436,0,0,3,false,1,5,false
MAIN,33.55,4.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,144,0,0,1,false,1,5,false
MAIN,33.55,8.199999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,296,0,0,2,false,1,5,false
MAIN,33.55,24.599998474121094,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,888,0,0,6,false,1,5,false
MAIN,33.55,8.100000381469727,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,186.66667,0,0,1,false,1,5,false
MAIN,33.55,3.4000000953674316,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,110.666664,0,0,1,false,1,5,false
MAIN,33.55,3.799999952316284,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,216,0,0,2,false,1,5,false
MAIN,33.55,15.199999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,864,0,0,8,false,1,5,false
MAIN,33.55,3.799999952316284,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,216,0,0,2,false,1,5,false
MAIN,33.55,6.099999904632568,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,186.66667,0,0,1,false,1,5,false
MAIN,33.55,20.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,720,0,0,5,false,1,5,false
MAIN,33.55,20.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,720,0,0,5,false,1,5,false
MAIN,33.55,36.599998474121094,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,1120,0,0,6,false,1,5,false
MAIN,33.55,6.099999904632568,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,186.66667,0,0,1,false,1,5,false
MAIN,33.55,5.699999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,148,0,0,1,false,1,5,false
MAIN,33.55,5.699999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,148,0,0,1,false,1,5,false
MAIN,33.55,28.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,1008,0,0,7,false,1,5,false
MAIN,33.55,4.099999904632568,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,141.33333,0,0,1,false,1,5,false
MAIN,33.55,53.29999923706055,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,1837.3334,0,0,13,false,1,5,false
MAIN,33.55,4.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,144,0,0,1,false,1,5,false
MAIN,33.55,8.100000381469727,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,186.66667,0,0,1,false,1,5,false
MAIN,33.55,3.4000000953674316,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,110.666664,0,0,1,false,1,5,false
MAIN,33.55,20.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,720,0,0,5,false,1,5,false
MAIN,33.55,4.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,144,0,0,1,false,1,5,false
MAIN,33.55,11.399999618530273,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",R2D,POD,UNLOAD,33.54166793823242,296,0,0,2,false,1,5,false
MAIN,33.55,13.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J7C,POD,UNLOAD,33.54166793823242,344.93332,0,0,13,false,8,5,false
MAIN,33.55,3.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J7C,POD,UNLOAD,33.54166793823242,79.6,0,0,3,false,8,5,false
MAIN,33.55,0.20000000298023224,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J1D,POD,UNLOAD,33.54166793823242,46.666668,0,0,1,false,8,5,false
MAIN,33.55,1.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J7C,POD,UNLOAD,33.54166793823242,26.533333,0,0,1,false,8,5,false
MAIN,33.55,6.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J7C,POD,UNLOAD,33.54166793823242,159.2,0,0,6,false,8,5,false
MAIN,33.55,0.20000000298023224,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J1D,POD,UNLOAD,33.54166793823242,46.666668,0,0,1,false,8,5,false
MAIN,33.55,19.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J7C,POD,UNLOAD,33.54166793823242,504.13333,0,0,19,false,8,5,false
MAIN,33.55,20.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J7C,POD,UNLOAD,33.54166793823242,530.6667,0,0,20,false,8,5,false
MAIN,33.55,20.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YCCC,"",J7C,POD,UNLOAD,33.54166793823242,530.6667,0,0,20,false,8,5,false
MAIN,33.55,3.4000000953674316,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",B2D,POD,UNLOAD,33.54166793823242,611.6016,0,0,1,false,1,7,false
MAIN,33.55,3.3999996185302734,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",B2D,POD,UNLOAD,33.54166793823242,611.6016,0,0,1,false,1,7,false
MAIN,33.55,4.5999908447265625,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2B,POD,UNLOAD,33.54166793823242,254.77094,0,0,1,false,1,7,false
MAIN,33.55,44.10000228881836,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2D,POD,UNLOAD,33.54166793823242,1800.616,0,0,9,false,1,7,false
MAIN,33.55,58.80000305175781,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2B,POD,UNLOAD,33.54166793823242,3026.858,0,0,12,false,1,7,false
MAIN,33.55,34.29999923706055,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2D,POD,UNLOAD,33.54166793823242,1400.479,0,0,7,false,1,7,false
MAIN,33.55,4.900000095367432,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2D,POD,UNLOAD,33.54166793823242,200.06844,0,0,1,false,1,7,false
MAIN,33.55,3.600006103515625,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2D,POD,UNLOAD,33.54166793823242,200.06844,0,0,1,false,1,7,false
MAIN,33.55,3.4000000953674316,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",B2D,POD,UNLOAD,33.54166793823242,611.6016,0,0,1,false,1,7,false
MAIN,33.55,73.5,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2D,POD,UNLOAD,33.54166793823242,3001.0266,0,0,15,false,1,7,false
MAIN,33.55,4.900000095367432,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2B,POD,UNLOAD,33.54166793823242,252.23817,0,0,1,false,1,7,false
MAIN,33.55,53.900001525878906,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2B,POD,UNLOAD,33.54166793823242,2774.6199,0,0,11,false,1,7,false
MAIN,33.55,4.900000095367432,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",R2D,POD,UNLOAD,33.54166793823242,200.06844,0,0,1,false,1,7,false
MAIN,33.55,17.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",J7C,POD,UNLOAD,33.54166793823242,421.91647,0,0,17,false,8,7,false
MAIN,33.55,8.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",J7C,POD,UNLOAD,33.54166793823242,198.54893,0,0,8,false,8,7,false
MAIN,33.55,0.09999847412109375,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",J7C,POD,UNLOAD,33.54166793823242,26.844564,0,0,1,false,8,7,false
MAIN,33.55,19.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",J7C,POD,UNLOAD,33.54166793823242,471.5537,0,0,19,false,8,7,false
MAIN,33.55,1.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",J7C,POD,UNLOAD,33.54166793823242,24.818617,0,0,1,false,8,7,false
MAIN,33.55,3.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0ZABC,"",J7C,POD,UNLOAD,33.54166793823242,74.45585,0,0,3,false,8,7,false
MAIN,33.55,55.099998474121094,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",A1D,POD,UNLOAD,33.54166793823242,430.66666,0,0,1,false,1,22,false
MAIN,33.55,38.69999694824219,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R1D,POD,UNLOAD,33.54166793823242,676,0,0,3,false,1,22,false
MAIN,33.55,12.899999618530273,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R1D,POD,UNLOAD,33.54166793823242,225.33333,0,0,1,false,1,22,false
MAIN,33.55,16.5,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R1D,POD,UNLOAD,33.54166793823242,244,0,0,1,false,1,22,false
MAIN,33.55,7.5,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R1D,POD,UNLOAD,33.54166793823242,236,0,0,1,false,1,22,false
MAIN,33.55,57.89999771118164,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,1068,0,0,3,false,1,22,false
MAIN,33.55,19.299999237060547,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,356,0,0,1,false,1,22,false
MAIN,33.55,1.399999976158142,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R3D,POD,UNLOAD,33.54166793823242,66.666664,0,0,1,false,1,22,false
MAIN,33.55,12.899999618530273,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",A2D,POD,UNLOAD,33.54166793823242,177.33333,0,0,1,false,1,22,false
MAIN,33.55,24.600000381469727,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",A2D,POD,UNLOAD,33.54166793823242,410.66666,0,0,2,false,1,22,false
MAIN,33.55,12.300000190734863,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",A2D,POD,UNLOAD,33.54166793823242,205.33333,0,0,1,false,1,22,false
MAIN,33.55,0.8999999761581421,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2B,POD,UNLOAD,33.54166793823242,93.333336,0,0,1,false,1,22,false
MAIN,33.55,4.300000190734863,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,145.33333,0,0,1,false,1,22,false
MAIN,33.55,11.399999618530273,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,472,0,0,2,false,1,22,false
MAIN,33.55,5.699999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,236,0,0,1,false,1,22,false
MAIN,33.55,2.799999952316284,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,144,0,0,1,false,1,22,false
MAIN,33.55,4.800000190734863,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,204,0,0,1,false,1,22,false
MAIN,33.55,3.5999999046325684,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,186.66667,0,0,1,false,1,22,false
MAIN,33.55,7.199999809265137,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,373.33334,0,0,2,false,1,22,false
MAIN,33.55,1.600000023841858,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,128,0,0,1,false,1,22,false
MAIN,33.55,2.0999999046325684,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,148,0,0,1,false,1,22,false
MAIN,33.55,38.599998474121094,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",R2D,POD,UNLOAD,33.54166793823242,712,0,0,2,false,1,22,false
MAIN,33.55,221.40000915527344,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",A2D,POD,UNLOAD,33.54166793823242,3696,0,0,18,false,1,22,false
MAIN,33.55,12.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",J7C,POD,UNLOAD,33.54166793823242,308.8,0,0,12,false,8,22,false
MAIN,33.55,6.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0LBGC,"",J7C,POD,UNLOAD,33.54166793823242,154.4,0,0,6,false,8,22,false
MAIN,33.55,13.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0KFBC,"",J7C,POD,UNLOAD,33.54166793823242,344.93332,0,0,13,false,8,6,false
MAIN,33.55,0.8000030517578125,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0KFBC,"",J7C,POD,UNLOAD,33.54166793823242,39.333332,0,0,1,false,8,6,false
MAIN,33.55,1.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0KFBC,"",J7C,POD,UNLOAD,33.54166793823242,26.533333,0,0,1,false,8,6,false
MAIN,33.55,8.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0KFBC,"",J7C,POD,UNLOAD,33.54166793823242,212.26666,0,0,8,false,8,6,false
MAIN,33.55,19.0,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0KFBC,"",J7C,POD,UNLOAD,33.54166793823242,504.13333,0,0,19,false,8,6,false
MAIN,33.55,17.822368621826172,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,2.9889665,0,false,20,5,false
MAIN,33.55,0.019736841320991516,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.011033535,0,false,20,5,false
MAIN,33.55,17.822368621826172,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,2.9889665,0,false,20,5,false
MAIN,33.55,0.019736841320991516,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.011033535,0,false,20,5,false
MAIN,33.55,5.940789699554443,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,1,0,false,20,5,false
MAIN,33.55,0.00657894741743803,7334204,STONS,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0,0,false,0,5,false
MAIN,33.55,11.881579399108887,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,1.9926443,0,false,20,5,false
MAIN,33.55,0.01315789483487606,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.00735569,0,false,20,5,false
MAIN,33.55,17.822368621826172,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,2.9889665,0,false,20,5,false
MAIN,33.55,0.019736841320991516,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.011033535,0,false,20,5,false
MAIN,33.55,71.28947448730469,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,11.955866,0,false,20,5,false
MAIN,33.55,0.07894736528396606,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.04413414,0,false,20,5,false
MAIN,33.55,71.28947448730469,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,11.955866,0,false,20,5,false
MAIN,33.55,0.07894736528396606,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.04413414,0,false,20,5,false
MAIN,33.55,53.467105865478516,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,8.9669,0,false,20,5,false
MAIN,33.55,0.05921052768826485,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.03310013,0,false,20,5,false
MAIN,33.55,89.1118392944336,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,14.944833,0,false,20,5,false
MAIN,33.55,0.09868421405553818,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.0551672,0,false,20,5,false
MAIN,33.55,23.763158798217773,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,3.9852886,0,false,20,5,false
MAIN,33.55,0.02631578966975212,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.01471138,0,false,20,5,false
MAIN,33.55,83.17105102539062,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,13.94851,0,false,20,5,false
MAIN,33.55,0.09210526198148727,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.05148983,0,false,20,5,false
MAIN,33.55,17.822368621826172,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,2.9889665,0,false,20,5,false
MAIN,33.55,0.019736841320991516,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.011033535,0,false,20,5,false
MAIN,33.55,71.28947448730469,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,11.955866,0,false,20,5,false
MAIN,33.55,0.07894736528396606,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBUC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.04413414,0,false,20,5,false
MAIN,33.55,17.5,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBVC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,2.9166667,0,false,20,5,false
MAIN,33.55,0.10000038146972656,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBVC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.083333254,0,false,20,5,false
MAIN,33.55,17.5,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBVC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,2.9166667,0,false,20,5,false
MAIN,33.55,0.10000038146972656,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBVC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.083333254,0,false,20,5,false
MAIN,33.55,5.25,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBYC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.95454544,0,false,20,5,false
MAIN,33.55,0.25,7334204,CONTAINER_20,HNTS,POE,LOAD,7334204-1,1,1:0YBYC,"",J3B,POD,UNLOAD,33.54166793823242,0,0,0.04545456,0,false,20,5,false
