Model,FedTime,ToTime,ToPurpose,ToLocation,RampName,FromTime,FromPurpose,FromLocation,Mode,AssetType,AssetID,Fleet,CrewType,CrewID,CrewAugmentedSize,CrewAugmentedDuty,MissionID,EarliestReleaseTime,Craf,Contam,Hot,Acl,CrewDutyLeft,OnGroundTime,ServiceTime,ScheduleDelay,CrewRestTime,FuelAmount,ChannelMissionId,SaamId,SaamLegId,ReconfigureTime
MAIN,66.45,66.42641,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,66.18597,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT022,STRATEGIC,"","",false,false,KC10-XDAT022-D0064R0001S01,67.05141,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,66.45,66.43346,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,66.19028,HOME,DKFX,AIR,C-17,C17-XDAT008,STRATEGIC,"","",false,false,C17-XDAT008-D0063R0001S02,66.52721,false,false,false,84.145645,0.0019548982,0.09375,0.09375,0,0,0,,"","",0
MAIN,66.5,66.48891,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,66.24847,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT023,STRATEGIC,"","",false,false,KC10-XDAT023-D0064R0001S01,67.11391,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,66.55,66.516785,ENROUTE,TYFR,RAMP1,66.40023,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT013,STRATEGIC,"","",false,false,B747-400-XDAT013-D0064R0005S01,67.141785,true,false,false,121.6,0.43552864,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,66.55,66.54294,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,66.3025,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT024,STRATEGIC,"","",false,false,KC10-XDAT024-D0064R0001S01,67.16794,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,66.6,66.5801,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,66.33951,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT019,STRATEGIC,"","",false,false,KC10-XDAT019-D0060R0002S02,66.6426,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,66.65,66.64652,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,66.40593,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT014,STRATEGIC,"","",false,false,KC10-XDAT014-D0063R0005S01,66.70902,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,66.65,66.64652,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,66.40593,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT016,STRATEGIC,"","",false,false,KC10-XDAT016-D0063R0003S01,66.70902,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,66.75,66.70902,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,66.46843,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT017,STRATEGIC,"","",false,false,KC10-XDAT017-D0063R0003S01,66.77152,false,false,false,84.675,0.008546814,0.0625,0.0625,0,0,0,,"","",0
MAIN,66.75,66.733505,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,66.34286,LOAD,LEXG,AIR,B-747P,B747-400-XDAT011,STRATEGIC,"","",false,false,B747-400-XDAT011-D0065R0006S01,67.358505,true,false,false,121.6,0.16143635,0.625,0.125,0,0.5,0,,"","",0
MAIN,66.8,66.79915,ENROUTE,TYFR,RAMP1,66.66103,UNLOAD,HNTK,AIR,C-5A,C5A-XDAT001,STRATEGIC,"","",false,false,C5A-XDAT001-D0064R0002S01,67.42415,false,false,false,130,0.4139658,0.625,0.13541667,0,0.4895833,0,,"","",0
MAIN,67,66.983894,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,66.7433,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT018,STRATEGIC,"","",false,false,KC10-XDAT018-D0063R0003S01,67.046394,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.05,67.00087,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,66.516785,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT012,STRATEGIC,"","",false,false,B747-400-XDAT012-D0063R0005S01,67.06337,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.1,67.087944,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,66.8475,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT026,STRATEGIC,"","",false,false,KC10-XDAT026-D0064R0001S01,67.150444,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.2,67.1609,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,67.150444,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT026,STRATEGIC,"","",false,false,KC10-XDAT026-D0064R0001S02,67.7859,false,false,false,84.675,0.2386872,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,67.2,67.17641,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,66.93597,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT025,STRATEGIC,"","",false,false,KC10-XDAT025-D0064R0001S01,67.23891,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.25,67.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,67,HOME,XDAT,AIR,KC-10,KC10-XDAT012,STRATEGIC,"","",false,false,KC10-XDAT012-D0067R0007S01,67.83518,false,false,false,84.675,0.34189898,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,67.25,67.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,67,HOME,XDAT,AIR,KC-10,KC10-XDAT013,STRATEGIC,"","",false,false,KC10-XDAT013-D0067R0006S01,67.83518,false,false,false,84.675,0.34189898,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,67.3,67.24936,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,67.23891,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT025,STRATEGIC,"","",false,false,KC10-XDAT025-D0064R0001S02,67.87436,false,false,false,84.675,0.2386872,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,67.3,67.252556,LOAD,LEXG,HUNTER AAF -LEXG-MAP-PARKING,67.06337,HOME,XDAT,AIR,B-747P,B747-400-XDAT012,STRATEGIC,"","",false,false,B747-400-XDAT012-D0067R0006S01,67.934326,true,false,false,121.6,0.3628981,0.6817703,0.125,0.056770325,0.5,0,,"","",0
MAIN,67.3,67.27932,ENROUTE,CWKW,RAMP1,66.81721,LOAD,TMKH,AIR,B-747P,B747-400-XDAT016,STRATEGIC,"","",false,false,B747-400-XDAT016-D0066R0001S01,67.90432,true,false,false,105.358505,0.08997008,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,67.3,67.292,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,67.05141,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT022,STRATEGIC,"","",false,false,KC10-XDAT022-D0064R0001S01,67.3545,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.4,67.3545,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,67.11391,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT023,STRATEGIC,"","",false,false,KC10-XDAT023-D0064R0001S01,67.417,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.4,67.358505,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,66.96786,LOAD,LEXG,AIR,B-747P,B747-400-XDAT014,STRATEGIC,"","",false,false,B747-400-XDAT014-D0065R0003S01,67.983505,true,false,false,121.6,0.16143635,0.625,0.125,0,0.5,0,,"","",0
MAIN,67.45,67.40853,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,67.16794,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT024,STRATEGIC,"","",false,false,KC10-XDAT024-D0064R0001S01,67.47103,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.45,67.44737,ENROUTE,CWKW,RAMP1,66.96786,LOAD,LEXG,AIR,B-747P,B747-400-XDAT015,STRATEGIC,"","",false,false,B747-400-XDAT015-D0066R0001S01,68.07237,true,false,false,101.1104,0.07256502,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,67.5,67.47506,ENROUTE,TYFR,RAMP1,67.358505,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT011,STRATEGIC,"","",false,false,B747-400-XDAT011-D0065R0006S01,68.10006,true,false,false,121.6,0.43552864,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,67.6,67.56468,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,67.3545,HOME,XDAT,AIR,KC-10,KC10-XDAT022,STRATEGIC,"","",false,false,KC10-XDAT022-D0067R0002S01,68.18968,false,false,false,84.675,0.34189898,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,67.65,67.62587,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,67.141785,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT013,STRATEGIC,"","",false,false,B747-400-XDAT013-D0064R0005S01,67.68837,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,67.65,67.62718,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,67.417,HOME,XDAT,AIR,KC-10,KC10-XDAT023,STRATEGIC,"","",false,false,KC10-XDAT023-D0067R0002S01,68.25218,false,false,false,84.675,0.34189898,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,67.9,67.877556,LOAD,LEXG,HUNTER AAF -LEXG-MAP-PARKING,67.68837,HOME,XDAT,AIR,B-747P,B747-400-XDAT013,STRATEGIC,"","",false,false,B747-400-XDAT013-D0067R0006S01,68.559326,true,false,false,121.6,0.3628981,0.6817703,0.125,0.056770325,0.5,0,,"","",0
MAIN,68,67.96567,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,67.42415,ENROUTE,TYFR,AIR,C-5A,C5A-XDAT001,STRATEGIC,"","",false,false,C5A-XDAT001-D0064R0002S01,68.10108,false,false,false,31.9125,0.010561347,0.13541412,0.13541667,0,0,0,,"","",0
MAIN,68.05,68.00303,ENROUTE,MQNA,RAMP1,67.7859,LOAD,FJXT,AIR,KC-10,KC10-XDAT026,STRATEGIC,"","",false,false,KC10-XDAT026-D0064R0001S02,68.06553,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,68.05,68.03192,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,67.90432,ENROUTE,CWKW,AIR,B-747P,B747-400-XDAT016,STRATEGIC,"","",false,false,B747-400-XDAT016-D0066R0001S01,68.15692,true,false,false,121.6,0.42447913,0.125,0.125,0,0,0,,"","",0
MAIN,68.1,68.052315,ENROUTE,MQNA,RAMP1,67.83518,LOAD,FJXT,AIR,KC-10,KC10-XDAT012,STRATEGIC,"","",false,false,KC10-XDAT012-D0067R0007S01,68.114815,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,68.1,68.052315,ENROUTE,MQNA,RAMP1,67.83518,LOAD,FJXT,AIR,KC-10,KC10-XDAT013,STRATEGIC,"","",false,false,KC10-XDAT013-D0067R0006S01,68.114815,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,68.1,68.09149,ENROUTE,MQNA,RAMP1,67.87436,LOAD,FJXT,AIR,KC-10,KC10-XDAT025,STRATEGIC,"","",false,false,KC10-XDAT025-D0064R0001S02,68.15399,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,68.15,68.10006,ENROUTE,TYFR,RAMP1,67.983505,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT014,STRATEGIC,"","",false,false,B747-400-XDAT014-D0065R0003S01,68.72506,true,false,false,121.6,0.43552864,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,68.25,68.199974,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,68.07237,ENROUTE,CWKW,AIR,B-747P,B747-400-XDAT015,STRATEGIC,"","",false,false,B747-400-XDAT015-D0066R0001S01,68.324974,true,false,false,121.6,0.42447913,0.125,0.125,0,0,0,,"","",0
MAIN,68.25,68.24522,UNLOAD,HNTK,GABES -HNTK-APT-parking,68.06553,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT026,STRATEGIC,"","",false,false,KC10-XDAT026-D0064R0001S02,68.87022,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,68.3,68.273476,ENROUTE,TYFR,RAMP1,68.15692,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT016,STRATEGIC,"","",false,false,B747-400-XDAT016-D0066R0001S01,68.898476,true,false,false,121.6,0.18292445,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,68.3,68.2945,UNLOAD,HNTK,GABES -HNTK-APT-parking,68.114815,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT012,STRATEGIC,"","",false,false,KC10-XDAT012-D0067R0007S01,68.9195,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,68.3,68.2945,UNLOAD,HNTK,GABES -HNTK-APT-parking,68.114815,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT013,STRATEGIC,"","",false,false,KC10-XDAT013-D0067R0006S01,68.9195,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,68.35,68.324974,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,67.934326,LOAD,LEXG,AIR,B-747P,B747-400-XDAT012,STRATEGIC,"","",false,false,B747-400-XDAT012-D0067R0006S01,68.949974,true,false,false,121.6,0.16143635,0.625,0.125,0,0.5,0,,"","",0
MAIN,68.35,68.33368,UNLOAD,HNTK,GABES -HNTK-APT-parking,68.15399,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT025,STRATEGIC,"","",false,false,KC10-XDAT025-D0064R0001S02,68.95868,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,68.45,68.44153,ENROUTE,TYFR,RAMP1,68.324974,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT015,STRATEGIC,"","",false,false,B747-400-XDAT015-D0066R0001S01,69.06653,true,false,false,121.6,0.18292445,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,68.55,68.513664,ENROUTE,TYFR,RAMP1,68.18968,LOAD,FJXT,AIR,KC-10,KC10-XDAT022,STRATEGIC,"","",false,false,KC10-XDAT022-D0067R0002S01,69.138664,false,false,false,71.331604,0.22810337,0.625,0.0625,0.18467712,0.37782288,0,,"","",0
MAIN,68.6,68.576164,ENROUTE,TYFR,RAMP1,68.25218,LOAD,FJXT,AIR,KC-10,KC10-XDAT023,STRATEGIC,"","",false,false,KC10-XDAT023-D0067R0002S01,69.201164,false,false,false,71.331604,0.22810337,0.625,0.0625,0.122177124,0.44032288,0,,"","",0
MAIN,68.6,68.584145,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,68.10006,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT011,STRATEGIC,"","",false,false,B747-400-XDAT011-D0065R0006S01,68.646645,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,68.85,68.83583,LOAD,LEXG,HUNTER AAF -LEXG-MAP-PARKING,68.646645,HOME,XDAT,AIR,B-747P,B747-400-XDAT011,STRATEGIC,"","",false,false,B747-400-XDAT011-D0068R0007S01,69.46083,true,false,false,121.6,0.3628981,0.625,0.125,0,0.5,0,,"","",0
MAIN,69,68.949974,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,68.559326,LOAD,LEXG,AIR,B-747P,B747-400-XDAT013,STRATEGIC,"","",false,false,B747-400-XDAT013-D0067R0006S01,69.574974,true,false,false,121.6,0.16143635,0.625,0.125,0,0.5,0,,"","",0
MAIN,69.1,69.06653,ENROUTE,TYFR,RAMP1,68.949974,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT012,STRATEGIC,"","",false,false,B747-400-XDAT012-D0067R0006S01,69.69153,true,false,false,121.6,0.43552864,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.1,69.07418,ENROUTE,MQNA,RAMP1,68.87022,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT026,STRATEGIC,"","",false,false,KC10-XDAT026-D0064R0001S02,69.13668,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,69.15,69.12347,ENROUTE,MQNA,RAMP1,68.9195,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT012,STRATEGIC,"","",false,false,KC10-XDAT012-D0067R0007S01,69.18597,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,69.15,69.12347,ENROUTE,MQNA,RAMP1,68.9195,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT013,STRATEGIC,"","",false,false,KC10-XDAT013-D0067R0006S01,69.18597,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,69.2,69.16264,ENROUTE,MQNA,RAMP1,68.95868,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT025,STRATEGIC,"","",false,false,KC10-XDAT025-D0064R0001S02,69.22514,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,69.25,69.209145,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,68.72506,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT014,STRATEGIC,"","",false,false,B747-400-XDAT014-D0065R0003S01,69.271645,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,69.25,69.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,69,HOME,XDAT,AIR,KC-10,KC10-XDAT014,STRATEGIC,"","",false,false,KC10-XDAT014-D0069R0006S01,69.83518,false,false,false,84.675,0.34189898,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,69.25,69.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,69,HOME,XDAT,AIR,KC-10,KC10-XDAT015,STRATEGIC,"","",false,false,KC10-XDAT015-D0069R0004S01,69.89768,false,false,false,84.675,0.34189898,0.6875,0.20833333,0.0625,0.4166667,0,,"","",0
MAIN,69.25,69.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,69,HOME,XDAT,AIR,KC-10,KC10-XDAT016,STRATEGIC,"","",false,false,KC10-XDAT016-D0069R0004S01,69.96018,false,false,false,84.675,0.34189898,0.75,0.20833333,0.125,0.4166667,0,,"","",0
MAIN,69.25,69.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,69,HOME,XDAT,AIR,KC-10,KC10-XDAT017,STRATEGIC,"","",false,false,KC10-XDAT017-D0069R0004S01,69.98487,false,false,false,84.675,0.34189898,0.7746887,0.20833333,0.14968872,0.4166667,0,,"","",0
MAIN,69.25,69.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,69,HOME,XDAT,AIR,KC-10,KC10-XDAT018,STRATEGIC,"","",false,false,KC10-XDAT018-D0069R0004S01,70.02268,false,false,false,84.675,0.34189898,0.8125,0.20833333,0.1875,0.4166667,0,,"","",0
MAIN,69.25,69.21018,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,69,HOME,XDAT,AIR,KC-10,KC10-XDAT019,STRATEGIC,"","",false,false,KC10-XDAT019-D0069R0003S01,70.04737,false,false,false,84.675,0.34189898,0.8371887,0.20833333,0.21218872,0.4166667,0,,"","",0
MAIN,69.25,69.24804,UNLOAD,HNTK,GABES -HNTK-APT-parking,69.138664,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT022,STRATEGIC,"","",false,false,KC10-XDAT022-D0067R0002S01,69.37304,false,false,false,84.675,0.4427083,0.125,0.125,0,0,0,,"","",0
MAIN,69.35,69.31054,UNLOAD,HNTK,GABES -HNTK-APT-parking,69.201164,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT023,STRATEGIC,"","",false,false,KC10-XDAT023-D0067R0002S01,69.43554,false,false,false,84.675,0.4427083,0.125,0.125,0,0,0,,"","",0
MAIN,69.4,69.37712,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,69.13668,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT026,STRATEGIC,"","",false,false,KC10-XDAT026-D0064R0001S02,70.00212,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.4,69.38256,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,68.898476,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT016,STRATEGIC,"","",false,false,B747-400-XDAT016-D0066R0001S01,69.44506,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,69.45,69.41151,LOAD,AWUB,UNKNOWN,69.271645,HOME,XDAT,AIR,B-747P,B747-400-XDAT014,STRATEGIC,"","",false,false,B747-400-XDAT014-D0069R0004S01,69.503235,true,false,false,121.6,0.41222012,0.09172821,0.09172454,0,0,0,,"","",0
MAIN,69.45,69.42641,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,69.18597,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT012,STRATEGIC,"","",false,false,KC10-XDAT012-D0067R0007S01,70.05141,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.45,69.42641,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,69.18597,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT013,STRATEGIC,"","",false,false,KC10-XDAT013-D0067R0006S01,70.05141,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.5,69.46558,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,69.22514,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT025,STRATEGIC,"","",false,false,KC10-XDAT025-D0064R0001S02,70.09058,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.6,69.55061,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,69.06653,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT015,STRATEGIC,"","",false,false,B747-400-XDAT015-D0066R0001S01,69.61311,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,69.6,69.577,ENROUTE,MQNA,RAMP1,69.37304,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT022,STRATEGIC,"","",false,false,KC10-XDAT022-D0067R0002S01,70.202,false,false,false,84.675,0.1137404,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.6,69.587364,LOAD,LEXG,HUNTER AAF -LEXG-MAP-PARKING,69.503235,LOAD,AWUB,AIR,B-747P,B747-400-XDAT014,STRATEGIC,"","",false,false,B747-400-XDAT014-D0069R0004S01,70.212364,true,false,false,121.6,0.2363658,0.625,0.125,0,0.5,0,,"","",0
MAIN,69.65,69.6395,ENROUTE,MQNA,RAMP1,69.43554,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT023,STRATEGIC,"","",false,false,KC10-XDAT023-D0067R0002S01,70.2645,false,false,false,84.675,0.1137404,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.7,69.688194,UNLOAD,BQWK,UNKNOWN,69.34375,LOAD,SEA1,AIR,CH47,CH47-SEA1001,STRATEGIC,"","",false,false,CH47-SEA1001-D0069R0006S01,69.77992,false,false,false,10.5,0,0.09172821,0.09172454,0,0,0,,"","",0
MAIN,69.7,69.69153,ENROUTE,TYFR,RAMP1,69.574974,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT013,STRATEGIC,"","",false,false,B747-400-XDAT013-D0067R0006S01,70.31653,true,false,false,121.6,0.43552864,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,69.85,69.801186,HOME,SEA1,RAMP1,69.77992,UNLOAD,BQWK,AIR,CH47,CH47-SEA1001,STRATEGIC,"","",false,false,CH47-SEA1001-D0069R0006S01,69.894936,false,false,false,10.5,0,0.09375,0.09375,0,0,0,,"","",0
MAIN,69.85,69.8023,LOAD,LEXG,HUNTER AAF -LEXG-MAP-PARKING,69.61311,HOME,XDAT,AIR,B-747P,B747-400-XDAT015,STRATEGIC,"","",false,false,B747-400-XDAT015-D0069R0002S01,70.837364,true,false,false,121.6,0.3628981,1.0350647,0.125,0.4100647,0.5,0,,"","",0
MAIN,69.9,69.85148,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,69.46083,LOAD,LEXG,AIR,B-747P,B747-400-XDAT011,STRATEGIC,"","",false,false,B747-400-XDAT011-D0068R0007S01,70.47648,true,false,false,121.6,0.16143635,0.625,0.125,0,0.5,0,,"","",0
MAIN,70.1,70.052315,ENROUTE,MQNA,RAMP1,69.83518,LOAD,FJXT,AIR,KC-10,KC10-XDAT014,STRATEGIC,"","",false,false,KC10-XDAT014-D0069R0006S01,70.114815,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,70.15,70.114815,ENROUTE,MQNA,RAMP1,69.89768,LOAD,FJXT,AIR,KC-10,KC10-XDAT015,STRATEGIC,"","",false,false,KC10-XDAT015-D0069R0004S01,70.177315,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,70.2,70.17561,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,69.69153,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT012,STRATEGIC,"","",false,false,B747-400-XDAT012-D0067R0006S01,70.23811,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,70.2,70.177315,ENROUTE,MQNA,RAMP1,69.96018,LOAD,FJXT,AIR,KC-10,KC10-XDAT016,STRATEGIC,"","",false,false,KC10-XDAT016-D0069R0004S01,70.239815,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,70.25,70.202,ENROUTE,MQNA,RAMP1,69.98487,LOAD,FJXT,AIR,KC-10,KC10-XDAT017,STRATEGIC,"","",false,false,KC10-XDAT017-D0069R0004S01,70.2645,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,70.25,70.239815,ENROUTE,MQNA,RAMP1,70.02268,LOAD,FJXT,AIR,KC-10,KC10-XDAT018,STRATEGIC,"","",false,false,KC10-XDAT018-D0069R0004S01,70.864815,false,false,false,84.675,0.33494824,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,70.25,70.242714,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,70.00212,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT026,STRATEGIC,"","",false,false,KC10-XDAT026-D0064R0001S02,70.305214,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,70.3,70.2645,ENROUTE,MQNA,RAMP1,70.04737,LOAD,FJXT,AIR,KC-10,KC10-XDAT019,STRATEGIC,"","",false,false,KC10-XDAT019-D0069R0003S01,70.8895,false,false,false,84.675,0.33494824,0.625,0.0625,0,0.5625,0,,"","",0
