Model,FedTime,MissionId,UID,Stons,Pax,Length,Width,Height,X,Y,Hazmat,CompartmentName,LegId,SeatCode
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001288.PLT23_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001288.PLT24_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001288.PLT25_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT1_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT2_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT3_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT4_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT5_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT6_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT7_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT8_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT9_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT10_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT11_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT12_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT13_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT14_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT15_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,2,
MAIN,156.1,KC10-XDAT035-D0155R0008S01,1:0001292.PLT16_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT17_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT18_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT19_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT20_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT21_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT22_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT23_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT24_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001292.PLT25_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT1_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT2_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT3_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT4_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT5_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT6_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT7_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT8_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT9_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT10_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT11_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT12_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,2,
MAIN,156.15,KC10-XDAT025-D0155R0007S01,1:0001293.PLT13_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,2,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT1_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT2_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT3_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT4_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT5_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT6_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT7_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT8_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT9_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT10_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT11_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT12_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT13_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT14_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT15_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT16_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT17_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT18_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT19_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT20_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT21_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT038-D0155R0006S01,1:0001287.PLT22_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001287.PLT23_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001287.PLT24_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001287.PLT25_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT1_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT2_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT3_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT4_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT5_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT6_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT7_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT8_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT9_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT10_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT11_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT12_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT13_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT14_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT15_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT16_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT17_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT18_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT006-D0155R0007S01,1:0001288.PLT19_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001288.PLT20_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001288.PLT21_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001288.PLT22_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001288.PLT23_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001288.PLT24_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001288.PLT25_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT1_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT2_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT3_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT4_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT5_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT6_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT7_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT8_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT9_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT10_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT11_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT12_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT13_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT14_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT15_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,3,
MAIN,156.3,KC10-XDAT035-D0155R0008S01,1:0001292.PLT16_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT17_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT18_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT19_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT20_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT21_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT22_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT23_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT24_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001292.PLT25_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT1_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT2_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT3_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT4_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT5_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT6_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT7_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT8_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT9_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT10_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT11_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT12_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,3,
MAIN,156.4,KC10-XDAT025-D0155R0007S01,1:0001293.PLT13_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,3,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT14_1,1,0,108,88,60,495,108,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT15_1,1,0,108,88,60,609,15,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT16_1,1,0,108,88,60,495,14,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT17_1,1,0,108,88,60,381,16,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT18_1,1,0,108,88,60,609,109,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT19_1,1,0,108,88,60,267,15,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT20_1,1,0,108,88,60,381,110,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT21_1,1,0,108,88,60,723,13,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT22_1,1,0,108,88,60,267,109,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT23_1,1,0,108,88,60,837,59,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT24_1,1,0,108,88,60,723,107,false,AFT/CENTER/LOWER,2,
MAIN,156.6,KC10-XDAT012-D0155R0009S01,1:0001293.PLT25_1,1,0,108,88,60,153,59,false,AFT/CENTER/LOWER,2,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT14_1,1,0,108,88,60,495,108,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT15_1,1,0,108,88,60,609,15,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT16_1,1,0,108,88,60,495,14,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT17_1,1,0,108,88,60,381,16,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT18_1,1,0,108,88,60,609,109,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT19_1,1,0,108,88,60,267,15,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT20_1,1,0,108,88,60,381,110,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT21_1,1,0,108,88,60,723,13,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT22_1,1,0,108,88,60,267,109,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT23_1,1,0,108,88,60,837,59,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT24_1,1,0,108,88,60,723,107,false,AFT/CENTER/LOWER,3,
MAIN,157.35,KC10-XDAT012-D0155R0009S01,1:0001293.PLT25_1,1,0,108,88,60,153,59,false,AFT/CENTER/LOWER,3,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001299.PLT20_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001299.PLT21_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001299.PLT22_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001299.PLT23_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001299.PLT24_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001299.PLT25_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT1_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT2_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT3_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT4_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT5_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT6_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT7_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT8_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT9_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT10_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT11_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT12_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT13_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT14_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT15_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT026-D0158R0007S01,1:0001319.PLT16_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT17_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT18_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT19_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT20_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT21_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT22_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT23_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT24_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001319.PLT25_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001320.PLT1_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001320.PLT2_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,2,
MAIN,159.1,KC10-XDAT032-D0158R0008S01,1:0001320.PLT3_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,2,
