Model,FedTime,AssetID,AmountAvailable,AmountAvailableAddSea,AmountPlanned,AmountCommited,AmountCancelled
MAIN,94.05,7635945,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,7729459,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,7729461,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8200711,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8221507,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8319756,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8419142,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8419154,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8419166,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8616295,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,8820004,900.0,0.0,0.0,0.0,0.0
MAIN,94.05,8902395,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9007817,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9007829,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9007831,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9012288,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9012290,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9021253,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9064267,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9064279,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,90664384,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9101596,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9101601,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9105923,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9105925,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9105926,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9108295,450.0,0.0,0.0,0.0,0.0
MAIN,94.05,9118836,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,6372812,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,6708379,0.0,1350.0,0.0,0.0,0.0
MAIN,95.05,6812211,0.0,450.0,0.0,0.0,0.0
MAIN,95.05,6905252,0.0,0.0,0.0,0.0,0.0
MAIN,95.05,7026259,0.0,900.0,0.0,0.0,0.0
MAIN,95.05,7105471,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7114185,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7116315,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7125316,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7218412,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7233278,0.0,1800.0,0.0,0.0,0.0
MAIN,95.05,7315571,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7325253,0.0,450.0,0.0,0.0,0.0
MAIN,95.05,7617890,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7617905,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7635933,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7635945,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7729459,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,7729461,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8200711,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8221507,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8319756,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8419142,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8419154,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8419166,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8616295,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,8820004,900.0,0.0,0.0,0.0,0.0
MAIN,95.05,8902395,900.0,0.0,450.0,450.0,0.0
MAIN,95.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9007817,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9007829,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9007831,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9012288,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9012290,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9021253,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9064267,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9064279,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,90664384,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9101596,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9101601,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9105923,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9105925,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9105926,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9108295,450.0,0.0,0.0,0.0,0.0
MAIN,95.05,9118836,450.0,0.0,0.0,0.0,0.0
MAIN,96.05,6708379,0.0,1350.0,0.0,0.0,0.0
MAIN,96.05,6812211,0.0,450.0,0.0,0.0,0.0
MAIN,96.05,6820579,0.0,0.0,0.0,0.0,0.0
MAIN,96.05,7026259,0.0,900.0,0.0,0.0,0.0
MAIN,96.05,7233278,0.0,0.0,0.0,0.0,0.0
MAIN,96.05,7325253,0.0,450.0,0.0,0.0,0.0
MAIN,96.05,8902395,0.0,450.0,450.0,450.0,0.0
MAIN,96.05,9085522,0.0,0.0,0.0,0.0,0.0
MAIN,97.05,6708379,0.0,0.0,0.0,0.0,0.0
MAIN,97.05,6812211,0.0,450.0,0.0,0.0,0.0
MAIN,97.05,7026259,0.0,900.0,0.0,0.0,0.0
MAIN,97.05,7325253,0.0,450.0,0.0,0.0,0.0
MAIN,97.05,8902395,0.0,450.0,450.0,450.0,0.0
MAIN,98.05,7026259,0.0,0.0,0.0,0.0,0.0
MAIN,99.05,6812211,0.0,450.0,0.0,0.0,0.0
MAIN,99.05,7320411,450.0,0.0,450.0,450.0,0.0
MAIN,99.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8820004,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,8902395,0.0,450.0,0.0,0.0,0.0
MAIN,99.05,8902400,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9007817,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9007829,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9007831,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9012288,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9012290,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9021253,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9064267,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9064279,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,90664384,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9101596,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9101601,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9105923,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9105925,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9105926,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9108295,450.0,0.0,0.0,0.0,0.0
MAIN,99.05,9118836,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,6812211,0.0,450.0,0.0,0.0,0.0
MAIN,100.05,7320411,0.0,900.0,0.0,0.0,0.0
MAIN,100.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8820004,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,8902395,0.0,450.0,0.0,0.0,0.0
MAIN,100.05,8902400,900.0,0.0,450.0,450.0,0.0
MAIN,100.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9007817,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9007829,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9007831,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9012288,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9012290,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9021253,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9064267,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9064279,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,90664384,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9101596,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9101601,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9105923,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9105925,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9105926,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9108295,450.0,0.0,0.0,0.0,0.0
MAIN,100.05,9118836,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,6812211,0.0,450.0,0.0,0.0,0.0
MAIN,101.05,7114185,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7116315,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7125316,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7218412,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7223508,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7224904,450.0,0.0,441.0,441.0,0.0
MAIN,101.05,7226897,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7236153,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7302897,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7303205,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7315571,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7319632,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7320411,0.0,900.0,0.0,0.0,0.0
MAIN,101.05,7325253,0.0,0.0,0.0,0.0,0.0
MAIN,101.05,7617890,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7617905,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7635933,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7635945,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7729459,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,7729461,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8200711,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8221507,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8221545,4050.0,0.0,9.0,9.0,0.0
MAIN,101.05,8319756,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8419142,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8419154,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8419166,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8616295,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,8820004,900.0,0.0,0.0,0.0,0.0
MAIN,101.05,8902395,0.0,450.0,0.0,0.0,0.0
MAIN,101.05,8902400,0.0,450.0,0.0,0.0,0.0
MAIN,101.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9007817,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9007829,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9007831,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9012288,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9012290,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9021253,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9064267,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9064279,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,90664384,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9101596,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9101601,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9105923,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9105925,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9105926,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9108295,450.0,0.0,0.0,0.0,0.0
MAIN,101.05,9118836,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,1811111,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,6372812,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,6812211,0.0,900.0,0.0,0.0,0.0
MAIN,102.05,7105471,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7114185,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7116315,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7125316,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7218412,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7223508,900.0,0.0,0.0,0.0,0.0
MAIN,102.05,7224904,0.0,450.0,0.0,0.0,0.0
MAIN,102.05,7226897,900.0,0.0,0.0,0.0,0.0
MAIN,102.05,7236153,900.0,0.0,0.0,0.0,0.0
MAIN,102.05,7302897,900.0,0.0,0.0,0.0,0.0
MAIN,102.05,7303205,900.0,0.0,0.0,0.0,0.0
MAIN,102.05,7315571,900.0,0.0,36.0,36.0,0.0
MAIN,102.05,7319632,900.0,0.0,414.0,414.0,0.0
MAIN,102.05,7320411,0.0,900.0,0.0,0.0,0.0
MAIN,102.05,7617890,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7617905,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7635933,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7635945,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7729459,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,7729461,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8200711,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8221507,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8319756,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8419142,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8419154,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8419166,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8616295,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,8820004,900.0,0.0,0.0,0.0,0.0
MAIN,102.05,8902395,0.0,450.0,0.0,0.0,0.0
MAIN,102.05,8902400,0.0,450.0,0.0,0.0,0.0
MAIN,102.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9007817,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9007829,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9007831,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9012288,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9012290,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9021253,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9064267,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9064279,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,90664384,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9101596,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9101601,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9105923,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9105925,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9105926,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9108295,450.0,0.0,0.0,0.0,0.0
MAIN,102.05,9118836,450.0,0.0,0.0,0.0,0.0
MAIN,103.05,1811111,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,7223508,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,7224904,0.0,450.0,0.0,0.0,0.0
MAIN,103.05,7226897,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,7236153,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,7302897,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,7303205,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,7315571,0.0,594.0,378.0,378.0,0.0
MAIN,103.05,7319632,0.0,144.0,0.0,0.0,0.0
MAIN,103.05,8221507,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8319756,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8408868,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8408870,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8408882,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8408894,72.0,0.0,72.0,72.0,0.0
MAIN,103.05,8616295,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8616300,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8616922,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8616934,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8705486,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8710716,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8718122,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8802909,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8820004,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,8902395,0.0,450.0,0.0,0.0,0.0
MAIN,103.05,8902400,0.0,72.0,0.0,0.0,0.0
MAIN,103.05,9002037,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9007817,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9007829,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9007831,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9012288,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9012290,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9021253,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9064267,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9064279,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,90664384,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9101596,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9101601,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9105923,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9105925,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9105926,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9108295,72.0,0.0,0.0,0.0,0.0
MAIN,103.05,9118836,72.0,0.0,0.0,0.0,0.0
MAIN,104.05,1811111,900.0,0.0,0.0,0.0,0.0
MAIN,104.05,6372812,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7105471,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7114185,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7116315,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7125316,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7218412,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7223508,900.0,0.0,0.0,0.0,0.0
MAIN,104.05,7224904,0.0,450.0,0.0,0.0,0.0
MAIN,104.05,7226897,900.0,0.0,0.0,0.0,0.0
MAIN,104.05,7236153,900.0,0.0,0.0,0.0,0.0
MAIN,104.05,7302897,900.0,0.0,54.0,54.0,0.0
MAIN,104.05,7303205,900.0,0.0,396.0,396.0,0.0
MAIN,104.05,7315571,0.0,1350.0,0.0,0.0,0.0
MAIN,104.05,7319632,0.0,900.0,0.0,0.0,0.0
MAIN,104.05,7320411,0.0,450.0,0.0,0.0,0.0
MAIN,104.05,7617890,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7617905,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7635933,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7635945,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7729459,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,7729461,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8200711,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8221507,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8319756,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8408894,0.0,450.0,0.0,0.0,0.0
MAIN,104.05,8419142,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8419154,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8419166,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8616295,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,8820004,900.0,0.0,0.0,0.0,0.0
MAIN,104.05,8902395,0.0,0.0,0.0,0.0,0.0
MAIN,104.05,8902400,0.0,450.0,0.0,0.0,0.0
MAIN,104.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9007817,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9007829,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9007831,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9012288,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9012290,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9021253,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9064267,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9064279,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,90664384,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9101596,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9101601,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9105923,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9105925,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9105926,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9108295,450.0,0.0,0.0,0.0,0.0
MAIN,104.05,9118836,450.0,0.0,0.0,0.0,0.0
MAIN,105.05,7224904,0.0,450.0,0.0,0.0,0.0
MAIN,105.05,7302897,0.0,558.0,342.0,342.0,0.0
MAIN,105.05,7303205,0.0,108.0,0.0,0.0,0.0
MAIN,105.05,7315571,0.0,1458.0,0.0,0.0,0.0
MAIN,105.05,7319632,0.0,1008.0,0.0,0.0,0.0
MAIN,105.05,7320411,0.0,0.0,0.0,0.0,0.0
MAIN,105.05,8408894,0.0,108.0,108.0,108.0,0.0
MAIN,106.05,7315571,0.0,0.0,0.0,0.0,0.0
MAIN,107.05,1811111,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,6372812,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,6828624,900.0,0.0,450.0,450.0,0.0
MAIN,107.05,6916861,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7105471,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7114185,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7116315,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7125316,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7218412,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7223508,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7224306,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7224904,0.0,450.0,0.0,0.0,0.0
MAIN,107.05,7226897,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7236153,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7302897,0.0,1350.0,0.0,0.0,0.0
MAIN,107.05,7303205,0.0,900.0,0.0,0.0,0.0
MAIN,107.05,7319632,0.0,0.0,0.0,0.0,0.0
MAIN,107.05,7617890,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7617905,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7635933,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7635945,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7729459,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,7729461,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8200711,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8221507,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8319756,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8408894,0.0,450.0,0.0,0.0,0.0
MAIN,107.05,8419142,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8419154,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8419166,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8616295,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8705486,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8710716,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,107.05,8820004,900.0,0.0,0.0,0.0,0.0
MAIN,107.05,8902400,0.0,450.0,0.0,0.0,0.0
MAIN,107.05,9002037,450.0,0.0,0.0,0.0,0.0
