Model,FedTime,AssetID,MissionID,AssetLocation,AssetType,LocationType,ReleaseTime,RampName,Departed,Contam
MAIN,106.4,KC10-XDAT026,KC10-XDAT026-D0106R0006S01,XDAT,KC-10,PLACE_HOLDER,106.3545,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,106.45,KC10-XDAT024,KC10-XDAT024-D0103R0006S01,PTFL,KC-10,PLACE_HOLDER,106.40591,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,106.45,KC10-XDAT027,KC10-XDAT027-D0103R0003S01,PTFL,KC-10,PLACE_HOLDER,106.40591,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,106.55,KC10-XDAT028,KC10-XDAT028-D0103R0003S02,PTFL,KC-10,PLACE_HOLDER,106.53091,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,106.75,KC10-XDAT024,KC10-XDAT024-D0106R0007S01,XDAT,KC-10,PLACE_HOLDER,106.709,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,106.75,KC10-XDAT027,KC10-XDAT027-D0106R0004S01,XDAT,KC-10,PLACE_HOLDER,106.709,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,106.85,KC10-XDAT032,KC10-XDAT032-D0106R0003S01,FJXT,KC-10,PLACE_HOLDER,106.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,106.95,KC10-XDAT029,KC10-XDAT029-D0105R0001S01,HNTK,KC-10,PLACE_HOLDER,106.9195,GABES -HNTK-APT-parking,false,false
MAIN,106.95,KC10-XDAT030,KC10-XDAT030-D0105R0002S01,HNTK,KC-10,PLACE_HOLDER,106.9195,GABES -HNTK-APT-parking,false,false
MAIN,107,KC10-XDAT031,KC10-XDAT031-D0105R0002S01,HNTK,KC-10,PLACE_HOLDER,106.982,GABES -HNTK-APT-parking,false,false
MAIN,107.05,KC10-XDAT033,KC10-XDAT033-D0107R0002S01,XDAT,KC-10,PLACE_HOLDER,107,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,107.15,KC10-XDAT032,KC10-XDAT032-D0106R0003S01,MQNA,KC-10,PLACE_HOLDER,107.114815,RAMP1,false,false
MAIN,107.2,KC10-XDAT028,KC10-XDAT028-D0103R0003S02,FJXT,KC-10,PLACE_HOLDER,107.16636,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,107.2,C17-XDAT008,C17-XDAT008-D0106R0003S01,MQNA,C-17,PLACE_HOLDER,107.17137,RAMP1,false,false
MAIN,107.2,KC10-XDAT029,KC10-XDAT029-D0105R0001S01,MQNA,KC-10,PLACE_HOLDER,107.18597,RAMP1,false,false
MAIN,107.2,KC10-XDAT030,KC10-XDAT030-D0105R0002S01,MQNA,KC-10,PLACE_HOLDER,107.18597,RAMP1,false,false
MAIN,107.2,KC10-XDAT025,KC10-XDAT025-D0106R0006S01,FJXT,KC-10,PLACE_HOLDER,107.18968,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,107.2,KC10-XDAT026,KC10-XDAT026-D0106R0006S01,FJXT,KC-10,PLACE_HOLDER,107.18968,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,107.25,KC10-XDAT031,KC10-XDAT031-D0105R0002S01,MQNA,KC-10,PLACE_HOLDER,107.24847,RAMP1,false,false
MAIN,107.35,CH47-SEA1002,CH47-SEA1002-D0107R0009S01,SEA1,CH47,PLACE_HOLDER,107.34375,RAMP1,false,false
MAIN,107.45,KC10-XDAT028,KC10-XDAT028-D0103R0003S02,MQNA,KC-10,PLACE_HOLDER,107.44599,RAMP1,false,false
MAIN,107.5,C17-XDAT008,C17-XDAT008-D0106R0003S01,HNTK,C-17,PLACE_HOLDER,107.45566,GABES -HNTK-APT-parking,false,false
MAIN,107.5,KC10-XDAT025,KC10-XDAT025-D0106R0006S01,MQNA,KC-10,PLACE_HOLDER,107.469315,RAMP1,false,false
MAIN,107.5,KC10-XDAT026,KC10-XDAT026-D0106R0006S01,MQNA,KC-10,PLACE_HOLDER,107.469315,RAMP1,false,false
MAIN,107.55,KC10-XDAT024,KC10-XDAT024-D0106R0007S01,FJXT,KC-10,PLACE_HOLDER,107.54418,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,107.55,KC10-XDAT027,KC10-XDAT027-D0106R0004S01,FJXT,KC-10,PLACE_HOLDER,107.54418,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,107.8,CH47-SEA1002,CH47-SEA1002-D0107R0009S01,BQWK,CH47,PLACE_HOLDER,107.77992,UNKNOWN,false,false
MAIN,107.85,KC10-XDAT024,KC10-XDAT024-D0106R0007S01,MQNA,KC-10,PLACE_HOLDER,107.823814,RAMP1,false,false
MAIN,107.85,KC10-XDAT033,KC10-XDAT033-D0107R0002S01,FJXT,KC-10,PLACE_HOLDER,107.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,107.95,KC10-XDAT032,KC10-XDAT032-D0106R0003S01,HNTK,KC-10,PLACE_HOLDER,107.9195,GABES -HNTK-APT-parking,false,false
MAIN,108.1,KC10-XDAT029,KC10-XDAT029-D0105R0001S01,PTFL,KC-10,PLACE_HOLDER,108.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,108.1,KC10-XDAT030,KC10-XDAT030-D0105R0002S01,PTFL,KC-10,PLACE_HOLDER,108.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,108.15,KC10-XDAT031,KC10-XDAT031-D0105R0002S01,PTFL,KC-10,PLACE_HOLDER,108.11391,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,108.15,KC10-XDAT033,KC10-XDAT033-D0107R0002S01,MQNA,KC-10,PLACE_HOLDER,108.114815,RAMP1,false,false
MAIN,108.2,KC10-XDAT032,KC10-XDAT032-D0106R0003S01,MQNA,KC-10,PLACE_HOLDER,108.18597,RAMP1,false,false
MAIN,108.3,KC10-XDAT028,KC10-XDAT028-D0103R0003S02,HNTK,KC-10,PLACE_HOLDER,108.25068,GABES -HNTK-APT-parking,false,false
MAIN,108.3,KC10-XDAT025,KC10-XDAT025-D0106R0006S01,HNTK,KC-10,PLACE_HOLDER,108.274,GABES -HNTK-APT-parking,false,false
MAIN,108.3,KC10-XDAT026,KC10-XDAT026-D0106R0006S01,HNTK,KC-10,PLACE_HOLDER,108.274,GABES -HNTK-APT-parking,false,false
MAIN,108.3,C17-XDAT008,C17-XDAT008-D0106R0003S01,MQNA,C-17,PLACE_HOLDER,108.298775,RAMP1,false,false
MAIN,108.5,KC10-XDAT027,KC10-XDAT027-D0106R0004S01,TYFR,KC-10,PLACE_HOLDER,108.493164,RAMP1,false,false
MAIN,108.55,KC10-XDAT028,KC10-XDAT028-D0103R0003S02,MQNA,KC-10,PLACE_HOLDER,108.51714,RAMP1,false,false
MAIN,108.55,KC10-XDAT025,KC10-XDAT025-D0106R0006S01,MQNA,KC-10,PLACE_HOLDER,108.54047,RAMP1,false,false
MAIN,108.55,KC10-XDAT026,KC10-XDAT026-D0106R0006S01,MQNA,KC-10,PLACE_HOLDER,108.54047,RAMP1,false,false
MAIN,108.65,KC10-XDAT024,KC10-XDAT024-D0106R0007S01,HNTK,KC-10,PLACE_HOLDER,108.6285,GABES -HNTK-APT-parking,false,false
MAIN,108.75,KC10-XDAT027,KC10-XDAT027-D0106R0004S01,HNTK,KC-10,PLACE_HOLDER,108.72754,GABES -HNTK-APT-parking,false,false
MAIN,108.9,KC10-XDAT024,KC10-XDAT024-D0106R0007S01,MQNA,KC-10,PLACE_HOLDER,108.894966,RAMP1,false,false
MAIN,108.95,KC10-XDAT033,KC10-XDAT033-D0107R0002S01,HNTK,KC-10,PLACE_HOLDER,108.9195,GABES -HNTK-APT-parking,false,false
MAIN,109.05,KC10-XDAT029,KC10-XDAT029-D0109R0002S01,XDAT,KC-10,PLACE_HOLDER,109,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,109.05,KC10-XDAT030,KC10-XDAT030-D0109R0003S01,XDAT,KC-10,PLACE_HOLDER,109,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,109.1,KC10-XDAT032,KC10-XDAT032-D0106R0003S01,PTFL,KC-10,PLACE_HOLDER,109.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,109.2,KC10-XDAT033,KC10-XDAT033-D0107R0002S01,MQNA,KC-10,PLACE_HOLDER,109.18597,RAMP1,false,false
MAIN,109.2,C17-XDAT008,C17-XDAT008-D0106R0003S02,DKFX,C-17,PLACE_HOLDER,109.19028,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,109.4,KC10-XDAT028,KC10-XDAT028-D0103R0003S02,PTFL,KC-10,PLACE_HOLDER,109.38258,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,109.45,KC10-XDAT025,KC10-XDAT025-D0106R0006S01,PTFL,KC-10,PLACE_HOLDER,109.40591,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,109.45,KC10-XDAT026,KC10-XDAT026-D0106R0006S01,PTFL,KC-10,PLACE_HOLDER,109.40591,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,109.6,KC10-XDAT027,KC10-XDAT027-D0106R0004S01,MQNA,KC-10,PLACE_HOLDER,109.5565,RAMP1,false,false
MAIN,109.7,KC10-XDAT028,KC10-XDAT028-D0109R0004S01,XDAT,KC-10,PLACE_HOLDER,109.68568,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,109.8,KC10-XDAT024,KC10-XDAT024-D0106R0007S01,PTFL,KC-10,PLACE_HOLDER,109.76041,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,109.85,KC10-XDAT029,KC10-XDAT029-D0109R0002S01,FJXT,KC-10,PLACE_HOLDER,109.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,109.85,KC10-XDAT030,KC10-XDAT030-D0109R0003S01,FJXT,KC-10,PLACE_HOLDER,109.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,109.9,KC10-XDAT027,KC10-XDAT027-D0106R0004S01,PTFL,KC-10,PLACE_HOLDER,109.85944,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,110.1,KC10-XDAT033,KC10-XDAT033-D0107R0002S01,PTFL,KC-10,PLACE_HOLDER,110.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,110.15,KC10-XDAT029,KC10-XDAT029-D0109R0002S01,MQNA,KC-10,PLACE_HOLDER,110.114815,RAMP1,false,false
MAIN,110.15,KC10-XDAT030,KC10-XDAT030-D0109R0003S01,MQNA,KC-10,PLACE_HOLDER,110.114815,RAMP1,false,false
MAIN,110.55,KC10-XDAT028,KC10-XDAT028-D0109R0004S01,FJXT,KC-10,PLACE_HOLDER,110.52086,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,110.85,KC10-XDAT028,KC10-XDAT028-D0109R0004S01,MQNA,KC-10,PLACE_HOLDER,110.80049,RAMP1,false,false
MAIN,110.95,KC10-XDAT029,KC10-XDAT029-D0109R0002S01,HNTK,KC-10,PLACE_HOLDER,110.9195,GABES -HNTK-APT-parking,false,false
MAIN,110.95,KC10-XDAT030,KC10-XDAT030-D0109R0003S01,HNTK,KC-10,PLACE_HOLDER,110.9195,GABES -HNTK-APT-parking,false,false
MAIN,111.05,KC10-XDAT027,KC10-XDAT027-D0111R0005S01,XDAT,KC-10,PLACE_HOLDER,111,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,111.05,KC10-XDAT031,KC10-XDAT031-D0111R0003S01,XDAT,KC-10,PLACE_HOLDER,111,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,111.05,KC10-XDAT032,KC10-XDAT032-D0111R0004S01,XDAT,KC-10,PLACE_HOLDER,111,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,111.05,KC10-XDAT033,KC10-XDAT033-D0111R0003S01,XDAT,KC-10,PLACE_HOLDER,111,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,111.05,C17-DKFX015,C17-DKFX015-D0111R0009S01,DKFX,C-17,PLACE_HOLDER,111,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,111.2,KC10-XDAT029,KC10-XDAT029-D0109R0002S01,MQNA,KC-10,PLACE_HOLDER,111.18597,RAMP1,false,false
MAIN,111.2,KC10-XDAT030,KC10-XDAT030-D0109R0003S01,MQNA,KC-10,PLACE_HOLDER,111.18597,RAMP1,false,false
MAIN,111.35,CH47-SEA1003,CH47-SEA1003-D0111R0009S01,SEA1,CH47,PLACE_HOLDER,111.34375,RAMP1,false,false
MAIN,111.65,KC10-XDAT028,KC10-XDAT028-D0109R0004S01,HNTK,KC-10,PLACE_HOLDER,111.60518,GABES -HNTK-APT-parking,false,false
MAIN,111.75,C17-DKFX015,C17-DKFX015-D0111R0009S01,FJXT,C-17,PLACE_HOLDER,111.699585,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,111.8,CH47-SEA1003,CH47-SEA1003-D0111R0009S01,BQWK,CH47,PLACE_HOLDER,111.77992,UNKNOWN,false,false
MAIN,111.85,KC10-XDAT027,KC10-XDAT027-D0111R0005S01,FJXT,KC-10,PLACE_HOLDER,111.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,111.85,KC10-XDAT031,KC10-XDAT031-D0111R0003S01,FJXT,KC-10,PLACE_HOLDER,111.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,111.85,KC10-XDAT032,KC10-XDAT032-D0111R0004S01,FJXT,KC-10,PLACE_HOLDER,111.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,111.9,KC10-XDAT028,KC10-XDAT028-D0109R0004S01,MQNA,KC-10,PLACE_HOLDER,111.87164,RAMP1,false,false
MAIN,111.9,KC10-XDAT033,KC10-XDAT033-D0111R0003S01,FJXT,KC-10,PLACE_HOLDER,111.89768,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,112.05,C17-DKFX015,C17-DKFX015-D0111R0009S01,MQNA,C-17,PLACE_HOLDER,112.02331,RAMP1,false,false
MAIN,112.1,KC10-XDAT029,KC10-XDAT029-D0109R0002S01,PTFL,KC-10,PLACE_HOLDER,112.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,112.1,KC10-XDAT030,KC10-XDAT030-D0109R0003S01,PTFL,KC-10,PLACE_HOLDER,112.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,112.15,KC10-XDAT027,KC10-XDAT027-D0111R0005S01,MQNA,KC-10,PLACE_HOLDER,112.114815,RAMP1,false,false
MAIN,112.15,KC10-XDAT031,KC10-XDAT031-D0111R0003S01,MQNA,KC-10,PLACE_HOLDER,112.114815,RAMP1,false,false
MAIN,112.15,KC10-XDAT032,KC10-XDAT032-D0111R0004S01,MQNA,KC-10,PLACE_HOLDER,112.114815,RAMP1,false,false
MAIN,112.2,KC10-XDAT033,KC10-XDAT033-D0111R0003S01,MQNA,KC-10,PLACE_HOLDER,112.177315,RAMP1,false,false
MAIN,112.75,KC10-XDAT028,KC10-XDAT028-D0109R0004S01,PTFL,KC-10,PLACE_HOLDER,112.73708,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,112.85,C17-DKFX015,C17-DKFX015-D0111R0009S01,TYFR,C-17,PLACE_HOLDER,112.82108,RAMP1,false,false
MAIN,112.95,KC10-XDAT027,KC10-XDAT027-D0111R0005S01,HNTK,KC-10,PLACE_HOLDER,112.9195,GABES -HNTK-APT-parking,false,false
MAIN,112.95,KC10-XDAT031,KC10-XDAT031-D0111R0003S01,HNTK,KC-10,PLACE_HOLDER,112.9195,GABES -HNTK-APT-parking,false,false
MAIN,112.95,KC10-XDAT032,KC10-XDAT032-D0111R0004S01,HNTK,KC-10,PLACE_HOLDER,112.9195,GABES -HNTK-APT-parking,false,false
MAIN,113,KC10-XDAT033,KC10-XDAT033-D0111R0003S01,HNTK,KC-10,PLACE_HOLDER,112.982,GABES -HNTK-APT-parking,false,false
MAIN,113.05,KC10-XDAT029,KC10-XDAT029-D0113R0003S01,XDAT,KC-10,PLACE_HOLDER,113,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,113.05,KC10-XDAT030,KC10-XDAT030-D0113R0004S01,XDAT,KC-10,PLACE_HOLDER,113,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,113.05,KC10-XDAT034,KC10-XDAT034-D0113R0002S01,XDAT,KC-10,PLACE_HOLDER,113,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,113.05,C17-DKFX014,C17-DKFX014-D0113R0010S01,DKFX,C-17,PLACE_HOLDER,113,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,113.05,C17-DKFX015,C17-DKFX015-D0111R0009S01,HNTK,C-17,PLACE_HOLDER,113.03202,GABES -HNTK-APT-parking,false,false
MAIN,113.05,KC10-XDAT028,KC10-XDAT028-D0113R0005S01,XDAT,KC-10,PLACE_HOLDER,113.04018,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,113.2,KC10-XDAT027,KC10-XDAT027-D0111R0005S01,MQNA,KC-10,PLACE_HOLDER,113.18597,RAMP1,false,false
MAIN,113.2,KC10-XDAT031,KC10-XDAT031-D0111R0003S01,MQNA,KC-10,PLACE_HOLDER,113.18597,RAMP1,false,false
MAIN,113.2,KC10-XDAT032,KC10-XDAT032-D0111R0004S01,MQNA,KC-10,PLACE_HOLDER,113.18597,RAMP1,false,false
MAIN,113.25,KC10-XDAT033,KC10-XDAT033-D0111R0003S01,MQNA,KC-10,PLACE_HOLDER,113.24847,RAMP1,false,false
MAIN,113.75,C17-DKFX014,C17-DKFX014-D0113R0010S01,FJXT,C-17,PLACE_HOLDER,113.699585,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,113.85,KC10-XDAT029,KC10-XDAT029-D0113R0003S01,FJXT,KC-10,PLACE_HOLDER,113.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,113.85,KC10-XDAT030,KC10-XDAT030-D0113R0004S01,FJXT,KC-10,PLACE_HOLDER,113.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,113.9,C17-DKFX015,C17-DKFX015-D0111R0009S01,MQNA,C-17,PLACE_HOLDER,113.87514,RAMP1,false,false
MAIN,113.9,KC10-XDAT028,KC10-XDAT028-D0113R0005S01,FJXT,KC-10,PLACE_HOLDER,113.87536,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,113.9,KC10-XDAT034,KC10-XDAT034-D0113R0002S01,FJXT,KC-10,PLACE_HOLDER,113.89768,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,114.05,C17-DKFX014,C17-DKFX014-D0113R0010S01,MQNA,C-17,PLACE_HOLDER,114.02331,RAMP1,false,false
MAIN,114.1,KC10-XDAT027,KC10-XDAT027-D0111R0005S01,PTFL,KC-10,PLACE_HOLDER,114.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,114.1,KC10-XDAT031,KC10-XDAT031-D0111R0003S01,PTFL,KC-10,PLACE_HOLDER,114.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,114.1,KC10-XDAT032,KC10-XDAT032-D0111R0004S01,PTFL,KC-10,PLACE_HOLDER,114.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,114.15,KC10-XDAT033,KC10-XDAT033-D0111R0003S01,PTFL,KC-10,PLACE_HOLDER,114.11391,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,114.15,KC10-XDAT029,KC10-XDAT029-D0113R0003S01,MQNA,KC-10,PLACE_HOLDER,114.114815,RAMP1,false,false
MAIN,114.15,KC10-XDAT030,KC10-XDAT030-D0113R0004S01,MQNA,KC-10,PLACE_HOLDER,114.114815,RAMP1,false,false
MAIN,114.2,KC10-XDAT028,KC10-XDAT028-D0113R0005S01,MQNA,KC-10,PLACE_HOLDER,114.15499,RAMP1,false,false
MAIN,114.2,KC10-XDAT034,KC10-XDAT034-D0113R0002S01,MQNA,KC-10,PLACE_HOLDER,114.177315,RAMP1,false,false
MAIN,114.35,CH47-SEA1001,CH47-SEA1001-D0114R0010S01,SEA1,CH47,PLACE_HOLDER,114.34375,RAMP1,false,false
MAIN,114.8,CH47-SEA1001,CH47-SEA1001-D0114R0010S01,BQWK,CH47,PLACE_HOLDER,114.77992,UNKNOWN,false,false
MAIN,114.85,C17-DKFX014,C17-DKFX014-D0113R0010S01,TYFR,C-17,PLACE_HOLDER,114.82108,RAMP1,false,false
MAIN,114.95,KC10-XDAT029,KC10-XDAT029-D0113R0003S01,HNTK,KC-10,PLACE_HOLDER,114.9195,GABES -HNTK-APT-parking,false,false
MAIN,114.95,KC10-XDAT030,KC10-XDAT030-D0113R0004S01,HNTK,KC-10,PLACE_HOLDER,114.9195,GABES -HNTK-APT-parking,false,false
MAIN,115,KC10-XDAT028,KC10-XDAT028-D0113R0005S01,HNTK,KC-10,PLACE_HOLDER,114.95968,GABES -HNTK-APT-parking,false,false
MAIN,115,KC10-XDAT034,KC10-XDAT034-D0113R0002S01,HNTK,KC-10,PLACE_HOLDER,114.982,GABES -HNTK-APT-parking,false,false
MAIN,115.05,KC10-XDAT027,KC10-XDAT027-D0115R0006S01,XDAT,KC-10,PLACE_HOLDER,115,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,115.05,KC10-XDAT031,KC10-XDAT031-D0115R0004S01,XDAT,KC-10,PLACE_HOLDER,115,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,115.05,KC10-XDAT032,KC10-XDAT032-D0115R0005S01,XDAT,KC-10,PLACE_HOLDER,115,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,115.05,KC10-XDAT033,KC10-XDAT033-D0115R0004S01,XDAT,KC-10,PLACE_HOLDER,115,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,115.05,C17-DKFX015,C17-DKFX015-D0115R0010S01,DKFX,C-17,PLACE_HOLDER,115,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,115.05,C17-DKFX014,C17-DKFX014-D0113R0010S01,HNTK,C-17,PLACE_HOLDER,115.03202,GABES -HNTK-APT-parking,false,false
MAIN,115.2,KC10-XDAT029,KC10-XDAT029-D0113R0003S01,MQNA,KC-10,PLACE_HOLDER,115.18597,RAMP1,false,false
MAIN,115.2,KC10-XDAT030,KC10-XDAT030-D0113R0004S01,MQNA,KC-10,PLACE_HOLDER,115.18597,RAMP1,false,false
MAIN,115.25,KC10-XDAT028,KC10-XDAT028-D0113R0005S01,MQNA,KC-10,PLACE_HOLDER,115.22614,RAMP1,false,false
MAIN,115.25,KC10-XDAT034,KC10-XDAT034-D0113R0002S01,MQNA,KC-10,PLACE_HOLDER,115.24847,RAMP1,false,false
MAIN,115.75,C17-DKFX015,C17-DKFX015-D0115R0010S01,FJXT,C-17,PLACE_HOLDER,115.699585,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,115.85,KC10-XDAT027,KC10-XDAT027-D0115R0006S01,FJXT,KC-10,PLACE_HOLDER,115.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,115.85,KC10-XDAT031,KC10-XDAT031-D0115R0004S01,FJXT,KC-10,PLACE_HOLDER,115.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,115.85,KC10-XDAT032,KC10-XDAT032-D0115R0005S01,FJXT,KC-10,PLACE_HOLDER,115.83518,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,115.9,C17-DKFX014,C17-DKFX014-D0113R0010S01,MQNA,C-17,PLACE_HOLDER,115.87514,RAMP1,false,false
MAIN,115.9,KC10-XDAT033,KC10-XDAT033-D0115R0004S01,FJXT,KC-10,PLACE_HOLDER,115.89768,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,116.05,C17-DKFX015,C17-DKFX015-D0115R0010S01,MQNA,C-17,PLACE_HOLDER,116.02331,RAMP1,false,false
MAIN,116.1,KC10-XDAT029,KC10-XDAT029-D0113R0003S01,PTFL,KC-10,PLACE_HOLDER,116.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,116.1,KC10-XDAT030,KC10-XDAT030-D0113R0004S01,PTFL,KC-10,PLACE_HOLDER,116.05141,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,116.1,KC10-XDAT028,KC10-XDAT028-D0113R0005S01,PTFL,KC-10,PLACE_HOLDER,116.09158,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,116.15,KC10-XDAT034,KC10-XDAT034-D0113R0002S01,PTFL,KC-10,PLACE_HOLDER,116.11391,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,116.15,KC10-XDAT027,KC10-XDAT027-D0115R0006S01,MQNA,KC-10,PLACE_HOLDER,116.114815,RAMP1,false,false
MAIN,116.15,KC10-XDAT031,KC10-XDAT031-D0115R0004S01,MQNA,KC-10,PLACE_HOLDER,116.114815,RAMP1,false,false
MAIN,116.15,KC10-XDAT032,KC10-XDAT032-D0115R0005S01,MQNA,KC-10,PLACE_HOLDER,116.114815,RAMP1,false,false
MAIN,116.2,KC10-XDAT033,KC10-XDAT033-D0115R0004S01,MQNA,KC-10,PLACE_HOLDER,116.177315,RAMP1,false,false
MAIN,116.4,KC10-XDAT029,KC10-XDAT029-D0116R0004S01,XDAT,KC-10,PLACE_HOLDER,116.3545,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,116.4,KC10-XDAT030,KC10-XDAT030-D0116R0005S01,XDAT,KC-10,PLACE_HOLDER,116.3545,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,116.4,KC10-XDAT028,KC10-XDAT028-D0116R0006S01,XDAT,KC-10,PLACE_HOLDER,116.39468,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,116.45,KC10-XDAT034,KC10-XDAT034-D0116R0003S01,XDAT,KC-10,PLACE_HOLDER,116.417,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,116.85,C17-DKFX015,C17-DKFX015-D0115R0010S01,TYFR,C-17,PLACE_HOLDER,116.82108,RAMP1,false,false
MAIN,116.95,KC10-XDAT027,KC10-XDAT027-D0115R0006S01,HNTK,KC-10,PLACE_HOLDER,116.9195,GABES -HNTK-APT-parking,false,false
MAIN,116.95,KC10-XDAT031,KC10-XDAT031-D0115R0004S01,HNTK,KC-10,PLACE_HOLDER,116.9195,GABES -HNTK-APT-parking,false,false
MAIN,116.95,KC10-XDAT032,KC10-XDAT032-D0115R0005S01,HNTK,KC-10,PLACE_HOLDER,116.9195,GABES -HNTK-APT-parking,false,false
MAIN,117,KC10-XDAT033,KC10-XDAT033-D0115R0004S01,HNTK,KC-10,PLACE_HOLDER,116.982,GABES -HNTK-APT-parking,false,false
MAIN,117.05,KC10-XDAT035,KC10-XDAT035-D0117R0002S01,XDAT,KC-10,PLACE_HOLDER,117,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,117.05,KC10-XDAT036,KC10-XDAT036-D0117R0003S01,XDAT,KC-10,PLACE_HOLDER,117,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,117.05,KC10-XDAT037,KC10-XDAT037-D0117R0003S01,XDAT,KC-10,PLACE_HOLDER,117,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,117.05,C17-DKFX015,C17-DKFX015-D0115R0010S01,HNTK,C-17,PLACE_HOLDER,117.03202,GABES -HNTK-APT-parking,false,false
