Model,FedTime,Key,PositionUpdateTime,ShipStatus,Longitude,Latitude
MAIN,4.05,7717171,0,AT_SEA_EMPTY,144.0,13.0
MAIN,4.15,7717171,0,AT_SEA_EMPTY,144.61666870117188,13.449999809265137
MAIN,5.05,7717171,0,AT_SEA_EMPTY,144.8000030517578,13.5
MAIN,5.05,5432112,0,AT_SEA_EMPTY,-122.38333129882812,37.78333282470703
MAIN,6.05,5432112,0,AT_SEA_EMPTY,-122.19999694824219,37.79999923706055
MAIN,6.05,7717171,0,AT_SEA_EMPTY,149.26669311523438,19.08336639404297
MAIN,6.2,7717171,0,AT_SEA_EMPTY,150.0,20.0
MAIN,6.2,5432112,0,AT_SEA_EMPTY,-122.9000015258789,37.70000076293945
MAIN,6.45,5432112,0,AT_SEA_EMPTY,-122.30000305175781,36.70000076293945
MAIN,6.8,5432112,0,AT_SEA_EMPTY,-121.5,35.29999923706055
MAIN,7.05,7717171,0,AT_SEA_EMPTY,156.4672088623047,20.14417839050293
MAIN,7.05,5432112,0,AT_SEA_EMPTY,-120.9000015258789,34.29999923706055
MAIN,7.4,5432112,0,AT_SEA_EMPTY,-119.25,34.0
MAIN,7.6,5432112,0,AT_SEA_EMPTY,-118.0999984741211,33.599998474121094
MAIN,7.65,5432112,0,AT_SEA_EMPTY,-118.18333435058594,33.766666412353516
MAIN,8.05,7717171,0,AT_SEA_EMPTY,164.1701202392578,20.315902709960938
MAIN,9.05,7717171,0,AT_SEA_EMPTY,171.87298583984375,20.487628936767578
MAIN,9.15,5432112,0,AT_SEA_LOADED,-118.18333435058594,33.766666412353516
MAIN,9.2,5432112,0,AT_SEA_LOADED,-118.0999984741211,33.599998474121094
MAIN,9.45,5432112,0,AT_SEA_LOADED,-117.30000305175781,32.70000076293945
MAIN,10.05,7717171,0,AT_SEA_EMPTY,179.57589721679688,20.65935516357422
MAIN,10.05,5432112,0,AT_SEA_LOADED,-116.32699584960938,30.290668487548828
MAIN,10.05,9137349,0,AT_SEA_EMPTY,72.40555572509766,-7.255555629730225
MAIN,10.7,5432112,0,AT_SEA_LOADED,-115.19999694824219,27.5
MAIN,11.05,7717171,0,AT_SEA_EMPTY,-172.72122192382812,20.83108139038086
MAIN,11.05,9137349,0,AT_SEA_EMPTY,72.4666976928711,-7.311100006103516
MAIN,11.05,5432112,0,AT_SEA_LOADED,-114.07275390625,26.475234985351562
MAIN,12.05,7717171,0,AT_SEA_EMPTY,-165.018310546875,21.0028076171875
MAIN,12.05,5432112,0,AT_SEA_LOADED,-110.64822387695312,23.362028121948242
MAIN,12.05,9137349,0,AT_SEA_EMPTY,69.01199340820312,-4.071486473083496
MAIN,12.3,5432112,0,AT_SEA_LOADED,-109.69999694824219,22.5
MAIN,13,7717171,0,AT_SEA_EMPTY,-157.6667022705078,21.16670036315918
MAIN,13.05,9137349,0,AT_SEA_EMPTY,65.49624633789062,-0.7746362686157227
MAIN,13.05,5432112,0,AT_SEA_LOADED,-107.04930114746094,20.511978149414062
MAIN,13.05,7236153,0,AT_SEA_EMPTY,-90.05999755859375,29.950000762939453
MAIN,13.05,7302897,0,AT_SEA_EMPTY,-90.05999755859375,29.950000762939453
MAIN,13.05,7717171,0,AT_SEA_EMPTY,-157.6667022705078,21.16670036315918
MAIN,13.15,7236153,0,AT_SEA_EMPTY,-89.0,28.799999237060547
MAIN,13.15,7302897,0,AT_SEA_EMPTY,-89.0,28.799999237060547
MAIN,13.65,5432112,0,AT_SEA_LOADED,-104.69999694824219,18.75
MAIN,13.85,7236153,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,13.85,7302897,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,14,7236153,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,14,7302897,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,14.05,9137349,0,AT_SEA_EMPTY,61.98050308227539,2.52221417427063
MAIN,14.05,7717171,0,AT_SEA_EMPTY,-150.3353271484375,19.795269012451172
MAIN,14.05,5432112,0,AT_SEA_LOADED,-103.21319580078125,18.053062438964844
MAIN,14.05,7236153,0,AT_SEA_EMPTY,-80.6300048828125,24.897001266479492
MAIN,14.05,7302897,0,AT_SEA_EMPTY,-80.6300048828125,24.897001266479492
MAIN,14.05,7208297,0,AT_SEA_EMPTY,-79.80000305175781,32.75
MAIN,14.05,0429011,0,AT_SEA_EMPTY,-90.05999755859375,29.950000762939453
MAIN,14.05,5170185,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,14.05,5386605,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,14.05,6510899,0,AT_SEA_EMPTY,-122.33333587646484,37.81666564941406
MAIN,14.05,7027576,0,AT_SEA_EMPTY,-79.91666412353516,32.78333282470703
MAIN,14.05,7234430,0,AT_SEA_EMPTY,-90.05999755859375,29.950000762939453
MAIN,14.05,7315571,0,AT_SEA_EMPTY,-76.28333282470703,36.93333435058594
MAIN,14.05,7325253,0,AT_SEA_EMPTY,-74.0999984741211,40.68333435058594
MAIN,14.05,7602247,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,14.05,7602259,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,14.05,7909968,0,AT_SEA_EMPTY,-122.38333129882812,37.78333282470703
MAIN,14.05,8211291,0,AT_SEA_EMPTY,-95.2833023071289,30.066699981689453
MAIN,14.05,8211306,0,AT_SEA_EMPTY,-95.2833023071289,30.066699981689453
MAIN,14.05,7603497,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,14.05,7390117,0,AT_SEA_EMPTY,-122.5,47.266666412353516
MAIN,14.05,7704930,0,AT_SEA_EMPTY,-122.33333587646484,37.81666564941406
MAIN,14.1,8211291,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,14.1,8211306,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,14.1,7236153,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,14.1,7302897,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,14.15,7325253,0,AT_SEA_EMPTY,-73.50399780273438,40.28300094604492
MAIN,14.2,7236153,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,14.2,7302897,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,14.2,7234430,0,AT_SEA_EMPTY,-89.0,28.799999237060547
MAIN,14.25,0429011,0,AT_SEA_EMPTY,-89.0,28.799999237060547
MAIN,14.35,7208297,0,AT_SEA_EMPTY,-77.80000305175781,34.099998474121094
MAIN,14.35,7236153,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,14.35,7302897,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,14.5,7208297,0,AT_SEA_EMPTY,-76.67583465576172,34.65277862548828
MAIN,14.6,7236153,0,AT_SEA_EMPTY,-81.19999694824219,30.399999618530273
MAIN,14.6,7302897,0,AT_SEA_EMPTY,-81.19999694824219,30.399999618530273
MAIN,14.7,7236153,0,AT_SEA_EMPTY,-80.9000015258789,31.899999618530273
MAIN,14.7,7302897,0,AT_SEA_EMPTY,-80.9000015258789,31.899999618530273
MAIN,14.85,5432112,0,AT_SEA_LOADED,-99.9000015258789,16.5
MAIN,14.85,7236153,0,AT_SEA_EMPTY,-79.80000305175781,32.75
MAIN,14.85,7302897,0,AT_SEA_EMPTY,-79.80000305175781,32.75
MAIN,14.95,7234430,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,15.05,9137349,0,AT_SEA_EMPTY,58.46475601196289,5.819065570831299
MAIN,15.05,7717171,0,AT_SEA_EMPTY,-143.0039520263672,18.423837661743164
MAIN,15.05,7315571,0,AT_SEA_EMPTY,-75.94999694824219,36.95000076293945
MAIN,15.05,6510899,0,AT_SEA_EMPTY,-122.19999694824219,37.79999923706055
MAIN,15.05,7909968,0,AT_SEA_EMPTY,-122.19999694824219,37.79999923706055
MAIN,15.05,7704930,0,AT_SEA_EMPTY,-122.19999694824219,37.79999923706055
MAIN,15.05,7390117,0,AT_SEA_EMPTY,-122.5,47.266666412353516
MAIN,15.05,5170185,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,15.05,5386605,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,15.05,7602247,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,15.05,7602259,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,15.05,7603497,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,15.05,8211291,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,15.05,8211306,0,AT_SEA_EMPTY,-95.41666412353516,29.75
MAIN,15.05,7325253,0,AT_SEA_EMPTY,-74.43806457519531,36.105316162109375
MAIN,15.05,0429011,0,AT_SEA_EMPTY,-84.08949279785156,25.29249382019043
MAIN,15.05,5432112,0,AT_SEA_LOADED,-99.02874755859375,16.243749618530273
MAIN,15.05,7236153,0,AT_SEA_EMPTY,-77.80000305175781,34.099998474121094
MAIN,15.05,7302897,0,AT_SEA_EMPTY,-77.80000305175781,34.099998474121094
MAIN,15.05,7234430,0,AT_SEA_EMPTY,-81.82879638671875,24.445199966430664
MAIN,15.05,6817845,0,AT_SEA_EMPTY,-76.32749938964844,36.90999984741211
MAIN,15.05,6916433,0,AT_SEA_EMPTY,-76.4000015258789,37.0
MAIN,15.05,6801664,0,AT_SEA_EMPTY,122.4000015258789,37.79999923706055
MAIN,15.1,7704930,0,AT_SEA_EMPTY,-122.9000015258789,37.70000076293945
MAIN,15.1,7234430,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,15.1,7390117,0,AT_SEA_EMPTY,-122.4000015258789,48.0
MAIN,15.1,6510899,0,AT_SEA_EMPTY,-122.9000015258789,37.70000076293945
MAIN,15.1,6801664,0,AT_SEA_EMPTY,123.19999694824219,37.099998474121094
MAIN,15.15,5170185,0,AT_SEA_EMPTY,-94.80000305175781,29.200000762939453
MAIN,15.15,5386605,0,AT_SEA_EMPTY,-94.80000305175781,29.200000762939453
MAIN,15.15,7236153,0,AT_SEA_EMPTY,-76.67583465576172,34.65277862548828
MAIN,15.15,7302897,0,AT_SEA_EMPTY,-76.67583465576172,34.65277862548828
MAIN,15.15,7909968,0,AT_SEA_EMPTY,-122.9000015258789,37.70000076293945
MAIN,15.15,7602247,0,AT_SEA_EMPTY,-94.80000305175781,29.200000762939453
MAIN,15.15,7602259,0,AT_SEA_EMPTY,-94.80000305175781,29.200000762939453
MAIN,15.15,7603497,0,AT_SEA_EMPTY,-94.80000305175781,29.200000762939453
MAIN,15.15,8211291,0,AT_SEA_EMPTY,-94.80000305175781,29.200000762939453
MAIN,15.15,8211306,0,AT_SEA_EMPTY,-94.80000305175781,29.200000762939453
MAIN,15.2,7315571,0,AT_SEA_EMPTY,-75.0999984741211,35.599998474121094
MAIN,15.25,5170185,0,AT_SEA_EMPTY,-94.0,29.600000381469727
MAIN,15.25,5386605,0,AT_SEA_EMPTY,-94.0,29.600000381469727
MAIN,15.25,7325253,0,AT_SEA_EMPTY,-74.66999816894531,35.06800079345703
MAIN,15.25,0429011,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,15.25,7602247,0,AT_SEA_EMPTY,-94.0,29.600000381469727
MAIN,15.25,7602259,0,AT_SEA_EMPTY,-94.0,29.600000381469727
MAIN,15.25,7603497,0,AT_SEA_EMPTY,-94.0,29.600000381469727
MAIN,15.25,7704930,0,AT_SEA_EMPTY,-122.30000305175781,36.70000076293945
MAIN,15.25,7234430,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,15.25,6510899,0,AT_SEA_EMPTY,-122.30000305175781,36.70000076293945
MAIN,15.3,8211291,0,AT_SEA_EMPTY,-94.0,29.600000381469727
MAIN,15.3,8211306,0,AT_SEA_EMPTY,-94.0,29.600000381469727
MAIN,15.35,7234430,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,15.35,7390117,0,AT_SEA_EMPTY,-125.0,48.5
MAIN,15.35,7315571,0,AT_SEA_EMPTY,-76.69999694824219,34.599998474121094
MAIN,15.45,7315571,0,AT_SEA_EMPTY,-77.94999694824219,34.233333587646484
MAIN,15.45,7704930,0,AT_SEA_EMPTY,-121.5,35.29999923706055
MAIN,15.5,0429011,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,15.5,6510899,0,AT_SEA_EMPTY,-121.5,35.29999923706055
MAIN,15.55,7909968,0,AT_SEA_EMPTY,-124.5999984741211,40.0
MAIN,15.55,7234430,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,15.55,7390117,0,AT_SEA_EMPTY,-124.4000015258789,46.900001525878906
MAIN,15.6,7704930,0,AT_SEA_EMPTY,-120.9000015258789,34.29999923706055
MAIN,15.65,7390117,0,AT_SEA_EMPTY,-124.4000015258789,46.20000076293945
MAIN,15.65,6510899,0,AT_SEA_EMPTY,-120.9000015258789,34.29999923706055
MAIN,15.65,7909968,0,AT_SEA_EMPTY,-124.5,40.900001525878906
MAIN,15.7,0429011,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,15.75,7390117,0,AT_SEA_EMPTY,-124.4000015258789,45.29999923706055
MAIN,15.75,0429011,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,15.8,7234430,0,AT_SEA_EMPTY,-81.19999694824219,30.399999618530273
MAIN,15.8,7704930,0,AT_SEA_EMPTY,-119.25,34.0
MAIN,15.8,7208297,0,AT_SEA_LOADED,-76.69999694824219,34.599998474121094
MAIN,15.85,6510899,0,AT_SEA_EMPTY,-119.25,34.0
MAIN,15.95,7704930,0,AT_SEA_EMPTY,-118.0999984741211,33.599998474121094
MAIN,15.95,7234430,0,AT_SEA_EMPTY,-80.9000015258789,31.899999618530273
MAIN,16,7390117,0,AT_SEA_EMPTY,-124.9000015258789,43.5
MAIN,16,6510899,0,AT_SEA_EMPTY,-118.18333435058594,33.766666412353516
MAIN,16,5432112,0,AT_SEA_LOADED,-94.80000305175781,15.0
MAIN,16.05,9137349,0,AT_SEA_EMPTY,54.94901657104492,9.115914344787598
MAIN,16.05,6916433,0,AT_SEA_EMPTY,-76.4000015258789,37.0
MAIN,16.05,6817845,0,AT_SEA_EMPTY,-75.94999694824219,36.95000076293945
MAIN,16.05,6801664,0,AT_SEA_EMPTY,123.19999694824219,37.099998474121094
MAIN,16.05,5170185,0,AT_SEA_EMPTY,-88.02565002441406,26.797870635986328
MAIN,16.05,5386605,0,AT_SEA_EMPTY,-88.02565002441406,26.797870635986328
MAIN,16.05,7325253,0,AT_SEA_EMPTY,-77.73794555664062,32.27192687988281
MAIN,16.05,7602247,0,AT_SEA_EMPTY,-88.818359375,27.169673919677734
MAIN,16.05,7602259,0,AT_SEA_EMPTY,-88.818359375,27.169673919677734
MAIN,16.05,7603497,0,AT_SEA_EMPTY,-88.818359375,27.169673919677734
MAIN,16.05,8211291,0,AT_SEA_EMPTY,-89.60555267333984,27.53888702392578
MAIN,16.05,8211306,0,AT_SEA_EMPTY,-89.0,28.799999237060547
MAIN,16.05,7909968,0,AT_SEA_EMPTY,-124.9000015258789,43.5
MAIN,16.05,0429011,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,16.05,7208297,0,AT_SEA_LOADED,-75.0999984741211,35.599998474121094
MAIN,16.05,7704930,0,AT_SEA_EMPTY,-117.59712219238281,33.03425598144531
MAIN,16.05,7234430,0,AT_SEA_EMPTY,-79.80000305175781,32.75
MAIN,16.05,7390117,0,AT_SEA_EMPTY,-124.84394836425781,43.13566589355469
MAIN,16.05,5432112,0,AT_SEA_LOADED,-94.66300201416016,14.94591999053955
MAIN,16.05,7229423,0,AT_SEA_EMPTY,-79.91666412353516,32.78333282470703
MAIN,16.05,8902400,0,AT_SEA_EMPTY,0.0,0.0
MAIN,16.05,9015204,0,AT_SEA_EMPTY,0.0,0.0
MAIN,16.05,7820423,0,AT_SEA_EMPTY,0.0,0.0
MAIN,16.05,8026048,0,AT_SEA_EMPTY,0.0,0.0
MAIN,16.05,8221507,0,AT_SEA_EMPTY,0.0,0.0
MAIN,16.05,7717171,0,AT_SEA_EMPTY,-143.0039520263672,18.423837661743164
MAIN,16.1,7234430,0,AT_SEA_EMPTY,-79.91666412353516,32.78333282470703
MAIN,16.1,6916433,0,AT_SEA_EMPTY,-75.94999694824219,36.95000076293945
MAIN,16.1,7704930,0,AT_SEA_EMPTY,-117.30000305175781,32.70000076293945
MAIN,16.1,6817845,0,AT_SEA_EMPTY,-76.4000015258789,37.0
MAIN,16.2,6510899,0,AT_SEA_LOADED,-118.0999984741211,33.599998474121094
MAIN,16.3,8211306,0,AT_SEA_EMPTY,-90.05999755859375,29.950000762939453
MAIN,16.3,7390117,0,AT_SEA_EMPTY,-124.5,40.900001525878906
MAIN,16.3,7909968,0,AT_SEA_EMPTY,-124.4000015258789,45.29999923706055
MAIN,16.3,6817845,0,AT_SEA_LOADED,-76.4000015258789,37.0
MAIN,16.35,6801664,0,AT_SEA_EMPTY,125.5999984741211,34.400001525878906
MAIN,16.35,0429011,0,AT_SEA_EMPTY,-81.19999694824219,30.399999618530273
MAIN,16.35,6817845,0,AT_SEA_LOADED,-75.94999694824219,36.95000076293945
MAIN,16.35,6916433,0,AT_SEA_EMPTY,-74.9000015258789,38.900001525878906
MAIN,16.35,6510899,0,AT_SEA_LOADED,-117.30000305175781,32.70000076293945
MAIN,16.4,7325253,0,AT_SEA_EMPTY,-79.1500015258789,30.985000610351562
MAIN,16.4,7390117,0,AT_SEA_EMPTY,-124.5999984741211,40.0
MAIN,16.45,8211306,0,AT_SEA_EMPTY,-89.08333587646484,30.350000381469727
MAIN,16.45,7909968,0,AT_SEA_EMPTY,-124.4000015258789,46.20000076293945
MAIN,16.5,7717171,0,AT_SEA_EMPTY,-140.0,20.0
MAIN,16.5,6916433,0,AT_SEA_EMPTY,-74.19999694824219,39.5
MAIN,16.55,6801664,0,AT_SEA_EMPTY,127.5999984741211,34.20000076293945
MAIN,16.55,7909968,0,AT_SEA_EMPTY,-124.4000015258789,46.900001525878906
MAIN,16.55,0429011,0,AT_SEA_EMPTY,-80.9000015258789,31.899999618530273
MAIN,16.6,6916433,0,AT_SEA_EMPTY,-73.80000305175781,40.099998474121094
MAIN,16.65,6916433,0,AT_SEA_EMPTY,-73.96666717529297,40.66666793823242
MAIN,16.7,6801664,0,AT_SEA_EMPTY,129.1999969482422,35.0
MAIN,16.75,5170185,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,16.75,5386605,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,16.75,0429011,0,AT_SEA_EMPTY,-79.91666412353516,32.78333282470703
MAIN,16.75,7390117,0,AT_SEA_EMPTY,-122.9000015258789,37.70000076293945
MAIN,16.8,9137349,0,AT_SEA_EMPTY,52.29999923706055,11.600000381469727
MAIN,16.8,7909968,0,AT_SEA_EMPTY,-125.0,48.5
MAIN,16.8,7704930,0,AT_SEA_EMPTY,-115.19999694824219,27.5
MAIN,16.9,7390117,0,AT_SEA_EMPTY,-122.30000305175781,36.70000076293945
MAIN,16.9,5432112,0,AT_SEA_LOADED,-91.0,13.5
MAIN,16.95,7602247,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,16.95,7602259,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,16.95,7603497,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,16.95,5170185,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,16.95,5386605,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,16.95,8902400,0,AT_SEA_EMPTY,-7.5,3.5
MAIN,16.95,9015204,0,AT_SEA_EMPTY,-7.5,3.5
MAIN,17.05,8211291,0,AT_SEA_EMPTY,-83.6581802368164,24.749414443969727
MAIN,17.05,7820423,0,AT_SEA_EMPTY,-6.5191144943237305,3.0422534942626953
MAIN,17.05,8026048,0,AT_SEA_EMPTY,-6.1569414138793945,2.873239278793335
MAIN,17.05,8221507,0,AT_SEA_EMPTY,-5.794768810272217,2.7042253017425537
MAIN,17.05,7208297,0,AT_SEA_LOADED,-66.89569854736328,35.749507904052734
MAIN,17.05,6817845,0,AT_SEA_LOADED,-70.92643737792969,39.55913543701172
MAIN,17.05,6510899,0,AT_SEA_LOADED,-115.50926971435547,28.265819549560547
MAIN,17.05,7325253,0,AT_SEA_EMPTY,-79.32266998291016,27.885841369628906
MAIN,17.05,7717171,0,AT_SEA_EMPTY,-140.0,20.0
MAIN,17.05,6801664,0,AT_SEA_EMPTY,132.65573120117188,37.100547790527344
MAIN,17.05,9137349,0,AT_SEA_EMPTY,51.483184814453125,12.479646682739258
MAIN,17.05,7909968,0,AT_SEA_EMPTY,-122.4000015258789,48.0
MAIN,17.05,7704930,0,AT_SEA_EMPTY,-113.89374542236328,26.3125
MAIN,17.05,7390117,0,AT_SEA_EMPTY,-121.74085998535156,35.72150421142578
MAIN,17.05,5432112,0,AT_SEA_LOADED,-90.44697570800781,13.352527618408203
MAIN,17.05,7602247,0,AT_SEA_EMPTY,-82.02680206298828,24.412200927734375
MAIN,17.05,7602259,0,AT_SEA_EMPTY,-82.02680206298828,24.412200927734375
MAIN,17.05,7603497,0,AT_SEA_EMPTY,-82.02680206298828,24.412200927734375
MAIN,17.05,5170185,0,AT_SEA_EMPTY,-80.50509643554688,25.034393310546875
MAIN,17.05,5386605,0,AT_SEA_EMPTY,-80.50509643554688,25.034393310546875
MAIN,17.05,8902400,0,AT_SEA_EMPTY,-7.9597015380859375,3.7298507690429688
MAIN,17.05,9015204,0,AT_SEA_EMPTY,-7.9597015380859375,3.7298507690429688
MAIN,17.05,6820579,0,AT_SEA_EMPTY,-118.18333435058594,33.766666412353516
MAIN,17.05,6828624,0,AT_SEA_EMPTY,-65.80000305175781,20.799999237060547
MAIN,17.05,6916861,0,AT_SEA_EMPTY,-88.11669921875,30.683300018310547
MAIN,17.05,7026259,0,AT_SEA_EMPTY,-81.19999694824219,30.399999618530273
MAIN,17.05,8320779,0,AT_SEA_EMPTY,8.550000190734863,53.54999923706055
MAIN,17.05,90664384,0,AT_SEA_EMPTY,-80.18333435058594,25.78333282470703
MAIN,17.05,1811111,0,AT_SEA_EMPTY,-73.4000015258789,38.900001525878906
MAIN,17.05,9002037,0,AT_SEA_EMPTY,-118.26667022705078,33.71666717529297
MAIN,17.05,7820411,0,AT_SEA_EMPTY,0.0,0.0
MAIN,17.05,7395351,0,AT_SEA_EMPTY,-123.4000015258789,48.16669845581055
MAIN,17.05,6916433,0,AT_SEA_LOADED,-73.96666717529297,40.66666793823242
MAIN,17.1,6916433,0,AT_SEA_LOADED,-74.0,40.599998474121094
MAIN,17.1,7395351,0,AT_SEA_EMPTY,-122.75,48.07500076293945
MAIN,17.1,7390117,0,AT_SEA_EMPTY,-121.5,35.29999923706055
MAIN,17.1,6916861,0,AT_SEA_EMPTY,-88.0,30.0
MAIN,17.1,1811111,0,AT_SEA_EMPTY,-74.19999694824219,39.5
MAIN,17.15,6510899,0,AT_SEA_LOADED,-115.19999694824219,27.5
MAIN,17.15,5170185,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,17.15,5386605,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,17.15,7909968,0,AT_SEA_EMPTY,-122.5,47.266666412353516
MAIN,17.15,9137349,0,AT_SEA_EMPTY,51.0,13.0
MAIN,17.2,7820423,0,AT_SEA_EMPTY,-7.5,3.5
MAIN,17.2,7602247,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,17.2,7602259,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,17.2,7603497,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,17.2,8211291,0,AT_SEA_EMPTY,-82.69999694824219,24.299999237060547
MAIN,17.2,6817845,0,AT_SEA_LOADED,-69.5,40.29999923706055
MAIN,17.2,7390117,0,AT_SEA_EMPTY,-120.9000015258789,34.29999923706055
MAIN,17.25,5170185,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,17.25,5386605,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,17.25,5432112,0,AT_SEA_LOADED,-89.5,13.100000381469727
MAIN,17.25,8026048,0,AT_SEA_EMPTY,-7.5,3.5
MAIN,17.25,6828624,0,AT_SEA_EMPTY,-66.0,18.700000762939453
MAIN,17.3,8221507,0,AT_SEA_EMPTY,-7.5,3.5
MAIN,17.4,7602247,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,17.4,7602259,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,17.4,7603497,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,17.4,7390117,0,AT_SEA_EMPTY,-119.25,34.0
MAIN,17.45,8211291,0,AT_SEA_EMPTY,-80.9000015258789,24.600000381469727
MAIN,17.45,8902400,0,AT_SEA_EMPTY,-11.5,5.5
MAIN,17.45,9015204,0,AT_SEA_EMPTY,-11.5,5.5
MAIN,17.5,5170185,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,17.5,5386605,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,17.5,7602247,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,17.5,7602259,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,17.5,7603497,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,17.55,7390117,0,AT_SEA_EMPTY,-118.0999984741211,33.599998474121094
MAIN,17.55,6916433,0,AT_SEA_LOADED,-69.5,40.29999923706055
MAIN,17.55,5432112,0,AT_SEA_LOADED,-88.0999984741211,12.699999809265137
MAIN,17.55,7027576,0,AT_SEA_LOADED,-79.91666412353516,32.78333282470703
MAIN,17.6,7027576,0,AT_SEA_LOADED,-79.80000305175781,32.75
MAIN,17.65,7302897,0,AT_SEA_LOADED,-76.69999694824219,34.599998474121094
MAIN,17.65,7390117,0,AT_SEA_EMPTY,-117.30000305175781,32.70000076293945
MAIN,17.7,7315571,0,AT_SEA_LOADED,-77.80000305175781,34.099998474121094
MAIN,17.7,8211306,0,AT_SEA_LOADED,-89.08333587646484,30.350000381469727
MAIN,17.7,6801664,0,AT_SEA_EMPTY,139.39999389648438,41.20000076293945
MAIN,17.7,8211291,0,AT_SEA_EMPTY,-79.9000015258789,25.700000762939453
MAIN,17.75,7704930,0,AT_SEA_EMPTY,-109.69999694824219,22.5
MAIN,17.75,7325253,0,AT_SEA_EMPTY,-79.51799774169922,24.3799991607666
MAIN,17.75,5432112,0,AT_SEA_LOADED,-87.5999984741211,12.0
MAIN,17.75,7602247,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,17.75,7602259,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,17.75,7603497,0,AT_SEA_EMPTY,-80.0999984741211,28.25
MAIN,17.8,5170185,0,AT_SEA_EMPTY,-81.19999694824219,30.399999618530273
MAIN,17.8,5386605,0,AT_SEA_EMPTY,-81.19999694824219,30.399999618530273
MAIN,17.8,7820423,0,AT_SEA_EMPTY,-11.5,5.5
MAIN,17.8,7315571,0,AT_SEA_LOADED,-76.69999694824219,34.599998474121094
MAIN,17.8,8211291,0,AT_SEA_EMPTY,-79.80000305175781,26.399999618530273
MAIN,17.8,7302897,0,AT_SEA_LOADED,-75.0999984741211,35.599998474121094
