Model,FedTime,SqFt,MTons,NumContainers,NumItems,ArrivalTime,CargoID,Amount,CargoType,RLN,VirtualRlnId,CCC,MissionID,MissionNum,AssetID,FromPurpose,FromLocationType,ToPurpose,ToLocationType,DynamicPOD,Hot,OnloadGeoloc,LoadTime,OffloadGeoloc,LoadRule,Decontaminatable,CommodityType,Consolidated
MAIN,42.65,1036,0,0,7,42.62014,1:0YCAC.R2D0007,28.69999885559082,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,373.33334,0,0,2,42.62014,1:0YCAC.R2D0008,16.200000762939453,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,221.33333,0,0,2,42.62014,1:0YCAC.R2D0009,6.800000190734863,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,108,0,0,1,42.62014,1:0YCAC.R2D0010,1.899999976158142,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,648,0,0,6,42.62014,1:0YCAC.R2D0010,11.399999618530273,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,108,0,0,1,42.62014,1:0YCAC.R2D0010,1.899999976158142,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,1493.3334,0,0,8,42.62014,1:0YCAC.R2D0011,48.79999923706055,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,592,0,0,4,42.62014,1:0YCAC.R2D0012,22.799999237060547,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,93.333336,0,0,1,42.62014,1:0YCAC.R2B0001,0.8999999761581421,STONS,1:0YCAC,,R2B,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,1272,0,0,9,42.62014,1:0YCAC.R2D0004,36.89999771118164,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,864,0,0,6,42.62014,1:0YCAC.R2D0006,24.0,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,144,0,0,1,42.62014,1:0YCAC.R2D0006,4.0,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,1152,0,0,8,42.62014,1:0YCAC.R2D0006,32.0,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,148,0,0,1,42.62014,1:0YCAC.R2D0007,4.099999904632568,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,324,0,0,3,42.62014,1:0YCAC.R2D0010,5.699999809265137,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,108,0,0,1,42.62014,1:0YCAC.R2D0010,1.899999976158142,STONS,1:0YCAC,,R2D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,185.73334,0,0,7,42.62014,1:0YCAC.J7C0001,7.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCAC.J7C0001,1.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,33.466797,0,0,1,42.62014,1:0YCAC.J7C0002,0.6999969482421875,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,46.666668,0,0,1,42.62014,1:0YCAC.J1D0001,0.20000000298023224,STONS,1:0YCAC,,J1D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCAC.J7C0001,1.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCAC.J7C0001,20.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCAC.J7C0001,1.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCAC.J7C0001,20.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCAC.J7C0001,1.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCAC.J7C0001,20.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCAC.J7C0001,20.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCAC.J7C0001,20.0,STONS,1:0YCAC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,46.666668,0,0,1,42.62014,1:0YCAC.J1D0001,0.20000000298023224,STONS,1:0YCAC,,J1D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,226.66667,0,0,1,42.62014,1:0YCBC.R1D0001,12.699999809265137,STONS,1:0YCBC,,R1D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,1,true,5,false
MAIN,42.65,106.13333,0,0,4,42.62014,1:0YCBC.J7C0001,4.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,265.33334,0,0,10,42.62014,1:0YCBC.J7C0001,10.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,159.2,0,0,6,42.62014,1:0YCBC.J7C0001,6.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,33.466797,0,0,1,42.62014,1:0YCBC.J7C0002,0.6999969482421875,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,93.333336,0,0,2,42.62014,1:0YCBC.J1D0001,0.4000000059604645,STONS,1:0YCBC,,J1D,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,159.2,0,0,6,42.62014,1:0YCBC.J7C0001,6.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCBC.J7C0001,1.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCBC.J7C0001,20.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCBC.J7C0001,1.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCBC.J7C0001,20.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCBC.J7C0001,1.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCBC.J7C0001,20.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCBC.J7C0001,1.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,530.6667,0,0,20,42.62014,1:0YCBC.J7C0001,20.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,42.65,26.533333,0,0,1,42.62014,1:0YCBC.J7C0001,1.0,STONS,1:0YCBC,,J7C,7909968-1,1,7909968,LOAD,POE,UNLOAD,POD,HNTS,false,WPVT,17.228472,HNTS,8,true,5,false
MAIN,43.05,0,0,0.9736842,0,43.002777,1:03AKC.M7C0001 et al.,12.333333015441895,CONTAINER_20,1:03AKC,,M7C,8221507-1,1,8221507,LOAD,POE,UNLOAD,POD,VKNP,false,QTUP,31.35,VKNP,20,true,6,false
MAIN,43.05,0,0,0.026315808,0,43.002777,1:03AKC.M7C0001 et al.,0.06666692346334457,CONTAINER_20,1:03AKC,,M7C,8221507-1,1,8221507,LOAD,POE,UNLOAD,POD,VKNP,false,QTUP,31.35,VKNP,20,true,6,false
MAIN,43.05,0,0,1.9473684,0,43.002777,1:03AUC.M7C0001 et al.,24.66666603088379,CONTAINER_20,1:03AUC,,M7C,8221507-1,1,8221507,LOAD,POE,UNLOAD,POD,VKNP,false,QTUP,31.35,VKNP,20,true,6,false
MAIN,43.05,0,0,0.052631617,0,43.002777,1:03AUC.M7C0001 et al.,0.13333384692668915,CONTAINER_20,1:03AUC,,M7C,8221507-1,1,8221507,LOAD,POE,UNLOAD,POD,VKNP,false,QTUP,31.35,VKNP,20,true,6,false
MAIN,43.3,0,0,0.5,0,43.27639,1:0JLBC.M7C0001 et al.,0.800000011920929,CONTAINER_20,1:0JLBC,,M7C,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.5,0,43.27639,1:0JLBC.M7C0001 et al.,0.800000011920929,CONTAINER_20,1:0JLBC,,M7C,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.93750006,0,43.27639,1:00DEC.J3B0001 et al.,6.25,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.06249994,0,43.27639,1:00DEC.J3B0001 et al.,0.19999980926513672,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.93750006,0,43.27639,1:00DEC.J3B0001 et al.,6.25,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.06249994,0,43.27639,1:00DEC.J3B0001 et al.,0.19999980926513672,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.93750006,0,43.27639,1:00DEC.J3B0001 et al.,6.25,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.06249994,0,43.27639,1:00DEC.J3B0001 et al.,0.19999980926513672,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.93750006,0,43.27639,1:00DEC.J3B0001 et al.,6.25,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.06249994,0,43.27639,1:00DEC.J3B0001 et al.,0.19999980926513672,CONTAINER_20,1:00DEC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.93673474,0,43.27639,1:00DDC.J3B0001 et al.,5.666666507720947,CONTAINER_20,1:00DDC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.063265264,0,43.27639,1:00DDC.J3B0001 et al.,0.2000001221895218,CONTAINER_20,1:00DDC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,1.8734695,0,43.27639,1:00DDC.J3B0001 et al.,11.333333015441895,CONTAINER_20,1:00DDC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.3,0,0,0.12653053,0,43.27639,1:00DDC.J3B0001 et al.,0.4000002443790436,CONTAINER_20,1:00DDC,,J3B,8200711-1,1,8200711,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,33.154167,HNTS,20,true,22,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00042.GAD,0.33333587646484375,POL,1:AR00042,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00042.GAD,8.333335876464844,POL,1:AR00042,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00042.GAD,35.71428680419922,POL,1:AR00042,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00042.GAD,34.619041442871094,POL,1:AR00042,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00045.GAD,33.333335876464844,POL,1:AR00045,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00045.GAD,2.380950927734375,POL,1:AR00045,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00045.GAD,32.142860412597656,POL,1:AR00045,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00045.GAD,35.71428680419922,POL,1:AR00045,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00045.GAD,35.71428680419922,POL,1:AR00045,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00045.GAD,17.85714340209961,POL,1:AR00045,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00045.GAD,0.8571357727050781,POL,1:AR00045,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00048.GAD,1.000030517578125,POL,1:AR00048,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00048.GAD,16.666671752929688,POL,1:AR00048,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00048.GAD,35.71428680419922,POL,1:AR00048,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00048.GAD,35.71428680419922,POL,1:AR00048,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00048.GAD,34.523807525634766,POL,1:AR00048,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00048.GAD,34.52381134033203,POL,1:AR00048,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00048.GAD,0.8571052551269531,POL,1:AR00048,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00051.GAD,0.5714850425720215,POL,1:AR00051,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00051.GAD,3.5714285373687744,POL,1:AR00051,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00051.GAD,0.8570864200592041,POL,1:AR00051,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00054.GAD,0.23815155029296875,POL,1:AR00054,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00054.GAD,4.761904716491699,POL,1:AR00054,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00054.GAD,0.999943733215332,POL,1:AR00054,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00057.GAD,6.0,POL,1:AR00057,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00060.GAD,6.0,POL,1:AR00060,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00040.GAD,35.71428680419922,POL,1:AR00040,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00040.GAD,23.809524536132812,POL,1:AR00040,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00040.GAD,0.47618865966796875,POL,1:AR00040,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00043.GAD,35.71428680419922,POL,1:AR00043,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00043.GAD,35.71428680419922,POL,1:AR00043,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00043.GAD,34.52381134033203,POL,1:AR00043,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00043.GAD,6.047615051269531,POL,1:AR00043,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00046.GAD,0.333343505859375,POL,1:AR00046,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00046.GAD,15.4761962890625,POL,1:AR00046,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00046.GAD,35.71428680419922,POL,1:AR00046,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00046.GAD,35.71428680419922,POL,1:AR00046,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00046.GAD,34.523807525634766,POL,1:AR00046,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00046.GAD,35.71428680419922,POL,1:AR00046,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00046.GAD,0.5237922668457031,POL,1:AR00046,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00049.GAD,0.3333740234375,POL,1:AR00049,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00049.GAD,35.71428680419922,POL,1:AR00049,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00049.GAD,34.52381134033203,POL,1:AR00049,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00049.GAD,35.71428680419922,POL,1:AR00049,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00049.GAD,35.71428680419922,POL,1:AR00049,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00049.GAD,17.85714340209961,POL,1:AR00049,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00049.GAD,0.14281082153320312,POL,1:AR00049,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00052.GAD,0.3333897590637207,POL,1:AR00052,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00052.GAD,4.761904716491699,POL,1:AR00052,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00052.GAD,0.9047055244445801,POL,1:AR00052,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
MAIN,43.55,0,0,0,0,43.500694,1:AR00055.GAD,0.19053268432617188,POL,1:AR00055,,GAD,7617905-1,1,7617905,LOAD,POE,UNLOAD,POD,HNTS,false,AVBU,33.84722,HNTS,5,true,26,false
