Name,GeolocCode,LocationType,CountryState,Latitude,Longitude
SAN BERNARDINO IN,SCEY,UNUSED,UNUSED,34.095276,-117.235
NORTON,SCTF,UNUSED,UNUSED,39.83389,-99.89111
TUNISIASEABASE,SEA1,UNUSED,UNUSED,34.283333,10.5
OAK HARBOR,SEDH,UNUSED,UNUSED,48.366665,-122.666664
OAK RIDGE,SEHB,UNUSED,UNUSED,36.033333,-84.2
OAKLAND,SERB,UNUSED,UNUSED,37.716667,-122.2
OAKLAND,SERH,UNUSED,UNUSED,37.833332,-122.25
OAKLAND,SERJ,UNUSED,UNUSED,37.726112,-122.2225
OAKLAND,SERS,UNUSED,UNUSED,37.816666,-122.333336
OAKLAND SEALAND T,SERU,UNUSED,UNUSED,37.816666,-122.333336
OAKLAND NAVY,SESW,UNUSED,UNUSED,37.75,-122.2
OAKLAND ARMY BASE,SETE,UNUSED,UNUSED,37.816666,-122.3
OCALA,SFHB,UNUSED,UNUSED,29.2,-82.15
OCEANA NAS,SFPH,UNUSED,UNUSED,36.822777,-76.031944
OCEANA,SFPM,UNUSED,UNUSED,36.833332,-76.03333
OFFUTT AFB,SGBP,UNUSED,UNUSED,41.119446,-95.90861
OGDEN,SGNV,UNUSED,UNUSED,41.233334,-111.98333
OGDEN HINCKLEY,SGPA,UNUSED,UNUSED,41.195557,-112.013054
OGDEN ORD PLANT,SGPN,UNUSED,UNUSED,41.15,-112
OGDEN,SGQM,UNUSED,UNUSED,41.233334,-111.98333
SHERMAN AAF,SHA5,UNUSED,UNUSED,39.368332,-94.91472
SHARPE AAF,SHAR,UNUSED,UNUSED,37.836666,-121.27333
OKLAHOMA CITY,SHCZ,UNUSED,UNUSED,35.416668,-97.38333
OKLAHOMA CITY 02,SHDD,UNUSED,UNUSED,35.466667,-97.51667
OKLAHOMA CITY,SHDT,UNUSED,UNUSED,35.466667,-97.53333
OKLAHOMA CITY,SHDV,UNUSED,UNUSED,35.404167,-97.37778
OKMULGEE,SHFM,UNUSED,UNUSED,35.6,-95.96667
OLATHE,SHMZ,UNUSED,UNUSED,38.88139,-94.818886
HARRISBURG INTL,SHYQ,UNUSED,UNUSED,40.193054,-76.7625
OMAHA,SJRF,UNUSED,UNUSED,41.25,-96
OMAHA,SJRM,UNUSED,UNUSED,41.25,-96
ONALASKA,SJZQ,UNUSED,UNUSED,43.883335,-91.21917
ONSLOW BAY,SKHU,UNUSED,UNUSED,34.483334,-77.23333
ONTARIO INTL,SKKA,UNUSED,UNUSED,34.05611,-117.60111
OPELIKA,SKNU,UNUSED,UNUSED,32.633335,-85.416664
ORANGE,SKXJ,UNUSED,UNUSED,41.933334,-72.683334
ORANGEBURG,SLFU,UNUSED,UNUSED,41.05,-73.95
ORLANDO,SLWA,UNUSED,UNUSED,28.516666,-81.36667
ORLANDO,SLWB,UNUSED,UNUSED,28.55,-81.35
OSAKA,SMXS,UNUSED,UNUSED,34.6475,135.4289
OSAN AB,SMYU,UNUSED,UNUSED,37.090557,127.029724
OSHKOSH,SNKA,UNUSED,UNUSED,44,-90.5
CAPE COD CGAS,SPBN,UNUSED,UNUSED,41.65917,-70.52278
PAINE,STDF,UNUSED,UNUSED,47.908333,-122.28139
PALEHUA,STQT,UNUSED,UNUSED,21.4,-158.1
PALERMO,STRL,UNUSED,UNUSED,38.175835,13.091111
PALERMO,STRM,UNUSED,UNUSED,38.12611,13.368889
PALM BEACH INTL,STXG,UNUSED,UNUSED,26.683056,-80.09556
PALM BEACH,STYW,UNUSED,UNUSED,26.7,-80.03333
PANAMA CITY,SVCN,UNUSED,UNUSED,8.95,-79.53333
PANAMA CITY,SVDZ,UNUSED,UNUSED,30.166666,-85.666664
PAPAGO,SVNY,UNUSED,UNUSED,33.435276,-112.01195
PARIS,SWBM,UNUSED,UNUSED,33.65,-95.55
PARKERSBURG,SWHZ,UNUSED,UNUSED,39.266666,-81.53333
PARMA,SWMT,UNUSED,UNUSED,41.25,-81.78333
PASADENA,SWUM,UNUSED,UNUSED,34.15,-118.166664
PASCAGOULA,SWYM,UNUSED,UNUSED,30.35,-88.53333
PASCO,SWZZ,UNUSED,UNUSED,46.25,-119.11667
PATRICK AFB,SXHT,UNUSED,UNUSED,28.235,-80.61
PATUXENT RIVER NA,SYCM,UNUSED,UNUSED,38.28639,-76.41
PEARL CITY,SYYT,UNUSED,UNUSED,21.4,-157.96666
PEARL HARBOR SHYD,SYZB,UNUSED,UNUSED,21.383333,-157.95
PEARL HARBOR  NST,SYZJ,UNUSED,UNUSED,21.366667,-158
JBPH-H PEARL HARB,SYZN,UNUSED,UNUSED,21.366667,-158
PEARL HARBOR  NSC,SYZP,UNUSED,UNUSED,21.316668,-158
PEARL HARBOR NAD,SYZZ,UNUSED,UNUSED,21.333334,-157.96666
PORTSMOUTH INTL A,SZDT,UNUSED,UNUSED,43.078056,-70.82333
CALVERTON EXECUTI,SZTN,UNUSED,UNUSED,40.915,-72.79195
PENSACOLA NAVY,TABN,UNUSED,UNUSED,30.423334,-87.21833
PENSACOLA,TAXT,UNUSED,UNUSED,30.416666,-87.2
PENSACOLA NAS CHE,TAXU,UNUSED,UNUSED,30.352777,-87.26806
PENSACOLA,TAXW,UNUSED,UNUSED,30.4,-87.21667
PENTAGON,TAYZ,UNUSED,UNUSED,38.866665,-77.05
PEORIA,TBBT,UNUSED,UNUSED,40.683334,-89.61667
PERRINE,TCEF,UNUSED,UNUSED,25.6,-80.35
PERRYSBURG,TCKF,UNUSED,UNUSED,41.55,-83.65
PETERBOROUGH,TDEE,UNUSED,UNUSED,42.883335,-71.95
PETERSBURG,TDHU,UNUSED,UNUSED,37.2,-77.4
CITY OF COLORADO,TDHV,UNUSED,UNUSED,38.805832,-104.700836
PETERSON AFB,TDKA,UNUSED,UNUSED,38.816666,-104.7
PETERSON,TDKF,UNUSED,UNUSED,42.918056,-95.34361
PETERSON,TDKP,UNUSED,UNUSED,42.916668,-95.35
PHILADELPHIA 04,TDWK,UNUSED,UNUSED,40,-75.166664
PHILADELPHIA,TDXA,UNUSED,UNUSED,39.933334,-75.166664
PHILADELPHIA INTL,TDXG,UNUSED,UNUSED,39.872223,-75.24084
PHILADELPHIA,TDXQ,UNUSED,UNUSED,40.016666,-75.083336
PHILADELPHIA DPSC,TDXT,UNUSED,UNUSED,39.899723,-75.23333
PHILADELPHIA NAV,TEBQ,UNUSED,UNUSED,39.916668,-75.083336
DMA DPO PHILADEL,TECV,UNUSED,UNUSED,40.0625,-75.92778
PHOENIX,TEWJ,UNUSED,UNUSED,33.5,-112.05
PICO RIVERA,TFHD,UNUSED,UNUSED,33.833332,-118.083336
PIERRE RGNL,TFMT,UNUSED,UNUSED,44.38278,-100.28611
PINE BLUFF,TGAQ,UNUSED,UNUSED,34.183334,-92
PINE BLUFF ARSNL,TGAW,UNUSED,UNUSED,34.316666,-92.083336
PARAIEVS,TGWS,UNUSED,UNUSED,37.933334,23.633333
PITTSBURGH,THGC,UNUSED,UNUSED,40.283333,-80.01667
PITTSFIELD,THJC,UNUSED,UNUSED,42.45,-73.25
PLAINVILLE,THSW,UNUSED,UNUSED,41.674446,-72.85861
PLAQUEMINE,THVB,UNUSED,UNUSED,30.283333,-91.23333
PLATTSBURGH INTL,THWA,UNUSED,UNUSED,44.650833,-73.468056
PLATTSBURGH,THXR,UNUSED,UNUSED,44.7,-73.45
POCAHONTAS,TJYZ,UNUSED,UNUSED,42.735554,-94.66889
POHANG,TKDW,UNUSED,UNUSED,36.05,129.36667
POINT LOMA,TKVP,UNUSED,UNUSED,32.716667,-117.25
POINT MUGU NAS,TKXA,UNUSED,UNUSED,34.120277,-119.120834
POINT MUGU,TKXB,UNUSED,UNUSED,34.116665,-119.11667
POINT PLEASANT,TLAC,UNUSED,UNUSED,38.833332,-82.13333
POMONA,TLSH,UNUSED,UNUSED,34.05,-117.75
POPE AAF,TMKH,UNUSED,UNUSED,35.170834,-79.01444
POPE,TMKL,UNUSED,UNUSED,35.166668,-79.01667
POPLAR BLUFF,TMYB,UNUSED,UNUSED,36.266666,-90.416664
PORT CLINTON,TNQV,UNUSED,UNUSED,41.5,-82.95
PORT EVERGLADES,TNVX,UNUSED,UNUSED,26.1,-80.11667
PORT HUENEME,TNZP,UNUSED,UNUSED,34.216667,-119.083336
PORT HUENEME  CBC,TNZQ,UNUSED,UNUSED,34.15,-119.21667
PORT HUENEME,TNZV,UNUSED,UNUSED,34.15,-119.21667
PORT HUENEME NCBC,TNZY,UNUSED,UNUSED,34.15,-119.2
NEFTA,TPAL,UNUSED,UNUSED,33.939724,8.101111
TOPEKA,TPAR,UNUSED,UNUSED,39.04028,-95.67667
PORT SAID,TPPR,UNUSED,UNUSED,31.25,32.3
PORT KELANG,TPRW,UNUSED,UNUSED,3.0166667,101.35
PORT TAMPA,TPRZ,UNUSED,UNUSED,27.85,-82.5
PORT TOWNSEND,TPSL,UNUSED,UNUSED,48.116665,-122.75
PORTLAND,TQGJ,UNUSED,UNUSED,43.666668,-70.25
PORTLAND ANG,TQJF,UNUSED,UNUSED,45.5,-122.61667
PORTLAND,TQJG,UNUSED,UNUSED,45.583332,-122.6
PORTLAND,TQJX,UNUSED,UNUSED,45.5,-122.61667
PORTLAND INTL,TQKD,UNUSED,UNUSED,45.58861,-122.59695
PORTLAND,TQKG,UNUSED,UNUSED,45.583332,-122.6
PORTO FARINA,TQPB,UNUSED,UNUSED,37.166668,10.183333
PORTSMOUTH,TQQL,UNUSED,UNUSED,43.076946,-70.71333
PORTSMOUTH,TQRU,UNUSED,UNUSED,43.083332,-70.75
PORTSMOUTH NAVY,TQTV,UNUSED,UNUSED,36.831665,-76.30167
PORTSMOUTH,TQUD,UNUSED,UNUSED,36.783333,-76.333336
PORTSMOUTH,TQUH,UNUSED,UNUSED,36.816666,-76.3
PORTSMOUTH,TQUK,UNUSED,UNUSED,36.816666,-76.3
TRIPLER,TRAH,UNUSED,UNUSED,21.366667,-157.88333
PRAIA DE VITORIA,TRZP,UNUSED,UNUSED,38.716667,-27.05
PRAIRIE DU CHIEN,TSDG,UNUSED,UNUSED,43.050835,-91.13556
PRATTVILLE,TSKU,UNUSED,UNUSED,32.45,-86.46667
PRESIDIO OF SFRAN,TSRD,UNUSED,UNUSED,37.8,-122.451385
PROVIDENCE,TTWX,UNUSED,UNUSED,41.833332,-71.416664
PROVIDENCE,TTWZ,UNUSED,UNUSED,41.816666,-71.4
PUGET SOUND,TUJL,UNUSED,UNUSED,47.15,-122.48333
PUERTO RICO OPARE,TUMM,UNUSED,UNUSED,18.5,-65
PUSAN MILITARY TE,TVJD,UNUSED,UNUSED,35.083332,129.08223
MINA QABOOS,TVXA,UNUSED,UNUSED,23.616667,58.55
QUANTICO BASE  CA,TVYC,UNUSED,UNUSED,38.5,-77.3
QUANTICO,TVYX,UNUSED,UNUSED,38.5,-77.3
QUANTICO,TVYY,UNUSED,UNUSED,38.5,-77.3
TWENTYNINE PALMS,TWAC,UNUSED,UNUSED,34.296112,-116.162224
QUINCY,TWEG,UNUSED,UNUSED,42.25,-71.01667
QUINCY,TWEH,UNUSED,UNUSED,42.25,-71.01667
QUONSET STATE,TWLR,UNUSED,UNUSED,41.59722,-71.412224
RADFORD ARSENAL,TWUT,UNUSED,UNUSED,37.1,-80.65
RAEFORD,TWVH,UNUSED,UNUSED,34.983334,-79.23333
RAINELLE,TWWH,UNUSED,UNUSED,37.916668,-80.816666
RALEIGH,TWZR,UNUSED,UNUSED,35.75,-78.65
RALEIGH DURHAM IN,TXCE,UNUSED,UNUSED,35.877777,-78.7875
RAMSTEIN AB,TYFR,UNUSED,UNUSED,49.43611,7.606389
JBSA RANDOLPH AFB,TYMX,UNUSED,UNUSED,29.528889,-98.27805
RAPID CITY,TZHY,UNUSED,UNUSED,44.1,-103.23333
RAS AL MISHAB,TZL4,UNUSED,UNUSED,28.1,48.633335
RAVENNA AMMO PLNT,TZRL,UNUSED,UNUSED,41.55,-81.083336
SALALAH MINA RAYS,TZYR,UNUSED,UNUSED,16.933332,54
READING,UABS,UNUSED,UNUSED,40.333332,-75.916664
READING RGNL CARL,UABY,UNUSED,UNUSED,40.378613,-75.96528
RED BANK,UAKE,UNUSED,UNUSED,40.083332,-74.35
RED RIVER DEPOT,UAUU,UNUSED,UNUSED,33.416668,-94.26667
RED RIVER DEPOT,UAUW,UNUSED,UNUSED,33.416668,-94.26667
REDSTONE AAF,UBHP,UNUSED,UNUSED,34.67861,-86.68472
REDSTONE ARSENAL,UBHS,UNUSED,UNUSED,34.616665,-86.666664
REESE AIRPARK,UBNS,UNUSED,UNUSED,33.59028,-102.03667
REISTERSTOWN,UCMH,UNUSED,UNUSED,39.469444,-76.82972
RENO,UCTE,UNUSED,UNUSED,39.533333,-119.8
RENO TAHOE INTL,UCTL,UNUSED,UNUSED,39.49917,-119.76806
KANSAS CITY SOUTH,UEBL,UNUSED,UNUSED,38.850834,-94.558334
RICHARDS GEBAUR,UEBP,UNUSED,UNUSED,38.833332,-94.55
RICHMOND,UEND,UNUSED,UNUSED,37.916668,-122.36667
RICHMOND,UEXL,UNUSED,UNUSED,37.566666,-77.433334
RICHMOND,UEXP,UNUSED,UNUSED,37.566666,-77.45
RICHMOND QM DEPOT,UFCS,UNUSED,UNUSED,37.416668,-77.433334
RICHMOND DEF SUP,UFCV,UNUSED,UNUSED,37.416668,-77.433334
RICHMOND,UFD1,UNUSED,UNUSED,37.419724,-77.45111
RILEY,UFSC,UNUSED,UNUSED,39.29889,-96.83056
RAY S MILLER AAF,UGCF,UNUSED,UNUSED,46.09111,-94.36056
RIPLEY,UGCS,UNUSED,UNUSED,35.75,-89.55
RIYADH AB,UGZX,UNUSED,UNUSED,24.712778,46.725555
ROANOKE,UHBY,UNUSED,UNUSED,37.283333,-79.95
ROANOKE REGIONAL,UHCE,UNUSED,UNUSED,37.325554,-79.975555
ROBERT GRAY AAF,UHGN,UNUSED,UNUSED,31.067223,-97.82889
ROBINS AFB,UHHZ,UNUSED,UNUSED,32.640278,-83.59194
ROBINS,UHJK,UNUSED,UNUSED,32.633335,-83.6
ROCHESTER,UJBZ,UNUSED,UNUSED,43.166668,-77.61667
ROCK ISLAND ARS,UJHQ,UNUSED,UNUSED,41.535557,-90.568886
ROCK ISLAND,UJJA,UNUSED,UNUSED,41.466667,-90.13333
ROCK ISLAND,UJJB,UNUSED,UNUSED,41.5,-90.583336
ROCK SPRINGS,UJKH,UNUSED,UNUSED,41.583332,-109.21667
ROCKVILLE,UKAP,UNUSED,UNUSED,39.1,-77.166664
ROCKY MOUNT,UKDP,UNUSED,UNUSED,35.933334,-77.8
ROLLA,UKUV,UNUSED,UNUSED,37.933334,-91.916664
ROME,ULAB,UNUSED,UNUSED,34.016666,-85.03333
ROMNEY,ULFR,UNUSED,UNUSED,39.35,-78.73333
RONKONKOMA,ULKB,UNUSED,UNUSED,40.816666,-73.11667
JOSE APONTE DE LA,ULLT,UNUSED,UNUSED,18.245277,-65.64333
ROSECRANS MEM,ULYB,UNUSED,UNUSED,39.771946,-94.90972
ROSEMONT,UMEL,UNUSED,UNUSED,41.995277,-87.884445
ROSEVILLE,UMHK,UNUSED,UNUSED,38.766666,-121.28333
ROSEVILLE,UMHZ,UNUSED,UNUSED,45.0175,-93.1525
ROSLYN,UMLH,UNUSED,UNUSED,40.8,-73.63333
ROSWELL,UMVV,UNUSED,UNUSED,33.383335,-104.51667
ROTA,UMXA,UNUSED,UNUSED,36.64639,-6.349167
ROTA NS,UMXB,UNUSED,UNUSED,36.64528,-6.3494444
ROTTERDAM,UNAP,UNUSED,UNUSED,51.883335,4.45
ROWLEY,UNFA,UNUSED,UNUSED,42.716667,-70.879166
UNKN TUNISIA,UNQU,UNUSED,UNUSED,36,10
RUSSELL GARDENS,UNUW,UNUSED,UNUSED,40.783333,-73.71667
RUSTON,UPBB,UNUSED,UNUSED,32.533333,-92.61667
SACRAMENTO DEPOT,UPWJ,UNUSED,UNUSED,38.583332,-121.48333
SACRAMENTO,UPWV,UNUSED,UNUSED,38.5,-121.5
SAGINAW,UQJP,UNUSED,UNUSED,44,-83.5
SALEM,URPB,UNUSED,UNUSED,44.933334,-123.01667
SALINA,URTH,UNUSED,UNUSED,38.84028,-97.611115
SALISBURY,URWP,UNUSED,UNUSED,38.35,-75.61667
SALT LAKE CITY,USDV,UNUSED,UNUSED,40.75,-111.85
SALT LAKE CITY IN,USEB,UNUSED,UNUSED,40.788334,-111.977776
SALUDA,USGB,UNUSED,UNUSED,34,-81.8
SAN ANTONIO,USQL,UNUSED,UNUSED,29.466667,-98.51667
SAN ANTONIO INTL,USQP,UNUSED,UNUSED,29.53389,-98.46917
SAN ANTONIO,USQX,UNUSED,UNUSED,29.418888,-98.48361
SAN BERNARDINO,USTE,UNUSED,UNUSED,34.116665,-117.316666
SAN BERNARDINO,USTK,UNUSED,UNUSED,34.116665,-117.3
SAN BRUNO,USUJ,UNUSED,UNUSED,37.616665,-122.4
SAN BRUNO,USUL,UNUSED,UNUSED,37.616665,-122.4
SAN CLEMENTE,USXL,UNUSED,UNUSED,33.433334,-117.61667
SAN DIEGO,USZD,UNUSED,UNUSED,32.716667,-117.083336
SAN DIEGO,USZE,UNUSED,UNUSED,32.683334,-117.13333
SAN DIEGO,USZF,UNUSED,UNUSED,32.683334,-117.13333
SAN DIEGO,USZV,UNUSED,UNUSED,32.75,-117.166664
SAN DIEGO,UTAC,UNUSED,UNUSED,32.75,-117.166664
SAN DIEGO NAVY,UTAD,UNUSED,UNUSED,32.75,-117.166664
SAN DIEGO FLETRAC,UTAR,UNUSED,UNUSED,32.733334,-117.21667
SAN DIEGO  NSC,UTAV,UNUSED,UNUSED,32.75,-117.166664
SAN DIEGO GEN DY,UTBL,UNUSED,UNUSED,32.733334,-117.166664
SAN DIEGO NAVSTA,UTBR,UNUSED,UNUSED,32.716667,-117.183334
SAN DIEGO NAVSUB,UTBS,UNUSED,UNUSED,32.7,-117.2
SAN DIEGO NAVAL,UTCS,UNUSED,UNUSED,32.7,-117.2
SAN FRANCISCO,UTKS,UNUSED,UNUSED,37.8,-122.416664
SAN FRANCISCO INT,UTKY,UNUSED,UNUSED,37.61889,-122.375
SAN FRANCISCO,UTLN,UNUSED,UNUSED,37.75,-122.36667
SAN FRANCISCO,UTLS,UNUSED,UNUSED,37.783333,-122.38333
SAN FRANCISCO,UTLY,UNUSED,UNUSED,37.816666,-122.416664
SAN JOSE,UTRY,UNUSED,UNUSED,37.266666,-121.916664
NORMAN Y MINETA S,UTSE,UNUSED,UNUSED,37.362778,-121.92917
SAN JOSE,UTUL,UNUSED,UNUSED,37.333332,-121.916664
SAN JUAN,UTVT,UNUSED,UNUSED,18.516666,-67.15
SAN LUIS OBISPO,UTZU,UNUSED,UNUSED,35.266666,-120.666664
SAN PEDRO,UULA,UNUSED,UNUSED,-33.683334,-59.633335
SAN PEDRO,UULB,UNUSED,UNUSED,4.733333,-6.616667
SAN PEDRO,UULX,UNUSED,UNUSED,33.75,-118.25
SAN RAFAEL,UUPL,UNUSED,UNUSED,37.95,-122.5
SANTA ANA,UWCY,UNUSED,UNUSED,33.7,-117.85
COSTA MESA,UWDE,UNUSED,UNUSED,33.65,-117.933334
TUSTIN MCAF,UWDG,UNUSED,UNUSED,33.706112,-117.827225
SANTA BARBARA,UWES,UNUSED,UNUSED,34.416668,-119.65
SANTA CLARA,UWGE,UNUSED,UNUSED,37.35,-121.96667
SANTA FE,UWLL,UNUSED,UNUSED,35.683334,-105.95
SASEBO,UYQR,UNUSED,UNUSED,33.166668,129.71666
SAULT ST MARIE,UZLZ,UNUSED,UNUSED,46.483334,-84.333336
SAVANNA DEPOT,UZVD,UNUSED,UNUSED,42.1,-90.11667
SAVANNAH,UZXF,UNUSED,UNUSED,32.066666,-81.11667
SAVANNAH,UZXJ,UNUSED,UNUSED,32.083332,-81.11667
SAVANNAH,UZXM,UNUSED,UNUSED,32.066666,-81.11667
HUNTER 02,UZYJ,UNUSED,UNUSED,32.127224,-81.19945
SCHENECTADY CO,VBDZ,UNUSED,UNUSED,42.8525,-73.92861
SCHOFIELD BRKS,VCHR,UNUSED,UNUSED,21.483334,-158.08333
SCOTT AFB MIDAMER,VDYD,UNUSED,UNUSED,38.545277,-89.83528
SEAL BEACH    NWS,VFHU,UNUSED,UNUSED,33.75,-118.15
SEAL BEACH,VFHY,UNUSED,UNUSED,33.716667,-118.083336
SEAL BEACH NWS,VFHZ,UNUSED,UNUSED,33.65,-118.183334
SEATTLE,VFTA,UNUSED,UNUSED,47.65,-122.333336
SEATTLE,VFTE,UNUSED,UNUSED,47.6,-122.316666
SEATTLE AIR NAT G,VFUL,UNUSED,UNUSED,47.65,-122.333336
SEATTLE,VFVD,UNUSED,UNUSED,47.666668,-122.25
SEATTLE,VFVN,UNUSED,UNUSED,47.6,-122.333336
SEATTLE NAVY PRT,VFXM,UNUSED,UNUSED,47.583332,-122.333336
SEATTLE TACOMA IN,VFZM,UNUSED,UNUSED,47.45,-122.31167
MUSCAT INTL,VGHV,UNUSED,UNUSED,23.593056,58.284443
SELFRIDGE ANGB,VGLZ,UNUSED,UNUSED,42.613888,-82.836945
SENECA ARMY DEPOT,VHAV,UNUSED,UNUSED,42.883335,-76.76667
SENECA ARMY DEPOT,VHAW,UNUSED,UNUSED,42.883335,-76.76667
SEPULVEDA,VHRJ,UNUSED,UNUSED,34.166668,-118.46667
SEYMOUR JOHNSON A,VKAG,UNUSED,UNUSED,35.339443,-77.960556
SFAX,VKNG,UNUSED,UNUSED,34.75,10.716666
SFAX,VKNP,UNUSED,UNUSED,34.733334,10.766666
SHAFTER,VKSB,UNUSED,UNUSED,35.5,-119.26667
SHARPE ARMY DEPOT,VLLM,UNUSED,UNUSED,37.833332,-121.26667
SHAW AFB,VLSB,UNUSED,UNUSED,33.97278,-80.47056
SHEFFIELD,VMLV,UNUSED,UNUSED,34.75,-87.5
SHEPPARD AFB WICH,VNVP,UNUSED,UNUSED,33.988888,-98.49194
SHIMIZU,VPRF,UNUSED,UNUSED,35.004166,138.49945
SHREVEPORT,VQHP,UNUSED,UNUSED,32.5,-93.76667
SHREVEPORT,VQHV,UNUSED,UNUSED,32.416668,-93.73333
SIERRA DEPOT,VRES,UNUSED,UNUSED,40.133335,-120.11667
SIGONELLA,VRJT,UNUSED,UNUSED,37.40167,14.922222
SILVER CITY,VRVB,UNUSED,UNUSED,32.766666,-108.316666
SIMMONS AAF,VSFP,UNUSED,UNUSED,35.131943,-78.93611
PAYA LEBAR,VSMR,UNUSED,UNUSED,1.3605555,103.90945
SINGAPORE,VSNF,UNUSED,UNUSED,1.35,103.916664
SIOUX CITY,VSRP,UNUSED,UNUSED,42.5,-96.4
SIOUX GATEWAY COL,VSSB,UNUSED,UNUSED,42.4025,-96.384445
SIOUX FALLS,VSTN,UNUSED,UNUSED,43.416668,-96.73333
SIOUX FALLS,VSTP,UNUSED,UNUSED,43.566666,-96.7
PHOENIX SKY HARBO,VTNB,UNUSED,UNUSED,33.434166,-112.011665
SMYRNA,VUGV,UNUSED,UNUSED,36.016666,-86.51667
SNELLING,VUKL,UNUSED,UNUSED,44.883335,-93.2
SO BEND,VURP,UNUSED,UNUSED,41.683334,-86.25
SO NORFOLK,VVMD,UNUSED,UNUSED,36.933334,-76.28333
SO PORTLAND,VVRK,UNUSED,UNUSED,43.683334,-70.3
S ST PAUL,VVYR,UNUSED,UNUSED,44.983334,-93.13333
ST LOUIS,VVYX,UNUSED,UNUSED,38.55,-89.933334
SO WEYMOUTH,VWCR,UNUSED,UNUSED,42.133335,-70.933334
SOESTERBERG,VWLB,UNUSED,UNUSED,52.127224,5.276111
SOMERVILLE,VXBD,UNUSED,UNUSED,42.4,-71.11667
SOUTH WEYMOUTH NA,VXTM,UNUSED,UNUSED,42.148613,-70.93972
S WEYMOUTH,VXTN,UNUSED,UNUSED,42.133335,-70.933334
SOUSSE,VXTS,UNUSED,UNUSED,35.833332,10.633333
SOUSSE,VXTY,UNUSED,UNUSED,35.833332,10.633333
S CHICAGO HTS,VXWQ,UNUSED,UNUSED,41.480835,-87.63778
SOUTHFIELD,VXXK,UNUSED,UNUSED,42.466667,-83.26667
HOUSTON GULF,VYFJ,UNUSED,UNUSED,29.508333,-95.05139
SPANGDAHLEM AB,VYHK,UNUSED,UNUSED,49.976665,6.6986113
SPARTA,VYNX,UNUSED,UNUSED,43.95,-90.8
SPARTANBURG,VYRR,UNUSED,UNUSED,34.933334,-81.95
SPEARFISH,VYTD,UNUSED,UNUSED,44.5,-103.88333
SPIRIT OF ST LOUI,VZAS,UNUSED,UNUSED,38.662224,-90.65195
SPOKANE ANG,VZBT,UNUSED,UNUSED,47.616665,-117.537224
SPOKANE,VZCD,UNUSED,UNUSED,47.666668,-117.416664
SPOKANE INTL,VZCR,UNUSED,UNUSED,47.619167,-117.53528
SPOKANE,VZDE,UNUSED,UNUSED,47.635277,-117.65
SPRINGER,VZQN,UNUSED,UNUSED,36.35,-104.61667
SPRINGFIELD,VZUR,UNUSED,UNUSED,39.833332,-89.666664
SPRINGFIELD ARMRY,VZWF,UNUSED,UNUSED,42.1,-72.566666
SPRINGFIELD BRANS,VZXY,UNUSED,UNUSED,37.245556,-93.38861
SPRINGFIELD,VZYD,UNUSED,UNUSED,37.183334,-93.316666
SPRINGFIELD BECKL,WAAR,UNUSED,UNUSED,39.84028,-83.84028
WAUKEGAN RGNL,WAAZ,UNUSED,UNUSED,42.422222,-87.867775
SPRINGFIELD,WADJ,UNUSED,UNUSED,42.3,-85.25
ST AUGUSTINE,WAZX,UNUSED,UNUSED,29.866667,-81.333336
ST JOSEPH,WCJX,UNUSED,UNUSED,39.75,-94.85
ST LOUIS,WCNN,UNUSED,UNUSED,43.416668,-84.6
ST LOUIS,WCPR,UNUSED,UNUSED,38.666668,-90.25
STLOUIS A T A S F,WCPS,UNUSED,UNUSED,38.65,-90.26667
ST MATTHEWS,WCXE,UNUSED,UNUSED,33.683334,-80.76667
ST PAUL,WDEY,UNUSED,UNUSED,44.95,-93.083336
LOUISVILLE INTL S,WEAS,UNUSED,UNUSED,38.174168,-85.73639
STANTON,WEPE,UNUSED,UNUSED,33.816666,-118
STAPLETON INTL,WERS,UNUSED,UNUSED,39.765278,-104.87945
STATE COLLEGE,WFGE,UNUSED,UNUSED,40.783333,-77.86667
WAHIAWA,WFKY,UNUSED,UNUSED,21.519444,-158.00583
WHIDBEY ISLAND,WHAF,UNUSED,UNUSED,48.288334,-123.632774
WHIDBEY ISL NAS,WHAH,UNUSED,UNUSED,48.35,-122.65417
STEWART INTL,WHAY,UNUSED,UNUSED,41.504166,-74.10472
WITHAM FLD,WJAE,UNUSED,UNUSED,27.181667,-80.22139
STOCKTON,WJAP,UNUSED,UNUSED,37.933334,-121.3
STRATFORD,WJUP,UNUSED,UNUSED,41.184444,-73.13361
STUTTGART,WKJP,UNUSED,UNUSED,34.5,-91.53333
FRANCIS S GABRESK,WKVB,UNUSED,UNUSED,40.843613,-72.63167
SUMTER,WMDB,UNUSED,UNUSED,33.9,-80.36667
SOUTHPORT MILITAR,WMPT,UNUSED,UNUSED,33.983334,-77.933334
SUNNYVALE,WMSA,UNUSED,UNUSED,37.366665,-122.03333
SUPERIOR,WMWC,UNUSED,UNUSED,46.716667,-92.083336
SUSAH,WMY2,UNUSED,UNUSED,35.816666,10.633333
SUSQUEHANNA OD DP,WMYX,UNUSED,UNUSED,41.95,-75.6
SYDNEY,WPAU,UNUSED,UNUSED,-33.966667,151.2
SYRACUSE,WPJC,UNUSED,UNUSED,43.05,-76.166664
TABARQA,WPKY,UNUSED,UNUSED,36.966667,8.766666
TABARQAH,WPKZ,UNUSED,UNUSED,36.95,8.75
TACOMA,WPVJ,UNUSED,UNUSED,47.25,-122.5
