StartName,StartGeo,EndName,EndGeo,Time
FT DODGE,HEMP,NORFOLK,SBEA,2.2
FT DODGE,HEMP,NORFOLK T2,SBEQ,2.2
FT DODGE,HEMP,OAKLAND SEALAND T,SERU,3.3
FT DODGE,HEMP,OFFUTT AFB,SGBP,0.3
FT DODGE,HEMP,PORT EVERGLADES,TNVX,3.0
FT DODGE,HEMP,PORT HUENEME NCBC,TNZY,3.2
FT DODGE,HEMP,PORTLAND,TQKG,3.1
FT DODGE,HEMP,SAN DIEGO,UTAC,3.1
FT DODGE,HEMP,SAN PEDRO,UULX,3.1
FT DODGE,HEMP,SAVANNAH,UZXJ,2.2
FT DODGE,HEMP,SEATTLE,VFVN,3.1
FT DODGE,HEMP,SOUTHPORT MILITAR,WMPT,2.3
FT DODGE,HEMP,TACOMA,WPVT,3.1
FT DODGE,HEMP,VANCOUVER,XUDT,3.1
FT DODGE,HEMP,WILMINGTON,ZBES,2.3
FT DODGE,HEMT,BALTIMORE OUTPORT,AVBU,2.1
FT DODGE,HEMT,BEAUMONT T2,BBNQ,1.9
FT DODGE,HEMT,BEAUMONT,BBNV,1.9
FT DODGE,HEMT,CHARLESTON,DKSD,2.2
FT DODGE,HEMT,CONCORD,EGNN,3.3
FT DODGE,HEMT,CORPUS CHRISTI NA,ENCN,2.2
FT DODGE,HEMT,EARLE NWS,FQZF,2.2
FT DODGE,HEMT,FREEPORT,HAGC,2.0
FT DODGE,HEMT,GULFPORT,JTVH,1.9
FT DODGE,HEMT,HOUSTON,LCMT,1.9
FT DODGE,HEMT,INDIAN ISLAND,LKPE,3.1
FT DODGE,HEMT,JACKSONVILLE,LSGM,2.4
FT DODGE,HEMT,LONG BEACH,NPTU,3.1
FT DODGE,HEMT,LOS ANGELES,NSAN,3.1
FT DODGE,HEMT,MAYPORT NAVAL ST,PPSH,2.4
FT DODGE,HEMT,MIAMI,QCFF,3.0
FT DODGE,HEMT,MOREHEAD CITY,QTUP,2.4
FT DODGE,HEMT,NEW ORLEANS,RQNK,2.0
FT DODGE,HEMT,NEW YORK,RRHU,2.3
FT DODGE,HEMT,NEW YORK PORT EMB,RRRK,2.3
FT DODGE,HEMT,NEWPORT,RUAM,2.6
FT DODGE,HEMT,NEWPORT T2,RUAQ,2.6
FT DODGE,HEMT,NEWPORT NEWS,RULV,2.2
FT DODGE,HEMT,NORFOLK,SBEA,2.2
FT DODGE,HEMT,NORFOLK T2,SBEQ,2.2
FT DODGE,HEMT,OAKLAND SEALAND T,SERU,3.3
FT DODGE,HEMT,OFFUTT AFB,SGBP,0.3
FT DODGE,HEMT,PORT EVERGLADES,TNVX,3.0
FT DODGE,HEMT,PORT HUENEME NCBC,TNZY,3.2
FT DODGE,HEMT,PORTLAND,TQKG,3.1
FT DODGE,HEMT,SAN DIEGO,UTAC,3.1
FT DODGE,HEMT,SAN PEDRO,UULX,3.1
FT DODGE,HEMT,SAVANNAH,UZXJ,2.2
FT DODGE,HEMT,SEATTLE,VFVN,3.1
FT DODGE,HEMT,SOUTHPORT MILITAR,WMPT,2.3
FT DODGE,HEMT,TACOMA,WPVT,3.1
FT DODGE,HEMT,VANCOUVER,XUDT,3.1
FT DODGE,HEMT,WILMINGTON,ZBES,2.3
FT DOUGLAS,HEPT,BALTIMORE OUTPORT,AVBU,4.0
FT DOUGLAS,HEPT,BEAUMONT T2,BBNQ,2.7
FT DOUGLAS,HEPT,BEAUMONT,BBNV,2.7
FT DOUGLAS,HEPT,CHARLESTON,DKSD,4.0
FT DOUGLAS,HEPT,CONCORD,EGNN,1.3
FT DOUGLAS,HEPT,CORPUS CHRISTI NA,ENCN,2.6
FT DOUGLAS,HEPT,EARLE NWS,FQZF,4.2
FT DOUGLAS,HEPT,FREEPORT,HAGC,2.7
FT DOUGLAS,HEPT,GULFPORT,JTVH,3.2
FT DOUGLAS,HEPT,HILL AFB,KRSM,0.1
FT DOUGLAS,HEPT,HOUSTON,LCMT,2.6
FT DOUGLAS,HEPT,INDIAN ISLAND,LKPE,1.6
FT DOUGLAS,HEPT,JACKSONVILLE,LSGM,4.0
FT DOUGLAS,HEPT,LONG BEACH,NPTU,1.3
FT DOUGLAS,HEPT,LOS ANGELES,NSAN,1.3
FT DOUGLAS,HEPT,MAYPORT NAVAL ST,PPSH,4.0
FT DOUGLAS,HEPT,MIAMI,QCFF,4.5
FT DOUGLAS,HEPT,MOREHEAD CITY,QTUP,4.3
FT DOUGLAS,HEPT,NEW ORLEANS,RQNK,3.1
FT DOUGLAS,HEPT,NEW YORK,RRHU,4.3
FT DOUGLAS,HEPT,NEW YORK PORT EMB,RRRK,4.3
FT DOUGLAS,HEPT,NEWPORT,RUAM,4.6
FT DOUGLAS,HEPT,NEWPORT T2,RUAQ,4.6
FT DOUGLAS,HEPT,NEWPORT NEWS,RULV,4.2
FT DOUGLAS,HEPT,NORFOLK,SBEA,4.2
FT DOUGLAS,HEPT,NORFOLK T2,SBEQ,4.2
FT DOUGLAS,HEPT,OAKLAND SEALAND T,SERU,1.3
FT DOUGLAS,HEPT,PORT EVERGLADES,TNVX,4.5
FT DOUGLAS,HEPT,PORT HUENEME NCBC,TNZY,1.3
FT DOUGLAS,HEPT,PORTLAND,TQKG,1.4
FT DOUGLAS,HEPT,SAN DIEGO,UTAC,1.4
FT DOUGLAS,HEPT,SAN PEDRO,UULX,1.3
FT DOUGLAS,HEPT,SAVANNAH,UZXJ,3.9
FT DOUGLAS,HEPT,SEATTLE,VFVN,1.5
FT DOUGLAS,HEPT,SOUTHPORT MILITAR,WMPT,4.2
FT DOUGLAS,HEPT,TACOMA,WPVT,1.5
FT DOUGLAS,HEPT,VANCOUVER,XUDT,1.4
FT DOUGLAS,HEPT,WILMINGTON,ZBES,4.1
FT EUSTIS,HERT,BALTIMORE OUTPORT,AVBU,0.3
FT EUSTIS,HERT,BEAUMONT T2,BBNQ,2.4
FT EUSTIS,HERT,BEAUMONT,BBNV,2.4
FT EUSTIS,HERT,CHARLESTON,DKSD,0.8
FT EUSTIS,HERT,CONCORD,EGNN,5.4
FT EUSTIS,HERT,CORPUS CHRISTI NA,ENCN,3.0
FT EUSTIS,HERT,EARLE NWS,FQZF,0.5
FT EUSTIS,HERT,FREEPORT,HAGC,2.7
FT EUSTIS,HERT,GULFPORT,JTVH,1.9
FT EUSTIS,HERT,HOUSTON,LCMT,2.6
FT EUSTIS,HERT,INDIAN ISLAND,LKPE,5.3
FT EUSTIS,HERT,JACKSONVILLE,LSGM,1.2
FT EUSTIS,HERT,JB LANGLEY-EUSTIS,MUHJ,3.0
FT EUSTIS,HERT,LONG BEACH,NPTU,5.1
FT EUSTIS,HERT,LOS ANGELES,NSAN,5.1
FT EUSTIS,HERT,MAYPORT NAVAL ST,PPSH,1.2
FT EUSTIS,HERT,MIAMI,QCFF,1.8
FT EUSTIS,HERT,MOREHEAD CITY,QTUP,0.4
FT EUSTIS,HERT,NEW ORLEANS,RQNK,2.0
FT EUSTIS,HERT,NEW YORK,RRHU,0.6
FT EUSTIS,HERT,NEW YORK PORT EMB,RRRK,0.6
FT EUSTIS,HERT,NEWPORT,RUAM,0.9
FT EUSTIS,HERT,NEWPORT T2,RUAQ,0.9
FT EUSTIS,HERT,NEWPORT NEWS,RULV,0.0
FT EUSTIS,HERT,NORFOLK,SBEA,0.0
FT EUSTIS,HERT,NORFOLK T2,SBEQ,0.0
FT EUSTIS,HERT,OAKLAND SEALAND T,SERU,5.4
FT EUSTIS,HERT,PORT EVERGLADES,TNVX,1.7
FT EUSTIS,HERT,PORT HUENEME NCBC,TNZY,5.2
FT EUSTIS,HERT,PORTLAND,TQKG,5.3
FT EUSTIS,HERT,SAN DIEGO,UTAC,5.0
FT EUSTIS,HERT,SAN PEDRO,UULX,5.1
FT EUSTIS,HERT,SAVANNAH,UZXJ,0.9
FT EUSTIS,HERT,SEATTLE,VFVN,5.2
FT EUSTIS,HERT,SOUTHPORT MILITAR,WMPT,0.5
FT EUSTIS,HERT,TACOMA,WPVT,5.3
FT EUSTIS,HERT,VANCOUVER,XUDT,5.3
FT EUSTIS,HERT,WILMINGTON,ZBES,0.5
FT GEORGE MEADE,HEZW,JOINT BASE ANDREW,AJXF,0.0
FT GEORGE MEADE,HEZW,BALTIMORE OUTPORT,AVBU,0.0
FT GEORGE MEADE,HEZW,BEAUMONT T2,BBNQ,2.5
FT GEORGE MEADE,HEZW,BEAUMONT,BBNV,2.5
FT GEORGE MEADE,HEZW,CHARLESTON,DKSD,1.0
FT GEORGE MEADE,HEZW,CONCORD,EGNN,5.3
FT GEORGE MEADE,HEZW,CORPUS CHRISTI NA,ENCN,3.1
FT GEORGE MEADE,HEZW,EARLE NWS,FQZF,0.3
FT GEORGE MEADE,HEZW,FREEPORT,HAGC,2.8
FT GEORGE MEADE,HEZW,GULFPORT,JTVH,2.0
FT GEORGE MEADE,HEZW,HOUSTON,LCMT,2.7
FT GEORGE MEADE,HEZW,INDIAN ISLAND,LKPE,5.1
FT GEORGE MEADE,HEZW,JACKSONVILLE,LSGM,1.4
FT GEORGE MEADE,HEZW,LONG BEACH,NPTU,5.0
FT GEORGE MEADE,HEZW,LOS ANGELES,NSAN,5.1
FT GEORGE MEADE,HEZW,MAYPORT NAVAL ST,PPSH,1.4
FT GEORGE MEADE,HEZW,MIAMI,QCFF,2.0
FT GEORGE MEADE,HEZW,MOREHEAD CITY,QTUP,0.7
FT GEORGE MEADE,HEZW,NEW ORLEANS,RQNK,2.1
FT GEORGE MEADE,HEZW,NEW YORK,RRHU,0.4
FT GEORGE MEADE,HEZW,NEW YORK PORT EMB,RRRK,0.4
FT GEORGE MEADE,HEZW,NEWPORT,RUAM,0.7
FT GEORGE MEADE,HEZW,NEWPORT T2,RUAQ,0.7
FT GEORGE MEADE,HEZW,NEWPORT NEWS,RULV,0.3
FT GEORGE MEADE,HEZW,NORFOLK,SBEA,0.3
FT GEORGE MEADE,HEZW,NORFOLK T2,SBEQ,0.3
FT GEORGE MEADE,HEZW,OAKLAND SEALAND T,SERU,5.3
FT GEORGE MEADE,HEZW,PORT EVERGLADES,TNVX,2.0
FT GEORGE MEADE,HEZW,PORT HUENEME NCBC,TNZY,5.1
FT GEORGE MEADE,HEZW,PORTLAND,TQKG,5.1
FT GEORGE MEADE,HEZW,SAN DIEGO,UTAC,5.0
FT GEORGE MEADE,HEZW,SAN PEDRO,UULX,5.1
FT GEORGE MEADE,HEZW,SAVANNAH,UZXJ,1.2
FT GEORGE MEADE,HEZW,SEATTLE,VFVN,5.1
FT GEORGE MEADE,HEZW,SOUTHPORT MILITAR,WMPT,0.8
FT GEORGE MEADE,HEZW,TACOMA,WPVT,5.1
FT GEORGE MEADE,HEZW,VANCOUVER,XUDT,5.1
FT GEORGE MEADE,HEZW,WILMINGTON,ZBES,0.7
FT GORDON,HFDZ,BALTIMORE OUTPORT,AVBU,1.1
FT GORDON,HFDZ,BEAUMONT T2,BBNQ,1.6
FT GORDON,HFDZ,BEAUMONT,BBNV,1.6
FT GORDON,HFDZ,CHARLESTON,DKSD,0.3
FT GORDON,HFDZ,CONCORD,EGNN,4.9
FT GORDON,HFDZ,CORPUS CHRISTI NA,ENCN,2.1
FT GORDON,HFDZ,EARLE NWS,FQZF,1.3
FT GORDON,HFDZ,FREEPORT,HAGC,1.8
FT GORDON,HFDZ,GULFPORT,JTVH,1.0
FT GORDON,HFDZ,HOUSTON,LCMT,1.8
FT GORDON,HFDZ,HUNTER AAF,LEXG,2.0
FT GORDON,HFDZ,INDIAN ISLAND,LKPE,5.1
FT GORDON,HFDZ,JACKSONVILLE,LSGM,0.5
FT GORDON,HFDZ,LONG BEACH,NPTU,4.5
FT GORDON,HFDZ,LOS ANGELES,NSAN,4.5
FT GORDON,HFDZ,MAYPORT NAVAL ST,PPSH,0.5
FT GORDON,HFDZ,MIAMI,QCFF,1.2
FT GORDON,HFDZ,MOREHEAD CITY,QTUP,0.7
FT GORDON,HFDZ,NEW ORLEANS,RQNK,1.1
FT GORDON,HFDZ,NEW YORK,RRHU,1.5
FT GORDON,HFDZ,NEW YORK PORT EMB,RRRK,1.5
FT GORDON,HFDZ,NEWPORT,RUAM,1.8
FT GORDON,HFDZ,NEWPORT T2,RUAQ,1.8
FT GORDON,HFDZ,NEWPORT NEWS,RULV,0.9
FT GORDON,HFDZ,NORFOLK,SBEA,0.9
FT GORDON,HFDZ,NORFOLK T2,SBEQ,0.9
FT GORDON,HFDZ,OAKLAND SEALAND T,SERU,4.9
FT GORDON,HFDZ,PORT EVERGLADES,TNVX,1.1
FT GORDON,HFDZ,PORT HUENEME NCBC,TNZY,4.6
FT GORDON,HFDZ,PORTLAND,TQKG,5.0
FT GORDON,HFDZ,SAN DIEGO,UTAC,4.4
FT GORDON,HFDZ,SAN PEDRO,UULX,4.5
FT GORDON,HFDZ,SAVANNAH,UZXJ,0.2
FT GORDON,HFDZ,SEATTLE,VFVN,5.0
FT GORDON,HFDZ,SOUTHPORT MILITAR,WMPT,0.5
FT GORDON,HFDZ,TACOMA,WPVT,5.0
FT GORDON,HFDZ,VANCOUVER,XUDT,5.0
FT GORDON,HFDZ,WILMINGTON,ZBES,0.5
FT HAMILTON,HFHZ,BALTIMORE OUTPORT,AVBU,0.4
FT HAMILTON,HFHZ,BEAUMONT T2,BBNQ,2.9
FT HAMILTON,HFHZ,BEAUMONT,BBNV,2.9
FT HAMILTON,HFHZ,CHARLESTON,DKSD,1.4
FT HAMILTON,HFHZ,CONCORD,EGNN,5.5
FT HAMILTON,HFHZ,CORPUS CHRISTI NA,ENCN,3.5
FT HAMILTON,HFHZ,EARLE NWS,FQZF,0.1
FT HAMILTON,HFHZ,FREEPORT,HAGC,3.1
FT HAMILTON,HFHZ,GULFPORT,JTVH,2.4
FT HAMILTON,HFHZ,HOUSTON,LCMT,3.1
FT HAMILTON,HFHZ,INDIAN ISLAND,LKPE,5.3
FT HAMILTON,HFHZ,JACKSONVILLE,LSGM,1.8
FT HAMILTON,HFHZ,LONG BEACH,NPTU,5.3
FT HAMILTON,HFHZ,LOS ANGELES,NSAN,5.4
FT HAMILTON,HFHZ,MAYPORT NAVAL ST,PPSH,1.8
FT HAMILTON,HFHZ,MC GUIRE FLD,PTFL,0.1
FT HAMILTON,HFHZ,MIAMI,QCFF,2.3
FT HAMILTON,HFHZ,MOREHEAD CITY,QTUP,0.9
FT HAMILTON,HFHZ,NEW ORLEANS,RQNK,2.5
FT HAMILTON,HFHZ,NEW YORK,RRHU,0.0
FT HAMILTON,HFHZ,NEW YORK PORT EMB,RRRK,0.0
FT HAMILTON,HFHZ,NEWPORT,RUAM,0.3
FT HAMILTON,HFHZ,NEWPORT T2,RUAQ,0.3
FT HAMILTON,HFHZ,NEWPORT NEWS,RULV,0.6
FT HAMILTON,HFHZ,NORFOLK,SBEA,0.6
FT HAMILTON,HFHZ,NORFOLK T2,SBEQ,0.6
FT HAMILTON,HFHZ,OAKLAND SEALAND T,SERU,5.6
FT HAMILTON,HFHZ,PORT EVERGLADES,TNVX,2.3
FT HAMILTON,HFHZ,PORT HUENEME NCBC,TNZY,5.4
FT HAMILTON,HFHZ,PORTLAND,TQKG,5.3
FT HAMILTON,HFHZ,SAN DIEGO,UTAC,5.3
FT HAMILTON,HFHZ,SAN PEDRO,UULX,5.3
FT HAMILTON,HFHZ,SAVANNAH,UZXJ,1.5
FT HAMILTON,HFHZ,SEATTLE,VFVN,5.2
FT HAMILTON,HFHZ,SOUTHPORT MILITAR,WMPT,1.1
FT HAMILTON,HFHZ,TACOMA,WPVT,5.3
FT HAMILTON,HFHZ,VANCOUVER,XUDT,5.3
FT HAMILTON,HFHZ,WILMINGTON,ZBES,1.1
FT HAYES,HFMZ,BALTIMORE OUTPORT,AVBU,0.8
FT HAYES,HFMZ,BEAUMONT T2,BBNQ,2.0
FT HAYES,HFMZ,BEAUMONT,BBNV,2.0
FT HAYES,HFMZ,CHARLESTON,DKSD,1.1
FT HAYES,HFMZ,CONCORD,EGNN,4.5
FT HAYES,HFMZ,CORPUS CHRISTI NA,ENCN,2.6
FT HAYES,HFMZ,EARLE NWS,FQZF,1.0
FT HAYES,HFMZ,FREEPORT,HAGC,2.3
FT HAYES,HFMZ,GULFPORT,JTVH,1.6
FT HAYES,HFMZ,HOUSTON,LCMT,2.2
FT HAYES,HFMZ,INDIAN ISLAND,LKPE,4.4
FT HAYES,HFMZ,JACKSONVILLE,LSGM,1.5
FT HAYES,HFMZ,LONG BEACH,NPTU,4.3
FT HAYES,HFMZ,LOS ANGELES,NSAN,4.3
FT HAYES,HFMZ,MAYPORT NAVAL ST,PPSH,1.4
FT HAYES,HFMZ,MIAMI,QCFF,2.2
FT HAYES,HFMZ,MOREHEAD CITY,QTUP,1.1
FT HAYES,HFMZ,NEW ORLEANS,RQNK,1.7
FT HAYES,HFMZ,NEW YORK,RRHU,1.0
FT HAYES,HFMZ,NEW YORK PORT EMB,RRRK,1.0
FT HAYES,HFMZ,NEWPORT,RUAM,1.3
FT HAYES,HFMZ,NEWPORT T2,RUAQ,1.3
FT HAYES,HFMZ,NEWPORT NEWS,RULV,0.9
FT HAYES,HFMZ,NORFOLK,SBEA,0.9
FT HAYES,HFMZ,NORFOLK T2,SBEQ,0.9
FT HAYES,HFMZ,OAKLAND SEALAND T,SERU,4.6
FT HAYES,HFMZ,PORT EVERGLADES,TNVX,2.1
FT HAYES,HFMZ,PORT HUENEME NCBC,TNZY,4.4
FT HAYES,HFMZ,PORTLAND,TQKG,4.4
FT HAYES,HFMZ,SAN DIEGO,UTAC,4.3
FT HAYES,HFMZ,SAN PEDRO,UULX,4.3
FT HAYES,HFMZ,SAVANNAH,UZXJ,1.2
FT HAYES,HFMZ,SEATTLE,VFVN,4.4
FT HAYES,HFMZ,SOUTHPORT MILITAR,WMPT,1.1
FT HAYES,HFMZ,TACOMA,WPVT,4.4
FT HAYES,HFMZ,VANCOUVER,XUDT,4.4
FT HAYES,HFMZ,WILMINGTON,ZBES,1.1
FT HAYES,HFMZ,WRIGHT PATTERSON,ZHTV,0.1
FT HOOD,HFTZ,BALTIMORE OUTPORT,AVBU,2.9
FT HOOD,HFTZ,BEAUMONT T2,BBNQ,0.5
FT HOOD,HFTZ,BEAUMONT,BBNV,0.5
FT HOOD,HFTZ,CHARLESTON,DKSD,2.3
FT HOOD,HFTZ,CONCORD,EGNN,3.2
FT HOOD,HFTZ,CORPUS CHRISTI NA,ENCN,0.5
FT HOOD,HFTZ,EARLE NWS,FQZF,3.1
FT HOOD,HFTZ,FREEPORT,HAGC,0.4
FT HOOD,HFTZ,GULFPORT,JTVH,1.1
FT HOOD,HFTZ,HOUSTON,LCMT,0.4
FT HOOD,HFTZ,INDIAN ISLAND,LKPE,3.8
FT HOOD,HFTZ,JACKSONVILLE,LSGM,2.1
FT HOOD,HFTZ,LONG BEACH,NPTU,2.6
FT HOOD,HFTZ,LOS ANGELES,NSAN,2.6
FT HOOD,HFTZ,MAYPORT NAVAL ST,PPSH,2.1
FT HOOD,HFTZ,MIAMI,QCFF,2.5
FT HOOD,HFTZ,MOREHEAD CITY,QTUP,2.7
FT HOOD,HFTZ,NEW ORLEANS,RQNK,1.0
FT HOOD,HFTZ,NEW YORK,RRHU,3.2
FT HOOD,HFTZ,NEW YORK PORT EMB,RRRK,3.2
FT HOOD,HFTZ,NEWPORT,RUAM,3.5
FT HOOD,HFTZ,NEWPORT T2,RUAQ,3.5
FT HOOD,HFTZ,NEWPORT NEWS,RULV,2.8
FT HOOD,HFTZ,NORFOLK,SBEA,2.8
FT HOOD,HFTZ,NORFOLK T2,SBEQ,2.8
FT HOOD,HFTZ,OAKLAND SEALAND T,SERU,3.2
FT HOOD,HFTZ,PORT EVERGLADES,TNVX,2.4
FT HOOD,HFTZ,PORT HUENEME NCBC,TNZY,2.7
FT HOOD,HFTZ,PORTLAND,TQKG,3.6
FT HOOD,HFTZ,ROBERT GRAY AAF,UHGN,1.0
FT HOOD,HFTZ,SAN DIEGO,UTAC,2.5
FT HOOD,HFTZ,SAN PEDRO,UULX,2.6
FT HOOD,HFTZ,SAVANNAH,UZXJ,2.1
FT HOOD,HFTZ,SEATTLE,VFVN,3.8
FT HOOD,HFTZ,SOUTHPORT MILITAR,WMPT,2.5
FT HOOD,HFTZ,TACOMA,WPVT,3.7
FT HOOD,HFTZ,VANCOUVER,XUDT,3.6
FT HOOD,HFTZ,WILMINGTON,ZBES,2.5
FT HUACHUCA,HFVZ,BALTIMORE OUTPORT,AVBU,4.3
FT HUACHUCA,HFVZ,BEAUMONT T2,BBNQ,2.1
FT HUACHUCA,HFVZ,BEAUMONT,BBNV,2.1
FT HUACHUCA,HFVZ,CHARLESTON,DKSD,3.9
FT HUACHUCA,HFVZ,CONCORD,EGNN,1.7
FT HUACHUCA,HFVZ,CORPUS CHRISTI NA,ENCN,1.8
FT HUACHUCA,HFVZ,DAVIS MONTHAN AFB,FBNV,0.1
FT HUACHUCA,HFVZ,EARLE NWS,FQZF,4.5
FT HUACHUCA,HFVZ,FREEPORT,HAGC,2.0
FT HUACHUCA,HFVZ,GULFPORT,JTVH,2.7
FT HUACHUCA,HFVZ,HOUSTON,LCMT,1.9
FT HUACHUCA,HFVZ,INDIAN ISLAND,LKPE,2.9
FT HUACHUCA,HFVZ,JACKSONVILLE,LSGM,3.7
FT HUACHUCA,HFVZ,LONG BEACH,NPTU,1.0
FT HUACHUCA,HFVZ,LOS ANGELES,NSAN,1.1
FT HUACHUCA,HFVZ,MAYPORT NAVAL ST,PPSH,3.7
FT HUACHUCA,HFVZ,MIAMI,QCFF,4.1
FT HUACHUCA,HFVZ,MOREHEAD CITY,QTUP,4.3
FT HUACHUCA,HFVZ,NEW ORLEANS,RQNK,2.6
FT HUACHUCA,HFVZ,NEW YORK,RRHU,4.6
FT HUACHUCA,HFVZ,NEW YORK PORT EMB,RRRK,4.6
FT HUACHUCA,HFVZ,NEWPORT,RUAM,4.9
FT HUACHUCA,HFVZ,NEWPORT T2,RUAQ,4.9
FT HUACHUCA,HFVZ,NEWPORT NEWS,RULV,4.3
FT HUACHUCA,HFVZ,NORFOLK,SBEA,4.3
FT HUACHUCA,HFVZ,NORFOLK T2,SBEQ,4.3
FT HUACHUCA,HFVZ,OAKLAND SEALAND T,SERU,1.8
FT HUACHUCA,HFVZ,PORT EVERGLADES,TNVX,4.1
FT HUACHUCA,HFVZ,PORT HUENEME NCBC,TNZY,1.2
FT HUACHUCA,HFVZ,PORTLAND,TQKG,2.5
FT HUACHUCA,HFVZ,SAN DIEGO,UTAC,0.9
FT HUACHUCA,HFVZ,SAN PEDRO,UULX,1.1
FT HUACHUCA,HFVZ,SAVANNAH,UZXJ,3.7
FT HUACHUCA,HFVZ,SEATTLE,VFVN,2.8
FT HUACHUCA,HFVZ,SOUTHPORT MILITAR,WMPT,4.1
FT HUACHUCA,HFVZ,TACOMA,WPVT,2.7
FT HUACHUCA,HFVZ,VANCOUVER,XUDT,2.6
FT HUACHUCA,HFVZ,WILMINGTON,ZBES,4.1
FT IRWIN,HFXZ,BALTIMORE OUTPORT,AVBU,4.8
FT IRWIN,HFXZ,BEAUMONT T2,BBNQ,3.0
FT IRWIN,HFXZ,BEAUMONT,BBNV,3.0
FT IRWIN,HFXZ,CHARLESTON,DKSD,4.6
FT IRWIN,HFXZ,CONCORD,EGNN,0.8
FT IRWIN,HFXZ,CORPUS CHRISTI NA,ENCN,2.7
FT IRWIN,HFXZ,EARLE NWS,FQZF,5.0
FT IRWIN,HFXZ,FREEPORT,HAGC,2.9
FT IRWIN,HFXZ,SOUTHERN CALIFORN,HUUA,0.2
FT IRWIN,HFXZ,GULFPORT,JTVH,3.5
FT IRWIN,HFXZ,HOUSTON,LCMT,2.8
FT IRWIN,HFXZ,INDIAN ISLAND,LKPE,2.0
FT IRWIN,HFXZ,JACKSONVILLE,LSGM,4.5
FT IRWIN,HFXZ,LONG BEACH,NPTU,0.3
FT IRWIN,HFXZ,LOS ANGELES,NSAN,0.3
FT IRWIN,HFXZ,MAYPORT NAVAL ST,PPSH,4.5
FT IRWIN,HFXZ,MIAMI,QCFF,4.9
FT IRWIN,HFXZ,MOREHEAD CITY,QTUP,4.9
FT IRWIN,HFXZ,NEW ORLEANS,RQNK,3.5
FT IRWIN,HFXZ,NEW YORK,RRHU,5.1
FT IRWIN,HFXZ,NEW YORK PORT EMB,RRRK,5.1
FT IRWIN,HFXZ,NEWPORT,RUAM,5.4
FT IRWIN,HFXZ,NEWPORT T2,RUAQ,5.4
FT IRWIN,HFXZ,NEWPORT NEWS,RULV,4.9
FT IRWIN,HFXZ,NORFOLK,SBEA,4.9
FT IRWIN,HFXZ,NORFOLK T2,SBEQ,4.9
FT IRWIN,HFXZ,OAKLAND SEALAND T,SERU,0.8
FT IRWIN,HFXZ,PORT EVERGLADES,TNVX,4.9
FT IRWIN,HFXZ,PORT HUENEME NCBC,TNZY,0.4
FT IRWIN,HFXZ,PORTLAND,TQKG,1.7
FT IRWIN,HFXZ,SAN DIEGO,UTAC,0.4
FT IRWIN,HFXZ,SAN PEDRO,UULX,0.3
FT IRWIN,HFXZ,SAVANNAH,UZXJ,4.4
FT IRWIN,HFXZ,SEATTLE,VFVN,1.9
FT IRWIN,HFXZ,SOUTHPORT MILITAR,WMPT,4.8
FT IRWIN,HFXZ,TACOMA,WPVT,1.9
FT IRWIN,HFXZ,VANCOUVER,XUDT,1.7
FT IRWIN,HFXZ,WILMINGTON,ZBES,4.7
FT WAINWRIGHT AAF,HFZY,DUTCH HARBOR,FNSH,2.2
FT WAINWRIGHT AAF,HFZY,JB ELMENDORF-RICH,FXSB,0.6
FT WAINWRIGHT,HFZZ,DUTCH HARBOR,FNSH,2.2
FT WAINWRIGHT,HFZZ,JB ELMENDORF-RICH,FXSB,0.6
FT JACKSON,HGBZ,BALTIMORE OUTPORT,AVBU,0.9
FT JACKSON,HGBZ,BEAUMONT T2,BBNQ,1.8
FT JACKSON,HGBZ,BEAUMONT,BBNV,1.8
FT JACKSON,HGBZ,JB CHARLESTON,DKFX,2.0
FT JACKSON,HGBZ,CHARLESTON,DKSD,0.2
FT JACKSON,HGBZ,CONCORD,EGNN,5.0
FT JACKSON,HGBZ,CORPUS CHRISTI NA,ENCN,2.3
FT JACKSON,HGBZ,EARLE NWS,FQZF,1.2
FT JACKSON,HGBZ,FREEPORT,HAGC,2.0
FT JACKSON,HGBZ,GULFPORT,JTVH,1.2
FT JACKSON,HGBZ,HOUSTON,LCMT,2.0
FT JACKSON,HGBZ,INDIAN ISLAND,LKPE,5.1
FT JACKSON,HGBZ,JACKSONVILLE,LSGM,0.6
FT JACKSON,HGBZ,LONG BEACH,NPTU,4.6
FT JACKSON,HGBZ,LOS ANGELES,NSAN,4.6
FT JACKSON,HGBZ,MAYPORT NAVAL ST,PPSH,0.6
FT JACKSON,HGBZ,MIAMI,QCFF,1.2
FT JACKSON,HGBZ,MOREHEAD CITY,QTUP,0.5
FT JACKSON,HGBZ,NEW ORLEANS,RQNK,1.3
FT JACKSON,HGBZ,NEW YORK,RRHU,1.3
FT JACKSON,HGBZ,NEW YORK PORT EMB,RRRK,1.3
FT JACKSON,HGBZ,NEWPORT,RUAM,1.6
FT JACKSON,HGBZ,NEWPORT T2,RUAQ,1.6
FT JACKSON,HGBZ,NEWPORT NEWS,RULV,0.7
FT JACKSON,HGBZ,NORFOLK,SBEA,0.7
FT JACKSON,HGBZ,NORFOLK T2,SBEQ,0.7
FT JACKSON,HGBZ,OAKLAND SEALAND T,SERU,5.0
FT JACKSON,HGBZ,PORT EVERGLADES,TNVX,1.2
FT JACKSON,HGBZ,PORT HUENEME NCBC,TNZY,4.7
FT JACKSON,HGBZ,PORTLAND,TQKG,5.1
FT JACKSON,HGBZ,SAN DIEGO,UTAC,4.5
