Road Capacities
ID<>,Name<>,Capacity<STON>,Capacity Rate<Veh/Day>,Usage Rating<Float>
2244,I30+ 17000-2244,2000.0,0.0,0.0
4762,I30+ 17016-4762,2000.0,0.0,0.0
5446,I30+ 17021-5446,2000.0,0.0,0.0
3405,I30+ 17035-3405,2000.0,0.0,0.0
1251,I30+ 17037-1251,2000.0,0.0,0.0
3476,I30+ 17044-3476,2000.0,0.0,0.0
3880,I30+ 17052-3880,2000.0,0.0,0.0
5000,I30+ 17056-5000,2000.0,0.0,0.0
4265,I30+ 17074-4265,2000.0,0.0,0.0
4574,I30+ 852-4574,2000.0,0.0,0.0
4020,I30+ 877-4020,2000.0,0.0,0.0
3977,I30+ 894-3977,2000.0,0.0,0.0
2494,I30+ 895-2494,2000.0,0.0,0.0
1464,I30+ 941-1464,2000.0,0.0,0.0
2707,I335+-2707,2000.0,0.0,0.0
2012,I335-2012,2000.0,0.0,0.0
986,I35 13798-986,2000.0,0.0,0.0
4184,I35 13987-4184,2000.0,0.0,0.0
4718,I35 13998-4718,2000.0,0.0,0.0
2250,I35 17489-2250,2000.0,0.0,0.0
2841,I35 17840-2841,2000.0,0.0,0.0
3097,I35 17971-3097,2000.0,0.0,0.0
5213,I35 17978-5213,2000.0,0.0,0.0
1544,I35 6821-1544,2000.0,0.0,0.0
2645,I35 6870-2645,2000.0,0.0,0.0
4374,I35 6885-4374,2000.0,0.0,0.0
1522,I35 6887-1522,2000.0,0.0,0.0
3542,I35 6892-3542,2000.0,0.0,0.0
5834,I35 6932-5834,2000.0,0.0,0.0
3288,I35 9318-3288,2000.0,0.0,0.0
3445,I35 9327-3445,2000.0,0.0,0.0
4569,I35+ 13746-4569,2000.0,0.0,0.0
1318,I35+ 13826-1318,2000.0,0.0,0.0
1433,I35+ 13846-1433,2000.0,0.0,0.0
2618,I35+ 13867-2618,2000.0,0.0,0.0
4299,I35+ 13912-4299,2000.0,0.0,0.0
4840,I35+ 13995-4840,2000.0,0.0,0.0
1161,I35+ 16763-1161,2000.0,0.0,0.0
4426,I35+ 17307-4426,2000.0,0.0,0.0
4606,I35+ 17411-4606,2000.0,0.0,0.0
4192,I35+ 17515-4192,2000.0,0.0,0.0
4313,I35+ 17522-4313,2000.0,0.0,0.0
4256,I35+ 17646-4256,2000.0,0.0,0.0
6194,I35+ 17654-6194,2000.0,0.0,0.0
2608,I35+ 17775-2608,2000.0,0.0,0.0
5458,I35+ 17778-5458,2000.0,0.0,0.0
866,I35+ 17841-866,2000.0,0.0,0.0
2770,I35+ 17922-2770,2000.0,0.0,0.0
85,I35+ 17945-85,2000.0,0.0,0.0
1035,I35+ 17981-1035,2000.0,0.0,0.0
207,I35+ 17990-207,2000.0,0.0,0.0
5222,I35+ 5216-5222,2000.0,0.0,0.0
3894,I35+ 5308-3894,2000.0,0.0,0.0
4231,I35+ 5362-4231,2000.0,0.0,0.0
1885,I35+ 6781-1885,2000.0,0.0,0.0
3065,I35+ 6831-3065,2000.0,0.0,0.0
4710,I35+ 6868-4710,2000.0,0.0,0.0
1160,I35+ 6880-1160,2000.0,0.0,0.0
4812,I35+ 6894-4812,2000.0,0.0,0.0
5160,I35+ 6931-5160,2000.0,0.0,0.0
5971,I35+ 6938-5971,2000.0,0.0,0.0
842,I35+ 9210-842,2000.0,0.0,0.0
2172,I35+ 9320-2172,2000.0,0.0,0.0
5057,I35+ 9336-5057,2000.0,0.0,0.0
2960,I35+-2960,2000.0,0.0,0.0
4938,I35E 17284-4938,2000.0,0.0,0.0
5369,I35E+ 16836-5369,2000.0,0.0,0.0
2488,I35E+ 16924-2488,2000.0,0.0,0.0
6159,I35E+ 17005-6159,2000.0,0.0,0.0
44,I35E+ 17143-44,2000.0,0.0,0.0
3230,I35E+ 17305-3230,2000.0,0.0,0.0
629,I35E-629,2000.0,0.0,0.0
5820,I35W+ 16834-5820,2000.0,0.0,0.0
4897,I35W+ 16932-4897,2000.0,0.0,0.0
694,I35W+ 16951-694,2000.0,0.0,0.0
479,I35W+ 16983-479,2000.0,0.0,0.0
5262,I35W+ 17045-5262,2000.0,0.0,0.0
3218,I35W+ 17135-3218,2000.0,0.0,0.0
5410,I40  F+-5410,2000.0,0.0,0.0
6225,I40 1000-6225,2000.0,0.0,0.0
2503,I40 1002-2503,2000.0,0.0,0.0
789,I40 1003-789,2000.0,0.0,0.0
5771,I40 1004-5771,2000.0,0.0,0.0
3784,I40 10327-3784,2000.0,0.0,0.0
4238,I40 10804-4238,2000.0,0.0,0.0
4272,I40 1161-4272,2000.0,0.0,0.0
5541,I40 1162-5541,2000.0,0.0,0.0
2154,I40 13830-2154,2000.0,0.0,0.0
4729,I40 13836-4729,2000.0,0.0,0.0
5628,I40 13845-5628,2000.0,0.0,0.0
5177,I40 13887-5177,2000.0,0.0,0.0
2838,I40 14004-2838,2000.0,0.0,0.0
5257,I40 15111-5257,2000.0,0.0,0.0
2176,I40 15113-2176,2000.0,0.0,0.0
3634,I40 15114-3634,2000.0,0.0,0.0
5649,I40 15115-5649,2000.0,0.0,0.0
1497,I40 15116-1497,2000.0,0.0,0.0
2728,I40 15117-2728,2000.0,0.0,0.0
3937,I40 15118-3937,2000.0,0.0,0.0
5995,I40 15119-5995,2000.0,0.0,0.0
755,I40 15121-755,2000.0,0.0,0.0
2844,I40 15122-2844,2000.0,0.0,0.0
4956,I40 15124-4956,2000.0,0.0,0.0
320,I40 15125-320,2000.0,0.0,0.0
2341,I40 15126-2341,2000.0,0.0,0.0
4112,I40 15127-4112,2000.0,0.0,0.0
6064,I40 15128-6064,2000.0,0.0,0.0
1557,I40 15129-1557,2000.0,0.0,0.0
187,I40 15130-187,2000.0,0.0,0.0
2240,I40 15131-2240,2000.0,0.0,0.0
3171,I40 15132-3171,2000.0,0.0,0.0
1448,I40 15134-1448,2000.0,0.0,0.0
1909,I40 15135-1909,2000.0,0.0,0.0
4372,I40 15136-4372,2000.0,0.0,0.0
6101,I40 15137-6101,2000.0,0.0,0.0
1338,I40 15138-1338,2000.0,0.0,0.0
3091,I40 15139-3091,2000.0,0.0,0.0
1598,I40 15140-1598,2000.0,0.0,0.0
3481,I40 15141-3481,2000.0,0.0,0.0
3334,I40 16245-3334,2000.0,0.0,0.0
1720,I40 16355-1720,2000.0,0.0,0.0
873,I40 16606-873,2000.0,0.0,0.0
4417,I40 16617-4417,2000.0,0.0,0.0
1895,I40 826-1895,2000.0,0.0,0.0
551,I40+ 10326-551,2000.0,0.0,0.0
3459,I40+ 10359-3459,2000.0,0.0,0.0
1574,I40+ 10362-1574,2000.0,0.0,0.0
3926,I40+ 10416-3926,2000.0,0.0,0.0
3169,I40+ 10419-3169,2000.0,0.0,0.0
4177,I40+ 10425-4177,2000.0,0.0,0.0
2783,I40+ 10658-2783,2000.0,0.0,0.0
4700,I40+ 10673-4700,2000.0,0.0,0.0
4201,I40+ 10698-4201,2000.0,0.0,0.0
4221,I40+ 10701-4221,2000.0,0.0,0.0
4900,I40+ 10908-4900,2000.0,0.0,0.0
1817,I40+ 11700-1817,2000.0,0.0,0.0
310,I40+ 11736-310,2000.0,0.0,0.0
2375,I40+ 11759-2375,2000.0,0.0,0.0
4874,I40+ 11813-4874,2000.0,0.0,0.0
3843,I40+ 11914-3843,2000.0,0.0,0.0
1838,I40+ 13810-1838,2000.0,0.0,0.0
1952,I40+ 13828-1952,2000.0,0.0,0.0
5402,I40+ 13843-5402,2000.0,0.0,0.0
3811,I40+ 13851-3811,2000.0,0.0,0.0
495,I40+ 13857-495,2000.0,0.0,0.0
4767,I40+ 13870-4767,2000.0,0.0,0.0
1439,I40+ 13880-1439,2000.0,0.0,0.0
3190,I40+ 13882-3190,2000.0,0.0,0.0
3881,I40+ 13905-3881,2000.0,0.0,0.0
117,I40+ 13916-117,2000.0,0.0,0.0
2991,I40+ 13920-2991,2000.0,0.0,0.0
2362,I40+ 16251-2362,2000.0,0.0,0.0
5322,I40+ 16253-5322,2000.0,0.0,0.0
524,I40+ 16256-524,2000.0,0.0,0.0
5745,I40+ 16315-5745,2000.0,0.0,0.0
3115,I40+ 16331-3115,2000.0,0.0,0.0
1063,I40+ 16334-1063,2000.0,0.0,0.0
5083,I40+ 16339-5083,2000.0,0.0,0.0
5980,I40+ 16351-5980,2000.0,0.0,0.0
2607,I40+ 16385-2607,2000.0,0.0,0.0
5457,I40+ 16392-5457,2000.0,0.0,0.0
5775,I40+ 16421-5775,2000.0,0.0,0.0
5432,I40+ 16425-5432,2000.0,0.0,0.0
2322,I40+ 16490-2322,2000.0,0.0,0.0
2930,I40+ 16576-2930,2000.0,0.0,0.0
5972,I40+ 16608-5972,2000.0,0.0,0.0
4774,I40+ 16616-4774,2000.0,0.0,0.0
480,I40+ 16622-480,2000.0,0.0,0.0
3207,I40+ 16637-3207,2000.0,0.0,0.0
4389,I40+ 1806-4389,2000.0,0.0,0.0
1760,I40+ 724-1760,2000.0,0.0,0.0
5284,I40+ 755-1-5284,2000.0,0.0,0.0
2807,I40+ 755-2807,2000.0,0.0,0.0
2864,I40+ 768-2864,2000.0,0.0,0.0
5302,I40+ 770-5302,2000.0,0.0,0.0
2437,I40+ 819-2437,2000.0,0.0,0.0
3226,I40+ 821-3226,2000.0,0.0,0.0
1953,I40+ 824-1953,2000.0,0.0,0.0
2680,I40+ 958-2680,2000.0,0.0,0.0
3145,I40+-3145,2000.0,0.0,0.0
2211,I40-2211,2000.0,0.0,0.0
2496,I405 2623-2496,2000.0,0.0,0.0
2275,I405+ 14126-2275,2000.0,0.0,0.0
489,I405+ 1843-489,2000.0,0.0,0.0
3665,I405+ 1854-3665,2000.0,0.0,0.0
1554,I405+ 1856-1554,2000.0,0.0,0.0
2054,I405+ 1861-2054,2000.0,0.0,0.0
4672,I405+ 1927-4672,2000.0,0.0,0.0
3624,I405+ 19352-3624,2000.0,0.0,0.0
4291,I405+ 19369-4291,2000.0,0.0,0.0
947,I405+ 1942-947,2000.0,0.0,0.0
1510,I405+ 1969-1510,2000.0,0.0,0.0
1069,I405+ 2093-1069,2000.0,0.0,0.0
9,I405+ 2666-9,2000.0,0.0,0.0
494,I405+ 2731-494,2000.0,0.0,0.0
5345,I405+ 2812-5345,2000.0,0.0,0.0
5957,I405+ 3107-5957,2000.0,0.0,0.0
4286,I405+-4286,2000.0,0.0,0.0
1068,I405-1068,2000.0,0.0,0.0
424,I410 17986-424,2000.0,0.0,0.0
5026,I410+ 17972-5026,2000.0,0.0,0.0
3255,I410+-3255,2000.0,0.0,0.0
1882,I43+ 19902-1882,2000.0,0.0,0.0
4526,I43+ 19914-1-4526,2000.0,0.0,0.0
179,I43+ 19914-179,2000.0,0.0,0.0
1910,I43+ 19945-1910,2000.0,0.0,0.0
3746,I43+ 20057-1-3746,2000.0,0.0,0.0
2923,I43+ 20057-2923,2000.0,0.0,0.0
3502,I43-3502,2000.0,0.0,0.0
5376,I435 6770-5376,2000.0,0.0,0.0
3020,I435+ 6698-3020,2000.0,0.0,0.0
3181,I435+ 6774-3181,2000.0,0.0,0.0
2057,I435+ 9339-2057,2000.0,0.0,0.0
3661,I44  S+-3661,2000.0,0.0,0.0
2722,I44 13751-2722,2000.0,0.0,0.0
1310,I44 13777-1310,2000.0,0.0,0.0
3975,I44 13815-3975,2000.0,0.0,0.0
6054,I44 13966-6054,2000.0,0.0,0.0
3686,I44 16726-3686,2000.0,0.0,0.0
6228,I44+ 13720-6228,2000.0,0.0,0.0
4395,I44+ 13721-4395,2000.0,0.0,0.0
2135,I44+ 13738-2135,2000.0,0.0,0.0
321,I44+ 13748-321,2000.0,0.0,0.0
782,I44+ 13754-782,2000.0,0.0,0.0
4558,I44+ 13765-4558,2000.0,0.0,0.0
5507,I44+ 13776-5507,2000.0,0.0,0.0
2656,I44+ 13796-2656,2000.0,0.0,0.0
3268,I44+ 13803-3268,2000.0,0.0,0.0
2160,I44+ 13812-2160,2000.0,0.0,0.0
4674,I44+ 13817-4674,2000.0,0.0,0.0
1245,I44+ 13824-1245,2000.0,0.0,0.0
3129,I44+ 13866-3129,2000.0,0.0,0.0
4854,I44+ 13913-4854,2000.0,0.0,0.0
781,I44+ 13935-781,2000.0,0.0,0.0
5574,I44+ 13936-5574,2000.0,0.0,0.0
1231,I44+ 13954-1231,2000.0,0.0,0.0
3423,I44+ 13955-3423,2000.0,0.0,0.0
5201,I44+ 13967-5201,2000.0,0.0,0.0
6128,I44+ 14001-6128,2000.0,0.0,0.0
47,I44+ 16712-47,2000.0,0.0,0.0
2986,I44+ 16713-2986,2000.0,0.0,0.0
5755,I44+ 16729-5755,2000.0,0.0,0.0
3487,I44+ 16732-3487,2000.0,0.0,0.0
5139,I44+ 16733-5139,2000.0,0.0,0.0
1474,I44+ 9580-1474,2000.0,0.0,0.0
3123,I44+ 9581-3123,2000.0,0.0,0.0
3075,I44+ 9611-3075,2000.0,0.0,0.0
369,I44+ 9620-369,2000.0,0.0,0.0
4599,I44+ 9632-4599,2000.0,0.0,0.0
16,I44+ 9633-16,2000.0,0.0,0.0
1430,I44+ 9654-1430,2000.0,0.0,0.0
5825,I44+ 9662-5825,2000.0,0.0,0.0
4600,I44+ 9703-4600,2000.0,0.0,0.0
1849,I44+ 9710-1849,2000.0,0.0,0.0
5359,I44+-5359,2000.0,0.0,0.0
2600,I44-2600,2000.0,0.0,0.0
4431,I440 10379-4431,2000.0,0.0,0.0
2148,I440 10380-2148,2000.0,0.0,0.0
4727,I440 N+-4727,2000.0,0.0,0.0
5686,I440+ 16262-5686,2000.0,0.0,0.0
1780,I440+ 842-1780,2000.0,0.0,0.0
2910,I440+-2910,2000.0,0.0,0.0
4577,I45+ 16993-4577,2000.0,0.0,0.0
160,I45+ 17133-160,2000.0,0.0,0.0
2084,I459 288-2084,2000.0,0.0,0.0
3831,I459+ 301-3831,2000.0,0.0,0.0
2081,I459-2081,2000.0,0.0,0.0
5698,I470 13364-5698,2000.0,0.0,0.0
3168,I470 6749-3168,2000.0,0.0,0.0
4039,I470 9418-4039,2000.0,0.0,0.0
2263,I470 9422-2263,2000.0,0.0,0.0
5665,I470+ 13668-5665,2000.0,0.0,0.0
3933,I470+ 6748-3933,2000.0,0.0,0.0
2541,I470+ 9376-2541,2000.0,0.0,0.0
2520,I470+ 9423-2520,2000.0,0.0,0.0
1478,I470+-1478,2000.0,0.0,0.0
3559,I476+ 14941-3559,2000.0,0.0,0.0
1205,I476+ 14975-1205,2000.0,0.0,0.0
830,I49 7373-830,2000.0,0.0,0.0
821,I49+ 7324-821,2000.0,0.0,0.0
5910,I49+ 7367-5910,2000.0,0.0,0.0
1806,I49+ 7370-1806,2000.0,0.0,0.0
4316,I49+ 7380-4316,2000.0,0.0,0.0
5520,I49+-5520,2000.0,0.0,0.0
1308,I49-1308,2000.0,0.0,0.0
3383,I495 7631-3383,2000.0,0.0,0.0
444,I495 7633-444,2000.0,0.0,0.0
2968,I495 7635-2968,2000.0,0.0,0.0
329,I495 8103-329,2000.0,0.0,0.0
3675,I495 8105-3675,2000.0,0.0,0.0
3271,I495 8123-3271,2000.0,0.0,0.0
1771,I495 8284-1771,2000.0,0.0,0.0
2377,I495+ 18631-2377,2000.0,0.0,0.0
4324,I495+ 7630-4324,2000.0,0.0,0.0
2974,I495+ 7642-2974,2000.0,0.0,0.0
5596,I495+ 7647-5596,2000.0,0.0,0.0
684,I495+ 7680-684,2000.0,0.0,0.0
1977,I495+ 7716-1977,2000.0,0.0,0.0
5357,I495+ 7730-5357,2000.0,0.0,0.0
1218,I495+ 8106-1218,2000.0,0.0,0.0
4976,I495+ 8107-4976,2000.0,0.0,0.0
341,I495+ 8124-341,2000.0,0.0,0.0
4618,I495+ 8241-4618,2000.0,0.0,0.0
1681,I495+ 8280-1681,2000.0,0.0,0.0
3527,I495+ 8335-3527,2000.0,0.0,0.0
965,I5 14130-965,2000.0,0.0,0.0
5286,I5 14135-5286,2000.0,0.0,0.0
151,I5 14169-151,2000.0,0.0,0.0
761,I5 14174-761,2000.0,0.0,0.0
5175,I5 14175-5175,2000.0,0.0,0.0
2679,I5 14244-2679,2000.0,0.0,0.0
4999,I5 1497-4999,2000.0,0.0,0.0
3551,I5 1522-3551,2000.0,0.0,0.0
4816,I5 1638-4816,2000.0,0.0,0.0
3357,I5 1866-3357,2000.0,0.0,0.0
3046,I5 19370-3046,2000.0,0.0,0.0
4054,I5 19371-4054,2000.0,0.0,0.0
3687,I5 19661-3687,2000.0,0.0,0.0
2223,I5 19662-2223,2000.0,0.0,0.0
5519,I5 19664-5519,2000.0,0.0,0.0
4047,I5 19665-4047,2000.0,0.0,0.0
1154,I5 2683-1154,2000.0,0.0,0.0
3952,I5 2926-3952,2000.0,0.0,0.0
1512,I5+ 1221-1512,2000.0,0.0,0.0
4084,I5+ 1236-4084,2000.0,0.0,0.0
2830,I5+ 1296-2830,2000.0,0.0,0.0
6138,I5+ 14109-6138,2000.0,0.0,0.0
4732,I5+ 14123-4732,2000.0,0.0,0.0
4878,I5+ 14136-4878,2000.0,0.0,0.0
4923,I5+ 14153-4923,2000.0,0.0,0.0
5862,I5+ 14171-5862,2000.0,0.0,0.0
3569,I5+ 14192-3569,2000.0,0.0,0.0
50,I5+ 14268-50,2000.0,0.0,0.0
2331,I5+ 14271-2331,2000.0,0.0,0.0
5018,I5+ 14301-5018,2000.0,0.0,0.0
4684,I5+ 14344-4684,2000.0,0.0,0.0
3563,I5+ 14348-3563,2000.0,0.0,0.0
907,I5+ 14350-907,2000.0,0.0,0.0
1595,I5+ 14369-1595,2000.0,0.0,0.0
607,I5+ 1628-607,2000.0,0.0,0.0
2343,I5+ 1634-2343,2000.0,0.0,0.0
1537,I5+ 1693-1537,2000.0,0.0,0.0
3553,I5+ 1739-3553,2000.0,0.0,0.0
2662,I5+ 1821-2662,2000.0,0.0,0.0
3571,I5+ 1826-3571,2000.0,0.0,0.0
5136,I5+ 1918-5136,2000.0,0.0,0.0
658,I5+ 19373-658,2000.0,0.0,0.0
3531,I5+ 19379-3531,2000.0,0.0,0.0
3505,I5+ 19382-3505,2000.0,0.0,0.0
6099,I5+ 19383-6099,2000.0,0.0,0.0
1605,I5+ 19414-1605,2000.0,0.0,0.0
5988,I5+ 19465-5988,2000.0,0.0,0.0
2882,I5+ 19478-1-2882,2000.0,0.0,0.0
5716,I5+ 19478-5716,2000.0,0.0,0.0
3462,I5+ 19659-3462,2000.0,0.0,0.0
3858,I5+ 19676-3858,2000.0,0.0,0.0
1305,I5+ 19732-1305,2000.0,0.0,0.0
737,I5+ 2017-737,2000.0,0.0,0.0
743,I5+ 2049-743,2000.0,0.0,0.0
3362,I5+ 2173-3362,2000.0,0.0,0.0
1113,I5+ 2204-1113,2000.0,0.0,0.0
881,I5+ 2534-881,2000.0,0.0,0.0
5802,I5+ 2537-5802,2000.0,0.0,0.0
2592,I5+ 2543-2592,2000.0,0.0,0.0
5589,I5+ 2553-5589,2000.0,0.0,0.0
2425,I5+ 2579-2425,2000.0,0.0,0.0
3965,I5+ 2667-3965,2000.0,0.0,0.0
920,I5+ 2684-920,2000.0,0.0,0.0
2426,I5+ 2805-2426,2000.0,0.0,0.0
1198,I5+ 2808-1198,2000.0,0.0,0.0
4575,I5+ 2810-4575,2000.0,0.0,0.0
4543,I5+ 2862-4543,2000.0,0.0,0.0
4165,I5+ 2925-4165,2000.0,0.0,0.0
2518,I5+ 2956-2518,2000.0,0.0,0.0
3177,I5+ 3005-3177,2000.0,0.0,0.0
3000,I5+ 3099-1-3000,2000.0,0.0,0.0
804,I5+ 3099-804,2000.0,0.0,0.0
4482,I5+-4482,2000.0,0.0,0.0
2643,I5-2643,2000.0,0.0,0.0
5333,I505+-5333,2000.0,0.0,0.0
6007,I520+ 4594-6007,2000.0,0.0,0.0
4670,I520+-4670,2000.0,0.0,0.0
4736,I520-4736,2000.0,0.0,0.0
1018,I526+ 15943-1018,2000.0,0.0,0.0
5632,I526+ 15946-5632,2000.0,0.0,0.0
137,I526+-137,2000.0,0.0,0.0
4491,I540 744-4491,2000.0,0.0,0.0
1155,I540+ 735-1155,2000.0,0.0,0.0
4150,I540+ 746-4150,2000.0,0.0,0.0
1611,I540+-1611,2000.0,0.0,0.0
955,I540-955,2000.0,0.0,0.0
4719,I55 16509-4719,2000.0,0.0,0.0
1822,I55 5947-1822,2000.0,0.0,0.0
5259,I55 5948-5259,2000.0,0.0,0.0
1944,I55 6027-1944,2000.0,0.0,0.0
1007,I55 6030-1007,2000.0,0.0,0.0
973,I55 6044-973,2000.0,0.0,0.0
455,I55 6079-455,2000.0,0.0,0.0
3891,I55 9535-3891,2000.0,0.0,0.0
1627,I55 9758-1627,2000.0,0.0,0.0
3029,I55+ 16516-3029,2000.0,0.0,0.0
3142,I55+ 16532-3142,2000.0,0.0,0.0
3085,I55+ 5735-3085,2000.0,0.0,0.0
3408,I55+ 5744-3408,2000.0,0.0,0.0
926,I55+ 5756-926,2000.0,0.0,0.0
1258,I55+ 5796-1258,2000.0,0.0,0.0
5221,I55+ 5890-5221,2000.0,0.0,0.0
2,I55+ 5893-2,2000.0,0.0,0.0
1124,I55+ 5941-1124,2000.0,0.0,0.0
4092,I55+ 5943-4092,2000.0,0.0,0.0
3733,I55+ 5950-3733,2000.0,0.0,0.0
3924,I55+ 5974-3924,2000.0,0.0,0.0
1458,I55+ 5976-1458,2000.0,0.0,0.0
431,I55+ 6033-431,2000.0,0.0,0.0
5173,I55+ 6060-5173,2000.0,0.0,0.0
3219,I55+ 6081-3219,2000.0,0.0,0.0
4944,I55+ 6127-4944,2000.0,0.0,0.0
4683,I55+ 6133-4683,2000.0,0.0,0.0
4521,I55+ 6140-4521,2000.0,0.0,0.0
1727,I55+ 6144-1727,2000.0,0.0,0.0
6204,I55+ 6150-6204,2000.0,0.0,0.0
4170,I55+ 704-4170,2000.0,0.0,0.0
3903,I55+ 760-3903,2000.0,0.0,0.0
3526,I55+ 776-3526,2000.0,0.0,0.0
5381,I55+ 9530-5381,2000.0,0.0,0.0
6137,I55+ 9538-6137,2000.0,0.0,0.0
2352,I55+ 9731-2352,2000.0,0.0,0.0
4633,I55+ 9748-4633,2000.0,0.0,0.0
3529,I55+ 9763-3529,2000.0,0.0,0.0
3821,I55+ 9827-3821,2000.0,0.0,0.0
173,I55+ 9861-173,2000.0,0.0,0.0
2007,I55+ 9902-2007,2000.0,0.0,0.0
459,I55+ 9938-459,2000.0,0.0,0.0
5094,I55+ 9977-5094,2000.0,0.0,0.0
5045,I55+-1-5045,2000.0,0.0,0.0
224,I55+-224,2000.0,0.0,0.0
1171,I55-1171,2000.0,0.0,0.0
1785,I564+-1785,2000.0,0.0,0.0
4134,I564-4134,2000.0,0.0,0.0
4554,I57 5770-4554,2000.0,0.0,0.0
18,I57 5881-18,2000.0,0.0,0.0
89,I57 5978-89,2000.0,0.0,0.0
1264,I57 5980-1264,2000.0,0.0,0.0
5700,I57 5994-5700,2000.0,0.0,0.0
4568,I57+ 5758-4568,2000.0,0.0,0.0
3897,I57+ 5785-3897,2000.0,0.0,0.0
5656,I57+ 5799-5656,2000.0,0.0,0.0
3724,I57+ 5883-3724,2000.0,0.0,0.0
5829,I57+ 6005-5829,2000.0,0.0,0.0
5067,I57+ 6072-5067,2000.0,0.0,0.0
90,I57+ 6073-90,2000.0,0.0,0.0
2895,I57+ 6091-2895,2000.0,0.0,0.0
1244,I57+ 6092-1244,2000.0,0.0,0.0
3093,I57+ 6105-3093,2000.0,0.0,0.0
1830,I57+ 6185-1830,2000.0,0.0,0.0
2720,I57+ 6195-2720,2000.0,0.0,0.0
4881,I57+ 6206-4881,2000.0,0.0,0.0
704,I57+ 6209-704,2000.0,0.0,0.0
5354,I57+ 9729-5354,2000.0,0.0,0.0
6195,I580 1579-6195,2000.0,0.0,0.0
5186,I580 2914-5186,2000.0,0.0,0.0
1712,I580+ 1580-1712,2000.0,0.0,0.0
5678,I580+ 2347-5678,2000.0,0.0,0.0
3954,I580+ 2357-3954,2000.0,0.0,0.0
4056,I580+ 2374-4056,2000.0,0.0,0.0
5525,I580+ 2375-5525,2000.0,0.0,0.0
4308,I580+ 2468-4308,2000.0,0.0,0.0
3302,I580+ 2472-3302,2000.0,0.0,0.0
560,I580+ 2475-560,2000.0,0.0,0.0
894,I580+-894,2000.0,0.0,0.0
581,I581+-581,2000.0,0.0,0.0
4675,I581-4675,2000.0,0.0,0.0
3236,I59 10037-3236,2000.0,0.0,0.0
3260,I59 179-3260,2000.0,0.0,0.0
3928,I59 206-3928,2000.0,0.0,0.0
1380,I59+ 10007-1380,2000.0,0.0,0.0
2887,I59+ 10013-2887,2000.0,0.0,0.0
4614,I59+ 10023-4614,2000.0,0.0,0.0
3890,I59+ 10040-3890,2000.0,0.0,0.0
503,I59+ 205-503,2000.0,0.0,0.0
6005,I59+ 226-6005,2000.0,0.0,0.0
5340,I59+ 254-5340,2000.0,0.0,0.0
5805,I59+ 4373-5805,2000.0,0.0,0.0
3039,I59+ 9936-3039,2000.0,0.0,0.0
4244,I59+ 9998-4244,2000.0,0.0,0.0
2772,I59+ 9999-2772,2000.0,0.0,0.0
1973,I59+-1973,2000.0,0.0,0.0
2813,I59-2813,2000.0,0.0,0.0
2980,I595+ 8166-2980,2000.0,0.0,0.0
5640,I595+ 8168-5640,2000.0,0.0,0.0
3791,I605+ 2067-3791,2000.0,0.0,0.0
2264,I605+-2264,2000.0,0.0,0.0
2762,I610+ 17768-2762,2000.0,0.0,0.0
1859,I610+ 17774-1859,2000.0,0.0,0.0
5916,I610+ 17779-5916,2000.0,0.0,0.0
2845,I610-2845,2000.0,0.0,0.0
366,I64 18700-366,2000.0,0.0,0.0
666,I64 18713-666,2000.0,0.0,0.0
5076,I64 18741-5076,2000.0,0.0,0.0
2398,I64 18783-2398,2000.0,0.0,0.0
1089,I64 18785-1089,2000.0,0.0,0.0
6232,I64 18790-6232,2000.0,0.0,0.0
2513,I64 18792-2513,2000.0,0.0,0.0
139,I64 18804-139,2000.0,0.0,0.0
5951,I64 18968-5951,2000.0,0.0,0.0
3836,I64 19018-3836,2000.0,0.0,0.0
5521,I64 19026-5521,2000.0,0.0,0.0
5147,I64 19060-5147,2000.0,0.0,0.0
4659,I64 20289-4659,2000.0,0.0,0.0
59,I64+ 18702-59,2000.0,0.0,0.0
636,I64+ 18733-636,2000.0,0.0,0.0
2896,I64+ 18765-2896,2000.0,0.0,0.0
3533,I64+ 18794-3533,2000.0,0.0,0.0
1781,I64+ 18807-1781,2000.0,0.0,0.0
6205,I64+ 18910-6205,2000.0,0.0,0.0
3948,I64+ 18922-3948,2000.0,0.0,0.0
5689,I64+ 18950-5689,2000.0,0.0,0.0
823,I64+ 18973-823,2000.0,0.0,0.0
3100,I64+ 19007-3100,2000.0,0.0,0.0
691,I64+ 20225-691,2000.0,0.0,0.0
2855,I64+ 20235-2855,2000.0,0.0,0.0
4079,I64+ 20245-4079,2000.0,0.0,0.0
4490,I64+ 20254-4490,2000.0,0.0,0.0
5987,I64+ 20277-5987,2000.0,0.0,0.0
4978,I64+ 20278-1-4978,2000.0,0.0,0.0
992,I64+ 20278-992,2000.0,0.0,0.0
2579,I64+ 6153-2579,2000.0,0.0,0.0
2169,I64+ 6157-2169,2000.0,0.0,0.0
2161,I64+ 6190-2161,2000.0,0.0,0.0
3411,I64+ 6585-3411,2000.0,0.0,0.0
5785,I64+ 6607-5785,2000.0,0.0,0.0
3031,I64+ 7019-3031,2000.0,0.0,0.0
462,I64+ 7021-462,2000.0,0.0,0.0
2640,I64+ 7036-2640,2000.0,0.0,0.0
4377,I64+ 7040-4377,2000.0,0.0,0.0
3141,I64+ 7066-1-3141,2000.0,0.0,0.0
5008,I64+ 7066-5008,2000.0,0.0,0.0
5852,I64+ 7108-5852,2000.0,0.0,0.0
