Crane Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,NAME<String>,Time<Day>,MIN Usage<Integer>,AVG Usage<Float>,MAX Usage<Integer>,MIN Capacity<Integer>,AVG Capacity<Float>,MAX Capacity<Integer>,MIN Utilization<Integer>,AVG Utilization<Float>,MAX Utilization<Float>
BBNQ,48,BEAUMONT T2,17,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,18,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,19,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,20,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,21,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,22,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,23,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,24,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,25,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,26,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,27,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,28,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,29,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,30,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,31,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,32,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,33,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,34,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,35,0,0.0,0,3,3.0,3,0.0,0.0,0.0
