Vehicle Backlog
ASSET POOL<String>,VEHICLE TYPE<String>,Time<Day>,Vehicle Backlog<Integer>
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,49,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,50,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,51,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,52,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,53,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,54,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,55,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,56,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,57,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,58,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,59,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,60,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,61,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,62,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,63,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,64,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,65,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,66,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,67,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,68,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,69,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,70,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,71,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,72,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,73,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,74,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,75,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,76,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,77,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,78,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,79,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,80,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,81,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,82,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,83,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,84,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,85,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,86,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,87,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,88,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,89,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,90,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,91,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,92,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,93,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,94,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,95,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,96,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,97,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,98,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,99,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,100,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,101,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,102,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,103,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,104,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,105,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,106,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,107,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,108,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,109,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,110,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,111,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,112,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,113,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,114,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,115,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,116,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,117,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,118,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,119,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,120,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,121,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,122,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,123,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,124,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,125,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,126,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,127,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,128,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,129,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,130,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,131,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,132,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,133,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,134,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,135,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,136,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,137,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,138,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,139,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,140,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,141,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,142,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,143,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,144,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,145,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,146,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,147,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,148,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,149,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,150,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,151,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,152,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,153,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,154,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,155,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,156,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,157,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,158,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,159,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,160,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,161,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,162,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,163,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,164,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,165,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,166,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,167,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,168,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,169,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,170,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,171,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,172,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,173,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,174,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,175,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,176,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,177,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,178,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,179,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,180,0
one,M1070 HET Tractor/M1000 70-Ton HET Trailer,181,0
nine,Commercial Bus 45-pax,0,0
nine,Commercial Bus 45-pax,1,0
nine,Commercial Bus 45-pax,2,0
nine,Commercial Bus 45-pax,3,0
nine,Commercial Bus 45-pax,4,0
nine,Commercial Bus 45-pax,5,0
nine,Commercial Bus 45-pax,6,0
nine,Commercial Bus 45-pax,7,0
nine,Commercial Bus 45-pax,8,0
nine,Commercial Bus 45-pax,9,0
nine,Commercial Bus 45-pax,10,0
nine,Commercial Bus 45-pax,11,0
nine,Commercial Bus 45-pax,12,4
nine,Commercial Bus 45-pax,13,4
nine,Commercial Bus 45-pax,14,0
nine,Commercial Bus 45-pax,15,0
nine,Commercial Bus 45-pax,16,0
nine,Commercial Bus 45-pax,17,0
nine,Commercial Bus 45-pax,18,0
nine,Commercial Bus 45-pax,19,0
nine,Commercial Bus 45-pax,20,0
nine,Commercial Bus 45-pax,21,0
nine,Commercial Bus 45-pax,22,0
nine,Commercial Bus 45-pax,23,0
nine,Commercial Bus 45-pax,24,0
nine,Commercial Bus 45-pax,25,0
nine,Commercial Bus 45-pax,26,0
nine,Commercial Bus 45-pax,27,0
nine,Commercial Bus 45-pax,28,0
nine,Commercial Bus 45-pax,29,0
nine,Commercial Bus 45-pax,30,0
nine,Commercial Bus 45-pax,31,0
nine,Commercial Bus 45-pax,32,0
nine,Commercial Bus 45-pax,33,0
nine,Commercial Bus 45-pax,34,0
nine,Commercial Bus 45-pax,35,0
nine,Commercial Bus 45-pax,36,0
nine,Commercial Bus 45-pax,37,0
nine,Commercial Bus 45-pax,38,0
nine,Commercial Bus 45-pax,39,0
nine,Commercial Bus 45-pax,40,0
nine,Commercial Bus 45-pax,41,0
nine,Commercial Bus 45-pax,42,0
nine,Commercial Bus 45-pax,43,0
nine,Commercial Bus 45-pax,44,0
nine,Commercial Bus 45-pax,45,0
nine,Commercial Bus 45-pax,46,0
nine,Commercial Bus 45-pax,47,0
nine,Commercial Bus 45-pax,48,0
nine,Commercial Bus 45-pax,49,0
nine,Commercial Bus 45-pax,50,0
nine,Commercial Bus 45-pax,51,0
nine,Commercial Bus 45-pax,52,0
nine,Commercial Bus 45-pax,53,0
nine,Commercial Bus 45-pax,54,0
nine,Commercial Bus 45-pax,55,0
nine,Commercial Bus 45-pax,56,0
nine,Commercial Bus 45-pax,57,0
nine,Commercial Bus 45-pax,58,0
nine,Commercial Bus 45-pax,59,0
nine,Commercial Bus 45-pax,60,0
nine,Commercial Bus 45-pax,61,0
nine,Commercial Bus 45-pax,62,0
nine,Commercial Bus 45-pax,63,0
nine,Commercial Bus 45-pax,64,0
nine,Commercial Bus 45-pax,65,0
nine,Commercial Bus 45-pax,66,0
nine,Commercial Bus 45-pax,67,0
nine,Commercial Bus 45-pax,68,0
nine,Commercial Bus 45-pax,69,0
nine,Commercial Bus 45-pax,70,0
nine,Commercial Bus 45-pax,71,0
nine,Commercial Bus 45-pax,72,0
nine,Commercial Bus 45-pax,73,0
nine,Commercial Bus 45-pax,74,0
nine,Commercial Bus 45-pax,75,0
nine,Commercial Bus 45-pax,76,0
nine,Commercial Bus 45-pax,77,0
nine,Commercial Bus 45-pax,78,0
nine,Commercial Bus 45-pax,79,0
nine,Commercial Bus 45-pax,80,0
nine,Commercial Bus 45-pax,81,0
nine,Commercial Bus 45-pax,82,0
nine,Commercial Bus 45-pax,83,0
nine,Commercial Bus 45-pax,84,0
nine,Commercial Bus 45-pax,85,0
nine,Commercial Bus 45-pax,86,0
nine,Commercial Bus 45-pax,87,0
nine,Commercial Bus 45-pax,88,0
nine,Commercial Bus 45-pax,89,0
nine,Commercial Bus 45-pax,90,0
nine,Commercial Bus 45-pax,91,0
nine,Commercial Bus 45-pax,92,0
nine,Commercial Bus 45-pax,93,0
nine,Commercial Bus 45-pax,94,0
nine,Commercial Bus 45-pax,95,0
nine,Commercial Bus 45-pax,96,0
nine,Commercial Bus 45-pax,97,0
nine,Commercial Bus 45-pax,98,0
nine,Commercial Bus 45-pax,99,0
nine,Commercial Bus 45-pax,100,0
nine,Commercial Bus 45-pax,101,0
nine,Commercial Bus 45-pax,102,0
nine,Commercial Bus 45-pax,103,0
nine,Commercial Bus 45-pax,104,0
nine,Commercial Bus 45-pax,105,0
nine,Commercial Bus 45-pax,106,0
nine,Commercial Bus 45-pax,107,0
nine,Commercial Bus 45-pax,108,0
nine,Commercial Bus 45-pax,109,0
nine,Commercial Bus 45-pax,110,0
nine,Commercial Bus 45-pax,111,0
nine,Commercial Bus 45-pax,112,0
nine,Commercial Bus 45-pax,113,0
nine,Commercial Bus 45-pax,114,0
nine,Commercial Bus 45-pax,115,0
nine,Commercial Bus 45-pax,116,0
nine,Commercial Bus 45-pax,117,0
nine,Commercial Bus 45-pax,118,0
nine,Commercial Bus 45-pax,119,0
nine,Commercial Bus 45-pax,120,0
nine,Commercial Bus 45-pax,121,0
nine,Commercial Bus 45-pax,122,0
nine,Commercial Bus 45-pax,123,0
nine,Commercial Bus 45-pax,124,0
nine,Commercial Bus 45-pax,125,0
nine,Commercial Bus 45-pax,126,0
nine,Commercial Bus 45-pax,127,0
nine,Commercial Bus 45-pax,128,0
nine,Commercial Bus 45-pax,129,0
nine,Commercial Bus 45-pax,130,0
nine,Commercial Bus 45-pax,131,0
nine,Commercial Bus 45-pax,132,0
nine,Commercial Bus 45-pax,133,0
nine,Commercial Bus 45-pax,134,0
nine,Commercial Bus 45-pax,135,0
nine,Commercial Bus 45-pax,136,0
nine,Commercial Bus 45-pax,137,0
nine,Commercial Bus 45-pax,138,0
nine,Commercial Bus 45-pax,139,0
nine,Commercial Bus 45-pax,140,0
nine,Commercial Bus 45-pax,141,0
nine,Commercial Bus 45-pax,142,0
nine,Commercial Bus 45-pax,143,0
nine,Commercial Bus 45-pax,144,0
nine,Commercial Bus 45-pax,145,0
nine,Commercial Bus 45-pax,146,0
nine,Commercial Bus 45-pax,147,0
nine,Commercial Bus 45-pax,148,0
nine,Commercial Bus 45-pax,149,0
nine,Commercial Bus 45-pax,150,0
nine,Commercial Bus 45-pax,151,0
nine,Commercial Bus 45-pax,152,0
nine,Commercial Bus 45-pax,153,0
nine,Commercial Bus 45-pax,154,0
nine,Commercial Bus 45-pax,155,0
nine,Commercial Bus 45-pax,156,0
nine,Commercial Bus 45-pax,157,0
nine,Commercial Bus 45-pax,158,0
nine,Commercial Bus 45-pax,159,0
nine,Commercial Bus 45-pax,160,0
nine,Commercial Bus 45-pax,161,0
nine,Commercial Bus 45-pax,162,0
nine,Commercial Bus 45-pax,163,0
nine,Commercial Bus 45-pax,164,0
nine,Commercial Bus 45-pax,165,0
nine,Commercial Bus 45-pax,166,0
nine,Commercial Bus 45-pax,167,0
nine,Commercial Bus 45-pax,168,0
nine,Commercial Bus 45-pax,169,0
nine,Commercial Bus 45-pax,170,0
nine,Commercial Bus 45-pax,171,0
nine,Commercial Bus 45-pax,172,0
nine,Commercial Bus 45-pax,173,0
nine,Commercial Bus 45-pax,174,0
nine,Commercial Bus 45-pax,175,0
nine,Commercial Bus 45-pax,176,0
nine,Commercial Bus 45-pax,177,0
nine,Commercial Bus 45-pax,178,0
nine,Commercial Bus 45-pax,179,0
nine,Commercial Bus 45-pax,180,0
nine,Commercial Bus 45-pax,181,0
seven,Commercial Bus 45-pax,0,0
seven,Commercial Bus 45-pax,1,0
seven,Commercial Bus 45-pax,2,0
seven,Commercial Bus 45-pax,3,0
seven,Commercial Bus 45-pax,4,0
seven,Commercial Bus 45-pax,5,0
seven,Commercial Bus 45-pax,6,0
seven,Commercial Bus 45-pax,7,0
seven,Commercial Bus 45-pax,8,0
seven,Commercial Bus 45-pax,9,0
seven,Commercial Bus 45-pax,10,4
seven,Commercial Bus 45-pax,11,4
seven,Commercial Bus 45-pax,12,7
seven,Commercial Bus 45-pax,13,3
seven,Commercial Bus 45-pax,14,3
seven,Commercial Bus 45-pax,15,0
seven,Commercial Bus 45-pax,16,0
seven,Commercial Bus 45-pax,17,0
seven,Commercial Bus 45-pax,18,0
seven,Commercial Bus 45-pax,19,0
seven,Commercial Bus 45-pax,20,0
seven,Commercial Bus 45-pax,21,0
seven,Commercial Bus 45-pax,22,0
seven,Commercial Bus 45-pax,23,0
seven,Commercial Bus 45-pax,24,0
seven,Commercial Bus 45-pax,25,0
seven,Commercial Bus 45-pax,26,0
seven,Commercial Bus 45-pax,27,0
seven,Commercial Bus 45-pax,28,0
seven,Commercial Bus 45-pax,29,0
seven,Commercial Bus 45-pax,30,0
seven,Commercial Bus 45-pax,31,0
seven,Commercial Bus 45-pax,32,0
seven,Commercial Bus 45-pax,33,0
seven,Commercial Bus 45-pax,34,0
seven,Commercial Bus 45-pax,35,0
seven,Commercial Bus 45-pax,36,0
seven,Commercial Bus 45-pax,37,0
seven,Commercial Bus 45-pax,38,0
seven,Commercial Bus 45-pax,39,0
seven,Commercial Bus 45-pax,40,0
seven,Commercial Bus 45-pax,41,0
seven,Commercial Bus 45-pax,42,0
seven,Commercial Bus 45-pax,43,0
seven,Commercial Bus 45-pax,44,0
seven,Commercial Bus 45-pax,45,0
seven,Commercial Bus 45-pax,46,0
seven,Commercial Bus 45-pax,47,0
seven,Commercial Bus 45-pax,48,0
seven,Commercial Bus 45-pax,49,0
seven,Commercial Bus 45-pax,50,0
seven,Commercial Bus 45-pax,51,0
seven,Commercial Bus 45-pax,52,0
seven,Commercial Bus 45-pax,53,0
seven,Commercial Bus 45-pax,54,0
seven,Commercial Bus 45-pax,55,0
seven,Commercial Bus 45-pax,56,0
seven,Commercial Bus 45-pax,57,0
seven,Commercial Bus 45-pax,58,0
seven,Commercial Bus 45-pax,59,0
seven,Commercial Bus 45-pax,60,0
seven,Commercial Bus 45-pax,61,0
seven,Commercial Bus 45-pax,62,0
seven,Commercial Bus 45-pax,63,0
seven,Commercial Bus 45-pax,64,0
seven,Commercial Bus 45-pax,65,0
seven,Commercial Bus 45-pax,66,0
seven,Commercial Bus 45-pax,67,0
seven,Commercial Bus 45-pax,68,0
seven,Commercial Bus 45-pax,69,0
seven,Commercial Bus 45-pax,70,0
seven,Commercial Bus 45-pax,71,0
seven,Commercial Bus 45-pax,72,0
seven,Commercial Bus 45-pax,73,0
seven,Commercial Bus 45-pax,74,0
seven,Commercial Bus 45-pax,75,0
seven,Commercial Bus 45-pax,76,0
seven,Commercial Bus 45-pax,77,0
seven,Commercial Bus 45-pax,78,0
seven,Commercial Bus 45-pax,79,0
seven,Commercial Bus 45-pax,80,0
seven,Commercial Bus 45-pax,81,0
seven,Commercial Bus 45-pax,82,0
seven,Commercial Bus 45-pax,83,0
seven,Commercial Bus 45-pax,84,0
seven,Commercial Bus 45-pax,85,0
seven,Commercial Bus 45-pax,86,0
seven,Commercial Bus 45-pax,87,0
seven,Commercial Bus 45-pax,88,0
seven,Commercial Bus 45-pax,89,0
seven,Commercial Bus 45-pax,90,0
seven,Commercial Bus 45-pax,91,0
seven,Commercial Bus 45-pax,92,0
seven,Commercial Bus 45-pax,93,0
seven,Commercial Bus 45-pax,94,0
seven,Commercial Bus 45-pax,95,0
seven,Commercial Bus 45-pax,96,0
seven,Commercial Bus 45-pax,97,0
seven,Commercial Bus 45-pax,98,0
seven,Commercial Bus 45-pax,99,0
seven,Commercial Bus 45-pax,100,0
seven,Commercial Bus 45-pax,101,0
seven,Commercial Bus 45-pax,102,0
seven,Commercial Bus 45-pax,103,0
seven,Commercial Bus 45-pax,104,0
seven,Commercial Bus 45-pax,105,0
seven,Commercial Bus 45-pax,106,0
seven,Commercial Bus 45-pax,107,0
seven,Commercial Bus 45-pax,108,0
seven,Commercial Bus 45-pax,109,0
seven,Commercial Bus 45-pax,110,0
seven,Commercial Bus 45-pax,111,0
seven,Commercial Bus 45-pax,112,0
seven,Commercial Bus 45-pax,113,0
seven,Commercial Bus 45-pax,114,0
seven,Commercial Bus 45-pax,115,0
seven,Commercial Bus 45-pax,116,0
seven,Commercial Bus 45-pax,117,0
seven,Commercial Bus 45-pax,118,0
seven,Commercial Bus 45-pax,119,0
seven,Commercial Bus 45-pax,120,0
seven,Commercial Bus 45-pax,121,0
seven,Commercial Bus 45-pax,122,0
seven,Commercial Bus 45-pax,123,0
seven,Commercial Bus 45-pax,124,0
seven,Commercial Bus 45-pax,125,0
seven,Commercial Bus 45-pax,126,0
seven,Commercial Bus 45-pax,127,0
seven,Commercial Bus 45-pax,128,0
seven,Commercial Bus 45-pax,129,0
seven,Commercial Bus 45-pax,130,0
seven,Commercial Bus 45-pax,131,0
seven,Commercial Bus 45-pax,132,0
seven,Commercial Bus 45-pax,133,0
seven,Commercial Bus 45-pax,134,0
seven,Commercial Bus 45-pax,135,0
seven,Commercial Bus 45-pax,136,0
seven,Commercial Bus 45-pax,137,0
seven,Commercial Bus 45-pax,138,0
seven,Commercial Bus 45-pax,139,0
seven,Commercial Bus 45-pax,140,0
seven,Commercial Bus 45-pax,141,0
seven,Commercial Bus 45-pax,142,0
seven,Commercial Bus 45-pax,143,0
seven,Commercial Bus 45-pax,144,0
seven,Commercial Bus 45-pax,145,0
seven,Commercial Bus 45-pax,146,0
seven,Commercial Bus 45-pax,147,0
seven,Commercial Bus 45-pax,148,0
seven,Commercial Bus 45-pax,149,0
seven,Commercial Bus 45-pax,150,0
seven,Commercial Bus 45-pax,151,0
seven,Commercial Bus 45-pax,152,0
seven,Commercial Bus 45-pax,153,0
seven,Commercial Bus 45-pax,154,0
seven,Commercial Bus 45-pax,155,0
seven,Commercial Bus 45-pax,156,0
seven,Commercial Bus 45-pax,157,0
seven,Commercial Bus 45-pax,158,0
seven,Commercial Bus 45-pax,159,0
seven,Commercial Bus 45-pax,160,0
seven,Commercial Bus 45-pax,161,0
seven,Commercial Bus 45-pax,162,0
seven,Commercial Bus 45-pax,163,0
seven,Commercial Bus 45-pax,164,0
seven,Commercial Bus 45-pax,165,0
seven,Commercial Bus 45-pax,166,0
seven,Commercial Bus 45-pax,167,0
seven,Commercial Bus 45-pax,168,0
seven,Commercial Bus 45-pax,169,0
seven,Commercial Bus 45-pax,170,0
seven,Commercial Bus 45-pax,171,0
seven,Commercial Bus 45-pax,172,0
seven,Commercial Bus 45-pax,173,0
seven,Commercial Bus 45-pax,174,0
seven,Commercial Bus 45-pax,175,0
seven,Commercial Bus 45-pax,176,0
seven,Commercial Bus 45-pax,177,0
seven,Commercial Bus 45-pax,178,0
seven,Commercial Bus 45-pax,179,0
seven,Commercial Bus 45-pax,180,0
seven,Commercial Bus 45-pax,181,0
one,Commercial Bus 45-pax,0,0
one,Commercial Bus 45-pax,1,0
one,Commercial Bus 45-pax,2,0
one,Commercial Bus 45-pax,3,0
one,Commercial Bus 45-pax,4,0
one,Commercial Bus 45-pax,5,0
one,Commercial Bus 45-pax,6,0
one,Commercial Bus 45-pax,7,0
one,Commercial Bus 45-pax,8,0
one,Commercial Bus 45-pax,9,0
one,Commercial Bus 45-pax,10,0
one,Commercial Bus 45-pax,11,0
one,Commercial Bus 45-pax,12,0
one,Commercial Bus 45-pax,13,0
one,Commercial Bus 45-pax,14,8
one,Commercial Bus 45-pax,15,8
one,Commercial Bus 45-pax,16,42
one,Commercial Bus 45-pax,17,0
one,Commercial Bus 45-pax,18,18
one,Commercial Bus 45-pax,19,0
one,Commercial Bus 45-pax,20,3
one,Commercial Bus 45-pax,21,10
one,Commercial Bus 45-pax,22,0
one,Commercial Bus 45-pax,23,15
one,Commercial Bus 45-pax,24,41
one,Commercial Bus 45-pax,25,0
one,Commercial Bus 45-pax,26,0
one,Commercial Bus 45-pax,27,0
one,Commercial Bus 45-pax,28,2
one,Commercial Bus 45-pax,29,3
one,Commercial Bus 45-pax,30,22
one,Commercial Bus 45-pax,31,54
one,Commercial Bus 45-pax,32,15
one,Commercial Bus 45-pax,33,0
one,Commercial Bus 45-pax,34,0
one,Commercial Bus 45-pax,35,0
one,Commercial Bus 45-pax,36,0
one,Commercial Bus 45-pax,37,0
one,Commercial Bus 45-pax,38,0
one,Commercial Bus 45-pax,39,0
one,Commercial Bus 45-pax,40,0
one,Commercial Bus 45-pax,41,0
one,Commercial Bus 45-pax,42,0
one,Commercial Bus 45-pax,43,0
one,Commercial Bus 45-pax,44,0
one,Commercial Bus 45-pax,45,0
one,Commercial Bus 45-pax,46,0
one,Commercial Bus 45-pax,47,0
one,Commercial Bus 45-pax,48,0
one,Commercial Bus 45-pax,49,0
one,Commercial Bus 45-pax,50,0
one,Commercial Bus 45-pax,51,0
one,Commercial Bus 45-pax,52,0
one,Commercial Bus 45-pax,53,0
one,Commercial Bus 45-pax,54,0
one,Commercial Bus 45-pax,55,0
one,Commercial Bus 45-pax,56,0
one,Commercial Bus 45-pax,57,0
one,Commercial Bus 45-pax,58,0
one,Commercial Bus 45-pax,59,0
one,Commercial Bus 45-pax,60,0
one,Commercial Bus 45-pax,61,0
one,Commercial Bus 45-pax,62,0
one,Commercial Bus 45-pax,63,0
one,Commercial Bus 45-pax,64,0
one,Commercial Bus 45-pax,65,0
one,Commercial Bus 45-pax,66,0
one,Commercial Bus 45-pax,67,0
one,Commercial Bus 45-pax,68,0
one,Commercial Bus 45-pax,69,0
one,Commercial Bus 45-pax,70,0
one,Commercial Bus 45-pax,71,0
one,Commercial Bus 45-pax,72,0
one,Commercial Bus 45-pax,73,0
one,Commercial Bus 45-pax,74,0
one,Commercial Bus 45-pax,75,0
one,Commercial Bus 45-pax,76,0
one,Commercial Bus 45-pax,77,0
one,Commercial Bus 45-pax,78,0
one,Commercial Bus 45-pax,79,0
one,Commercial Bus 45-pax,80,0
one,Commercial Bus 45-pax,81,0
one,Commercial Bus 45-pax,82,0
one,Commercial Bus 45-pax,83,0
one,Commercial Bus 45-pax,84,0
one,Commercial Bus 45-pax,85,0
one,Commercial Bus 45-pax,86,0
one,Commercial Bus 45-pax,87,0
one,Commercial Bus 45-pax,88,0
one,Commercial Bus 45-pax,89,0
one,Commercial Bus 45-pax,90,0
one,Commercial Bus 45-pax,91,0
one,Commercial Bus 45-pax,92,0
one,Commercial Bus 45-pax,93,0
one,Commercial Bus 45-pax,94,0
one,Commercial Bus 45-pax,95,0
one,Commercial Bus 45-pax,96,0
one,Commercial Bus 45-pax,97,0
one,Commercial Bus 45-pax,98,0
one,Commercial Bus 45-pax,99,0
one,Commercial Bus 45-pax,100,0
one,Commercial Bus 45-pax,101,0
one,Commercial Bus 45-pax,102,0
one,Commercial Bus 45-pax,103,0
one,Commercial Bus 45-pax,104,0
one,Commercial Bus 45-pax,105,0
one,Commercial Bus 45-pax,106,0
one,Commercial Bus 45-pax,107,0
one,Commercial Bus 45-pax,108,0
one,Commercial Bus 45-pax,109,0
one,Commercial Bus 45-pax,110,0
one,Commercial Bus 45-pax,111,0
one,Commercial Bus 45-pax,112,0
one,Commercial Bus 45-pax,113,0
one,Commercial Bus 45-pax,114,0
one,Commercial Bus 45-pax,115,0
one,Commercial Bus 45-pax,116,0
one,Commercial Bus 45-pax,117,0
one,Commercial Bus 45-pax,118,0
