KEY,SHAPE_ROW,CountryState,CountryStateCode,Length,LineStyle,LineWidth,LineColor,RoadRate,RoadRateOfMarch,One-way,CivilianTraffic,AvailableMilitary,type,From,To,RoadClass,MSR,DisplayName,Modified,WeightLimit,WidthLimit,HeightLimit,MLCLimit
ROAD LINK - 21527-3859,3859,02,02,,,,,,,,,,,HJZJ intersection,intersection 493,,,,,,,,
ROAD LINK - 21528-5338,5338,02,02,,,,,,,,,,,HJZH intersection,intersection 492,,,,,,,,
ROAD LINK - 21529-543,543,22,22,,,,,,,,,,,HJVJ intersection,intersection 842,,,,,,,,
ROAD LINK - 21530-1482,1482,13,13,,,,,,,,,,,HJUT intersection,intersection 2086,,,,,,,,
ROAD LINK - 21531-1676,1676,06,06,,,,,,,,,,,HJMC intersection,intersection 1593,,,,,,,,
ROAD LINK - 21532-4328,4328,34,34,,,,,,,,,,,HHYL intersection,intersection 33,,,,,,,,
ROAD LINK - 21533-6215,6215,13,13,,,,,,,,,,,HHQL intersection,intersection 1756,,,,,,,,
ROAD LINK - 21534-1083,1083,11,11,,,,,,,,,,,HHNL intersection,intersection 256,,,,,,,,
ROAD LINK - 21535-2937,2937,01,01,,,,,,,,,,,HHJL intersection,intersection 3099,,,,,,,,
ROAD LINK - 21536-5832,5832,12,12,,,,,,,,,,,HHFD intersection,intersection 146,,,,,,,,
ROAD LINK - 21537-837,837,29,29,,,,,,,,,,,HGSH intersection,intersection 1294,,,,,,,,
ROAD LINK - 21538-572,572,51,51,,,,,,,,,,,HGQH intersection,intersection 921,,,,,,,,
ROAD LINK - 21539-4180,4180,51,51,,,,,,,,,,,HGQC intersection,intersection 2699,,,,,,,,
ROAD LINK - 21540-1787,1787,20,20,,,,,,,,,,,HGNC intersection,intersection 2372,,,,,,,,
ROAD LINK - 21541-3251,3251,53,53,,,,,,,,,,,HGLC intersection,intersection 3216,,,,,,,,
ROAD LINK - 21542-4720,4720,21,21,,,,,,,,,,,HGFW intersection,intersection 2970,,,,,,,,
ROAD LINK - 21543-1524,1524,45,45,,,,,,,,,,,HGBZ intersection,intersection 2133,,,,,,,,
ROAD LINK - 21544-2997,2997,02,02,,,,,,,,,,,HFZZ intersection,intersection 515,,,,,,,,
ROAD LINK - 21545-4446,4446,02,02,,,,,,,,,,,HFZY intersection,intersection 515,,,,,,,,
ROAD LINK - 21547-2365,2365,04,04,,,,,,,,,,,HFVZ intersection,intersection 1738,,,,,,,,
ROAD LINK - 21548-54,54,39,39,,,,,,,,,,,HFMZ intersection,intersection 94,,,,,,,,
ROAD LINK - 21549-1732,1732,36,36,,,,,,,,,,,HFHZ intersection,intersection 629,,,,,,,,
ROAD LINK - 21550-1523,1523,13,13,,,,,,,,,,,HFDZ intersection,intersection 2132,,,,,,,,
ROAD LINK - 21552-6093,6093,49,49,,,,,,,,,,,HEPT intersection,intersection 3517,,,,,,,,
ROAD LINK - 21553-1135,1135,19,19,,,,,,,,,,,HEMT intersection,intersection 1675,,,,,,,,
ROAD LINK - 21554-2356,2356,19,19,,,,,,,,,,,HEMP intersection,intersection 1675,,,,,,,,
ROAD LINK - 21556-5706,5706,25,25,,,,,,,,,,,HEHL intersection,intersection 1075,,,,,,,,
ROAD LINK - 21557-5449,5449,24,24,,,,,,,,,,,HEFL intersection,intersection 2998,,,,,,,,
ROAD LINK - 21558-465,465,19,19,,,,,,,,,,,HEFE intersection,intersection 766,,,,,,,,
ROAD LINK - 21559-3210,3210,15,15,,,,,,,,,,,HEFA intersection,intersection 250,,,,,,,,
ROAD LINK - 21560-3025,3025,01,01,,,,,,,,,,,HEDR intersection,intersection 1101,,,,,,,,
ROAD LINK - 21561-4479,4479,01,01,,,,,,,,,,,HEDM intersection,intersection 1101,,,,,,,,
ROAD LINK - 21562-1460,1460,05,05,,,,,,,,,,,HDFL intersection,intersection 1081,,,,,,,,
ROAD LINK - 21563-3098,3098,37,37,,,,,,,,,,,HCTM intersection,intersection 3138,,,,,,,,
ROAD LINK - 21564-3978,3978,18,18,,,,,,,,,,,HCKL intersection,intersection 2684,,,,,,,,
ROAD LINK - 21567-2543,2543,06,06,,,,,,,,,,,intersection 502,HAYW intersection,,,,,,,,
ROAD LINK - 21568-2072,2072,06,06,,,,,,,,,,,HAWS intersection,intersection 2601,,,,,,,,
ROAD LINK - 21569-3562,3562,06,06,,,,,,,,,,,HAWR intersection,intersection 503,,,,,,,,
ROAD LINK - 21570-3291,3291,17,17,,,,,,,,,,,HABZ intersection,intersection 70,,,,,,,,
ROAD LINK - 21571-5986,5986,12,12,,,,,,,,,,,HAAZ intersection,intersection 1352,,,,,,,,
ROAD LINK - 21572-1230,1230,21,21,,,,,,,,,,,GYPS intersection,intersection 1794,,,,,,,,
ROAD LINK - 21573-4510,4510,53,53,,,,,,,,,,,GXTN intersection,intersection 813,,,,,,,,
ROAD LINK - 21574-5969,5969,12,12,,,,,,,,,,,GWDD intersection,intersection 721,,,,,,,,
ROAD LINK - 21575-867,867,29,29,,,,,,,,,,,GWAW intersection,intersection 1294,,,,,,,,
ROAD LINK - 21576-3118,3118,17,17,,,,,,,,,,,GVGZ intersection,intersection 2591,,,,,,,,
ROAD LINK - 21577-4190,4190,17,17,,,,,,,,,,,GVDN intersection,intersection 2591,,,,,,,,
ROAD LINK - 21578-5652,5652,15,15,,,,,,,,,,,GUYU intersection,intersection 472,,,,,,,,
ROAD LINK - 21579-5145,5145,15,15,,,,,,,,,,,GUYP intersection,intersection 472,,,,,,,,
ROAD LINK - 21580-5661,5661,42,42,,,,,,,,,,,GUHN intersection,intersection 2099,,,,,,,,
ROAD LINK - 21581-869,869,36,36,,,,,,,,,,,GUDX intersection,intersection 1342,,,,,,,,
ROAD LINK - 21582-2716,2716,45,45,,,,,,,,,,,GTVP intersection,intersection 1166,,,,,,,,
ROAD LINK - 21583-4189,4189,08,08,,,,,,,,,,,GRRY intersection,intersection 183,,,,,,,,
ROAD LINK - 21584-549,549,09,09,,,,,,,,,,,GRBE intersection,intersection 887,,,,,,,,
ROAD LINK - 21585-2006,2006,09,09,,,,,,,,,,,GRAQ intersection,intersection 93,,,,,,,,
ROAD LINK - 21586-3867,3867,51,51,,,,,,,,,,,GPGK intersection,intersection 724,,,,,,,,
ROAD LINK - 21587-5348,5348,37,37,,,,,,,,,,,GNYJ intersection,intersection 1041,,,,,,,,
ROAD LINK - 21588-162,162,42,42,,,,,,,,,,,GNMJ intersection,intersection 285,,,,,,,,
ROAD LINK - 21589-1639,1639,36,36,,,,,,,,,,,GMGG intersection,intersection 1929,,,,,,,,
ROAD LINK - 21590-176,176,06,06,,,,,,,,,,,GLZN intersection,intersection 307,,,,,,,,
ROAD LINK - 21591-2224,2224,51,51,,,,,,,,,,,GLTD intersection,intersection 2185,,,,,,,,
ROAD LINK - 21592-3884,3884,32,32,,,,,,,,,,,GLRZ intersection,intersection 3589,,,,,,,,
ROAD LINK - 21593-5200,5200,08,08,,,,,,,,,,,intersection 1761,GLEN intersection,,,,,,,,
ROAD LINK - 21594-628,628,09,09,,,,,,,,,,,GKLX intersection,intersection 171,,,,,,,,
ROAD LINK - 21595-2577,2577,53,53,,,,,,,,,,,GJKZ intersection,intersection 2979,,,,,,,,
ROAD LINK - 21596-4282,4282,02,02,,,,,,,,,,,GJFZ intersection,intersection 2616,,,,,,,,
ROAD LINK - 21597-5540,5540,02,02,,,,,,,,,,,GJFV intersection,intersection 3491,,,,,,,,
ROAD LINK - 21598-954,954,56,56,,,,,,,,,,,GHZO intersection,intersection 415,,,,,,,,
ROAD LINK - 21599-3013,3013,56,56,,,,,,,,,,,GHLN intersection,intersection 3172,,,,,,,,
ROAD LINK - 216+-3512,3512,01,01,,,,,,,,,,,intersection 2679,intersection 3466,,,,,,,,
ROAD LINK - 21600-5641,5641,53,53,,,,,,,,,,,GGNJ intersection,intersection 3924,,,,,,,,
ROAD LINK - 21601-3778,3778,53,53,,,,,,,,,,,GGNF intersection,intersection 3558,,,,,,,,
ROAD LINK - 21602-2712,2712,18,18,,,,,,,,,,,GGFX intersection,intersection 3067,,,,,,,,
ROAD LINK - 21603-668,668,01,01,,,,,,,,,,,GGAD intersection,intersection 1051,,,,,,,,
ROAD LINK - 21604-4191,4191,06,06,,,,,,,,,,,GFVP intersection,intersection 1809,,,,,,,,
ROAD LINK - 21605-2491,2491,41,41,,,,,,,,,,,GFPP intersection,intersection 1395,,,,,,,,
ROAD LINK - 21606-1301,1301,22,22,,,,,,,,,,,GEQZ intersection,intersection 1879,,,,,,,,
ROAD LINK - 21607-5850,5850,42,42,,,,,,,,,,,GCRR intersection,intersection 2769,,,,,,,,
ROAD LINK - 21608-4591,4591,06,06,,,,,,,,,,,GAFH intersection,intersection 1076,,,,,,,,
ROAD LINK - 21609-2903,2903,02,02,,,,,,,,,,,FXSK intersection,intersection 493,,,,,,,,
ROAD LINK - 21610-3409,3409,02,02,,,,,,,,,,,FXSB intersection,intersection 493,,,,,,,,
ROAD LINK - 21611-2178,2178,02,02,,,,,,,,,,,FXQZ intersection,intersection 1461,,,,,,,,
ROAD LINK - 21613-5514,5514,48,48,,,,,,,,,,,FWJH intersection,intersection 3564,,,,,,,,
ROAD LINK - 21614-3834,3834,24,24,,,,,,,,,,,FWHZ intersection,intersection 1654,,,,,,,,
ROAD LINK - 21615-393,393,32,32,,,,,,,,,,,FWEV intersection,intersection 658,,,,,,,,
ROAD LINK - 21616-4951,4951,06,06,,,,,,,,,,,FUZD intersection,intersection 3405,,,,,,,,
ROAD LINK - 21617-3572,3572,48,48,,,,,,,,,,,FUTL intersection,intersection 2299,,,,,,,,
ROAD LINK - 21618-1862,1862,48,48,,,,,,,,,,,FUTD intersection,intersection 1752,,,,,,,,
ROAD LINK - 21619-621,621,02,02,,,,,,,,,,,FTQW intersection,intersection 987,,,,,,,,
ROAD LINK - 21620-2846,2846,12,12,,,,,,,,,,,FTFA intersection,intersection 1026,,,,,,,,
ROAD LINK - 21621-1001,1001,12,12,,,,,,,,,,,FTEV intersection,intersection 1517,,,,,,,,
ROAD LINK - 21623-4336,4336,12,12,,,,,,,,,,,FTEP intersection,intersection 989,,,,,,,,
ROAD LINK - 21624-1679,1679,06,06,,,,,,,,,,,FSPM intersection,intersection 2279,,,,,,,,
ROAD LINK - 21625-425,425,55,55,,,,,,,,,,,FSJA intersection,intersection 178,,,,,,,,
ROAD LINK - 21626-5503,5503,24,24,,,,,,,,,,,FSCD intersection,intersection 597,,,,,,,,
ROAD LINK - 21627-2251,2251,42,42,,,,,,,,,,,FSAD intersection,intersection 2632,,,,,,,,
ROAD LINK - 21628-2529,2529,45,45,,,,,,,,,,,FRYQ intersection,intersection 1399,,,,,,,,
ROAD LINK - 21629-930,930,42,42,,,,,,,,,,,FRRD intersection,intersection 1425,,,,,,,,
ROAD LINK - 21630-1423,1423,55,55,,,,,,,,,,,FRPD intersection,intersection 137,,,,,,,,
ROAD LINK - 21631-4798,4798,34,34,,,,,,,,,,,FQZJ intersection,intersection 1687,,,,,,,,
ROAD LINK - 21632-3213,3213,34,34,,,,,,,,,,,FQZF intersection,intersection 1687,,,,,,,,
ROAD LINK - 21633-1939,1939,09,09,,,,,,,,,,,FQQZ intersection,intersection 2498,,,,,,,,
ROAD LINK - 21634-284,284,17,17,,,,,,,,,,,FQNZ intersection,intersection 486,,,,,,,,
ROAD LINK - 21635-5279,5279,13,13,,,,,,,,,,,FQLT intersection,intersection 1318,,,,,,,,
ROAD LINK - 21636-3814,3814,26,26,,,,,,,,,,,FPZW intersection,intersection 3571,,,,,,,,
ROAD LINK - 21637-2215,2215,15,15,,,,,,,,,,,FPAA intersection,intersection 472,,,,,,,,
ROAD LINK - 21638-749,749,48,48,,,,,,,,,,,FNWZ intersection,intersection 1121,,,,,,,,
ROAD LINK - 21639-5163,5163,47,47,,,,,,,,,,,FNVH intersection,intersection 262,,,,,,,,
ROAD LINK - 21640-4753,4753,37,37,,,,,,,,,,,FNQD intersection,intersection 1542,,,,,,,,
ROAD LINK - 21641-4634,4634,51,51,,,,,,,,,,,FMNJ intersection,intersection 3204,,,,,,,,
ROAD LINK - 21642-1805,1805,27,27,,,,,,,,,,,FMLT intersection,intersection 1797,,,,,,,,
ROAD LINK - 21643-124,124,27,27,,,,,,,,,,,FMLH intersection,intersection 219,,,,,,,,
ROAD LINK - 21644-5124,5124,27,27,,,,,,,,,,,FMKZ intersection,intersection 228,,,,,,,,
ROAD LINK - 21645-3500,3500,27,27,,,,,,,,,,,FMKT intersection,intersection 219,,,,,,,,
ROAD LINK - 21646-2212,2212,51,51,,,,,,,,,,,FMJN intersection,intersection 2706,,,,,,,,
ROAD LINK - 21648-4005,4005,13,13,,,,,,,,,,,FMCH intersection,intersection 3637,,,,,,,,
ROAD LINK - 21649-2573,2573,16,16,,,,,,,,,,,FLUP intersection,intersection 2977,,,,,,,,
ROAD LINK - 21650-5185,5185,49,49,,,,,,,,,,,FLMT intersection,intersection 3839,,,,,,,,
ROAD LINK - 21651-1831,1831,23,23,,,,,,,,,,,FKNN intersection,intersection 2411,,,,,,,,
ROAD LINK - 21652-391,391,34,34,,,,,,,,,,,FKLK intersection,intersection 655,,,,,,,,
ROAD LINK - 21653-4771,4771,34,34,,,,,,,,,,,FKLJ intersection,intersection 655,,,,,,,,
ROAD LINK - 21654-3320,3320,10,10,,,,,,,,,,,FKJG intersection,intersection 524,,,,,,,,
ROAD LINK - 21655-3028,3028,10,10,,,,,,,,,,,FJYB intersection,intersection 342,,,,,,,,
ROAD LINK - 21656-1563,1563,10,10,,,,,,,,,,,FJXT intersection,intersection 524,,,,,,,,
ROAD LINK - 21657-5947,5947,37,37,,,,,,,,,,,FJRP intersection,intersection 3315,,,,,,,,
ROAD LINK - 21658-4292,4292,04,04,,,,,,,,,,,FJPP intersection,intersection 1738,,,,,,,,
ROAD LINK - 21659-941,941,01,01,,,,,,,,,,,FJMK intersection,intersection 1438,,,,,,,,
ROAD LINK - 21660-3378,3378,01,01,,,,,,,,,,,FJMG intersection,intersection 292,,,,,,,,
ROAD LINK - 21661-2110,2110,13,13,,,,,,,,,,,FGWD intersection,intersection 2435,,,,,,,,
ROAD LINK - 21662-4834,4834,13,13,,,,,,,,,,,FGWB intersection,intersection 2435,,,,,,,,
ROAD LINK - 21663-3367,3367,29,29,,,,,,,,,,,FFSQ intersection,intersection 2819,,,,,,,,
ROAD LINK - 21664-3066,3066,23,23,,,,,,,,,,,FFRS intersection,intersection 2849,,,,,,,,
ROAD LINK - 21665-52,52,26,26,,,,,,,,,,,FFKG intersection,intersection 92,,,,,,,,
ROAD LINK - 21666-6015,6015,26,26,,,,,,,,,,,FFJG intersection,intersection 1966,,,,,,,,
ROAD LINK - 21667-4546,4546,26,26,,,,,,,,,,,FFJF intersection,intersection 1848,,,,,,,,
ROAD LINK - 21668-2681,2681,19,19,,,,,,,,,,,FFAR intersection,intersection 766,,,,,,,,
ROAD LINK - 21669-3601,3601,19,19,,,,,,,,,,,FFAJ intersection,intersection 879,,,,,,,,
ROAD LINK - 21670-4536,4536,08,08,,,,,,,,,,,FERX intersection,intersection 2759,,,,,,,,
ROAD LINK - 21671-1696,1696,08,08,,,,,,,,,,,FERR intersection,intersection 2296,,,,,,,,
ROAD LINK - 21672-1572,1572,08,08,,,,,,,,,,,FEQM intersection,intersection 421,,,,,,,,
ROAD LINK - 21673-6144,6144,01,01,,,,,,,,,,,FEDX intersection,intersection 1559,,,,,,,,
ROAD LINK - 21674-2867,2867,39,39,,,,,,,,,,,FDVA intersection,intersection 3160,,,,,,,,
ROAD LINK - 21675-1229,1229,49,49,,,,,,,,,,,FDHB intersection,intersection 955,,,,,,,,
ROAD LINK - 21676-5790,5790,12,12,,,,,,,,,,,FCLF intersection,intersection 79,,,,,,,,
ROAD LINK - 21677-4161,4161,39,39,,,,,,,,,,,FCKD intersection,intersection 968,,,,,,,,
ROAD LINK - 21678-2456,2456,39,39,,,,,,,,,,,FCHZ intersection,intersection 2891,,,,,,,,
ROAD LINK - 21679-813,813,04,04,,,,,,,,,,,FBPW intersection,intersection 376,,,,,,,,
ROAD LINK - 21680-1946,1946,04,04,,,,,,,,,,,FBNV intersection,intersection 376,,,,,,,,
ROAD LINK - 21681-1297,1297,21,21,,,,,,,,,,,FBMV intersection,intersection 1874,,,,,,,,
ROAD LINK - 21682-6055,6055,19,19,,,,,,,,,,,FBDH intersection,intersection 3730,,,,,,,,
ROAD LINK - 21683-4629,4629,17,17,,,,,,,,,,,FAQZ intersection,intersection 475,,,,,,,,
ROAD LINK - 21684-2778,2778,01,01,,,,,,,,,,,FAKZ intersection,intersection 338,,,,,,,,
ROAD LINK - 21685-5741,5741,51,51,,,,,,,,,,,EZXV intersection,intersection 2910,,,,,,,,
ROAD LINK - 21686-4486,4486,48,48,,,,,,,,,,,EZTW intersection,intersection 8,,,,,,,,
ROAD LINK - 21687-2418,2418,48,48,,,,,,,,,,,EZTV intersection,intersection 8,,,,,,,,
ROAD LINK - 21688-1191,1191,48,48,,,,,,,,,,,EZTH intersection,intersection 1748,,,,,,,,
ROAD LINK - 21689-518,518,48,48,,,,,,,,,,,EZTC intersection,intersection 76,,,,,,,,
ROAD LINK - 21690-672,672,48,48,,,,,,,,,,,EZSE intersection,intersection 1056,,,,,,,,
ROAD LINK - 21691-5459,5459,51,51,,,,,,,,,,,EZHK intersection,intersection 3298,,,,,,,,
ROAD LINK - 21692-3199,3199,01,01,,,,,,,,,,,EZGG intersection,intersection 2306,,,,,,,,
ROAD LINK - 21693-1723,1723,06,06,,,,,,,,,,,EXGM intersection,intersection 2255,,,,,,,,
ROAD LINK - 21694-285,285,12,12,,,,,,,,,,,EXCN intersection,intersection 487,,,,,,,,
ROAD LINK - 21695-5051,5051,19,19,,,,,,,,,,,EXAN intersection,intersection 3595,,,,,,,,
ROAD LINK - 21696-2745,2745,06,06,,,,,,,,,,,EWYN intersection,intersection 2270,,,,,,,,
ROAD LINK - 21697-1311,1311,18,18,,,,,,,,,,,EWFK intersection,intersection 1890,,,,,,,,
ROAD LINK - 21698-6141,6141,15,15,,,,,,,,,,,EUVK intersection,intersection 384,,,,,,,,
ROAD LINK - 21699-4663,4663,15,15,,,,,,,,,,,EUVJ intersection,intersection 251,,,,,,,,
ROAD LINK - 21700-322,322,15,15,,,,,,,,,,,EUVH intersection,intersection 544,,,,,,,,
ROAD LINK - 21701-1615,1615,15,15,,,,,,,,,,,EUVB intersection,intersection 544,,,,,,,,
ROAD LINK - 21702-5281,5281,28,28,,,,,,,,,,,EURB intersection,intersection 3346,,,,,,,,
ROAD LINK - 21703-1099,1099,05,05,,,,,,,,,,,EUKB intersection,intersection 1376,,,,,,,,
ROAD LINK - 21704-2732,2732,06,06,,,,,,,,,,,EUHB intersection,intersection 3032,,,,,,,,
ROAD LINK - 21705-5648,5648,27,27,,,,,,,,,,,EUFN intersection,intersection 2206,,,,,,,,
ROAD LINK - 21706-840,840,41,41,,,,,,,,,,,EUFM intersection,intersection 1298,,,,,,,,
ROAD LINK - 21707-3107,3107,46,46,,,,,,,,,,,EUFG intersection,intersection 854,,,,,,,,
ROAD LINK - 21708-4564,4564,51,51,,,,,,,,,,,EUDB intersection,intersection 2653,,,,,,,,
ROAD LINK - 21709-6025,6025,39,39,,,,,,,,,,,EUBC intersection,intersection 3901,,,,,,,,
ROAD LINK - 21710-3676,3676,06,06,,,,,,,,,,,ETZC intersection,intersection 1688,,,,,,,,
ROAD LINK - 21711-5315,5315,06,06,,,,,,,,,,,ETVM intersection,intersection 672,,,,,,,,
ROAD LINK - 21712-1146,1146,06,06,,,,,,,,,,,ETVL intersection,intersection 1688,,,,,,,,
ROAD LINK - 21713-1957,1957,53,53,,,,,,,,,,,ETRB intersection,intersection 1884,,,,,,,,
ROAD LINK - 21714-4061,4061,37,37,,,,,,,,,,,ETFA intersection,intersection 456,,,,,,,,
ROAD LINK - 21715-5674,5674,26,26,,,,,,,,,,,ESPS intersection,intersection 3872,,,,,,,,
ROAD LINK - 21716-2962,2962,25,25,,,,,,,,,,,ESLM intersection,intersection 2446,,,,,,,,
ROAD LINK - 21717-4024,4024,51,51,,,,,,,,,,,ESHH intersection,intersection 2253,,,,,,,,
ROAD LINK - 21718-5865,5865,19,19,,,,,,,,,,,ESBW intersection,intersection 3060,,,,,,,,
ROAD LINK - 21719-1502,1502,54,54,,,,,,,,,,,ERUW intersection,intersection 2107,,,,,,,,
ROAD LINK - 21721-590,590,22,22,,,,,,,,,,,ERDH intersection,intersection 944,,,,,,,,
ROAD LINK - 21722-2049,2049,18,18,,,,,,,,,,,ERCH intersection,intersection 1372,,,,,,,,
ROAD LINK - 21723-4279,4279,51,51,,,,,,,,,,,EQYH intersection,intersection 3297,,,,,,,,
ROAD LINK - 21724-5364,5364,44,44,,,,,,,,,,,EQDF intersection,intersection 1964,,,,,,,,
ROAD LINK - 21725-567,567,48,48,,,,,,,,,,,ENCK intersection,intersection 915,,,,,,,,
ROAD LINK - 21726-2023,2023,48,48,,,,,,,,,,,ENCJ intersection,intersection 915,,,,,,,,
ROAD LINK - 21727-5548,5548,48,48,,,,,,,,,,,ENCF intersection,intersection 876,,,,,,,,
ROAD LINK - 21728-959,959,48,48,,,,,,,,,,,ENCB intersection,intersection 915,,,,,,,,
ROAD LINK - 21731-1821,1821,41,41,,,,,,,,,,,EKWW intersection,intersection 2271,,,,,,,,
ROAD LINK - 21732-3313,3313,41,41,,,,,,,,,,,EKWU intersection,intersection 2003,,,,,,,,
ROAD LINK - 21733-4755,4755,42,42,,,,,,,,,,,EHNP intersection,intersection 711,,,,,,,,
ROAD LINK - 21734-421,421,06,06,,,,,,,,,,,EGNF intersection,intersection 701,,,,,,,,
ROAD LINK - 21735-2256,2256,06,06,,,,,,,,,,,EGND intersection,intersection 701,,,,,,,,
ROAD LINK - 21736-4148,4148,06,06,,,,,,,,,,,EGNA intersection,intersection 701,,,,,,,,
ROAD LINK - 21737-5187,5187,06,06,,,,,,,,,,,EGDZ intersection,intersection 73,,,,,,,,
ROAD LINK - 21738-2144,2144,39,39,,,,,,,,,,,EFHH intersection,intersection 2656,,,,,,,,
ROAD LINK - 21739-3424,3424,39,39,,,,,,,,,,,EFGX intersection,intersection 2656,,,,,,,,
ROAD LINK - 21740-1015,1015,39,39,,,,,,,,,,,EFGV intersection,intersection 1535,,,,,,,,
ROAD LINK - 21741-4064,4064,39,39,,,,,,,,,,,EFGH intersection,intersection 1622,,,,,,,,
ROAD LINK - 21742-5494,5494,28,28,,,,,,,,,,,EEPZ intersection,intersection 869,,,,,,,,
ROAD LINK - 21743-1499,1499,13,13,,,,,,,,,,,EEMW intersection,intersection 1845,,,,,,,,
ROAD LINK - 21744-2958,2958,13,13,,,,,,,,,,,EEHR intersection,intersection 2841,,,,,,,,
ROAD LINK - 21745-4412,4412,45,45,,,,,,,,,,,EEBS intersection,intersection 2091,,,,,,,,
ROAD LINK - 21746-4730,4730,29,29,,,,,,,,,,,EDYN intersection,intersection 2125,,,,,,,,
ROAD LINK - 21747-728,728,34,34,,,,,,,,,,,EDVT intersection,intersection 1138,,,,,,,,
ROAD LINK - 21748-2195,2195,08,08,,,,,,,,,,,EDUJ intersection,intersection 1761,,,,,,,,
ROAD LINK - 21749-5296,5296,08,08,,,,,,,,,,,EDUG intersection,intersection 1760,,,,,,,,
ROAD LINK - 21750-2943,2943,13,13,,,,,,,,,,,EAZP intersection,intersection 933,,,,,,,,
ROAD LINK - 21751-4135,4135,37,37,,,,,,,,,,,EAQQ intersection,intersection 141,,,,,,,,
ROAD LINK - 21752-1565,1565,35,35,,,,,,,,,,,EAPD intersection,intersection 2178,,,,,,,,
ROAD LINK - 21753-2825,2825,28,28,,,,,,,,,,,DYWP intersection,intersection 2492,,,,,,,,
ROAD LINK - 21754-3303,3303,25,25,,,,,,,,,,,DYVS intersection,intersection 2526,,,,,,,,
ROAD LINK - 21755-6157,6157,47,47,,,,,,,,,,,DYDV intersection,intersection 2277,,,,,,,,
ROAD LINK - 21756-406,406,39,39,,,,,,,,,,,DYCZ intersection,intersection 678,,,,,,,,
ROAD LINK - 21757-1-4690,4690,54,54,,,,,,,,,,,intersection 2234,DXFX intersection,,,,,,,,
ROAD LINK - 21757-1625,1625,54,54,,,,,,,,,,,intersection 2234,intersection 2235,,,,,,,,
ROAD LINK - 21758-3718,3718,54,54,,,,,,,,,,,DVYP intersection,intersection 3543,,,,,,,,
ROAD LINK - 21759-4933,4933,41,41,,,,,,,,,,,DUHW intersection,intersection 2077,,,,,,,,
ROAD LINK - 21760-3960,3960,39,39,,,,,,,,,,,DTWB intersection,intersection 314,,,,,,,,
ROAD LINK - 21761-5812,5812,39,39,,,,,,,,,,,DTVP intersection,intersection 3915,,,,,,,,
ROAD LINK - 21762-1044,1044,21,21,,,,,,,,,,,DTVB intersection,intersection 1568,,,,,,,,
ROAD LINK - 21763-4349,4349,55,55,,,,,,,,,,,DRYL intersection,intersection 311,,,,,,,,
ROAD LINK - 21764-5997,5997,25,25,,,,,,,,,,,DPYZ intersection,intersection 3905,,,,,,,,
ROAD LINK - 21765-1435,1435,17,17,,,,,,,,,,,DPNV intersection,intersection 824,,,,,,,,
ROAD LINK - 21766-3082,3082,17,17,,,,,,,,,,,DPNB intersection,intersection 54,,,,,,,,
ROAD LINK - 21767-3163,3163,17,17,,,,,,,,,,,DPMZ intersection,intersection 54,,,,,,,,
ROAD LINK - 21768-5226,5226,17,17,,,,,,,,,,,DPMA intersection,intersection 3495,,,,,,,,
ROAD LINK - 21769-633,633,17,17,,,,,,,,,,,DPLX intersection,intersection 1001,,,,,,,,
ROAD LINK - 21770-5924,5924,08,08,,,,,,,,,,,DPFM intersection,intersection 927,,,,,,,,
ROAD LINK - 21771-1197,1197,56,56,,,,,,,,,,,DPEZ intersection,intersection 1028,,,,,,,,
ROAD LINK - 21772-3040,3040,42,42,,,,,,,,,,,DNRV intersection,intersection 1640,,,,,,,,
ROAD LINK - 21773-4484,4484,37,37,,,,,,,,,,,DNNM intersection,intersection 6,,,,,,,,
ROAD LINK - 21774-4,4,37,37,,,,,,,,,,,DNNH intersection,intersection 6,,,,,,,,
ROAD LINK - 21775-3119,3119,19,19,,,,,,,,,,,DNJC intersection,intersection 773,,,,,,,,
ROAD LINK - 21776-3426,3426,51,51,,,,,,,,,,,DLZC intersection,intersection 2367,,,,,,,,
ROAD LINK - 21777-4795,4795,47,47,,,,,,,,,,,DLUL intersection,intersection 184,,,,,,,,
ROAD LINK - 21778-415,415,37,37,,,,,,,,,,,DLAL intersection,intersection 693,,,,,,,,
ROAD LINK - 21779-1942,1942,45,45,,,,,,,,,,,DKVL intersection,intersection 2237,,,,,,,,
ROAD LINK - 21780-717,717,54,54,,,,,,,,,,,DKTX intersection,intersection 1122,,,,,,,,
ROAD LINK - 21781-1967,1967,54,54,,,,,,,,,,,DKTT intersection,intersection 1083,,,,,,,,
ROAD LINK - 21782-3689,3689,45,45,,,,,,,,,,,DKTB intersection,intersection 616,,,,,,,,
ROAD LINK - 21783-4932,4932,45,45,,,,,,,,,,,DKGT intersection,intersection 2237,,,,,,,,
ROAD LINK - 21784-367,367,45,45,,,,,,,,,,,DKGL intersection,intersection 616,,,,,,,,
ROAD LINK - 21785-4631,4631,45,45,,,,,,,,,,,DKGK intersection,intersection 1487,,,,,,,,
ROAD LINK - 21787-143,143,45,45,,,,,,,,,,,DKFY intersection,intersection 252,,,,,,,,
ROAD LINK - 21788-1628,1628,45,45,,,,,,,,,,,DKFX intersection,intersection 2237,,,,,,,,
ROAD LINK - 21789-3495,3495,05,05,,,,,,,,,,,DKAD intersection,intersection 1759,,,,,,,,
ROAD LINK - 21790-542,542,06,06,,,,,,,,,,,DJCF intersection,intersection 878,,,,,,,,
