KEY,SHAPE_ROW,BerthLength,ShipSpacing,BerthDepth,BerthWidth,ApronWidth,AvailableMilitary,TankerOnOffPerShip,type,HotCargo,Overhang,Pumps,PrevBerth,NextBerth,Port,BerthGroup,FromDay,ToDay,Available,TerminalName,Modified,DifferentCSC,TotalNEWLimit
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO02,134217727,600.0,50.0,36.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO02,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO03,134217727,600.0,50.0,36.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO03,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO04,134217727,2283.0,50.0,36.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO04,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO05,134217727,500.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO05,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO06,134217727,500.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO06,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO07,134217727,500.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO07,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO08,134217727,500.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO08,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO09,134217727,500.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO09,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO10,134217727,3000.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO10,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO11,134217727,600.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO11,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO12,134217727,600.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO12,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO13,134217727,600.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO13,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO14,134217727,600.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO14,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO15,134217727,600.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO15,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO16,134217727,600.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO16,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO17,134217727,5256.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO17,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO18,134217727,700.0,50.0,42.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO18,0.0,99999.0,true,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO19,134217727,700.0,50.0,36.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO19,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO20,134217727,750.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO20,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO21,134217727,750.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO21,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO22,134217727,750.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO22,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO23,134217727,750.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO23,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO24,134217727,750.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO24,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPBBULK/RORO25,134217727,6795.0,50.0,34.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPBBULK/RORO25,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU01,134217727,1148.0,50.0,30.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU01,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU02,134217727,2624.0,50.0,40.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU02,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU03,134217727,2624.0,50.0,43.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU03,0.0,99999.0,true,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU04,134217727,2624.0,50.0,35.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU04,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU05,134217727,4100.0,50.0,32.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU05,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU06,134217727,1256.0,50.0,36.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU06,0.0,99999.0,true,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU07,134217727,5900.0,50.0,32.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU07,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPGENERAL PU08,134217727,3600.0,50.0,32.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPGENERAL PU08,0.0,99999.0,false,,M,false,
ROTTERDAM -UNAP-PRT:UNAPVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,ROTTERDAM -UNAP-PRT,UNAPVISA      01,0.0,99999.0,true,,M,false,
SALALAH MINA RAYS -TZYR-PRT:RAYZUT -TZYR-PRT:TZYRBREAKBULK 01,134217727,656.0,50.0,24.0,800.0,60.0,true,2000.0,BREAKBULK,BOTH,0.0,0,null,null,RAYZUT -TZYR-PRT,TZYRBREAKBULK 01,0.0,99999.0,false,,M,false,
SALALAH MINA RAYS -TZYR-PRT:RAYZUT -TZYR-PRT:TZYRGENERAL PU01,134217727,1701.0,50.0,32.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,RAYZUT -TZYR-PRT,TZYRGENERAL PU01,0.0,99999.0,true,,M,false,
SAN DIEGO -UTAC-PRT:SAN DIEGO all-purpose berth-UTAC,25,5000.0,50.0,55.0,800.0,120.0,true,2000.0,ALL-PURPOSE,Both,0.0,0,null,null,SAN DIEGO -UTAC-PRT,SAN DIEGO berth group-UTAC,-999.0,99999.0,true,SAN DIEGO -UTAC-PRT,M,false,
SAN JUAN -UTVT-PRT:UTVTGENERAL PU01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,SAN JUAN -UTVT-PRT,UTVTGENERAL PU01,0.0,99999.0,true,,M,false,
SAN JUAN -UTVT-PRT:UTVTVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,SAN JUAN -UTVT-PRT,UTVTVISA      01,0.0,99999.0,true,,M,false,
SAN PEDRO -UULA-PRT:UULAVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,SAN PEDRO -UULA-PRT,UULAVISA      01,0.0,99999.0,true,,M,false,
SAN PEDRO -UULB-PRT:UULBVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,SAN PEDRO -UULB-PRT,UULBVISA      01,0.0,99999.0,true,,M,false,
SAN PEDRO -UULX-PRT:UULXVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,SAN PEDRO -UULX-PRT,UULXVISA      01,0.0,99999.0,true,,M,false,
SASEBO -UYQR-PRT:UYQRBREAKBULK 01,134217727,606.0,50.0,33.0,800.0,60.0,true,2000.0,BREAKBULK,BOTH,0.0,0,null,null,SASEBO -UYQR-PRT,UYQRBREAKBULK 01,0.0,99999.0,true,,M,false,
SASEBO -UYQR-PRT:UYQRGENERAL PU01,134217727,623.0,50.0,36.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,SASEBO -UYQR-PRT,UYQRGENERAL PU01,0.0,99999.0,true,,M,false,
SAVANNAH -UZXJ-PRT:SAVANNAH all-purpose berth-UZXJ,28,5000.0,50.0,55.0,800.0,120.0,true,2000.0,ALL-PURPOSE,Both,0.0,0,null,null,SAVANNAH -UZXJ-PRT,SAVANNAH berth group-UZXJ,-999.0,99999.0,true,SAVANNAH -UZXJ-PRT,M,false,
SEATTLE -VFVN-PRT:SEATTLE PORT EMB -VFVN-PRT:VFVNGENERAL PU01,134217727,1580.0,50.0,50.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,SEATTLE PORT EMB -VFVN-PRT,VFVNGENERAL PU01,0.0,99999.0,true,,M,false,
SEATTLE -VFVN-PRT:SEATTLE PORT EMB -VFVN-PRT:VFVNGENERAL PU02,134217727,6049.0,50.0,40.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,SEATTLE PORT EMB -VFVN-PRT,VFVNGENERAL PU02,0.0,99999.0,false,,M,false,
SEATTLE -VFVN-PRT:SEATTLE PORT EMB -VFVN-PRT:VFVNGENERAL PU03,134217727,2750.0,50.0,45.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,SEATTLE PORT EMB -VFVN-PRT,VFVNGENERAL PU03,0.0,99999.0,true,,M,false,
SEATTLE -VFVN-PRT:SEATTLE PORT EMB -VFVN-PRT:VFVNVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,SEATTLE PORT EMB -VFVN-PRT,VFVNVISA      01,0.0,99999.0,true,,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:SALT,15,492.0,50.0,34.0,800.0,180.0,true,2000.0,BREAKBULK,Both,0.0,0,null,null,SAFAQIS -VKNP-PRT,BG SALT,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:Safaqis NE-1 berth,6,1656.0,50.0,34.0,800.0,180.0,true,2000.0,BBULK/RORO,Both,0.0,0,null,null,SAFAQIS -VKNP-PRT,BG Safaqis NE-1 berth,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:Safaqis NE-2 berth,8,1656.0,50.0,46.0,800.0,180.0,true,2000.0,BBULK/RORO,Both,0.0,0,null,null,SAFAQIS -VKNP-PRT,BG Safaqis NE-2 berth,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:Safaqis NW-1 berth,10,1804.0,50.0,35.0,800.0,180.0,true,2000.0,BBULK/RORO,Both,0.0,0,null,null,SAFAQIS -VKNP-PRT,BG Safaqis NW-1 berth,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:Safaqis NW-2 berth,12,1804.0,50.0,35.0,800.0,180.0,true,2000.0,BBULK/RORO,Both,0.0,0,null,null,SAFAQIS -VKNP-PRT,BG Safaqis NW-2 berth,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:Safaqis cont-1 berth,1,1640.0,50.0,44.0,800.0,120.0,true,2000.0,ALL-PURPOSE,Both,0.0,0,null,null,SAFAQIS -VKNP-PRT,BG Safaqis cont-1 berth,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:Safaqis cont-2 berth,2,1640.0,50.0,34.0,800.0,120.0,true,2000.0,ALL-PURPOSE,Both,0.0,0,null,null,SAFAQIS -VKNP-PRT,BG Safaqis cont-2 berth,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SFAX -VKNP-PRT:SAFAQIS -VKNP-PRT:Safaqis tanker berth,11,1000.0,50.0,44.0,800.0,180.0,true,450.0,TANKER,Both,0.0,2,null,null,SAFAQIS -VKNP-PRT,BG Safaqis tanker berth,-999.0,99999.0,true,SAFAQIS -VKNP-PRT,M,false,
SHIMIZU -VPRF-PRT:VPRFVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,SHIMIZU -VPRF-PRT,VPRFVISA      01,0.0,99999.0,true,,M,false,
SINGAPORE -VSNF-PRT:VSNFVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,SINGAPORE -VSNF-PRT,VSNFVISA      01,0.0,99999.0,true,,M,false,
SOUTHPORT MILITAR -WMPT-PRT:SUNNY POINT -WMPT-PRT:WMPTBBULK/AMMO01,134217727,2000.0,50.0,38.0,800.0,60.0,true,2000.0,BBULK/AMMO,BOTH,0.0,0,null,null,SUNNY POINT -WMPT-PRT,WMPTBBULK/AMMO01,0.0,99999.0,true,,M,false,
SOUTHPORT MILITAR -WMPT-PRT:SUNNY POINT -WMPT-PRT:WMPTBREAKBULK 01,134217727,2000.0,50.0,38.0,800.0,60.0,true,2000.0,BREAKBULK,BOTH,0.0,0,null,null,SUNNY POINT -WMPT-PRT,WMPTBREAKBULK 01,0.0,99999.0,true,,M,false,
SOUTHPORT MILITAR -WMPT-PRT:SUNNY POINT -WMPT-PRT:WMPTCONT/AMMO 01,134217727,2000.0,50.0,38.0,800.0,60.0,true,2000.0,CONT/AMMO,BOTH,0.0,0,null,null,SUNNY POINT -WMPT-PRT,WMPTCONT/AMMO 01,0.0,99999.0,true,,M,false,
SYDNEY -WPAU-PRT:WPAUGENERAL PU01,134217727,2000.0,50.0,36.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,SYDNEY -WPAU-PRT,WPAUGENERAL PU01,0.0,99999.0,true,,M,false,
TACOMA -WPVT-PRT:TACOMA all-purpose berth-WPVT,22,5000.0,50.0,55.0,800.0,120.0,true,2000.0,ALL-PURPOSE,Both,0.0,0,null,null,TACOMA -WPVT-PRT,TACOMA berth group-WPVT,-999.0,99999.0,true,TACOMA -WPVT-PRT,M,false,
TAKORADI -WQZM-PRT:WQZMVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,TAKORADI -WQZM-PRT,WQZMVISA      01,0.0,99999.0,true,,M,false,
TEMA -WTJG-PRT:WTJGVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,TEMA -WTJG-PRT,WTJGVISA      01,0.0,99999.0,true,,M,false,
TOKYO -WYKZ-PRT:WYKZVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,TOKYO -WYKZ-PRT,WYKZVISA      01,0.0,99999.0,true,,M,false,
TRIESTE -XEXW-PRT:XEXWVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,TRIESTE -XEXW-PRT,XEXWVISA      01,0.0,99999.0,true,,M,false,
VALENCIA -XRVJ-PRT:XRVJVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,VALENCIA -XRVJ-PRT,XRVJVISA      01,0.0,99999.0,true,,M,false,
VANCOUVER -XUDT-PRT:XUDTVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,VANCOUVER -XUDT-PRT,XUDTVISA      01,0.0,99999.0,true,,M,false,
VENICE -XVMN-CTY:XVMNVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,VENICE -XVMN-CTY,XVMNVISA      01,0.0,99999.0,true,,M,false,
VERACRUZ -XVRV-PRT:XVRVVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,VERACRUZ -XVRV-PRT,XVRVVISA      01,0.0,99999.0,true,,M,false,
VILLA SAN GIOVANN -XYNK-PRT:XYNKVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,VILLA SAN GIOVANN -XYNK-PRT,XYNKVISA      01,0.0,99999.0,true,,M,false,
WELLINGTON -YRTK-PRT:YRTKGENERAL PU01,134217727,2000.0,50.0,45.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,WELLINGTON -YRTK-PRT,YRTKGENERAL PU01,0.0,99999.0,true,,M,false,
WESTERN MED -00XT-SEA:00XTALL-PURPOS01,134217727,999.0,50.0,99.0,800.0,120.0,true,2000.0,ALL-PURPOSE,BOTH,0.0,0,null,null,WESTERN MED -00XT-SEA,00XTALL-PURPOS01,0.0,99999.0,true,,M,false,
WILMINGTON -ZBES-PRT:WILMINGTON all-purpose berth-ZBES,23,5000.0,50.0,55.0,800.0,120.0,true,2000.0,ALL-PURPOSE,Both,0.0,0,null,null,WILMINGTON -ZBES-PRT,WILMINGTON berth group-ZBES,-999.0,99999.0,true,WILMINGTON -ZBES-PRT,M,false,
YANBU AL SINAIYAH -ZLVW-PRT:ZLVWBBULK/RORO01,134217727,2624.0,,39.0,,,true,,BBULK/RORO,BOTH,,,null,null,YANBU AL SINAIYAH -ZLVW-PRT,ZLVWBBULK/RORO01,0.0,,false,,,false,
YANBU AL SINAIYAH -ZLVW-PRT:ZLVWBBULK/RORO02,134217727,721.0,,34.0,,,true,,BBULK/RORO,BOTH,,,null,null,YANBU AL SINAIYAH -ZLVW-PRT,ZLVWBBULK/RORO02,0.0,,false,,,false,
YANBU AL SINAIYAH -ZLVW-PRT:ZLVWBREAKBULK 01,134217727,557.0,,34.0,,,true,,BREAKBULK,BOTH,,,null,null,YANBU AL SINAIYAH -ZLVW-PRT,ZLVWBREAKBULK 01,0.0,,false,,,false,
YANBU AL SINAIYAH -ZLVW-PRT:ZLVWGENERAL PU01,134217727,5851.0,,45.0,,,true,,GENERAL PURP,BOTH,,,null,null,YANBU AL SINAIYAH -ZLVW-PRT,ZLVWGENERAL PU01,0.0,,false,,,false,
YANTIAN PORT FAC -ZMJJ-PRT:ZMJJVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,YANTIAN PORT FAC -ZMJJ-PRT,ZMJJVISA      01,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCBBULK/RORO01,134217727,1968.0,50.0,33.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCBBULK/RORO01,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCBBULK/RORO02,134217727,1148.0,50.0,26.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCBBULK/RORO02,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCBBULK/RORO03,134217727,1100.0,50.0,32.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCBBULK/RORO03,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCBBULK/RORO04,134217727,940.0,50.0,32.0,800.0,60.0,true,2000.0,BBULK/RORO,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCBBULK/RORO04,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCGENERAL PU01,134217727,1968.0,50.0,40.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCGENERAL PU01,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCGENERAL PU02,134217727,1640.0,50.0,40.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCGENERAL PU02,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCGENERAL PU03,134217727,2033.0,50.0,36.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCGENERAL PU03,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCGENERAL PU04,134217727,984.0,50.0,42.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCGENERAL PU04,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCGENERAL PU05,134217727,984.0,50.0,42.0,800.0,60.0,true,2000.0,GENERAL PURP,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCGENERAL PU05,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCRORO      01,134217727,1100.0,50.0,24.0,800.0,60.0,true,2000.0,RORO,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCRORO      01,0.0,99999.0,true,,M,false,
YOKOHAMA COMMERCI -ZNMC-PRT:YOKOHAMA -ZNMC-PRT:ZNMCVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,YOKOHAMA -ZNMC-PRT,ZNMCVISA      01,0.0,99999.0,true,,M,false,
ZHAPU -ZSJC-PRT:ZSJCVISA      01,134217727,9999.0,50.0,99.0,800.0,60.0,true,2000.0,VISA,BOTH,0.0,0,null,null,ZHAPU -ZSJC-PRT,ZSJCVISA      01,0.0,99999.0,true,,M,false,
