Airport,Fleet,AcType,Day,Enabled,Description,EventPhase,Data
TDKA,STRATEGIC,KC-10,0,true,,,9999
TDXG,STRATEGIC,B-747P,0,true,,,9999
TDXG,STRATEGIC,C-17,0,true,,,9999
TDXG,STRATEGIC,C-5A,0,true,,,9999
TDXG,STRATEGIC,CH47,0,true,,,0
TDXG,STRATEGIC,KC-10,0,true,,,9999
TFMT,STRATEGIC,B-747P,0,true,,,9999
TFMT,STRATEGIC,C-17,0,true,,,9999
TFMT,STRATEGIC,C-5A,0,true,,,9999
TFMT,STRATEGIC,CH47,0,true,,,0
TFMT,STRATEGIC,KC-10,0,true,,,9999
THWA,STRATEGIC,B-747P,0,true,,,0
THWA,STRATEGIC,C-17,0,true,,,0
THWA,STRATEGIC,C-5A,0,true,,,0
THWA,STRATEGIC,CH47,0,true,,,0
THWA,STRATEGIC,KC-10,0,true,,,0
TKXA,STRATEGIC,B-747P,0,true,,,0
TKXA,STRATEGIC,C-17,0,true,,,0
TKXA,STRATEGIC,C-5A,0,true,,,0
TKXA,STRATEGIC,CH47,0,true,,,0
TKXA,STRATEGIC,KC-10,0,true,,,0
TMKH,STRATEGIC,B-747P,0,true,,,0
TMKH,STRATEGIC,C-17,0,true,,,0
TMKH,STRATEGIC,C-5A,0,true,,,0
TMKH,STRATEGIC,CH47,0,true,,,0
TMKH,STRATEGIC,KC-10,0,true,,,0
TPAL,STRATEGIC,B-747P,0,true,,,9999
TPAL,STRATEGIC,C-17,0,true,,,9999
TPAL,STRATEGIC,C-5A,0,true,,,9999
TPAL,STRATEGIC,CH47,0,true,,,0
TPAL,STRATEGIC,KC-10,0,true,,,9999
TQKD,STRATEGIC,B-747P,0,true,,,9999
TQKD,STRATEGIC,C-17,0,true,,,9999
TQKD,STRATEGIC,C-5A,0,true,,,9999
TQKD,STRATEGIC,CH47,0,true,,,0
TQKD,STRATEGIC,KC-10,0,true,,,9999
TWAC,STRATEGIC,B-747P,0,true,,,9999
TWAC,STRATEGIC,C-17,0,true,,,9999
TWAC,STRATEGIC,C-5A,0,true,,,9999
TWAC,STRATEGIC,CH47,0,true,,,0
TWAC,STRATEGIC,KC-10,0,true,,,9999
TWLR,STRATEGIC,B-747P,0,true,,,9999
TWLR,STRATEGIC,C-17,0,true,,,9999
TWLR,STRATEGIC,C-5A,0,true,,,9999
TWLR,STRATEGIC,CH47,0,true,,,0
TWLR,STRATEGIC,KC-10,0,true,,,9999
TXCE,STRATEGIC,B-747P,0,true,,,9999
TXCE,STRATEGIC,C-17,0,true,,,9999
TXCE,STRATEGIC,C-5A,0,true,,,9999
TXCE,STRATEGIC,CH47,0,true,,,0
TXCE,STRATEGIC,KC-10,0,true,,,9999
TYFR,STRATEGIC,B-747P,0,true,,,0
TYFR,STRATEGIC,C-17,0,true,,,0
TYFR,STRATEGIC,C-5A,0,true,,,0
TYFR,STRATEGIC,CH47,0,true,,,0
TYFR,STRATEGIC,KC-10,0,true,,,0
TYMX,STRATEGIC,B-747P,0,true,,,9999
TYMX,STRATEGIC,C-17,0,true,,,9999
TYMX,STRATEGIC,C-5A,0,true,,,9999
TYMX,STRATEGIC,CH47,0,true,,,0
TYMX,STRATEGIC,KC-10,0,true,,,9999
UABY,STRATEGIC,B-747P,0,true,,,9999
UABY,STRATEGIC,C-17,0,true,,,9999
UABY,STRATEGIC,C-5A,0,true,,,9999
UABY,STRATEGIC,CH47,0,true,,,0
UABY,STRATEGIC,KC-10,0,true,,,9999
UBHP,STRATEGIC,B-747P,0,true,,,9999
UBHP,STRATEGIC,C-17,0,true,,,9999
UBHP,STRATEGIC,C-5A,0,true,,,9999
UBHP,STRATEGIC,CH47,0,true,,,0
UBHP,STRATEGIC,KC-10,0,true,,,9999
UBNS,STRATEGIC,B-747P,0,true,,,9999
UBNS,STRATEGIC,C-17,0,true,,,9999
UBNS,STRATEGIC,C-5A,0,true,,,9999
UBNS,STRATEGIC,CH47,0,true,,,0
UBNS,STRATEGIC,KC-10,0,true,,,9999
UCTL,STRATEGIC,B-747P,0,true,,,9999
UCTL,STRATEGIC,C-17,0,true,,,9999
UCTL,STRATEGIC,C-5A,0,true,,,9999
UCTL,STRATEGIC,CH47,0,true,,,0
UCTL,STRATEGIC,KC-10,0,true,,,9999
UEBL,STRATEGIC,B-747P,0,true,,,9999
UEBL,STRATEGIC,C-17,0,true,,,9999
UEBL,STRATEGIC,C-5A,0,true,,,9999
UEBL,STRATEGIC,CH47,0,true,,,0
UEBL,STRATEGIC,KC-10,0,true,,,9999
UGCF,STRATEGIC,B-747P,0,true,,,9999
UGCF,STRATEGIC,C-17,0,true,,,9999
UGCF,STRATEGIC,C-5A,0,true,,,9999
UGCF,STRATEGIC,CH47,0,true,,,0
UGCF,STRATEGIC,KC-10,0,true,,,9999
UGZX,STRATEGIC,B-747P,0,true,,,0
UGZX,STRATEGIC,C-17,0,true,,,0
UGZX,STRATEGIC,C-5A,0,true,,,0
UGZX,STRATEGIC,CH47,0,true,,,0
UGZX,STRATEGIC,KC-10,0,true,,,0
UHCE,STRATEGIC,B-747P,0,true,,,9999
UHCE,STRATEGIC,C-17,0,true,,,9999
UHCE,STRATEGIC,C-5A,0,true,,,9999
UHCE,STRATEGIC,CH47,0,true,,,0
UHCE,STRATEGIC,KC-10,0,true,,,9999
UHGN,STRATEGIC,B-747P,0,true,,,0
UHGN,STRATEGIC,C-17,0,true,,,0
UHGN,STRATEGIC,C-5A,0,true,,,0
UHGN,STRATEGIC,CH47,0,true,,,0
UHGN,STRATEGIC,KC-10,0,true,,,0
UHHZ,STRATEGIC,B-747P,0,true,,,0
UHHZ,STRATEGIC,C-17,0,true,,,0
UHHZ,STRATEGIC,C-5A,0,true,,,0
UHHZ,STRATEGIC,CH47,0,true,,,0
UHHZ,STRATEGIC,KC-10,0,true,,,0
ULLT,STRATEGIC,B-747P,0,true,,,0
ULLT,STRATEGIC,C-17,0,true,,,0
ULLT,STRATEGIC,C-5A,0,true,,,0
ULLT,STRATEGIC,CH47,0,true,,,0
ULLT,STRATEGIC,KC-10,0,true,,,0
ULYB,STRATEGIC,B-747P,0,true,,,9999
ULYB,STRATEGIC,C-17,0,true,,,9999
ULYB,STRATEGIC,C-5A,0,true,,,9999
ULYB,STRATEGIC,CH47,0,true,,,0
ULYB,STRATEGIC,KC-10,0,true,,,9999
UMLH,STRATEGIC,B-747P,0,true,,,9999
UMLH,STRATEGIC,C-17,0,true,,,9999
UMLH,STRATEGIC,C-5A,0,true,,,9999
UMLH,STRATEGIC,CH47,0,true,,,0
UMLH,STRATEGIC,KC-10,0,true,,,9999
UMXB,STRATEGIC,B-747P,0,true,,,0
UMXB,STRATEGIC,C-17,0,true,,,0
UMXB,STRATEGIC,C-5A,0,true,,,0
UMXB,STRATEGIC,CH47,0,true,,,0
UMXB,STRATEGIC,KC-10,0,true,,,0
USEB,STRATEGIC,B-747P,0,true,,,9999
USEB,STRATEGIC,C-17,0,true,,,9999
USEB,STRATEGIC,C-5A,0,true,,,9999
USEB,STRATEGIC,CH47,0,true,,,0
USEB,STRATEGIC,KC-10,0,true,,,9999
USQP,STRATEGIC,B-747P,0,true,,,9999
USQP,STRATEGIC,C-17,0,true,,,9999
USQP,STRATEGIC,C-5A,0,true,,,9999
USQP,STRATEGIC,CH47,0,true,,,0
USQP,STRATEGIC,KC-10,0,true,,,9999
UTKY,STRATEGIC,B-747P,0,true,,,9999
UTKY,STRATEGIC,C-17,0,true,,,9999
UTKY,STRATEGIC,C-5A,0,true,,,9999
UTKY,STRATEGIC,CH47,0,true,,,0
UTKY,STRATEGIC,KC-10,0,true,,,9999
UTSE,STRATEGIC,B-747P,0,true,,,9999
UTSE,STRATEGIC,C-17,0,true,,,9999
UTSE,STRATEGIC,C-5A,0,true,,,9999
UTSE,STRATEGIC,CH47,0,true,,,0
UTSE,STRATEGIC,KC-10,0,true,,,9999
UWDE,STRATEGIC,B-747P,0,true,,,9999
UWDE,STRATEGIC,C-17,0,true,,,9999
UWDE,STRATEGIC,C-5A,0,true,,,9999
UWDE,STRATEGIC,CH47,0,true,,,0
UWDE,STRATEGIC,KC-10,0,true,,,9999
UWDG,STRATEGIC,B-747P,0,true,,,9999
UWDG,STRATEGIC,C-17,0,true,,,9999
UWDG,STRATEGIC,C-5A,0,true,,,9999
UWDG,STRATEGIC,CH47,0,true,,,0
UWDG,STRATEGIC,KC-10,0,true,,,9999
UZXM,STRATEGIC,B-747P,0,true,,,9999
UZXM,STRATEGIC,C-17,0,true,,,9999
UZXM,STRATEGIC,C-5A,0,true,,,9999
UZXM,STRATEGIC,CH47,0,true,,,0
UZXM,STRATEGIC,KC-10,0,true,,,9999
UZYJ,STRATEGIC,B-747P,0,true,,,9999
UZYJ,STRATEGIC,C-17,0,true,,,9999
UZYJ,STRATEGIC,C-5A,0,true,,,9999
UZYJ,STRATEGIC,CH47,0,true,,,0
UZYJ,STRATEGIC,KC-10,0,true,,,9999
VBDZ,STRATEGIC,B-747P,0,true,,,9999
VBDZ,STRATEGIC,C-17,0,true,,,9999
VBDZ,STRATEGIC,C-5A,0,true,,,9999
VBDZ,STRATEGIC,CH47,0,true,,,0
VBDZ,STRATEGIC,KC-10,0,true,,,9999
VDYD,STRATEGIC,B-747P,0,true,,,0
VDYD,STRATEGIC,C-17,0,true,,,0
VDYD,STRATEGIC,C-5A,0,true,,,0
VDYD,STRATEGIC,CH47,0,true,,,0
VDYD,STRATEGIC,KC-10,0,true,,,0
VFUL,STRATEGIC,B-747P,0,true,,,9999
VFUL,STRATEGIC,C-17,0,true,,,9999
VFUL,STRATEGIC,C-5A,0,true,,,9999
VFUL,STRATEGIC,CH47,0,true,,,0
VFUL,STRATEGIC,KC-10,0,true,,,9999
VFZM,STRATEGIC,B-747P,0,true,,,9999
VFZM,STRATEGIC,C-17,0,true,,,9999
VFZM,STRATEGIC,C-5A,0,true,,,9999
VFZM,STRATEGIC,CH47,0,true,,,0
VFZM,STRATEGIC,KC-10,0,true,,,9999
VGHV,STRATEGIC,B-747P,0,true,,,0
VGHV,STRATEGIC,C-17,0,true,,,0
VGHV,STRATEGIC,C-5A,0,true,,,0
VGHV,STRATEGIC,CH47,0,true,,,0
VGHV,STRATEGIC,KC-10,0,true,,,0
VGLZ,STRATEGIC,B-747P,0,true,,,9999
VGLZ,STRATEGIC,C-17,0,true,,,9999
VGLZ,STRATEGIC,C-5A,0,true,,,9999
VGLZ,STRATEGIC,CH47,0,true,,,0
VGLZ,STRATEGIC,KC-10,0,true,,,9999
VHRJ,STRATEGIC,B-747P,0,true,,,9999
VHRJ,STRATEGIC,C-17,0,true,,,9999
VHRJ,STRATEGIC,C-5A,0,true,,,9999
VHRJ,STRATEGIC,CH47,0,true,,,0
VHRJ,STRATEGIC,KC-10,0,true,,,9999
VKAG,STRATEGIC,B-747P,0,true,,,0
VKAG,STRATEGIC,C-17,0,true,,,0
VKAG,STRATEGIC,C-5A,0,true,,,0
VKAG,STRATEGIC,CH47,0,true,,,0
VKAG,STRATEGIC,KC-10,0,true,,,0
VLSB,STRATEGIC,B-747P,0,true,,,0
VLSB,STRATEGIC,C-17,0,true,,,0
VLSB,STRATEGIC,C-5A,0,true,,,0
VLSB,STRATEGIC,CH47,0,true,,,0
VLSB,STRATEGIC,KC-10,0,true,,,0
VNVP,STRATEGIC,B-747P,0,true,,,9999
VNVP,STRATEGIC,C-17,0,true,,,9999
VNVP,STRATEGIC,C-5A,0,true,,,9999
VNVP,STRATEGIC,CH47,0,true,,,0
VNVP,STRATEGIC,KC-10,0,true,,,9999
VRJT,STRATEGIC,B-747P,0,true,,,0
VRJT,STRATEGIC,C-17,0,true,,,0
VRJT,STRATEGIC,C-5A,0,true,,,0
VRJT,STRATEGIC,CH47,0,true,,,0
VRJT,STRATEGIC,KC-10,0,true,,,0
VSFP,STRATEGIC,B-747P,0,true,,,9999
VSFP,STRATEGIC,C-17,0,true,,,9999
VSFP,STRATEGIC,C-5A,0,true,,,9999
VSFP,STRATEGIC,CH47,0,true,,,0
VSFP,STRATEGIC,KC-10,0,true,,,9999
VSMR,STRATEGIC,B-747P,0,true,,,0
VSMR,STRATEGIC,C-17,0,true,,,0
VSMR,STRATEGIC,C-5A,0,true,,,0
VSMR,STRATEGIC,CH47,0,true,,,0
VSMR,STRATEGIC,KC-10,0,true,,,0
VSSB,STRATEGIC,B-747P,0,true,,,9999
VSSB,STRATEGIC,C-17,0,true,,,9999
VSSB,STRATEGIC,C-5A,0,true,,,9999
VSSB,STRATEGIC,CH47,0,true,,,0
VSSB,STRATEGIC,KC-10,0,true,,,9999
VTNB,STRATEGIC,B-747P,0,true,,,9999
VTNB,STRATEGIC,C-17,0,true,,,9999
VTNB,STRATEGIC,C-5A,0,true,,,9999
VTNB,STRATEGIC,CH47,0,true,,,0
VTNB,STRATEGIC,KC-10,0,true,,,9999
VUKL,STRATEGIC,B-747P,0,true,,,9999
VUKL,STRATEGIC,C-17,0,true,,,9999
VUKL,STRATEGIC,C-5A,0,true,,,9999
VUKL,STRATEGIC,CH47,0,true,,,0
VUKL,STRATEGIC,KC-10,0,true,,,9999
VVRK,STRATEGIC,B-747P,0,true,,,9999
VVRK,STRATEGIC,C-17,0,true,,,9999
VVRK,STRATEGIC,C-5A,0,true,,,9999
VVRK,STRATEGIC,CH47,0,true,,,0
VVRK,STRATEGIC,KC-10,0,true,,,9999
VWLB,STRATEGIC,B-747P,0,true,,,0
VWLB,STRATEGIC,C-17,0,true,,,0
VWLB,STRATEGIC,C-5A,0,true,,,0
VWLB,STRATEGIC,CH47,0,true,,,0
VWLB,STRATEGIC,KC-10,0,true,,,0
VXTM,STRATEGIC,B-747P,0,true,,,9999
VXTM,STRATEGIC,C-17,0,true,,,9999
VXTM,STRATEGIC,C-5A,0,true,,,9999
VXTM,STRATEGIC,CH47,0,true,,,0
VXTM,STRATEGIC,KC-10,0,true,,,9999
VYFJ,STRATEGIC,B-747P,0,true,,,9999
VYFJ,STRATEGIC,C-17,0,true,,,9999
VYFJ,STRATEGIC,C-5A,0,true,,,9999
VYFJ,STRATEGIC,CH47,0,true,,,0
VYFJ,STRATEGIC,KC-10,0,true,,,9999
VYHK,STRATEGIC,B-747P,0,true,,,0
VYHK,STRATEGIC,C-17,0,true,,,0
VYHK,STRATEGIC,C-5A,0,true,,,0
VYHK,STRATEGIC,CH47,0,true,,,0
VYHK,STRATEGIC,KC-10,0,true,,,0
VZAS,STRATEGIC,B-747P,0,true,,,9999
VZAS,STRATEGIC,C-17,0,true,,,9999
VZAS,STRATEGIC,C-5A,0,true,,,9999
VZAS,STRATEGIC,CH47,0,true,,,0
VZAS,STRATEGIC,KC-10,0,true,,,9999
VZBT,STRATEGIC,B-747P,0,true,,,9999
VZBT,STRATEGIC,C-17,0,true,,,9999
VZBT,STRATEGIC,C-5A,0,true,,,9999
VZBT,STRATEGIC,CH47,0,true,,,0
VZBT,STRATEGIC,KC-10,0,true,,,9999
VZCR,STRATEGIC,B-747P,0,true,,,9999
VZCR,STRATEGIC,C-17,0,true,,,9999
VZCR,STRATEGIC,C-5A,0,true,,,9999
VZCR,STRATEGIC,CH47,0,true,,,0
VZCR,STRATEGIC,KC-10,0,true,,,9999
VZXY,STRATEGIC,B-747P,0,true,,,9999
VZXY,STRATEGIC,C-17,0,true,,,9999
VZXY,STRATEGIC,C-5A,0,true,,,9999
VZXY,STRATEGIC,CH47,0,true,,,0
VZXY,STRATEGIC,KC-10,0,true,,,9999
WAAR,STRATEGIC,B-747P,0,true,,,9999
WAAR,STRATEGIC,C-17,0,true,,,9999
WAAR,STRATEGIC,C-5A,0,true,,,9999
WAAR,STRATEGIC,CH47,0,true,,,0
WAAR,STRATEGIC,KC-10,0,true,,,9999
WAAZ,STRATEGIC,B-747P,0,true,,,9999
WAAZ,STRATEGIC,C-17,0,true,,,9999
WAAZ,STRATEGIC,C-5A,0,true,,,9999
WAAZ,STRATEGIC,CH47,0,true,,,0
WAAZ,STRATEGIC,KC-10,0,true,,,9999
WEAS,STRATEGIC,B-747P,0,true,,,0
WEAS,STRATEGIC,C-17,0,true,,,0
WEAS,STRATEGIC,C-5A,0,true,,,0
WEAS,STRATEGIC,CH47,0,true,,,0
WEAS,STRATEGIC,KC-10,0,true,,,0
WERS,STRATEGIC,B-747P,0,true,,,9999
WERS,STRATEGIC,C-17,0,true,,,9999
WERS,STRATEGIC,C-5A,0,true,,,9999
WERS,STRATEGIC,CH47,0,true,,,0
WERS,STRATEGIC,KC-10,0,true,,,9999
WFGE,STRATEGIC,B-747P,0,true,,,9999
WFGE,STRATEGIC,C-17,0,true,,,9999
WFGE,STRATEGIC,C-5A,0,true,,,9999
WFGE,STRATEGIC,CH47,0,true,,,0
WFGE,STRATEGIC,KC-10,0,true,,,9999
WHAY,STRATEGIC,B-747P,0,true,,,9999
WHAY,STRATEGIC,C-17,0,true,,,9999
WHAY,STRATEGIC,C-5A,0,true,,,9999
WHAY,STRATEGIC,CH47,0,true,,,0
WHAY,STRATEGIC,KC-10,0,true,,,9999
WJAE,STRATEGIC,B-747P,0,true,,,9999
WJAE,STRATEGIC,C-17,0,true,,,9999
WJAE,STRATEGIC,C-5A,0,true,,,9999
WJAE,STRATEGIC,CH47,0,true,,,0
WJAE,STRATEGIC,KC-10,0,true,,,9999
WKVB,STRATEGIC,B-747P,0,true,,,9999
WKVB,STRATEGIC,C-17,0,true,,,9999
WKVB,STRATEGIC,C-5A,0,true,,,9999
WKVB,STRATEGIC,CH47,0,true,,,0
WKVB,STRATEGIC,KC-10,0,true,,,9999
WRLK,STRATEGIC,B-747P,0,true,,,9999
WRLK,STRATEGIC,C-17,0,true,,,9999
WRLK,STRATEGIC,C-5A,0,true,,,9999
WRLK,STRATEGIC,CH47,0,true,,,0
WRLK,STRATEGIC,KC-10,0,true,,,9999
WSVC,STRATEGIC,B-747P,0,true,,,0
WSVC,STRATEGIC,C-17,0,true,,,0
WSVC,STRATEGIC,C-5A,0,true,,,0
WSVC,STRATEGIC,CH47,0,true,,,0
WSVC,STRATEGIC,KC-10,0,true,,,0
WWYK,STRATEGIC,B-747P,0,true,,,0
WWYK,STRATEGIC,C-17,0,true,,,0
WWYK,STRATEGIC,C-5A,0,true,,,0
WWYK,STRATEGIC,CH47,0,true,,,0
WWYK,STRATEGIC,KC-10,0,true,,,0
WYTD,STRATEGIC,B-747P,0,true,,,9999
WYTD,STRATEGIC,C-17,0,true,,,9999
WYTD,STRATEGIC,C-5A,0,true,,,9999
WYTD,STRATEGIC,CH47,0,true,,,0
WYTD,STRATEGIC,KC-10,0,true,,,9999
XBGX,STRATEGIC,B-747P,0,true,,,0
XBGX,STRATEGIC,C-17,0,true,,,0
XBGX,STRATEGIC,C-5A,0,true,,,0
XBGX,STRATEGIC,CH47,0,true,,,0
XBGX,STRATEGIC,KC-10,0,true,,,0
XCQN,STRATEGIC,B-747P,0,true,,,9999
XCQN,STRATEGIC,C-17,0,true,,,9999
XCQN,STRATEGIC,C-5A,0,true,,,9999
XCQN,STRATEGIC,CH47,0,true,,,0
XCQN,STRATEGIC,KC-10,0,true,,,9999
XDAT,STRATEGIC,B-747P,0,true,,,0
XDAT,STRATEGIC,C-17,0,true,,,0
XDAT,STRATEGIC,C-5A,0,true,,,0
XDAT,STRATEGIC,CH47,0,true,,,0
XDAT,STRATEGIC,KC-10,0,true,,,0
XDQU,STRATEGIC,B-747P,0,true,,,9999
XDQU,STRATEGIC,C-17,0,true,,,9999
XDQU,STRATEGIC,C-5A,0,true,,,9999
XDQU,STRATEGIC,CH47,0,true,,,0
XDQU,STRATEGIC,KC-10,0,true,,,9999
XGFG,STRATEGIC,B-747P,0,true,,,9999
XGFG,STRATEGIC,C-17,0,true,,,9999
XGFG,STRATEGIC,C-5A,0,true,,,9999
XGFG,STRATEGIC,CH47,0,true,,,0
XGFG,STRATEGIC,KC-10,0,true,,,9999
XHEA,STRATEGIC,B-747P,0,true,,,9999
XHEA,STRATEGIC,C-17,0,true,,,9999
XHEA,STRATEGIC,C-5A,0,true,,,9999
XHEA,STRATEGIC,CH47,0,true,,,0
XHEA,STRATEGIC,KC-10,0,true,,,9999
XHZG,STRATEGIC,B-747P,0,true,,,9999
XHZG,STRATEGIC,C-17,0,true,,,9999
XHZG,STRATEGIC,C-5A,0,true,,,9999
XHZG,STRATEGIC,CH47,0,true,,,0
XHZG,STRATEGIC,KC-10,0,true,,,9999
XJJD,STRATEGIC,B-747P,0,true,,,9999
XJJD,STRATEGIC,C-17,0,true,,,9999
XJJD,STRATEGIC,C-5A,0,true,,,9999
XJJD,STRATEGIC,CH47,0,true,,,0
XJJD,STRATEGIC,KC-10,0,true,,,9999
XLEW,STRATEGIC,B-747P,0,true,,,9999
XLEW,STRATEGIC,C-17,0,true,,,9999
XLEW,STRATEGIC,C-5A,0,true,,,9999
XLEW,STRATEGIC,CH47,0,true,,,0
XLEW,STRATEGIC,KC-10,0,true,,,9999
XLWU,STRATEGIC,B-747P,0,true,,,0
XLWU,STRATEGIC,C-17,0,true,,,0
XLWU,STRATEGIC,C-5A,0,true,,,0
XLWU,STRATEGIC,CH47,0,true,,,0
XLWU,STRATEGIC,KC-10,0,true,,,0
XNSM,STRATEGIC,B-747P,0,true,,,9999
XNSM,STRATEGIC,C-17,0,true,,,9999
XNSM,STRATEGIC,C-5A,0,true,,,9999
XNSM,STRATEGIC,CH47,0,true,,,0
XNSM,STRATEGIC,KC-10,0,true,,,9999
XQDT,STRATEGIC,B-747P,0,true,,,0
XQDT,STRATEGIC,C-17,0,true,,,0
XQDT,STRATEGIC,C-5A,0,true,,,0
XQDT,STRATEGIC,CH47,0,true,,,0
XQDT,STRATEGIC,KC-10,0,true,,,0
XTBT,STRATEGIC,B-747P,0,true,,,9999
XTBT,STRATEGIC,C-17,0,true,,,9999
XTBT,STRATEGIC,C-5A,0,true,,,9999
XTBT,STRATEGIC,CH47,0,true,,,0
XTBT,STRATEGIC,KC-10,0,true,,,9999
XTLF,STRATEGIC,B-747P,0,true,,,9999
XTLF,STRATEGIC,C-17,0,true,,,9999
XTLF,STRATEGIC,C-5A,0,true,,,9999
XTLF,STRATEGIC,CH47,0,true,,,0
XTLF,STRATEGIC,KC-10,0,true,,,9999
XUMU,STRATEGIC,B-747P,0,true,,,0
XUMU,STRATEGIC,C-17,0,true,,,0
XUMU,STRATEGIC,C-5A,0,true,,,0
XUMU,STRATEGIC,CH47,0,true,,,0
XUMU,STRATEGIC,KC-10,0,true,,,0
XZPR,STRATEGIC,B-747P,0,true,,,9999
XZPR,STRATEGIC,C-17,0,true,,,9999
XZPR,STRATEGIC,C-5A,0,true,,,9999
XZPR,STRATEGIC,CH47,0,true,,,0
XZPR,STRATEGIC,KC-10,0,true,,,9999
YAQF,STRATEGIC,B-747P,0,true,,,0
YAQF,STRATEGIC,C-17,0,true,,,0
YAQF,STRATEGIC,C-5A,0,true,,,0
YAQF,STRATEGIC,CH47,0,true,,,0
YAQF,STRATEGIC,KC-10,0,true,,,0
YEQW,STRATEGIC,B-747P,0,true,,,9999
YEQW,STRATEGIC,C-17,0,true,,,9999
YEQW,STRATEGIC,C-5A,0,true,,,9999
YEQW,STRATEGIC,CH47,0,true,,,0
YEQW,STRATEGIC,KC-10,0,true,,,9999
YFXQ,STRATEGIC,B-747P,0,true,,,9999
YFXQ,STRATEGIC,C-17,0,true,,,9999
YFXQ,STRATEGIC,C-5A,0,true,,,9999
YFXQ,STRATEGIC,CH47,0,true,,,0
YFXQ,STRATEGIC,KC-10,0,true,,,9999
YMGC,STRATEGIC,B-747P,0,true,,,9999
YMGC,STRATEGIC,C-17,0,true,,,9999
YMGC,STRATEGIC,C-5A,0,true,,,9999
YMGC,STRATEGIC,CH47,0,true,,,0
YMGC,STRATEGIC,KC-10,0,true,,,9999
YMXZ,STRATEGIC,B-747P,0,true,,,9999
YMXZ,STRATEGIC,C-17,0,true,,,9999
YMXZ,STRATEGIC,C-5A,0,true,,,9999
YMXZ,STRATEGIC,CH47,0,true,,,0
YMXZ,STRATEGIC,KC-10,0,true,,,9999
YRLZ,STRATEGIC,B-747P,0,true,,,9999
YRLZ,STRATEGIC,C-17,0,true,,,9999
YRLZ,STRATEGIC,C-5A,0,true,,,9999
YRLZ,STRATEGIC,CH47,0,true,,,0
YRLZ,STRATEGIC,KC-10,0,true,,,9999
YTPM,STRATEGIC,B-747P,0,true,,,0
YTPM,STRATEGIC,C-17,0,true,,,0
YTPM,STRATEGIC,C-5A,0,true,,,0
YTPM,STRATEGIC,CH47,0,true,,,0
YTPM,STRATEGIC,KC-10,0,true,,,0
YUAC,STRATEGIC,B-747P,0,true,,,9999
YUAC,STRATEGIC,C-17,0,true,,,9999
YUAC,STRATEGIC,C-5A,0,true,,,9999
YUAC,STRATEGIC,CH47,0,true,,,0
YUAC,STRATEGIC,KC-10,0,true,,,9999
YVEW,STRATEGIC,B-747P,0,true,,,9999
YVEW,STRATEGIC,C-17,0,true,,,9999
YVEW,STRATEGIC,C-5A,0,true,,,9999
YVEW,STRATEGIC,CH47,0,true,,,0
YVEW,STRATEGIC,KC-10,0,true,,,9999
YVGQ,STRATEGIC,B-747P,0,true,,,9999
YVGQ,STRATEGIC,C-17,0,true,,,9999
YVGQ,STRATEGIC,C-5A,0,true,,,9999
YVGQ,STRATEGIC,CH47,0,true,,,0
YVGQ,STRATEGIC,KC-10,0,true,,,9999
YVPG,STRATEGIC,B-747P,0,true,,,9999
YVPG,STRATEGIC,C-17,0,true,,,9999
YVPG,STRATEGIC,C-5A,0,true,,,9999
YVPG,STRATEGIC,CH47,0,true,,,0
YVPG,STRATEGIC,KC-10,0,true,,,9999
YWHG,STRATEGIC,B-747P,0,true,,,0
YWHG,STRATEGIC,C-17,0,true,,,0
YWHG,STRATEGIC,C-5A,0,true,,,0
YWHG,STRATEGIC,CH47,0,true,,,0
YWHG,STRATEGIC,KC-10,0,true,,,0
YXKB,STRATEGIC,B-747P,0,true,,,9999
YXKB,STRATEGIC,C-17,0,true,,,9999
YXKB,STRATEGIC,C-5A,0,true,,,9999
YXKB,STRATEGIC,CH47,0,true,,,0
YXKB,STRATEGIC,KC-10,0,true,,,9999
YZEU,STRATEGIC,B-747P,0,true,,,9999
YZEU,STRATEGIC,C-17,0,true,,,9999
YZEU,STRATEGIC,C-5A,0,true,,,9999
YZEU,STRATEGIC,CH47,0,true,,,0
YZEU,STRATEGIC,KC-10,0,true,,,9999
YZJU,STRATEGIC,B-747P,0,true,,,9999
YZJU,STRATEGIC,C-17,0,true,,,9999
YZJU,STRATEGIC,C-5A,0,true,,,9999
YZJU,STRATEGIC,CH47,0,true,,,0
YZJU,STRATEGIC,KC-10,0,true,,,9999
ZAWN,STRATEGIC,B-747P,0,true,,,0
ZAWN,STRATEGIC,C-17,0,true,,,0
ZAWN,STRATEGIC,C-5A,0,true,,,0
ZAWN,STRATEGIC,CH47,0,true,,,0
ZAWN,STRATEGIC,KC-10,0,true,,,0
ZFKN,STRATEGIC,B-747P,0,true,,,0
ZFKN,STRATEGIC,C-17,0,true,,,0
ZFKN,STRATEGIC,C-5A,0,true,,,0
ZFKN,STRATEGIC,CH47,0,true,,,0
ZFKN,STRATEGIC,KC-10,0,true,,,0
ZHAH,STRATEGIC,B-747P,0,true,,,9999
ZHAH,STRATEGIC,C-17,0,true,,,9999
ZHAH,STRATEGIC,C-5A,0,true,,,9999
ZHAH,STRATEGIC,CH47,0,true,,,0
ZHAH,STRATEGIC,KC-10,0,true,,,9999
ZHTV,STRATEGIC,B-747P,0,true,,,0
ZHTV,STRATEGIC,C-17,0,true,,,0
ZHTV,STRATEGIC,C-5A,0,true,,,0
ZHTV,STRATEGIC,CH47,0,true,,,0
ZHTV,STRATEGIC,KC-10,0,true,,,0
