ScenarioName,Rln,CargoId,Location,FromLocation,ToLocation,Ccc,Mode,ClosureTimePeriod,Rdd,CloseDay,Cargo,Pax,Pol,AirStons,Bulk,Over,Out,AirPax,SeaStons,Area,Vol,Cntr,SeaPax,SeaPol
metadata-scenario,1:0ZACG,1:0ZACG.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,33,70,0.0,310,0.0,0.0,0.0,0.0,0.0,310,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0TABC,1:0TABC.R2D0010,OPA1,APFD,OPA1,R2D,ROAD,1 - 2 Days Late,26,28,10.799999713897705,0,0.0,0.0,0.0,0.0,0.0,0,10.799999713897705,10.799999713897705,0.0,0.0,0,0.0
metadata-scenario,1:0YBEP,1:0YBEP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,37,51,0.0,63,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAAP,1:0QAAP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,26,40,0.0,355,0.0,0.0,0.0,0.0,0.0,355,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YCBC,1:0YCBC.R2D0003,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,37,49,8.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,8.600000381469727,8.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0HNBC,1:0HNBC.R2D0001,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,25,2.200000047683716,0,0.0,0.0,0.0,0.0,0.0,0,2.200000047683716,2.200000047683716,0.0,0.0,0,0.0
metadata-scenario,1:0YBNC,1:0YBNC.R1D0001,WSVC,VKNP,WSVC,R1D,ROAD,6 - 9 Days Late,37,46,20.0,0,0.0,0.0,0.0,0.0,0.0,0,20.0,20.0,0.0,0.0,0,0.0
metadata-scenario,1:0DAAC,1:0DAAC.R2D0005,HPBF,HNTS,HPBF,R2D,ROAD,Early,30,29,5.299999952316284,0,0.0,0.0,0.0,0.0,0.0,0,5.299999952316284,5.299999952316284,0.0,0.0,0,0.0
metadata-scenario,1:0KHA,1:0KHA.J3B0001 et al.,VKNG,HNTS,VKNG,J3B,ROAD,3 - 5 Days Late,32,35,31.000000000000004,0,0.0,0.0,0.0,0.0,0.0,0,31.000000000000004,0.0,0.0,31.000000000000004,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0004,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,15.499999523162842,0,0.0,0.0,0.0,0.0,0.0,0,15.499999523162842,15.499999523162844,0.0,0.0,0,0.0
metadata-scenario,1:0MBKC,1:0MBKC.R1D0001,HNTM,HNTS,HNTM,R1D,ROAD,1 - 2 Days Late,24,26,25.799999237060547,0,0.0,0.0,0.0,0.0,0.0,0,25.799999237060547,25.799999237060547,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.A2D0001,WSVC,HNTS,WSVC,A2D,ROAD,10+ Days Late,26,38,36.59999942779541,0,0.0,0.0,0.0,0.0,0.0,0,36.59999942779541,36.59999942779541,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R1D0001,HPBF,HNTS,HPBF,R1D,ROAD,Early,32,30,15.100000381469727,0,0.0,0.0,0.0,0.0,0.0,0,15.100000381469727,15.100000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0TABC,1:0TABC.J2D0001,OPA1,APFD,OPA1,J2D,ROAD,1 - 2 Days Late,26,28,2.299999952316284,0,0.0,0.0,0.0,0.0,0.0,0,2.299999952316284,2.299999952316284,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2D0015,HPBF,VKNP,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,26.400001049041748,0,0.0,0.0,0.0,0.0,0.0,0,26.400001049041748,26.400001049041748,0.0,0.0,0,0.0
metadata-scenario,1:0KHA,1:0KHA.R1D0001,VKNG,HNTS,VKNG,R1D,ROAD,On Time,32,32,3584.0,0,0.0,0.0,0.0,0.0,0.0,0,3584.0,3584.0,0.0,0.0,0,0.0
metadata-scenario,1:0YACC,1:0YACC.J3B0001 et al.,WSVC,VKNP,WSVC,J3B,ROAD,6 - 9 Days Late,26,34,49.4000015194927,0,0.0,0.0,0.0,0.0,0.0,0,49.4000015194927,0.0,0.0,49.4000015194927,0,0.0
metadata-scenario,1:0YAFP,1:0YAFP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,26,37,0.0,348,0.0,0.0,0.0,0.0,0.0,348,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EGBC,1:0EGBC.A2D0002,WSVC,VKNP,WSVC,A2D,ROAD,Early,36,35,108.5,0,0.0,0.0,0.0,0.0,0.0,0,108.5,108.5,0.0,0.0,0,0.0
metadata-scenario,1:0TAEC,1:0TAEC.J7C0002,WSVC,HNTS,WSVC,J7C,ROAD,10+ Days Late,32,63,0.8000030517578125,0,0.0,0.0,0.0,0.0,0.0,0,0.8000030517578125,0.8000030517578125,0.0,0.0,0,0.0
metadata-scenario,1:0DBBP,1:0DBBP.PAX,HPBF,HNTK,HPBF,PAX,ROAD,3 - 5 Days Late,30,33,0.0,8,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R1D0004,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,26,37,139.6999979019165,0,0.0,0.0,0.0,0.0,0.0,0,139.6999979019165,139.6999979019165,0.0,0.0,0,0.0
metadata-scenario,1:0YBKC,1:0YBKC.R1D0001,WSVC,VKNP,WSVC,R1D,ROAD,On Time,37,37,9.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,9.600000381469727,9.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFC,1:0ZHFC.R2D0019,NWXN,VKNP,NWXN,R2D,ROAD,Early,34,30,13.100000381469727,0,0.0,0.0,0.0,0.0,0.0,0,13.100000381469727,13.100000381469727,0.0,0.0,0,0.0
metadata-scenario,1:03AKC,1:03AKC.R2D0014,NWXN,VKNP,NWXN,R2D,ROAD,6 - 9 Days Late,34,42,68.3999981880188,0,0.0,0.0,0.0,0.0,0.0,0,68.3999981880188,68.3999981880188,0.0,0.0,0,0.0
metadata-scenario,1:0JLBC,1:0JLBC.R2D0005,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,22,32,7.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,7.199999809265137,7.199999809265137,0.0,0.0,0,0.0
metadata-scenario,1:03AJC,1:03AJC.A2D0004,NWXN,VKNP,NWXN,A2D,ROAD,On Time,34,34,51.59999656677246,0,0.0,0.0,0.0,0.0,0.0,0,51.59999656677246,51.59999656677246,0.0,0.0,0,0.0
metadata-scenario,1:03AEP,1:03AEP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,38,51,0.0,133,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0KGA,1:0KGA.R2D0001,VKNG,VKNP,VKNG,R2D,ROAD,Early,32,30,259.7000036239624,0,0.0,0.0,0.0,0.0,0.0,0,259.7000036239624,259.7000036239624,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFC,1:0ZHFC.R2D0012,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,50,4.800000190734863,0,0.0,0.0,0.0,0.0,0.0,0,4.800000190734863,4.800000190734863,0.0,0.0,0,0.0
metadata-scenario,1:0ZACG,1:0ZACG.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,33,69,0.0,556,0.0,0.0,0.0,0.0,0.0,556,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBWC,1:0YBWC.R2D0001,WSVC,VKNP,WSVC,R2D,ROAD,10+ Days Late,37,50,14.700000286102295,0,0.0,0.0,0.0,0.0,0.0,0,14.700000286102295,14.700000286102295,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.J7C0001,WSVC,HNTS,WSVC,J7C,ROAD,10+ Days Late,37,61,29.0,0,0.0,0.0,0.0,0.0,0.0,0,29.0,29.0,0.0,0.0,0,0.0
metadata-scenario,1:0MBKC,1:0MBKC.R3D0001,HNTM,HNTS,HNTM,R3D,ROAD,1 - 2 Days Late,24,26,1.399999976158142,0,0.0,0.0,0.0,0.0,0.0,0,1.399999976158142,1.399999976158142,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0002,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,5.599999904632568,0,0.0,0.0,0.0,0.0,0.0,0,5.599999904632568,5.599999904632568,0.0,0.0,0,0.0
metadata-scenario,1:0TAE1,1:0TAE1.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,32,54,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AJP,1:03AJP.PAX,JEAH,JEAH,JEAH,PAX,NONE,Early,34,30,0.0,355,0.0,0.0,0.0,0.0,0.0,355,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBSC,1:0YBSC.R2D0002,WSVC,VKNP,WSVC,R2D,ROAD,6 - 9 Days Late,37,46,3.899993896484375,0,0.0,0.0,0.0,0.0,0.0,0,3.899993896484375,3.899993896484375,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2B0002,HPBF,HNTS,HPBF,R2B,ROAD,On Time,32,32,1.899999976158142,0,0.0,0.0,0.0,0.0,0.0,0,1.899999976158142,1.899999976158142,0.0,0.0,0,0.0
metadata-scenario,1:AR00060,1:AR00060.GAD,HNTM,HNTS,HNTM,GAD,ROAD,3 - 5 Days Late,40,45,0.0,0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6.0
metadata-scenario,1:0QAEC,1:0QAEC.R1D0005,HPBF,VKNP,HPBF,R1D,ROAD,3 - 5 Days Late,32,35,41.099998474121094,0,0.0,0.0,0.0,0.0,0.0,0,41.099998474121094,41.099998474121094,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFP,1:0ZHFP.PAX,JEAH,JEAH,JEAH,PAX,NONE,1 - 2 Days Late,34,36,0.0,63,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.A2D0001,WSVC,HNTS,WSVC,A2D,ROAD,10+ Days Late,26,37,36.59999942779541,0,0.0,0.0,0.0,0.0,0.0,0,36.59999942779541,36.59999942779541,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.J2D0002,NWXN,VKNP,NWXN,J2D,ROAD,Early,34,33,24.399999618530273,0,0.0,0.0,0.0,0.0,0.0,0,24.399999618530273,24.399999618530273,0.0,0.0,0,0.0
metadata-scenario,1:03AKC,1:03AKC.R2D0019,NWXN,VKNP,NWXN,R2D,ROAD,Early,34,33,13.100000381469727,0,0.0,0.0,0.0,0.0,0.0,0,13.100000381469727,13.100000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0YADC,1:0YADC.J7C0001,WSVC,HNTS,WSVC,J7C,ROAD,1 - 2 Days Late,26,27,19.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0,19.0,0.0,0.0,0,0.0
metadata-scenario,1:03AJC,1:03AJC.R1D0003,NWXN,VKNP,NWXN,R1D,ROAD,Early,34,33,53.39999771118164,0,0.0,0.0,0.0,0.0,0.0,0,53.39999771118164,53.39999771118164,0.0,0.0,0,0.0
metadata-scenario,1:00FC,1:00FC.J7C0002,WSVC,FUQN,WSVC,J7C,ROAD,On Time,27,27,0.8999996185302734,0,0.0,0.8999996185302734,0.8999996185302734,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AEC,1:03AEC.R3D0001,WSVC,HNTS,WSVC,R3D,ROAD,Early,40,38,1.399999976158142,0,0.0,0.0,0.0,0.0,0.0,0,1.399999976158142,1.399999976158142,0.0,0.0,0,0.0
metadata-scenario,1:0KFBC,1:0KFBC.R2D0004,WSVC,HNTS,WSVC,R2D,ROAD,Early,43,40,23.399999618530273,0,0.0,0.0,0.0,0.0,0.0,0,23.399999618530273,23.399999618530273,0.0,0.0,0,0.0
metadata-scenario,1:0YBAC,1:0YBAC.R2D0001,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,37,74,48.0,0,0.0,0.0,0.0,0.0,0.0,0,48.0,48.0,0.0,0.0,0,0.0
metadata-scenario,1:0TABC,1:0TABC.R2D0011,OPA1,APFD,OPA1,R2D,ROAD,3 - 5 Days Late,26,29,38.400001525878906,0,0.0,0.0,0.0,0.0,0.0,0,38.400001525878906,38.400001525878906,0.0,0.0,0,0.0
metadata-scenario,1:0DBBC,1:0DBBC.R2D0004,HPBF,HNTS,HPBF,R2D,ROAD,Early,30,26,3.4000000953674316,0,0.0,0.0,0.0,0.0,0.0,0,3.4000000953674316,3.4000000953674316,0.0,0.0,0,0.0
metadata-scenario,1:0MBDC,1:0MBDC.R3D0001,HNTM,HNTS,HNTM,R3D,ROAD,1 - 2 Days Late,24,25,1.399999976158142,0,0.0,0.0,0.0,0.0,0.0,0,1.399999976158142,1.399999976158142,0.0,0.0,0,0.0
metadata-scenario,1:03AKC,1:03AKC.J2D0003,NWXN,VKNP,NWXN,J2D,ROAD,On Time,34,34,2.299999952316284,0,0.0,0.0,0.0,0.0,0.0,0,2.299999952316284,2.299999952316284,0.0,0.0,0,0.0
metadata-scenario,1:0YCBC,1:0YCBC.R2D0005,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,37,49,12.90000057220459,0,0.0,0.0,0.0,0.0,0.0,0,12.90000057220459,12.90000057220459,0.0,0.0,0,0.0
metadata-scenario,1:0LBGC,1:0LBGC.M7C0001 et al.,WSVC,HNTS,WSVC,M7C,ROAD,10+ Days Late,43,54,2.700000047683716,0,0.0,0.0,0.0,0.0,0.0,0,2.700000047683716,0.0,0.0,2.700000047683716,0,0.0
metadata-scenario,1:0DBDC,1:0DBDC.J2D0007,HPBF,HNTS,HPBF,J2D,ROAD,On Time,30,30,2.5,0,0.0,0.0,0.0,0.0,0.0,0,2.5,2.5,0.0,0.0,0,0.0
metadata-scenario,1:00HF,1:00HF.M7C0001 et al.,WSVC,FUQN,WSVC,M7C,ROAD,3 - 5 Days Late,18,22,3.299999952316284,0,0.0,3.299999952316284,3.299999952316284,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0MBDC,1:0MBDC.J7C0001,HNTM,HNTS,HNTM,J7C,ROAD,3 - 5 Days Late,24,27,26.0,0,0.0,0.0,0.0,0.0,0.0,0,26.0,26.0,0.0,0.0,0,0.0
metadata-scenario,1:0YB4C,1:0YB4C.R1D0001,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,37,73,9.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,9.600000381469727,9.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:00HC,1:00HC.J3C0001,WSVC,FUQN,WSVC,J3C,ROAD,Early,18,16,0.20000000298023224,0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AKP,1:03AKP.PAX,JEAH,JEAH,JEAH,PAX,NONE,Early,34,32,0.0,355,0.0,0.0,0.0,0.0,0.0,355,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:00JD,1:00JD.A1D0001,OPA1,APFD,OPA1,A1D,ROAD,1 - 2 Days Late,27,28,12.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,12.199999809265137,12.199999809265137,0.0,0.0,0,0.0
metadata-scenario,1:0HVCC,1:0HVCC.R2D0003,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,25,766.2999849319458,0,0.0,0.0,0.0,0.0,0.0,0,766.2999849319458,766.2999849319458,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.R2D0014,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,49,68.3999981880188,0,0.0,0.0,0.0,0.0,0.0,0,68.29999601840973,68.29999601840973,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0010,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,2.9000000953674316,0,0.0,0.0,0.0,0.0,0.0,0,2.9000000953674316,2.9000000953674316,0.0,0.0,0,0.0
metadata-scenario,1:00HB,1:00HB.J3C0001,WSVC,FUQN,WSVC,J3C,ROAD,1 - 2 Days Late,18,20,1.7999999523162842,0,0.0,1.7999999523162842,1.7999999523162842,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.A2D0005,HPBF,HNTS,HPBF,A2D,ROAD,Early,32,31,15.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,15.600000381469727,15.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0005,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,36,8.100000143051147,0,0.0,0.0,0.0,0.0,0.0,0,8.100000143051147,8.100000143051147,0.0,0.0,0,0.0
metadata-scenario,1:0EGBP,1:0EGBP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,3 - 5 Days Late,36,39,0.0,175,0.0,0.0,0.0,0.0,0.0,175,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0ZACA,1:0ZACA.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,33,56,0.0,360,0.0,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBQC,1:0YBQC.R1D0002,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,12,25,9.5,0,0.0,0.0,0.0,0.0,0.0,0,9.5,9.5,0.0,0.0,0,0.0
metadata-scenario,1:00FK,1:00FK.J7C0001,WSVC,FUQN,WSVC,J7C,ROAD,1 - 2 Days Late,17,18,12.0,0,0.0,12.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0HVCP,1:0HVCP.PAX,HNTM,HNTK,HNTM,PAX,ROAD,Early,24,23,0.0,72,0.0,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBQC,1:0YBQC.R2D0002,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,12,25,4.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R2D0001,HPBF,HNTS,HPBF,R2D,ROAD,On Time,32,32,25.200000762939453,0,0.0,0.0,0.0,0.0,0.0,0,25.200000762939453,25.200000762939453,0.0,0.0,0,0.0
metadata-scenario,1:03AKC,1:03AKC.R1D0007,NWXN,VKNP,NWXN,R1D,ROAD,Early,34,33,18.299999237060547,0,0.0,0.0,0.0,0.0,0.0,0,18.299999237060547,18.299999237060547,0.0,0.0,0,0.0
metadata-scenario,1:0MBKC,1:0MBKC.R1D0003,HNTM,HNTS,HNTM,R1D,ROAD,1 - 2 Days Late,24,26,561.1999883651733,0,0.0,0.0,0.0,0.0,0.0,0,561.1999883651733,561.1999883651733,0.0,0.0,0,0.0
metadata-scenario,1:03AUC,1:03AUC.R1D0006,NWXN,VKNP,NWXN,R1D,ROAD,Early,34,33,16.5,0,0.0,0.0,0.0,0.0,0.0,0,16.5,16.5,0.0,0.0,0,0.0
metadata-scenario,1:0MBDC,1:0MBDC.R2D0007,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,25,3.5999999046325684,0,0.0,0.0,0.0,0.0,0.0,0,3.5999999046325684,3.5999999046325684,0.0,0.0,0,0.0
metadata-scenario,1:0YABC,1:0YABC.J3B0001 et al.,WSVC,HNTS,WSVC,J3B,ROAD,10+ Days Late,26,36,12.199999541044235,0,0.0,0.0,0.0,0.0,0.0,0,12.199999541044235,0.0,0.0,12.199999541044235,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R2D0011,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,120.0,0,0.0,0.0,0.0,0.0,0.0,0,120.0,120.0,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFC,1:0ZHFC.A2D0001,NWXN,VKNP,NWXN,A2D,ROAD,Early,34,30,27.799999237060547,0,0.0,0.0,0.0,0.0,0.0,0,27.799999237060547,27.799999237060547,0.0,0.0,0,0.0
metadata-scenario,1:0DBCC,1:0DBCC.J7C0001,HPBF,HNTS,HPBF,J7C,ROAD,On Time,30,30,18.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0,18.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBCC,1:0YBCC.A2D0001,WSVC,VKNP,WSVC,A2D,ROAD,On Time,37,37,31.0,0,0.0,0.0,0.0,0.0,0.0,0,31.0,31.0,0.0,0.0,0,0.0
metadata-scenario,1:0HNBC,1:0HNBC.R2D0003,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,24,35,16.799999237060547,0,0.0,0.0,0.0,0.0,0.0,0,16.799999237060547,16.799999237060547,0.0,0.0,0,0.0
metadata-scenario,1:00GH,1:00GH.A2D0002,OPA1,APFD,OPA1,A2D,ROAD,3 - 5 Days Late,25,28,5.1999969482421875,0,0.0,0.0,0.0,0.0,0.0,0,5.1999969482421875,5.1999969482421875,0.0,0.0,0,0.0
metadata-scenario,1:0HVCC,1:0HVCC.R2D0005,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,24,35,13.999999523162842,0,0.0,0.0,0.0,0.0,0.0,0,13.999999523162842,13.999999523162842,0.0,0.0,0,0.0
metadata-scenario,1:00FJ,1:00FJ.J3C0001,WSVC,FUQN,WSVC,J3C,ROAD,1 - 2 Days Late,17,18,0.8999999761581421,0,0.0,0.8999999761581421,0.8999999761581421,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:00HL,1:00HL.M7C0001 et al.,WSVC,FUQN,WSVC,M7C,ROAD,3 - 5 Days Late,18,23,0.8666666348775228,0,0.0,0.8666666348775228,0.8666666348775228,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AJP,1:03AJP.PAX,JEAH,JEAH,JEAH,PAX,NONE,Early,34,31,0.0,278,0.0,0.0,0.0,0.0,0.0,278,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2D0017,HPBF,HNTS,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,44.0,0,0.0,0.0,0.0,0.0,0.0,0,44.0,44.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R2D0020,HPBF,HNTS,HPBF,R2D,ROAD,1 - 2 Days Late,32,33,250.0,0,0.0,0.0,0.0,0.0,0.0,0,250.0,250.0,0.0,0.0,0,0.0
metadata-scenario,1:0HEHC,1:0HEHC.R2D0007,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,25,3.5999999046325684,0,0.0,0.0,0.0,0.0,0.0,0,3.5999999046325684,3.5999999046325684,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.A2D0003,WSVC,HNTS,WSVC,A2D,ROAD,1 - 2 Days Late,26,28,87.60000228881836,0,0.0,0.0,0.0,0.0,0.0,0,87.60000228881836,87.60000228881836,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFC,1:0ZHFC.R2D0007,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,50,2.9000000953674316,0,0.0,0.0,0.0,0.0,0.0,0,2.9000000953674316,2.900000095367432,0.0,0.0,0,0.0
metadata-scenario,1:00FE,1:00FE.M7C0001,WSVC,FUQN,WSVC,M7C,ROAD,1 - 2 Days Late,16,17,0.4000000059604645,0,0.0,0.4000000059604645,0.4000000059604645,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R2D0017,HPBF,HNTS,HPBF,R2D,ROAD,On Time,32,32,44.0,0,0.0,0.0,0.0,0.0,0.0,0,44.0,44.0,0.0,0.0,0,0.0
metadata-scenario,1:00JDA,1:00JDA.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,27,61,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBCC,1:0YBCC.R2D0003,WSVC,VKNP,WSVC,R2D,ROAD,Early,37,36,2.700000047683716,0,0.0,0.0,0.0,0.0,0.0,0,2.700000047683716,2.700000047683716,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.R2D0010,WSVC,HNTS,WSVC,R2D,ROAD,3 - 5 Days Late,37,42,22.799999713897705,0,0.0,0.0,0.0,0.0,0.0,0,22.699998378753662,22.699998378753662,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.A2D0004,HPBF,VKNP,HPBF,A2D,ROAD,3 - 5 Days Late,32,36,32.0,0,0.0,0.0,0.0,0.0,0.0,0,32.0,32.0,0.0,0.0,0,0.0
metadata-scenario,1:00FB,1:00FB.A2D0002,WSVC,FUQN,WSVC,A2D,ROAD,Early,25,24,4.800000190734863,0,0.0,4.800000190734863,0.0,4.800000190734863,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0J1EC,1:0J1EC.J3B0001 et al.,HPBF,HNTS,HPBF,J3B,ROAD,6 - 9 Days Late,40,49,16.200000762939453,0,0.0,0.0,0.0,0.0,0.0,0,16.200000762939453,0.0,0.0,16.200000762939453,0,0.0
metadata-scenario,1:00FL,1:00FL.PAX,WSVC,FUQN,WSVC,PAX,ROAD,3 - 5 Days Late,17,21,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0HEEC,1:0HEEC.R2B0001,HNTM,HNTS,HNTM,R2B,ROAD,3 - 5 Days Late,22,26,0.8999999761581421,0,0.0,0.0,0.0,0.0,0.0,0,0.8999999761581421,0.8999999761581421,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.A1D0001,WSVC,HNTS,WSVC,A1D,ROAD,10+ Days Late,26,37,30.399999618530273,0,0.0,0.0,0.0,0.0,0.0,0,30.399999618530273,30.399999618530273,0.0,0.0,0,0.0
metadata-scenario,1:FR00021,1:FR00021.JCD0002,HNTM,HNTK,HNTM,JCD,ROAD,10+ Days Late,38,48,4.0,0,0.0,4.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AUC,1:03AUC.R2D0017,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,77,16.799999237060547,0,0.0,0.0,0.0,0.0,0.0,0,16.799999237060547,16.799999237060547,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.R1D0001,WSVC,HNTS,WSVC,R1D,ROAD,3 - 5 Days Late,37,42,177.7999973297119,0,0.0,0.0,0.0,0.0,0.0,0,177.7999973297119,177.7999973297119,0.0,0.0,0,0.0
metadata-scenario,1:00HE,1:00HE.A2D0001,WSVC,FUQN,WSVC,A2D,ROAD,3 - 5 Days Late,18,23,10.0,0,0.0,10.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
